# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/sl_normal_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_full_pdw2_all_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25
47.8065,0.978904,0.501439,3,7,0,-40.0925,6.73478,0.0206317,-0.0918504,0.16558,-0.0908025,0.0708578,-0.0379251,0.0302853,-0.130248,0.867743,-0.136023,-0.193209,0.0968911,-0.0174046,0.0247703,-0.108624,0.0107469,0.0577918,0.00159303,0.00988071,0.02825,0.0110722,0.0554489,-0.0116669,0.0201205,-0.04079,0.601906,0.537735,-0.0373543,-0.247575,0.0204469,-0.0588282,0.00422986,0.0931204,-0.0820645,1.19965,-0.598158,-2.45395,0.627906,-0.446149,0.394557,-0.105497,0.101656,0.160538,0.0312381,0.0494387,0.102754,0.0349504,0.144561,-0.133606,0.213683,-0.462843
49.0422,0.985686,0.501439,3,7,0,-38.1712,6.74592,0.0157584,-0.0902854,0.166646,-0.0758768,0.0966361,-0.0536876,0.0143054,-0.108602,0.86875,-0.123454,-0.15934,0.0948252,-0.0150555,0.028795,-0.0828793,0.0120558,0.0716013,-0.00790405,0.0054582,0.0139258,0.0344084,0.0159762,-0.0243765,0.0104897,-0.0198141,0.593968,0.558042,-0.0366505,-0.462205,0.0376579,0.0421358,-0.00450846,0.0494913,-0.023659,1.169,-0.600786,-1.97947,0.665945,-0.413106,0.420098,-0.0867826,0.124626,0.198674,-0.0271505,-0.00351288,0.0141137,0.0988567,-0.0285747,-0.164655,0.115063,-0.224831
48.959,0.903002,0.501439,3,7,0,-38.6821,6.72038,0.0506109,-0.107866,0.182588,-0.0933409,0.0974242,-0.0563534,0.0309741,-0.132129,0.842002,-0.123561,-0.166691,0.0995858,-0.0260572,0.0113299,-0.0755565,0.0038317,0.058541,0.0219439,0.0105454,0.0122149,0.0152645,0.0447239,-0.0248078,0.0189678,-0.0465681,0.595596,0.65818,-0.0423675,-0.26502,0.020934,0.0347938,-0.00305675,0.104474,-0.0802148,1.12247,-0.592397,-2.09216,0.655468,-0.435567,0.234156,-0.0848285,0.088872,0.163771,0.0464907,-0.00427092,-0.00785149,-0.00513859,0.0479986,-0.21889,0.180978,-0.528408
42.2484,0.724395,0.501439,3,7,0,-30.8007,6.73426,0.0375538,-0.114594,0.173548,-0.104283,0.0901436,-0.0575148,0.0264561,-0.137509,0.844829,-0.138488,-0.194623,0.0927845,-0.0251536,0.0376138,-0.063055,0.0309253,0.0560426,0.0225619,0.013896,0.0252182,0.00859713,0.0440975,-0.00358167,-8.84832e-05,-0.0545163,0.594508,0.64955,-0.0437492,-0.185446,0.013576,0.0188306,-0.00342289,0.0955033,-0.0511957,1.13091,-0.671064,-2.61707,0.544887,-0.477984,0.490135,-0.0706346,0.142038,0.155319,0.0673673,0.02874,0.0546393,-0.0166461,0.0667935,-0.144999,-0.138859,-0.618595
46.2628,0.798745,0.501439,3,7,0,-20.8262,6.71864,0.0454064,-0.10296,0.189008,-0.0995322,0.104413,-0.0613909,0.019098,-0.141579,0.851179,-0.134934,-0.185495,0.0890735,-0.029022,0.0380561,-0.0697379,0.0248051,0.0626603,0.027079,0.00382842,0.0245126,0.0103232,0.0349423,0.00756112,0.00832995,-0.0387074,0.592909,0.474006,-0.0306858,-0.222169,0.0173101,0.0548217,-0.00566516,0.0678391,-0.0796683,1.14661,-0.635673,-2.52521,0.48556,-0.54096,0.515417,-0.0659635,0.138561,0.172275,0.0990189,0.0396744,0.10071,0.04878,0.100286,-0.0389888,0.033444,-0.439212
44.6187,0.97981,0.501439,3,7,0,-35.4975,6.71092,0.0481817,-0.0997106,0.19029,-0.0917746,0.0917608,-0.0554942,0.0209338,-0.141654,0.857173,-0.13735,-0.187537,0.0929231,-0.0285268,0.0442939,-0.0687074,0.0262763,0.0581138,0.0325393,0.00799123,0.0249656,0.0121489,0.0453784,-0.00211466,0.0123062,-0.0394655,0.588176,0.550682,-0.0366309,-0.27515,0.024232,0.00916504,-0.00200443,0.0762238,-0.0682036,1.1526,-0.653716,-2.52514,0.49474,-0.552504,0.577278,-0.0662887,0.134902,0.160801,0.113338,0.0469245,0.0962641,0.0478908,0.12158,-0.0881821,0.0940871,-0.447814
44.8964,0.99327,0.501439,3,7,0,-36.1322,6.7298,0.0119805,-0.0861595,0.157873,-0.102632,0.0932117,-0.0493113,0.0154102,-0.100949,0.838265,-0.120586,-0.153877,0.0905073,-0.0208012,0.0169437,-0.110321,-0.0133157,0.0719372,-0.0247522,-0.000416264,0.0116089,0.0306115,0.0280428,-0.0255605,0.0245407,-0.0133241,0.598143,0.281773,-0.0174468,-0.145509,0.00534969,0.0473585,-0.0044592,0.050825,-0.0629405,1.16021,-0.539133,-1.88265,0.632812,-0.481489,0.332653,-0.106208,0.0714654,0.199567,-0.0591549,0.00357687,0.0375457,0.118356,0.0495178,-0.139916,0.352479,-0.151188
47.8509,0.917724,0.501439,3,7,0,-29.9015,6.71736,0.0476401,-0.103416,0.189718,-0.0852098,0.0830531,-0.060787,0.0140331,-0.142213,0.852883,-0.140998,-0.183597,0.0882826,-0.00947283,0.0352188,-0.0745112,0.0234719,0.0456375,0.0213906,0.00685622,0.0314091,0.00989663,0.0439743,-0.00714163,0.0206531,-0.0331089,0.587502,0.670751,-0.0448178,-0.346448,0.0320791,0.0465596,-0.00719657,0.0382996,-0.0669769,1.14844,-0.660214,-2.37505,0.54759,-0.348491,0.470707,-0.0708208,0.111766,0.126805,0.0875914,0.0503036,0.123463,0.0419158,0.123951,-0.0909645,0.24143,-0.375686
45.9617,0.925835,0.501439,3,7,0,-34.8377,6.73587,0.0107855,-0.0844592,0.159986,-0.103548,0.106672,-0.0393767,0.00931216,-0.102599,0.840645,-0.120059,-0.157216,0.096342,-0.0400559,0.0159036,-0.10327,0.00931812,0.0660377,-0.018488,-0.00498691,0.0158724,0.0424969,0.0333325,-0.0250783,0.0279108,-0.0163132,0.600432,0.226133,-0.0138496,-0.101584,0.000656198,0.00178261,0.00260351,0.0441469,-0.0788426,1.16484,-0.533686,-1.99843,0.58973,-0.64896,0.312781,-0.0978371,0.110008,0.183789,-0.0342899,0.00518006,0.0664735,0.183136,0.0711985,-0.14034,0.39796,-0.185106
50.7095,0.956816,0.501439,3,7,0,-34.9645,6.73087,0.0342553,-0.101833,0.17213,-0.0951725,0.0926031,-0.0459784,0.0352109,-0.117678,0.833618,-0.152204,-0.167031,0.0859543,-0.0124096,0.0408066,-0.0821917,0.0119864,0.0480568,0.0122846,0.0287477,0.0152509,0.0328554,0.0354264,-0.00635674,0.0335021,-0.0318217,0.591786,0.524404,-0.035544,-0.154924,0.0110941,-0.00620731,0.000970865,0.111565,-0.0416221,1.13211,-0.68697,-2.14696,0.51553,-0.408107,0.499786,-0.0737832,0.092624,0.133757,0.0808099,0.121854,0.0822437,0.162503,0.105473,-0.0690135,0.446816,-0.361081
47.5311,0.847573,0.501439,3,7,0,-38.5393,6.71786,0.0314624,-0.08986,0.172727,-0.111676,0.0837332,-0.0521432,0.0190603,-0.131494,0.844525,-0.149862,-0.163842,0.108291,-0.0203966,0.0490193,-0.0971829,0.00466442,0.0623689,0.0124112,0.0254805,0.00956462,0.0379219,0.0524907,-0.0245926,0.0438013,-0.0252026,0.595984,0.289281,-0.0199772,-0.0280642,-0.0018145,-2.18336e-05,-0.00155789,0.0655413,-0.0919037,1.16667,-0.691578,-1.96452,0.644175,-0.555352,0.635071,-0.087289,0.095793,0.174456,0.0767135,0.108577,0.0629749,0.184009,0.154288,-0.139956,0.625535,-0.285974
44.2083,0.774562,0.501439,3,7,0,-29.4669,6.72808,0.0131374,-0.0832329,0.175322,-0.0830228,0.0936962,-0.0592592,0.00734745,-0.0983475,0.842529,-0.110478,-0.180392,0.0753787,-0.0387919,0.0155073,-0.0846163,0.0139872,0.0520486,-0.0130321,-0.0229554,0.0222859,0.0087453,0.0194709,0.00589181,0.0064562,-0.0257659,0.59399,0.352365,-0.0224267,-0.348512,0.0284131,0.0878153,-0.00977168,0.0365674,-0.0256755,1.14866,-0.498107,-2.5305,0.440212,-0.582425,0.295668,-0.0812881,0.100492,0.142533,-0.0305152,-0.0461636,0.0887528,0.040128,0.0536246,-0.0202899,0.0365988,-0.292365
48.412,0.993544,0.501439,3,7,0,-33.5818,6.71937,0.0224012,-0.0752781,0.176008,-0.100493,0.111865,-0.0653167,0.00438382,-0.120753,0.845593,-0.135507,-0.179681,0.102197,-0.0411991,0.0411056,-0.100375,0.0131219,0.0432234,-0.00207097,0.0191083,0.0296653,0.0147361,0.0192266,-0.00764843,0.0312347,-0.00996164,0.587457,0.0866811,-0.00442071,-0.172914,0.0106695,0.119584,-0.0118979,0.0311004,-0.0841844,1.17996,-0.5953,-2.36962,0.543098,-0.685273,0.508082,-0.0886669,0.0881556,0.119498,0.0413648,0.102146,0.136395,0.0883817,0.0751022,-0.0281824,0.466267,-0.113035
50.3227,0.767129,0.501439,3,7,0,-32.7973,6.71715,0.0193925,-0.0841946,0.1889,-0.0913515,0.108248,-0.0546355,0.00486719,-0.127033,0.848791,-0.137388,-0.162675,0.0957797,-0.0338665,0.0439692,-0.0959447,0.0165401,0.0482155,-0.00455137,0.0165532,0.0265363,0.0217359,0.0261801,0.00460405,0.0195196,-0.0103719,0.58307,0.275171,-0.0188707,-0.219534,0.0171175,0.0624186,-0.00542713,0.0221438,-0.099471,1.1752,-0.598822,-2.10564,0.509155,-0.629642,0.547167,-0.0790252,0.10169,0.132437,0.0502959,0.119219,0.154644,0.152726,0.125851,0.023277,0.280931,-0.11769
52.154,0.84945,0.501439,3,7,0,-37.7259,6.71596,0.0158581,-0.0918969,0.192268,-0.0825572,0.101384,-0.0579462,0.00588441,-0.12374,0.844543,-0.142908,-0.159603,0.089665,-0.0198349,0.0350324,-0.100063,0.0191211,0.048242,-0.0049321,0.0057717,0.0300544,0.0202806,0.0272172,-0.00530989,0.0189644,-0.0275804,0.58087,0.4856,-0.0343701,-0.302038,0.0268912,0.0844894,-0.00884603,0.0177248,-0.0844152,1.16478,-0.630359,-2.01732,0.558474,-0.47789,0.46498,-0.0950204,0.107042,0.133464,0.0151533,0.045487,0.116728,0.0863346,0.0659372,-0.0703164,0.228804,-0.312954
51.7808,0.967365,0.501439,3,7,0,-44.3,6.72491,0.0317051,-0.0855851,0.1674,-0.102073,0.0851826,-0.0532669,0.0177767,-0.106518,0.859558,-0.130383,-0.185992,0.0900986,-0.0326524,0.0380547,-0.0865269,-0.00513302,0.066672,0.0157678,0.00110264,0.0176332,0.0315233,0.0474583,-0.0159758,0.0290668,-0.00674363,0.601331,0.288458,-0.0178274,-0.156615,0.00895014,0.0170599,-0.00290113,0.0737178,-0.0228056,1.17634,-0.598172,-2.49508,0.464858,-0.629269,0.550472,-0.0708987,0.0806686,0.184957,0.0885663,0.064743,0.120499,0.190406,0.179385,-0.0680235,0.440277,-0.0765199
45.4787,0.790757,0.501439,3,7,0,-39.4387,6.72904,0.013875,-0.101942,0.177293,-0.0792742,0.0958088,-0.0500567,-0.000158544,-0.132389,0.850622,-0.136401,-0.170142,0.0907381,-0.00236372,0.0266058,-0.108168,0.0134238,0.053013,-0.0115195,0.000206049,0.0207223,0.00110041,0.0268942,-0.000886482,-0.00778454,-0.0484131,0.591468,0.741217,-0.0510876,-0.375937,0.0327383,0.0568844,-0.00637382,-0.0162378,-0.0868775,1.16749,-0.617779,-2.08729,0.700834,-0.285377,0.387847,-0.116236,0.101371,0.146045,-0.0455542,-0.0298712,0.0219917,-0.0644036,0.00397378,-0.125288,-0.244544,-0.549342
50.5077,1,0.501439,3,7,0,-40.4676,6.71939,0.0459571,-0.0890759,0.171042,-0.101556,0.0854666,-0.0571322,0.0318833,-0.116457,0.844208,-0.127992,-0.173801,0.0945817,-0.0455573,0.0373554,-0.0784331,0.0105224,0.057499,0.00732204,0.0020054,0.0116701,0.040431,0.0397261,-0.0259669,0.0443466,-0.0158659,0.597629,0.315823,-0.0184738,-0.169718,0.0105047,0.0123442,-0.00241337,0.122781,-0.0640592,1.15356,-0.603236,-2.34186,0.476517,-0.733385,0.521533,-0.0702057,0.100768,0.160839,0.0468916,0.0386426,0.0698769,0.195291,0.115218,-0.125199,0.657657,-0.18003
47.3028,0.930611,0.501439,3,7,0,-39.4845,6.74241,0.0271081,-0.0954711,0.158366,-0.0886181,0.118946,-0.0448577,0.0154219,-0.130019,0.851246,-0.139903,-0.163362,0.0886771,-0.0129009,0.0375551,-0.0960059,0.0328893,0.056058,-0.00183192,0.00141,0.0329312,0.0154749,0.0357339,0.0101426,0.00191017,-0.0302557,0.591653,0.450519,-0.0281108,-0.29283,0.0199181,0.0358121,-0.000799759,0.0395016,-0.0838547,1.1694,-0.619705,-2.05777,0.559725,-0.420856,0.508015,-0.0868639,0.145728,0.153725,0.0368745,0.0553577,0.150778,0.092704,0.121826,-0.0130099,-0.046241,-0.343311
46.5267,0.900971,0.501439,3,7,0,-34.8971,6.70804,0.034248,-0.0875165,0.191763,-0.102444,0.0600525,-0.0576305,0.0179126,-0.106989,0.843847,-0.125826,-0.180095,0.0956709,-0.0315568,0.019014,-0.0843579,-0.00823002,0.0590288,0.000872048,0.00780295,0.00467248,0.0278715,0.0347525,-0.0391019,0.0390418,-0.0225994,0.598653,0.385804,-0.0266415,-0.131055,0.0116248,0.0117594,-0.00540742,0.0746671,-0.0339042,1.14683,-0.605609,-2.34671,0.607443,-0.54115,0.326364,-0.0876626,0.0641891,0.16575,-0.00595682,-0.00155585,-0.0157842,0.0731109,0.0372191,-0.217425,0.557223,-0.256435
38.8098,0.817567,0.501439,3,7,0,-27.4314,6.72564,0.0440459,-0.0887251,0.147672,-0.0957666,0.0477926,-0.0402303,0.00833299,-0.116286,0.85052,-0.120085,-0.160888,0.102477,-0.0329818,0.0428128,-0.0927766,-0.00522792,0.05353,-0.0214652,-0.00224789,0.0262794,0.0311949,0.0229659,-0.0373116,0.033226,-0.0212901,0.611846,0.568361,-0.0354005,-0.24346,0.0172827,-0.0688855,0.0024194,0.043144,-0.0641878,1.16894,-0.575333,-2.00035,0.636785,-0.634612,0.571822,-0.098155,0.0636124,0.150183,-0.0654411,-0.0239366,0.0543063,0.0763425,-0.0126288,-0.211466,0.469029,-0.241578
39.8894,1,0.501439,3,7,0,-26.6064,6.72196,0.0118029,-0.090243,0.200379,-0.108484,0.12309,-0.0632446,0.0189357,-0.118942,0.838831,-0.139687,-0.180185,0.0781973,-0.0131537,0.019689,-0.0920831,0.0332586,0.0540785,0.0123444,0.0144534,0.0139114,0.0212558,0.0541228,0.0126273,-0.00211408,-0.0294924,0.581259,0.112511,-0.0090454,-0.0522021,0.00150951,0.125536,-0.0105729,0.049963,-0.0606259,1.14322,-0.600209,-2.38654,0.478738,-0.35991,0.309247,-0.0771329,0.142749,0.148671,0.0904767,0.105781,0.108824,0.14933,0.206045,-0.00251758,-0.107626,-0.334649
43.3401,0.99709,0.501439,3,7,0,-28.6769,6.72328,0.0463469,-0.095518,0.158152,-0.0807407,0.0655251,-0.043093,0.0229852,-0.121014,0.856566,-0.130645,-0.171138,0.106235,-0.0224525,0.0416023,-0.0907566,-0.00159551,0.0633037,-0.00775935,-0.0101152,0.0365848,0.0368309,0.0183026,-0.0397868,0.0404345,-0.0181498,0.607976,0.734745,-0.0474226,-0.385356,0.0322834,-0.0517007,0.00242586,0.0846425,-0.0573679,1.17875,-0.636123,-2.10606,0.692447,-0.546537,0.576625,-0.0951836,0.0851937,0.177145,-0.0264981,-0.0364459,0.0965895,0.104978,-0.025393,-0.209252,0.590353,-0.205945
45.9292,1,0.501439,3,7,0,-30.8787,6.71871,0.0355245,-0.0747855,0.190383,-0.109507,0.0991961,-0.0448108,0.00307695,-0.104185,0.836908,-0.111259,-0.170158,0.09604,-0.0278183,0.0139683,-0.086543,0.0185444,0.0643814,0.0171888,0.014668,0.0174661,0.0127558,0.0552159,-0.0158352,0.0146836,-0.0552759,0.594681,0.101477,-0.00630267,-0.0208284,-0.00146189,0.029294,-0.001892,0.0249202,-0.0227513,1.12519,-0.507722,-2.16627,0.607379,-0.477771,0.273116,-0.0931107,0.127175,0.179282,0.048848,0.0240827,0.025159,-0.00150738,0.0955375,-0.195647,0.0916222,-0.627214
38.2424,0.784632,0.501439,3,7,0,-24.0735,6.7169,-0.00881741,-0.0945517,0.170521,-0.0913139,0.0804317,-0.0418756,0.0227873,-0.13441,0.88091,-0.130555,-0.16574,0.0801681,-0.0342677,0.0287036,-0.0717898,0.0262824,0.0578774,-0.0128014,-0.00245787,0.00965999,0.00102421,0.0118483,-0.00951008,0.0397471,-0.0227926,0.612803,0.388237,-0.0272952,-0.345962,0.0267028,-0.0665219,0.00588114,0.0777678,-0.0810885,1.18821,-0.636446,-2.27294,0.472379,-0.574476,0.428422,-0.0710204,0.13434,0.1595,-0.0354708,-0.0100416,0.0257919,-0.0113334,0.0198874,-0.0579797,0.567831,-0.258627
48.2095,0.968171,0.501439,3,7,0,-27.2502,6.72855,0.0370021,-0.087731,0.162694,-0.099187,0.0948243,-0.0398656,0.0106048,-0.124571,0.845789,-0.136925,-0.160719,0.0868251,-0.0407486,0.0243952,-0.0817638,0.0279209,0.0677551,-0.0111523,-0.000396342,0.010773,0.00579456,0.0256983,0.0154636,0.0277156,-0.027684,0.579715,0.273575,-0.015871,-0.157561,0.00799002,-0.0429242,0.00518453,0.0440287,-0.0968864,1.16282,-0.628309,-2.16595,0.480145,-0.64471,0.39994,-0.0693002,0.151184,0.185038,0.00716518,0.0487069,0.0880189,0.0754455,0.126116,0.0511753,0.366217,-0.314129
53.4818,0.716729,0.501439,3,7,0,-30.387,6.72464,0.0324465,-0.0902306,0.174515,-0.112152,0.0888678,-0.0546416,0.0216907,-0.123089,0.837807,-0.137584,-0.16973,0.0842692,-0.0304315,0.0345618,-0.0908584,0.0278887,0.0665092,-0.008951,0.00544048,0.0127708,0.00723828,0.032347,-0.00520957,0.0275658,-0.0193541,0.579809,0.198314,-0.0121472,-0.06206,0.000443705,0.0259943,-0.00387004,0.0746787,-0.081436,1.15859,-0.635133,-2.27064,0.479172,-0.588398,0.50531,-0.0817629,0.148869,0.183122,0.00337247,0.0459638,0.0710454,0.0523742,0.115189,-0.040934,0.384865,-0.21961
51.0505,0.839178,0.501439,3,7,0,-42.3181,6.72592,0.0210243,-0.0925307,0.173154,-0.0912833,0.0844457,-0.0509543,0.0213967,-0.119908,0.864619,-0.122518,-0.182874,0.0971776,-0.0122332,0.020432,-0.0950005,-0.00283678,0.0456562,-0.00198731,0.0043733,0.0264189,0.0370395,0.0505128,-0.0124284,0.0193655,-0.0319226,0.612219,0.492437,-0.0328172,-0.272775,0.0217056,0.0264523,-0.00357221,0.0617355,-0.0555136,1.17557,-0.540876,-2.2626,0.655621,-0.368531,0.322912,-0.0884737,0.0571947,0.12765,0.0315434,0.0530909,0.118779,0.172816,0.13888,-0.118131,0.224164,-0.362225
50.1646,0.940345,0.501439,3,7,0,-42.2676,6.73794,0.0360918,-0.0885004,0.163973,-0.0899228,0.101261,-0.0566024,0.0270234,-0.0969787,0.848434,-0.131568,-0.155596,0.0926436,-0.0202156,0.016318,-0.0832001,-0.00188937,0.0500952,-0.00393703,-0.00720422,0.0234517,0.0195955,0.0557634,-0.00639611,0.0324654,-0.018561,0.599295,0.343086,-0.019842,-0.257936,0.0178738,0.0688262,-0.0062288,0.0904448,-0.012521,1.15395,-0.597003,-1.88483,0.579714,-0.434286,0.320503,-0.06812,0.0637959,0.13886,0.0388873,0.050162,0.14982,0.147133,0.220793,-0.0398547,0.463945,-0.210611
48.3288,0.92316,0.501439,3,7,0,-38.8898,6.72915,0.0487462,-0.113386,0.152922,-0.0742477,0.105266,-0.0534389,0.0194111,-0.121292,0.854049,-0.131881,-0.166898,0.102828,-0.0203594,0.0331039,-0.0893229,-0.000796737,0.0523662,-0.0116356,0.00475128,0.0130468,0.0184342,0.0534217,-0.00972677,0.030109,-0.0388913,0.593003,0.934472,-0.059098,-0.442363,0.0349153,0.0450652,-0.00367348,0.0645578,-0.0603349,1.16852,-0.617554,-2.01287,0.667431,-0.487374,0.48375,-0.0845409,0.0697802,0.145612,-0.00564419,0.0383818,0.0641898,0.0875473,0.155884,-0.107322,0.37561,-0.441298
46.9455,0.883077,0.501439,3,7,0,-35.5765,6.72388,0.0124086,-0.069321,0.196986,-0.119711,0.0746968,-0.0494798,0.0136608,-0.11805,0.841073,-0.133769,-0.173605,0.080149,-0.0255849,0.0250217,-0.0932713,0.0297923,0.0614849,0.0196508,0.00412109,0.0222284,0.0256817,0.0122616,-0.0185092,0.0129313,-0.0131637,0.59726,-0.133196,0.00679502,0.0446136,-0.00621053,0.00588628,-0.00280801,0.0474673,-0.0659699,1.14689,-0.601844,-2.37746,0.477053,-0.492896,0.3595,-0.0919171,0.147661,0.17045,0.0581084,0.0121681,0.0615612,0.0814469,-0.011804,-0.11498,0.170243,-0.149368
38.8679,0.807873,0.501439,3,7,0,-27.4619,6.71839,0.0283914,-0.0770292,0.189132,-0.106866,0.0984539,-0.0530505,-0.00927134,-0.122337,0.836239,-0.140829,-0.183229,0.0844241,-0.0292851,0.00959721,-0.103682,0.0277288,0.0342347,0.0202578,-0.00208159,0.0111991,0.0397341,0.0233159,-0.0178828,0.0495148,-0.00733305,0.618119,0.0840446,-0.00504878,-0.0374821,0.000159283,0.0579703,-0.0053884,-0.0318284,-0.105063,1.15745,-0.601731,-2.48758,0.496019,-0.499459,0.182701,-0.0896209,0.104811,0.0963774,0.0863893,0.0402576,0.0848321,0.213889,0.0897784,-0.0561362,0.76048,-0.083208
43.8848,0.992036,0.501439,3,7,0,-25.7692,6.71382,0.0196603,-0.0856504,0.185533,-0.105398,0.0874645,-0.0774432,-0.00193129,-0.129873,0.840168,-0.116301,-0.150208,0.10686,-0.0349155,0.0178081,-0.0705134,0.0316837,0.0431955,0.00926136,-0.0121627,0.0133706,0.0272046,0.0343498,-0.0327546,0.0121315,-0.0308161,0.596047,0.207519,-0.0131247,-0.213034,0.0154461,0.129174,-0.0162615,0.00364729,-0.0884673,1.12258,-0.582966,-1.83933,0.691652,-0.526706,0.291146,-0.0808665,0.124263,0.122011,-0.00390743,-0.0735033,-0.00628053,0.0442659,0.00671727,-0.233163,0.113149,-0.34967
43.7716,0.797659,0.501439,3,7,0,-21.1829,6.73433,0.0397531,-0.0989688,0.165213,-0.0842517,0.0932709,-0.0282695,0.0352535,-0.112629,0.853592,-0.150331,-0.193716,0.0811687,-0.0111141,0.0372583,-0.11494,-0.00590437,0.0713946,-0.00512127,0.0227669,0.0238712,0.0164187,0.0348106,0.00417042,0.02737,-0.0249063,0.598312,0.666029,-0.0445469,-0.224799,0.0176348,-0.065485,0.00830203,0.109282,-0.0493505,1.1953,-0.639418,-2.56042,0.500969,-0.44693,0.521528,-0.0997921,0.0875374,0.196155,0.0454602,0.125756,0.133384,0.115241,0.139976,-0.00353006,0.367785,-0.282611
49.2677,0.955072,0.501439,3,7,0,-33.3945,6.71784,0.0288639,-0.0945551,0.176979,-0.107091,0.0895456,-0.0705199,0.000950423,-0.122402,0.84957,-0.131549,-0.150462,0.101551,-0.032929,0.0201368,-0.0693394,0.0335272,0.0472672,0.0087607,-0.0133145,0.0115585,0.0206256,0.0368067,-0.00970795,0.0107697,-0.0270593,0.600276,0.298247,-0.0185431,-0.165474,0.0100583,0.0944236,-0.0121093,0.011669,-0.0677324,1.14133,-0.640495,-1.87302,0.632812,-0.522448,0.328123,-0.0681677,0.133446,0.131314,0.0255123,-0.0298558,0.0430988,0.0818068,0.0877663,-0.102175,0.101198,-0.307041
49.1766,0.922893,0.501439,3,7,0,-36.4202,6.72922,0.032468,-0.0928404,0.183478,-0.0807633,0.0835,-0.0398617,0.0243148,-0.118927,0.842056,-0.140043,-0.1886,0.0723774,-0.00425886,0.0362915,-0.108384,0.0114564,0.0813489,-0.0074884,0.0175634,0.0185059,0.0209285,0.0336293,-0.0190255,0.0283726,-0.0272844,0.590687,0.614856,-0.0426728,-0.295456,0.0268578,-0.0212593,0.00160339,0.0702823,-0.0549214,1.16724,-0.625639,-2.51253,0.489654,-0.383589,0.529566,-0.105028,0.136562,0.225139,0.000731954,0.0588446,0.0589842,0.0709546,0.0665919,-0.132556,0.377561,-0.309596
48.2265,0.800232,0.501439,3,7,0,-32.3313,6.72269,0.0224283,-0.0994525,0.1696,-0.11327,0.0973199,-0.0675591,0.00217687,-0.126018,0.840377,-0.131001,-0.149062,0.104641,-0.0419385,0.0121973,-0.0730678,0.01081,0.0339109,0.0059006,-0.00408818,0.0138031,0.017627,0.0309928,-0.00884848,0.0186773,-0.0223815,0.591225,0.288917,-0.0175055,-0.0964948,0.00152291,0.0942215,-0.0103914,0.0190137,-0.097441,1.13354,-0.613916,-1.85568,0.629101,-0.568714,0.215448,-0.0693163,0.068817,0.0945501,0.0288273,0.00554546,0.0590398,0.0783966,0.0832373,-0.0776874,0.237396,-0.253962
46.9079,0.918861,0.501439,3,7,0,-35.3442,6.73925,0.0365352,-0.0864901,0.18001,-0.0822256,0.0883068,-0.0397469,0.0198178,-0.11017,0.861145,-0.12558,-0.19104,0.0825158,-0.00814967,0.0487722,-0.113552,0.0288715,0.0789204,-0.00380307,0.0146024,0.0201208,0.0168059,0.040109,-0.0145946,0.0252885,-0.0375105,0.595743,0.559611,-0.037791,-0.302318,0.0266748,-0.006543,3.34502e-05,0.0607614,-0.0225275,1.19419,-0.562036,-2.51391,0.532323,-0.461518,0.662843,-0.111715,0.168892,0.218372,0.0077998,0.0476191,0.0607378,0.047518,0.0821595,-0.135848,0.303255,-0.425631
45.2512,0.829835,0.501439,3,7,0,-33.3159,6.71416,0.0329205,-0.0897912,0.170218,-0.114542,0.0979332,-0.0661033,-0.0035793,-0.137051,0.852212,-0.121445,-0.160807,0.0797652,-0.020847,0.0349133,-0.082451,0.0261339,0.05639,0.021431,-0.02226,0.00835646,0.0279535,0.0275037,0.00888363,0.00717247,-0.0201366,0.598491,0.156096,-0.00675362,-0.129915,0.00383535,0.098113,-0.0111156,-0.0227485,-0.0981705,1.14834,-0.559388,-2.15576,0.471083,-0.487241,0.496869,-0.0711021,0.131276,0.154871,0.0769852,-0.0200723,0.0752062,0.165916,0.10955,0.00959044,0.062062,-0.228489
