# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/sl_normal_sens_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_sens_pdw2_all_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta.28,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28
-2999.32,0.803408,0.557458,3,7,0,3021.96,5.87843,0.0494837,0.0170204,-0.0825307,0.0353248,-0.0851429,-0.0290269,0.36401,0.253699,-0.608414,-0.841501,-0.0831414,0.815268,-0.0385579,-0.116327,0.173842,0.22486,0.0960268,0.00926855,-0.00373363,0.0923055,-0.0267816,-0.0190583,0.0365992,0.0156513,0.00597124,-0.0300827,-0.0219508,-0.00282177,0.984389,0.506702,-0.0324579,-0.32762,0.028379,0.0504487,-0.0041028,-0.0866393,0.183624,-0.835087,-0.689381,-0.177149,0.917401,-0.585943,-0.495554,1.44871,1.00938,0.844465,-0.00313217,0.120797,0.25785,-0.09374,-0.0887127,0.089612,0.00210887,-0.0748112,-0.21245,-0.3918,-0.037269
-3000.74,0.923361,0.557458,3,7,0,3013.17,5.86613,0.0138724,-0.00479616,-0.0756369,0.0465171,-0.0837713,-0.016271,0.356661,0.250913,-0.598755,-0.835144,-0.0866467,0.821691,-0.02798,-0.0957385,0.161574,0.208336,0.100227,-0.00368576,0.00486108,0.0728848,-0.0515421,0.0253435,0.0249518,0.0208268,0.0143958,-0.00639667,-0.000988559,-0.0237269,0.968523,0.897309,-0.0630696,-0.340597,0.0310186,0.0117021,0.00063983,-0.0791857,0.1342,-0.770968,-0.629742,-0.180654,0.924728,-0.467557,-0.340194,1.32031,0.906795,0.859033,-0.00204246,0.111495,0.201907,-0.0999103,0.0956334,0.095728,0.093034,0.0198136,-0.082123,-0.0614316,-0.313377
-2999.55,0.989173,0.557458,3,7,0,3013.72,5.88732,0.0575005,0.025109,-0.0815627,0.0451009,-0.0919293,-0.0172159,0.395996,0.222493,-0.617853,-0.857641,-0.0996319,0.839877,-0.0388691,-0.105714,0.173048,0.228123,0.101242,-0.012878,0.0348622,0.100682,-0.0191337,-0.00385063,0.0538888,0.0114111,-0.0132123,-0.0213033,-0.0215003,-0.0091804,0.977089,0.453413,-0.0299755,-0.385775,0.0358278,-0.0046861,0.00133784,-0.0520913,0.0629021,-0.816577,-0.636613,-0.23863,0.950902,-0.544958,-0.411103,1.41583,1.02124,0.8686,-0.0216877,0.213847,0.282014,-0.0627824,-0.0376864,0.148592,-0.0367659,-0.162692,-0.169618,-0.395663,-0.121252
-2998.03,0.742553,0.557458,3,7,0,3016.18,5.88465,0.0420856,0.0139939,-0.0884873,0.0465291,-0.0933816,-0.00800091,0.399841,0.231823,-0.618645,-0.849124,-0.0839422,0.854525,-0.0417396,-0.111133,0.172512,0.219342,0.0992154,-0.006675,0.0269822,0.099018,-0.0134925,0.0070665,0.0506912,0.00400097,0.00196923,-0.0255105,-0.0146032,-0.00953027,0.971222,0.659854,-0.0455064,-0.394739,0.0361937,-0.0440173,0.00566191,-0.0433968,0.110649,-0.789909,-0.58874,-0.168341,0.962388,-0.559596,-0.454617,1.39818,0.97948,0.857028,-0.0141353,0.194791,0.277975,-0.0380828,0.00288364,0.143958,-0.0655812,-0.0873208,-0.188445,-0.274853,-0.125873
-2999.19,0.875126,0.557458,3,7,0,3011.67,5.86651,0.0427322,0.0149985,-0.0872111,0.0506836,-0.0872673,-0.0324088,0.354797,0.246058,-0.598514,-0.857596,-0.0908425,0.800062,-0.0404137,-0.0931941,0.152107,0.215488,0.0985974,-0.0146682,0.00308307,0.0810095,-0.0530956,-0.00282411,0.00506604,0.0286379,0.0107872,-0.0123972,0.00989924,-0.0394268,0.973395,0.655708,-0.0429497,-0.388823,0.034456,0.0714172,-0.00623807,-0.119814,0.0866898,-0.815125,-0.72433,-0.207145,0.907275,-0.520653,-0.343874,1.28326,0.93423,0.848708,-0.0211223,0.117711,0.223732,-0.147921,-0.0319836,-0.012897,0.106323,-0.0297014,-0.134744,0.101179,-0.520736
-3001.01,0.967668,0.557458,3,7,0,3009.18,5.87039,0.0452937,0.00910192,-0.0819468,0.0395129,-0.0848627,-0.0152944,0.407448,0.231389,-0.626335,-0.851062,-0.0916694,0.846461,-0.0435968,-0.103023,0.165244,0.246498,0.103787,-0.0118045,0.0303504,0.0847748,-0.00634981,0.0136805,0.0374506,0.00472746,0.00248349,-0.019537,-0.027054,-0.00948017,0.970311,0.634621,-0.0430268,-0.324441,0.029259,0.000833349,0.00180528,-0.0326984,0.128465,-0.820441,-0.58113,-0.220766,0.951733,-0.539419,-0.384062,1.35151,1.12534,0.881323,-0.0188685,0.182429,0.239192,-0.0214315,0.0177162,0.0914714,-0.056467,-0.0810494,-0.165385,-0.494023,-0.125211
-3001.54,0.985565,0.557458,3,7,0,3014.52,5.8835,0.0373942,0.02028,-0.0842844,0.0598887,-0.0944231,-0.0208101,0.354014,0.253294,-0.589599,-0.846408,-0.0853022,0.806745,-0.0357755,-0.0932871,0.153558,0.200802,0.0956016,-0.00761717,-0.00216665,0.104581,-0.0589152,-0.0124574,0.0136054,0.0302091,0.00960129,-0.0195847,0.00710324,-0.0361067,0.978113,0.662254,-0.0446009,-0.476808,0.0437354,0.0147026,-0.000954226,-0.094197,0.10485,-0.778872,-0.693692,-0.174463,0.912655,-0.526605,-0.348165,1.3022,0.852371,0.840824,-0.0173327,0.139507,0.28919,-0.171551,-0.0684732,0.00978785,0.0983143,-0.0524996,-0.17578,0.0580996,-0.476885
-3000.11,0.966839,0.557458,3,7,0,3015.87,5.8807,0.0483888,0.0131889,-0.0922069,0.0607019,-0.0812234,-0.018144,0.386404,0.213937,-0.609198,-0.8476,-0.0992838,0.83404,-0.0366461,-0.11352,0.178381,0.232543,0.111381,-0.0173601,0.0194968,0.100063,-0.00354309,0.00602281,0.0313294,0.0130329,0.00529024,-0.0167248,-0.0322964,0.00114004,0.967077,0.79677,-0.0533762,-0.531037,0.0481142,0.00525332,0.00122521,-0.0651547,0.0634944,-0.792078,-0.637505,-0.248774,0.947538,-0.531378,-0.456992,1.43857,1.02284,0.952218,-0.0183977,0.181374,0.28167,-0.00916858,0.00887576,0.0902366,0.0159316,-0.0468211,-0.135101,-0.56664,0.0150573
-3005.07,0.689408,0.557458,3,7,0,3019.92,5.86653,0.051422,0.0180393,-0.0815192,0.0681057,-0.0858643,-0.0183971,0.386019,0.221126,-0.600638,-0.850664,-0.0741445,0.822972,-0.0587955,-0.108597,0.161917,0.206837,0.10953,-0.0304732,-0.0022895,0.0644728,-0.0189622,0.00028526,0.0211319,0.0381412,0.0160785,-0.0143123,-0.00812103,0.0169544,0.978762,0.800965,-0.0540568,-0.487712,0.0467589,0.0155225,0.000489264,-0.100577,0.0465908,-0.75798,-0.642415,-0.144495,0.942259,-0.572136,-0.466104,1.27576,0.879956,0.927896,-0.0146191,0.0853772,0.179834,-0.014162,0.0464857,0.122785,0.234321,0.0662232,-0.0661717,-0.111558,0.223928
-2996.82,1,0.557458,3,7,0,3013.98,5.85947,0.0512388,0.0090091,-0.0810082,0.0579245,-0.074917,-0.0260117,0.373224,0.224564,-0.601565,-0.860755,-0.102883,0.81459,-0.0340526,-0.100543,0.167432,0.227459,0.0940763,-0.0206467,0.00877812,0.0765298,-0.042948,0.00746418,0.0290127,0.0198334,-0.00201204,-0.0186676,0.000699766,-0.000223413,0.987362,0.795447,-0.0520624,-0.464913,0.0420653,0.0585387,-0.00329089,-0.0985402,0.031156,-0.796625,-0.67975,-0.253567,0.92654,-0.492107,-0.375418,1.38487,1.02675,0.806914,-0.0184804,0.124451,0.212073,-0.0989321,0.0250861,0.0963941,0.0698471,-0.0599123,-0.113605,0.0119087,-0.00295077
-3002.99,0.729329,0.557458,3,7,0,3016.39,5.89235,0.0219986,0.0285862,-0.08935,0.0484853,-0.111378,-0.0180846,0.388395,0.241751,-0.624588,-0.83859,-0.0550756,0.843062,-0.0500316,-0.103602,0.152748,0.220243,0.0896979,-0.0202636,0.0124257,0.0978536,-0.0571994,0.015828,0.0271308,0.015695,-0.00215607,-0.0142054,-0.0163734,-0.0408511,0.964742,0.486151,-0.035287,-0.373859,0.0353532,-0.00876527,0.000119177,-0.106138,0.147818,-0.779375,-0.540852,-0.0774177,0.952258,-0.548678,-0.447215,1.30458,0.989108,0.770027,-0.0329735,0.162315,0.27228,-0.16161,0.00305567,0.0298354,-0.0203187,-0.131395,-0.176786,-0.364138,-0.539547
-3002.79,0.980153,0.557458,3,7,0,3017.11,5.89815,0.0348618,0.0248386,-0.0647025,0.0583857,-0.0933889,-0.0237047,0.377651,0.248485,-0.614712,-0.856983,-0.0778231,0.848661,-0.0317822,-0.0879063,0.16853,0.21953,0.0748556,0.0013417,0.0322992,0.0976518,-0.0499645,0.00750198,0.0437835,0.00544935,-0.00896021,-0.0114228,-0.0132149,-0.0364858,0.9591,0.550578,-0.0388906,-0.480959,0.0467394,0.0200893,-0.0014119,-0.0963219,0.112017,-0.783812,-0.598557,-0.143539,0.949384,-0.512697,-0.268987,1.4363,1.02742,0.655708,-0.0134644,0.203238,0.271418,-0.140615,-0.0128365,0.0995641,-0.0751545,-0.149773,-0.148647,-0.300416,-0.481892
-3005.31,0.865012,0.557458,3,7,0,3020.8,5.87513,0.0574228,0.00404305,-0.108003,0.0501119,-0.111796,-0.0199216,0.393689,0.243375,-0.601802,-0.840653,-0.0907015,0.819876,-0.0495689,-0.110527,0.156142,0.220448,0.0863703,-0.020518,0.00318457,0.100342,-0.010812,-0.0010252,0.0240833,0.0579441,-0.0155499,-0.0386696,-0.0270966,-0.0134404,0.97859,0.934098,-0.0622755,-0.437379,0.039141,-0.00663807,-9.55932e-05,-0.0335023,0.101644,-0.783754,-0.610714,-0.197575,0.922697,-0.547942,-0.500149,1.3314,1.00938,0.729404,-0.0358883,0.148972,0.283744,-0.0662862,-0.0645515,0.00413394,0.185574,-0.233654,-0.289249,-0.502122,-0.177517
-3004.38,0.993726,0.557458,3,7,0,3021.47,5.87579,0.0370176,0.0361288,-0.0714736,0.0578171,-0.108925,-0.0229439,0.395031,0.255011,-0.61087,-0.869044,-0.0993216,0.845392,-0.0231118,-0.102698,0.153578,0.228059,0.113676,-0.0227239,-0.00475376,0.0961716,-0.037083,0.0129931,-0.00483508,-0.00159897,0.016273,-0.0148858,-0.0139139,-0.0199664,0.985922,0.463478,-0.0320615,-0.453594,0.0439839,0.0129672,-0.00157558,-0.0247575,0.123938,-0.78784,-0.670893,-0.236545,0.954314,-0.443183,-0.414537,1.27929,0.972029,0.979467,-0.0289358,0.123,0.267954,-0.113474,-0.00266281,-0.0707179,-0.0676181,0.0003669,-0.141306,-0.282075,-0.263709
-2999.83,0.993644,0.557458,3,7,0,3016.89,5.85912,0.0458027,0.00966914,-0.0742089,0.0273024,-0.0927903,-0.0215473,0.376867,0.241919,-0.616134,-0.837666,-0.0993387,0.825383,-0.0336699,-0.118089,0.16718,0.226785,0.111738,-0.0199573,0.01233,0.0930807,-0.044895,-0.0123516,0.0431703,0.0311768,-0.00144204,-0.0044305,-0.0340922,-0.0431149,0.97198,0.530201,-0.0358984,-0.18859,0.0171858,0.0251244,-0.00197667,-0.0495725,0.130417,-0.811782,-0.631841,-0.247093,0.939629,-0.502951,-0.543718,1.38096,0.978482,0.948867,-0.0300494,0.156654,0.259345,-0.129552,-0.0608884,0.115682,0.0797011,-0.122947,-0.140324,-0.680376,-0.569448
-3000.73,0.658629,0.557458,3,7,0,3023.39,5.89248,0.0366307,0.0197872,-0.0924911,0.0636637,-0.0888695,-0.0153167,0.385003,0.221588,-0.600199,-0.867864,-0.0795131,0.833344,-0.056259,-0.0800273,0.148058,0.219641,0.0866726,0.00255191,0.0106859,0.085729,-0.0292659,0.0167905,0.0106624,0.0103391,0.0129618,-0.0391657,0.011205,-0.00506998,0.98012,0.688888,-0.0461672,-0.572711,0.0515298,-0.0127121,0.00296723,-0.109847,0.0392082,-0.784822,-0.645705,-0.145958,0.929466,-0.605159,-0.215616,1.25048,0.998582,0.75969,-0.00709584,0.140004,0.239646,-0.0876472,0.0138575,-0.0137158,-0.0168161,-0.0325987,-0.23594,0.187918,-0.0669626
-3002,0.911093,0.557458,3,7,0,3016.61,5.8548,0.0446423,0.0112528,-0.0817115,0.0290752,-0.0894246,-0.0248429,0.379755,0.264105,-0.616807,-0.840249,-0.0987536,0.825335,-0.0236422,-0.118594,0.174746,0.227098,0.1128,-0.02489,0.0137581,0.0855973,-0.0327646,-0.0093946,0.0433639,0.0240008,-0.000556396,0.00176931,-0.0303726,-0.0382688,0.971832,0.532659,-0.0357542,-0.171934,0.015021,0.0480001,-0.00385705,-0.0213571,0.182331,-0.811811,-0.650411,-0.250257,0.94131,-0.452502,-0.53035,1.42065,0.983502,0.95259,-0.0294907,0.149455,0.238716,-0.0872544,-0.0359439,0.13495,0.0639713,-0.0902609,-0.0898631,-0.605879,-0.505441
-2999.9,0.929135,0.557458,3,7,0,3017.39,5.87408,0.0400223,0.00792316,-0.0816556,0.0272897,-0.0882043,-0.0118562,0.373508,0.229971,-0.593401,-0.861191,-0.0891926,0.834156,-0.0536792,-0.113588,0.156172,0.227516,0.0792646,-0.0176625,0.0172975,0.0988306,-0.0309793,-0.00166396,0.058971,0.0166497,-0.0111165,-0.014254,-0.00396355,-0.0447687,0.965269,0.543625,-0.0380082,-0.192208,0.0168556,-0.0178002,0.00341279,-0.115473,0.0467516,-0.744212,-0.604477,-0.186205,0.940305,-0.55991,-0.524559,1.32126,1.06764,0.681303,-0.0295773,0.175056,0.275904,-0.0916659,-0.0329966,0.16114,-0.0216738,-0.172847,-0.170564,-0.152863,-0.59129
-3001.61,0.697485,0.557458,3,7,0,3019.62,5.88305,0.0401557,0.0223397,-0.0872364,0.0761267,-0.0921768,-0.034136,0.391113,0.243355,-0.625416,-0.839308,-0.0884332,0.825415,-0.0299117,-0.0839252,0.162411,0.207791,0.120816,-0.0137833,0.0076073,0.0856915,-0.0334417,0.0104198,-0.00690308,0.0210863,0.0234222,-0.0211491,-0.0167281,-0.0025422,0.980513,0.80618,-0.0535935,-0.650719,0.0602637,0.0683836,-0.00637544,-0.021528,0.135176,-0.84246,-0.655952,-0.201918,0.935127,-0.498369,-0.23063,1.31243,0.843579,1.03706,-0.0146356,0.133887,0.239252,-0.0889307,0.0145086,-0.0478122,0.0869651,0.0468287,-0.151753,-0.299308,-0.0335766
-3002.43,0.950393,0.557458,3,7,0,3015.83,5.89569,0.0481285,-0.000433246,-0.0647839,0.0521308,-0.0953853,-0.0387355,0.395553,0.245651,-0.604207,-0.840324,-0.113672,0.821881,-0.0479897,-0.115221,0.175168,0.229466,0.104379,-0.0197987,0.0223074,0.0860332,-0.0422755,-0.00669768,0.0575453,0.0288358,0.0105068,-0.020088,0.00573486,-0.0403022,0.973763,0.888087,-0.0617021,-0.388849,0.0394065,0.0810741,-0.0082792,0.0192683,0.111678,-0.782309,-0.604645,-0.290859,0.940081,-0.574342,-0.485706,1.42435,1.01333,0.892781,-0.0245107,0.166,0.23913,-0.102644,-0.0195971,0.191379,0.0824581,-0.0571857,-0.187762,0.0262174,-0.532299
-3001.78,0.917746,0.557458,3,7,0,3018.14,5.89524,0.0374205,-0.00399652,-0.0569986,0.0522658,-0.104904,-0.0227592,0.400057,0.246368,-0.601894,-0.839864,-0.124722,0.822235,-0.0435072,-0.105178,0.170446,0.227686,0.100392,-0.0192816,0.0126376,0.0835252,-0.0366169,-0.00864884,0.0473866,0.0211565,0.0134353,-0.0189837,0.0039643,-0.015486,0.976389,0.934526,-0.0664629,-0.36145,0.0382311,0.0149767,-0.00176017,0.04684,0.0927015,-0.779088,-0.583915,-0.321741,0.937592,-0.544687,-0.4045,1.38406,1.01281,0.867038,-0.0169294,0.141984,0.231717,-0.0800469,-0.00977593,0.178085,0.0784681,-0.000482032,-0.139013,0.0410806,-0.204535
-3003.05,0.971763,0.557458,3,7,0,3013.91,5.85892,0.0477819,0.0332599,-0.118183,0.0329367,-0.0919639,-0.022487,0.363305,0.235027,-0.622548,-0.848084,-0.0655545,0.824537,-0.0426659,-0.0921991,0.155705,0.204427,0.0942559,0.00483934,0.0206115,0.0917911,-0.0404927,0.000967527,0.0196875,0.0053211,0.00187486,-0.0336772,-0.0306201,-0.0363627,0.970407,0.280708,-0.015154,-0.369496,0.0279682,0.0182428,-0.00136238,-0.143875,0.125445,-0.861328,-0.690207,-0.102776,0.920663,-0.576711,-0.340731,1.32437,0.892992,0.815907,-0.0246224,0.170131,0.2574,-0.163828,-0.0952511,-0.0530779,-0.133234,-0.168788,-0.303164,-0.606702,-0.480267
-3004.91,0.941898,0.557458,3,7,0,3020.14,5.89813,0.0333065,-0.00647222,-0.0488386,0.0678088,-0.0895268,-0.0228771,0.401033,0.240118,-0.59665,-0.858139,-0.110792,0.831067,-0.0349987,-0.102729,0.162496,0.233623,0.105262,-0.0226998,0.0042057,0.0742733,-0.0288616,0.0067423,0.0361482,0.0334385,0.00898134,-0.000364318,0.0109522,-0.0103234,0.977071,1.06975,-0.0757862,-0.45919,0.0476091,0.0314879,-0.0014911,-0.000113397,0.0682421,-0.750057,-0.618293,-0.280014,0.944063,-0.467014,-0.387562,1.30768,1.04054,0.895155,-0.0076646,0.112839,0.205765,-0.0254126,0.079427,0.186156,0.208042,0.0407544,-0.00862467,0.17372,-0.136348
-3000.37,1,0.557458,3,7,0,3014.5,5.86764,0.0461587,0.0268737,-0.111003,0.0434445,-0.101412,-0.0292813,0.361095,0.234567,-0.625032,-0.832172,-0.0652925,0.83914,-0.0440481,-0.0997732,0.170999,0.212213,0.0978626,-0.0186483,0.0219888,0.093471,-0.015016,0.0100804,0.0243789,0.00844333,-0.000622464,-0.0331926,-0.019616,-0.0363305,0.973251,0.579542,-0.0379786,-0.418696,0.0360273,0.0360786,-0.0044918,-0.133472,0.143223,-0.803781,-0.582292,-0.114146,0.946893,-0.560929,-0.370455,1.41705,0.935805,0.830152,-0.0406732,0.176542,0.263826,-0.0863187,-0.0539274,-0.0238716,-0.106562,-0.169686,-0.288219,-0.412855,-0.479841
-3000.76,0.911238,0.557458,3,7,0,3016.73,5.87876,0.050029,0.0281071,-0.0619814,0.0564068,-0.0827128,-0.0175692,0.376494,0.254432,-0.607982,-0.870105,-0.110037,0.826092,-0.0479868,-0.0931696,0.155261,0.219414,0.0893474,-0.0191744,5.5276e-05,0.0858018,-0.0653356,-0.00143241,0.0374474,0.0362583,0.0194075,-0.010374,0.00365497,-0.0213019,0.976566,0.460626,-0.0312676,-0.365449,0.0358556,0.0270131,-0.000215754,-0.0595786,0.0607546,-0.793267,-0.637635,-0.259405,0.938483,-0.531478,-0.337345,1.29155,0.982434,0.779432,-0.0120037,0.11864,0.236155,-0.135048,0.0318454,0.165151,0.190934,0.0442733,-0.0970791,0.0248426,-0.281349
-3009.43,0.722866,0.557458,3,7,0,3020.31,5.89651,0.0350741,0.0281314,-0.0641132,0.0604184,-0.0858674,-0.01969,0.35548,0.265495,-0.58363,-0.856998,-0.104076,0.823854,-0.0655276,-0.109345,0.147456,0.23754,0.104172,-0.00561788,0.000438636,0.0701326,-0.0502609,0.00236303,0.0402408,0.0128763,0.01979,0.00819629,-0.0144902,-0.0348823,0.981003,0.497426,-0.0355101,-0.415817,0.0414968,0.0208128,-0.000663312,-0.0699964,0.144452,-0.740029,-0.619497,-0.247601,0.931148,-0.612007,-0.483518,1.21485,1.06296,0.894872,-0.00281616,0.0987857,0.193406,-0.0977719,0.0398648,0.169402,0.0606615,0.0556554,-0.0274136,-0.3199,-0.460713
-3008.62,0.986024,0.557458,3,7,0,3024.91,5.85771,0.0477083,-0.00327479,-0.105632,0.0389122,-0.0930182,-0.0256782,0.40147,0.219459,-0.629166,-0.838839,-0.0753927,0.835481,-0.0201105,-0.0883762,0.172723,0.207048,0.0953709,-0.0273863,0.0259173,0.112334,-0.0140896,0.00802155,0.0133451,0.0233713,-0.00703772,-0.0521265,-0.00451185,-0.0128818,0.966537,0.917168,-0.0602539,-0.389459,0.031814,0.0330541,-0.00257973,-0.0593982,0.074815,-0.824668,-0.615606,-0.154104,0.944291,-0.458513,-0.26509,1.43931,0.90216,0.817437,-0.0464335,0.210077,0.316472,-0.0910846,-0.0674635,-0.0679972,-0.0246189,-0.201025,-0.345933,-0.103357,-0.170138
-3005.16,1,0.557458,3,7,0,3025.07,5.88641,0.0519026,0.0206377,-0.0815627,0.0441454,-0.0952875,-0.0235398,0.367674,0.284716,-0.600182,-0.862834,-0.0860953,0.821633,-0.0439188,-0.0844782,0.153215,0.239949,0.101454,0.00599144,0.00408721,0.0760012,-0.0509195,-0.00848563,0.0312867,0.0291395,0.0141354,0.00908934,-0.0126362,-0.019151,0.978216,0.433445,-0.0277872,-0.288801,0.0261957,0.0340386,-0.00282571,-0.0591519,0.209101,-0.791174,-0.6667,-0.20058,0.92343,-0.543529,-0.239742,1.2753,1.07799,0.880821,0.0122604,0.114267,0.209047,-0.0964363,0.0210061,0.159289,0.178668,0.0553764,0.00789421,-0.258063,-0.25294
-3005.22,0.832328,0.557458,3,7,0,3024.83,5.87199,0.0302804,0.00382546,-0.0874825,0.057482,-0.0853288,-0.0186409,0.394074,0.19649,-0.615869,-0.842857,-0.0947576,0.831829,-0.0304509,-0.112066,0.174228,0.207854,0.0973424,-0.0358215,0.0197199,0.10004,-0.012339,0.0191412,0.0225899,0.0109425,-0.00204547,-0.0507795,-0.00704709,-0.0269628,0.964483,0.996775,-0.0690009,-0.521412,0.047874,0.0101106,0.000702963,-0.0765157,-0.00343685,-0.801328,-0.63109,-0.212947,0.944485,-0.485719,-0.479251,1.43677,0.90984,0.822621,-0.0571184,0.180629,0.282922,-0.0844628,-0.0401925,-0.0481584,-0.112803,-0.196308,-0.365382,-0.174129,-0.356115
-3009.43,0.7503,0.557458,3,7,0,3026.46,5.87101,0.0441289,0.0388821,-0.0802404,0.0457946,-0.102139,-0.0194088,0.375294,0.269974,-0.615736,-0.854171,-0.0853385,0.803661,-0.0523892,-0.0747052,0.161764,0.225781,0.0916604,0.0324666,-0.0088297,0.0753307,-0.0341495,-0.00115436,0.03802,0.031893,0.0181957,0.000201133,0.00316658,-0.0233397,0.974345,0.188228,-0.0126273,-0.321475,0.0305817,0.00160943,-0.000194486,-0.0498369,0.198483,-0.87956,-0.704669,-0.180161,0.893203,-0.622429,-0.117771,1.3413,1.03224,0.805938,0.0342688,0.0871677,0.208622,-0.0482961,0.0462091,0.183059,0.186318,0.0621984,-0.0366527,0.0124609,-0.308262
-2998.09,0.9129,0.557458,3,7,0,3025.59,5.87539,0.037735,0.00161419,-0.0859362,0.0386852,-0.091662,-0.0191226,0.371841,0.224339,-0.592431,-0.857986,-0.101581,0.828799,-0.026839,-0.107607,0.160766,0.199456,0.113171,-0.0177405,0.0450205,0.103441,-0.0287117,0.0115022,0.035685,0.0138729,0.0147919,-0.026792,-0.0155131,-0.0141436,0.979523,0.750363,-0.0516211,-0.332553,0.0292765,-0.000764737,0.000778302,-0.0711772,0.0271446,-0.778993,-0.708519,-0.232819,0.939626,-0.469784,-0.462891,1.27863,0.821885,0.972547,-0.022339,0.237039,0.289701,-0.0736379,0.0174566,0.0932384,0.000796929,-0.0313009,-0.205422,-0.299435,-0.186803
-3001.35,0.764282,0.557458,3,7,0,3015.77,5.87042,0.0323678,0.0166229,-0.0609656,0.0493387,-0.0847303,-0.0251556,0.390848,0.246857,-0.620584,-0.856309,-0.108639,0.837261,-0.0500569,-0.10506,0.15881,0.241786,0.104878,-0.0145126,-0.00715429,0.0814219,-0.0291382,0.00255849,0.0212198,0.011927,-0.0249498,-0.0361612,0.00254314,-0.0364974,0.962008,0.667439,-0.0464739,-0.415337,0.0402904,0.0453816,-0.00292933,-0.0244618,0.135581,-0.823776,-0.622295,-0.26752,0.942493,-0.592072,-0.423007,1.36278,1.08348,0.885652,-0.0416853,0.0991961,0.228227,-0.138927,-0.0957113,-0.054184,-0.106843,-0.28436,-0.282616,-0.0229309,-0.482046
-3003.98,0.876539,0.557458,3,7,0,3018.81,5.88203,0.0430954,0.0133211,-0.106876,0.0458499,-0.0932684,-0.0189087,0.376484,0.231736,-0.592774,-0.850097,-0.0771683,0.813201,-0.0335501,-0.0872749,0.157949,0.196432,0.0992436,-0.00499656,0.0390612,0.100158,-0.0395679,0.00110332,0.0429899,0.0209134,0.0318335,-0.00318723,-0.0268466,0.00182678,0.987925,0.544974,-0.0357637,-0.370251,0.0307598,0.000144934,0.000689076,-0.0865205,0.0557843,-0.785014,-0.687027,-0.152027,0.920045,-0.486613,-0.285319,1.25065,0.837761,0.87242,0.00800018,0.219989,0.278245,-0.0521426,0.0649391,0.213915,0.140668,0.135998,-0.0453284,-0.469393,0.0241274
-3001.73,1,0.557458,3,7,0,3017.33,5.87426,0.0362495,0.0159413,-0.0560492,0.0524341,-0.0841032,-0.0223887,0.380873,0.243243,-0.620238,-0.849206,-0.104484,0.837586,-0.0429314,-0.103325,0.165937,0.243023,0.105088,-0.0163289,-0.00857983,0.0772998,-0.0261333,0.0134397,0.012042,0.0231822,-0.0138505,-0.0344392,0.00596695,-0.0416933,0.958051,0.73917,-0.0514633,-0.417169,0.0412304,0.0369803,-0.00199294,-0.0466372,0.137378,-0.808705,-0.607798,-0.259278,0.94324,-0.556441,-0.384598,1.413,1.09043,0.881955,-0.0394645,0.0906274,0.217371,-0.116532,-0.0482999,-0.0716791,-0.0237807,-0.226089,-0.277589,0.0277236,-0.550672
-3000.91,0.946058,0.557458,3,7,0,3015.76,5.87673,0.0456084,0.0209473,-0.114088,0.0467768,-0.0965382,-0.026705,0.380844,0.241512,-0.59307,-0.850591,-0.0764429,0.817253,-0.0389969,-0.0932981,0.155206,0.196116,0.0943954,-0.00448999,0.031044,0.104149,-0.0352174,-0.000959345,0.0383818,0.0160118,0.0258139,-0.00573999,-0.0258784,-0.00458548,0.985562,0.471899,-0.0301482,-0.405877,0.0334934,0.0232104,-0.00214021,-0.071648,0.0792785,-0.781968,-0.675273,-0.14068,0.922329,-0.513008,-0.34786,1.24848,0.846921,0.832161,0.00246151,0.209107,0.289798,-0.0593955,0.0340154,0.170063,0.0874986,0.0880106,-0.0712141,-0.46424,-0.0605635
