# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/sl_beta_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_full_pdw2_all_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25
2476.52,0.986719,0.557062,3,7,0,-2464.68,-1.42436,0.0321296,0.0120049,-0.158303,0.0220191,0.0302746,-0.0174792,-0.00269618,-0.0256753,-0.0489892,-0.120408,-0.189793,0.0999655,-0.0189192,0.0226756,-0.115947,0.0271269,0.05615,-0.00807361,-0.012867,0.0286541,0.0291221,0.0290607,-0.0227893,0.0361068,-0.0241756,14.8979,0.422026,-0.02506,-0.10129,0.00139842,0.0554034,-0.00776694,0.0314696,-0.137415,0.172988,-0.536039,-2.40905,0.68165,-0.47922,0.378008,-0.113001,0.133547,0.156463,-0.0138952,-0.0222462,0.099892,0.109499,0.0511676,-0.136737,0.507075,-0.27432
2476.48,0.997749,0.557062,3,7,0,-2464.1,-1.44065,0.0292102,0.00916518,-0.162099,0.0558914,0.0491286,-0.0293302,0.0188653,-0.0379275,-0.0636273,-0.113961,-0.170691,0.0925561,-0.0310506,0.0295469,-0.0667997,0.0260796,0.0693366,0.0249865,-0.0168109,0.0220548,0.0343507,0.04407,-0.00185449,0.033014,-0.0143696,15.7157,0.551539,-0.0330196,-0.455554,0.0339069,0.0721069,-0.00736242,0.106953,-0.137729,0.110847,-0.54392,-2.25517,0.494856,-0.577315,0.474526,-0.0496545,0.148864,0.19138,0.116145,0.0327133,0.157658,0.226588,0.191921,-0.00514965,0.483144,-0.163052
2478.22,0.940149,0.557062,3,7,0,-2463.29,-1.41893,0.0277066,0.0490236,-0.150658,0.0221449,0.0426449,-0.0145807,0.0152882,0.0134131,-0.0357452,-0.0965651,-0.171921,0.0906011,-0.0252337,0.0378064,-0.105181,0.0040188,0.0382025,-0.011893,0.00715891,0.013565,0.0327571,0.0277478,0.00164052,0.0352738,-0.00613924,15.1689,-0.197905,0.0192068,-0.066367,-0.00308593,0.0754851,-0.0075461,0.0946904,-0.0389163,0.168984,-0.397514,-2.22609,0.523723,-0.553855,0.487124,-0.0839388,0.0612383,0.105447,0.0299175,0.100583,0.128721,0.225254,0.150372,0.0352041,0.539449,-0.0696618
2476.5,0.88809,0.557062,3,7,0,-2463.65,-1.43728,0.0178763,0.0045506,-0.141993,0.0422252,0.0478644,-0.0191767,-0.018401,-0.0192032,-0.0701887,-0.126536,-0.196678,0.0924914,-0.0173632,0.0340065,-0.0774408,0.0282728,0.0705452,-0.00932141,-0.00286504,0.0208618,0.0111177,0.0548438,-0.0230508,0.0307225,-0.0192077,15.6043,0.618547,-0.0412234,-0.253784,0.0184719,0.0615722,-0.00668646,-0.0033948,-0.0716354,0.123703,-0.629138,-2.55717,0.581504,-0.468561,0.534351,-0.0716139,0.153805,0.195778,-0.00226643,0.0196904,0.093218,0.0564687,0.16738,-0.132881,0.434895,-0.21795
2481.44,0.943226,0.557062,3,7,0,-2469.51,-1.42704,0.026726,0.0314896,-0.168509,0.0240995,0.0572957,-0.0266381,0.0300686,-0.00137297,-0.0405195,-0.0967926,-0.174212,0.103715,-0.0219439,0.0217852,-0.0803849,-0.00205006,0.057363,0.00226207,-0.00776646,0.0206659,0.0294024,0.028687,-0.00239693,0.0337773,-0.026654,15.0282,-0.00741201,0.00745584,-0.18556,0.00475739,0.108735,-0.0100388,0.144951,-0.0469743,0.140428,-0.456275,-2.16916,0.678686,-0.462893,0.35978,-0.0716516,0.0755542,0.158462,0.0361597,0.0222423,0.109979,0.157507,0.0983233,-0.0355,0.464177,-0.302442
2482.25,0.88661,0.557062,3,7,0,-2469.66,-1.44706,0.0219651,0.0208018,-0.130778,0.0473563,0.043558,-0.0134085,-0.00680396,-0.0113983,-0.0529214,-0.137038,-0.190495,0.0933807,-0.0214182,0.0425154,-0.0900482,0.0263001,0.0583523,-0.00464805,-0.00632163,0.0129066,0.0226277,0.0440777,-0.00422386,0.0272641,-0.00474033,16.5558,0.421645,-0.0280204,-0.238347,0.019247,0.0289616,-0.00341842,0.0288603,-0.072444,0.159219,-0.642972,-2.49578,0.545469,-0.540218,0.595784,-0.0709163,0.133189,0.160945,0.0368691,0.0545774,0.121548,0.175066,0.199533,-0.00230185,0.416967,-0.0537884
2479.36,0.726402,0.557062,3,7,0,-2467.07,-1.41371,0.0296854,0.0337366,-0.166974,0.0246843,0.0495772,-0.031108,0.0205971,-0.00698021,-0.035899,-0.0890555,-0.176938,0.0979465,-0.0228453,0.0192357,-0.0786977,0.01378,0.0562766,0.00986418,0.00135413,0.0191565,0.0272024,0.0305422,-0.00209712,0.0415581,-0.0231586,14.5649,-0.0245657,0.00876117,-0.212007,0.00764413,0.123232,-0.0127883,0.111731,-0.0569297,0.140435,-0.409975,-2.26464,0.612151,-0.458307,0.322202,-0.0664544,0.106793,0.15551,0.0690903,0.0599847,0.118257,0.163985,0.122995,-0.0168916,0.595398,-0.262781
2480.71,0.992844,0.557062,3,7,0,-2472.21,-1.46256,0.0266546,0.0236664,-0.129123,0.0440617,0.0400342,-0.00459174,-0.000880478,-0.00203676,-0.0538776,-0.137898,-0.180994,0.109325,-0.0195819,0.040668,-0.0756628,0.0176182,0.0603012,-0.00799427,-0.00618262,0.0165185,0.0214739,0.0394253,-0.00342849,0.0234402,-0.0138602,16.7006,0.376195,-0.0251768,-0.180523,0.0144692,-0.0239774,0.00227506,0.0557061,-0.0356942,0.146521,-0.681304,-2.23454,0.694827,-0.497087,0.572683,-0.0627057,0.118614,0.16624,0.0173958,0.0384343,0.112232,0.143993,0.158102,-0.0234385,0.333814,-0.157271
2480.18,0.80337,0.557062,3,7,0,-2465.98,-1.40632,0.0295259,0.0244106,-0.168587,0.0345633,0.0469622,-0.0273051,0.0198353,-0.00633417,-0.0382782,-0.0980066,-0.186797,0.0869428,-0.0155874,0.0181452,-0.0917096,0.0141681,0.0434419,0.000372448,-0.00158232,0.0209862,0.0294289,0.0349047,-0.00452079,0.0370105,-0.0217035,14.5495,0.219973,-0.0081839,-0.279451,0.0152469,0.119931,-0.0124292,0.100479,-0.0620184,0.149052,-0.42542,-2.43637,0.562538,-0.393229,0.29862,-0.079134,0.0893717,0.120571,0.0432809,0.0524681,0.124769,0.172724,0.133444,-0.0317927,0.527526,-0.246269
2482.12,0.973006,0.557062,3,7,0,-2470.79,-1.44547,0.0290868,0.0304397,-0.124816,0.0356205,0.0488893,-0.0198126,0.0198447,-0.0199894,-0.046824,-0.127902,-0.178225,0.0922668,-0.0156109,0.0488558,-0.069303,0.0232222,0.0602555,0.00910089,-0.00857832,0.0215395,0.0347762,0.0365864,0.00274821,0.0260846,-0.00940702,16.3608,0.0824093,-0.00337787,-0.198629,0.0140512,0.0408275,-0.00408433,0.107831,-0.0665912,0.139172,-0.616379,-2.31209,0.53189,-0.483301,0.649255,-0.0506607,0.130821,0.165924,0.0814305,0.0609028,0.159737,0.234395,0.175119,0.0230682,0.386644,-0.106741
2479.22,0.837202,0.557062,3,7,0,-2471.22,-1.40232,0.0197557,0.0254594,-0.178416,0.0355206,0.0426935,-0.0165962,0.00216212,0.00983882,-0.0493482,-0.105012,-0.184546,0.105634,-0.0285676,0.0238234,-0.101483,0.009356,0.0537223,-0.00715302,0.00390023,0.0091526,0.0155156,0.0370513,-0.0136177,0.0373543,-0.0232247,15.2879,0.319072,-0.0167581,-0.206305,0.00864637,0.0727541,-0.00785063,0.064828,-0.0411897,0.155893,-0.481257,-2.3333,0.676601,-0.546646,0.380775,-0.0937917,0.0928595,0.149118,0.00189578,0.0333385,0.0513027,0.07922,0.114729,-0.0838069,0.529098,-0.263531
2478.37,0.926784,0.557062,3,7,0,-2466,-1.45982,0.0341333,0.0209511,-0.123278,0.0459579,0.0489114,-0.0187516,0.0272083,-0.0182775,-0.043393,-0.129688,-0.177926,0.0886646,-0.0213989,0.0437765,-0.0679201,0.0232781,0.0626999,0.00800744,-0.00844961,0.0310149,0.0335956,0.0335078,0.0121621,0.0232363,-0.0163358,16.1104,0.296542,-0.0181089,-0.283063,0.0229724,0.0335506,-0.00313682,0.135266,-0.0693474,0.143195,-0.607808,-2.35587,0.485944,-0.517522,0.593973,-0.0491631,0.135111,0.171938,0.0865851,0.0717172,0.198274,0.233305,0.170108,0.0544338,0.324363,-0.185362
2478.59,0.990091,0.557062,3,7,0,-2465.98,-1.41216,0.0158428,0.0293318,-0.173678,0.0257444,0.0433003,-0.00628447,-0.0124069,0.010278,-0.0525696,-0.105106,-0.188446,0.105545,-0.0265166,0.0203119,-0.101567,0.0102557,0.05362,-0.00645794,-0.00249538,0.00113836,0.0192199,0.0340095,-0.0183772,0.0392146,-0.0149776,15.3984,0.201401,-0.0092476,-0.0842797,-0.00298221,0.0299738,-0.0025542,0.016655,-0.0417973,0.153097,-0.492551,-2.39157,0.697299,-0.522475,0.34985,-0.0929344,0.094017,0.149083,-0.00415094,0.0104795,0.0244006,0.0990593,0.107719,-0.0882487,0.57916,-0.16995
2476.41,0.784742,0.557062,3,7,0,-2462.27,-1.45658,0.0336743,0.0226484,-0.123259,0.0463164,0.0438712,-0.0328506,0.0278482,-0.0275757,-0.0395763,-0.123009,-0.178814,0.0858843,-0.0170044,0.0441252,-0.0663901,0.0237971,0.0607936,0.0106895,-0.00558055,0.0292907,0.0297591,0.0387938,0.0123573,0.0157508,-0.0147663,15.5873,0.258906,-0.0149909,-0.350444,0.0291255,0.0912744,-0.0107623,0.130042,-0.0821371,0.140408,-0.577212,-2.3656,0.474313,-0.469375,0.5937,-0.0473326,0.13314,0.16669,0.0950643,0.0793864,0.192357,0.217321,0.188913,0.0504986,0.210558,-0.167553
2477.21,0.988976,0.557062,3,7,0,-2464.02,-1.42504,0.0268106,0.0143392,-0.136454,0.0283526,0.06308,-0.0374705,-0.0113256,-0.0125376,-0.0406663,-0.108458,-0.163453,0.0992593,-0.0321552,0.0241859,-0.083404,0.0289126,0.0554465,0.0225291,-0.0151775,0.0202869,0.024241,0.032023,-0.0205354,0.0452185,-0.0334147,15.8392,0.301547,-0.0165264,-0.19922,0.0101231,0.171381,-0.017349,0.0213708,-0.0799312,0.141217,-0.515549,-2.09667,0.59863,-0.567373,0.392061,-0.0833547,0.136314,0.154769,0.0595073,-0.0376913,0.0666851,0.0856196,0.0606101,-0.135443,0.627123,-0.379156
2476.24,0.92334,0.557062,3,7,0,-2463.93,-1.44005,0.0236221,0.0327889,-0.156628,0.0379724,0.0358693,-0.0149777,0.025775,0.00166465,-0.0515188,-0.108866,-0.190439,0.101414,-0.0121847,0.0425678,-0.0685847,0.021093,0.0548029,-0.0241774,0.0112523,0.0272411,0.0201098,0.0601651,0.0257059,0.00532359,-0.0136841,15.6388,0.118963,-0.00473775,-0.213294,0.0132909,0.0272255,-0.00384814,0.128054,-0.0129012,0.138195,-0.510623,-2.36961,0.613308,-0.416256,0.57474,-0.0409226,0.117997,0.149191,0.038735,0.165153,0.227406,0.224074,0.310007,0.11277,0.0492457,-0.155273
2473.54,0.664492,0.557062,3,7,0,-2452.86,-1.44252,0.0284206,0.0133618,-0.145218,0.0352786,0.0618373,-0.0160708,-0.011862,-0.0144608,-0.0466652,-0.124805,-0.178621,0.0942913,-0.0370082,0.0231336,-0.0995908,0.0146859,0.062604,0.0237371,-0.0206566,0.00467574,0.0325422,0.0127384,-0.0282783,0.0571475,-0.0186994,15.9714,0.434329,-0.0257051,-0.189695,0.00913684,0.0650718,-0.00470185,0.0206333,-0.109717,0.157226,-0.584446,-2.41241,0.567368,-0.642417,0.390586,-0.097533,0.117034,0.174618,0.047242,-0.0672943,0.00727567,0.121974,-0.000873482,-0.129446,0.851896,-0.212182
2474.32,1,0.557062,3,7,0,-2466.56,-1.4305,0.0231577,0.0396589,-0.15437,0.0378169,0.0296756,-0.0195049,0.0328742,0.0025545,-0.0512044,-0.10976,-0.184883,0.101591,-0.00769352,0.0407324,-0.0696011,0.0295736,0.0546873,-0.0197188,0.0163533,0.0320239,0.0215273,0.0595831,0.0215548,0.00222534,-0.0161702,15.4835,0.0140955,0.00190231,-0.219429,0.0147385,0.0437302,-0.00662831,0.147767,-0.00849498,0.134094,-0.510571,-2.26296,0.630904,-0.362864,0.54357,-0.0449234,0.135779,0.149261,0.0478342,0.170585,0.229328,0.211554,0.287378,0.0811647,-0.00576507,-0.183483
2477.83,0.975555,0.557062,3,7,0,-2462.46,-1.44805,0.0340419,0.0478962,-0.148381,0.0439546,0.0324481,-0.0302245,0.018157,-0.0074252,-0.0451346,-0.117699,-0.166541,0.0833859,0.00601891,0.0311063,-0.0989413,0.0257437,0.0552019,0.0186652,-0.00981084,0.0258375,0.0119707,0.0298552,-0.0108354,0.0363118,-0.0252006,15.1717,-0.00657504,0.00497431,-0.32388,0.0247034,0.128948,-0.0159799,0.0848586,-0.0427452,0.141293,-0.535723,-2.0639,0.599816,-0.246408,0.461438,-0.093045,0.129497,0.152931,0.065399,-0.00272361,0.10502,0.0548445,0.0858177,-0.0746017,0.507715,-0.285951
2477.88,1,0.557062,3,7,0,-2467.17,-1.40856,0.0135225,0.00308798,-0.153518,0.0264517,0.0525573,0.00384377,0.0031838,-0.00169349,-0.0496933,-0.106889,-0.187733,0.109826,-0.0443794,0.0354413,-0.0671844,0.00845853,0.0606938,-0.0167196,-0.000333172,0.00418243,0.0303356,0.0399685,-0.00181172,0.0233723,-0.00799574,15.7765,0.485011,-0.030461,-0.076336,-0.0024179,-0.0618633,0.00905508,0.0805517,-0.0547098,0.143082,-0.535192,-2.45096,0.616783,-0.703212,0.511706,-0.0506216,0.0999691,0.167259,0.0027215,0.0640758,0.0856541,0.2046,0.177263,-0.0013094,0.347533,-0.0907275
2477.14,0.935713,0.557062,3,7,0,-2464.01,-1.45519,0.0360388,0.0519959,-0.140791,0.0450496,0.0311071,-0.0426646,0.0187207,0.00531219,-0.0468693,-0.124205,-0.174712,0.0864969,0.00283724,0.032296,-0.0995874,0.0199825,0.0551581,0.0179092,-0.0110096,0.0266156,0.0182712,0.0372228,-0.00849727,0.0320892,-0.0244054,15.6038,-0.0530506,0.00747861,-0.313196,0.0255046,0.185128,-0.0230993,0.0944109,-0.0145554,0.145857,-0.561753,-2.17909,0.601963,-0.284457,0.478329,-0.0907611,0.117249,0.152822,0.0733257,0.00862522,0.123811,0.0994376,0.121504,-0.065052,0.44329,-0.276928
2472.04,0.772876,0.557062,3,7,0,-2458.92,-1.43125,0.0355444,0.0258461,-0.132695,0.0316142,0.022174,-0.00698247,0.00733403,-0.0131789,-0.0372018,-0.101033,-0.176546,0.10054,-0.0403966,0.0342197,-0.0693063,0.0120051,0.0679596,0.0189269,0.0153344,0.0140092,0.0359453,-0.000954175,0.00107702,0.0245596,-0.0104765,16.5185,0.264113,-0.0155689,-0.152404,0.00917028,-0.0405652,0.00252364,0.0870449,-0.076826,0.137766,-0.47989,-2.39595,0.551716,-0.640837,0.442164,-0.0589548,0.121344,0.186804,0.0877553,0.0833473,0.0803482,0.184183,0.00315657,0.0098669,0.359956,-0.118877
2477.81,0.968213,0.557062,3,7,0,-2460.76,-1.42348,0.0378531,0.0347039,-0.15909,0.0216494,0.0408747,-0.0110343,0.00505988,0.0211338,-0.0502242,-0.115978,-0.170627,0.106673,-0.0314779,0.0350796,-0.0980859,0.00502555,0.0569247,-0.00971025,-0.0103066,0.0283983,0.0272056,0.0589373,-0.00781417,0.0452926,-0.0147553,14.7797,0.0527191,0.00122356,-6.85086e-06,-0.00883221,0.042561,-0.0044426,0.0813924,-0.0197951,0.164729,-0.519726,-2.0864,0.608383,-0.635758,0.540655,-0.0775671,0.0873959,0.157733,0.0376467,0.0641579,0.19102,0.205154,0.252536,-0.0239669,0.675341,-0.167428
2477.42,0.861273,0.557062,3,7,0,-2461.4,-1.44561,0.0147908,0.0145206,-0.139714,0.0506447,0.05215,-0.0281358,0.00930249,-0.0293528,-0.0450247,-0.111555,-0.189013,0.0868416,-0.0119746,0.0300319,-0.0661086,0.0309675,0.0597836,0.0103166,0.00850078,0.00240795,0.0264758,0.0176972,-0.00286128,0.0180142,-0.0202998,16.5073,0.448315,-0.0279546,-0.42374,0.0333932,0.0886557,-0.00922178,0.0669572,-0.0824446,0.121111,-0.5522,-2.52873,0.577454,-0.359036,0.410153,-0.0605307,0.147152,0.164905,0.0459496,0.0409531,0.0225351,0.124876,0.0456358,-0.0414657,0.232213,-0.230341
2480.35,0.891074,0.557062,3,7,0,-2464.1,-1.43011,0.0358615,0.021815,-0.154084,0.0536614,0.0508386,-0.0107192,0.0101035,-0.0205104,-0.0372915,-0.102721,-0.194722,0.10471,-0.0408033,0.0377774,-0.0775142,-0.0025275,0.0477505,0.00325593,-0.0163499,0.00987481,0.0295486,0.0271437,0.00208894,0.0323616,-0.0369166,15.5074,0.495678,-0.0280287,-0.400327,0.0298627,0.00792992,0.000430047,0.0923046,-0.089712,0.153835,-0.497325,-2.60038,0.608268,-0.677461,0.520464,-0.0723983,0.0610018,0.13203,0.0216085,-0.0197721,0.0598753,0.146784,0.0808362,-0.0366638,0.416027,-0.418892
2479.22,0.910557,0.557062,3,7,0,-2468.76,-1.44996,0.00686597,0.0345128,-0.12949,0.0256353,0.0394946,-0.00682008,0.0126026,-0.00760005,-0.0507607,-0.130697,-0.165191,0.0914878,-0.00970816,0.0277598,-0.0937327,0.0158607,0.0745204,-0.00622174,0.00679577,0.0236534,0.0118596,0.0454118,-0.00701631,0.0458475,-0.00684783,16.3214,-0.0328204,0.00171727,-0.0381255,-0.00143737,0.00367131,-0.000110899,0.082432,-0.0706273,0.153681,-0.59731,-2.021,0.583074,-0.405708,0.464222,-0.0732763,0.134764,0.205258,0.0470473,0.101415,0.162575,0.129322,0.213166,-0.000815979,0.704008,-0.0777021
2480.84,0.731777,0.557062,3,7,0,-2461.42,-1.43854,0.0287952,0.0302889,-0.159914,0.0378998,0.0452644,-0.0208774,0.0164579,-0.0106638,-0.0599659,-0.114936,-0.204014,0.119246,-0.0337337,0.0159173,-0.09541,0.0169942,0.0512619,-0.00105227,-0.0220005,0.0142997,0.0354078,0.037207,-0.00285784,0.0133365,-0.0270328,15.703,0.235459,-0.0118382,-0.208262,0.0121898,0.0588733,-0.00642393,0.106585,-0.0975795,0.149956,-0.54026,-2.59093,0.783926,-0.566038,0.302507,-0.0878831,0.10501,0.141929,0.0126548,-0.028702,0.081063,0.176816,0.111318,-0.0623398,0.141646,-0.30674
2479.92,0.905094,0.557062,3,7,0,-2469.36,-1.42963,0.0415888,0.0210928,-0.145047,0.0280209,0.0339832,-0.0226366,0.00505633,-0.00296119,-0.0466812,-0.113569,-0.17308,0.074827,-0.0086839,0.0528786,-0.0861331,0.0110721,0.0502463,-0.0136175,-0.00148136,0.0150106,0.0169621,0.0478434,-0.0171267,0.0491683,0.00106893,15.4239,0.246391,-0.0112843,-0.169426,0.00830041,0.0826941,-0.0102501,0.0569585,-0.0308204,0.147207,-0.532875,-2.25728,0.425852,-0.453866,0.706233,-0.0667536,0.0902505,0.139576,0.0158252,0.0688406,0.129329,0.149693,0.216027,-0.0331057,0.776214,0.0121291
2474.98,0.823323,0.557062,3,7,0,-2464.6,-1.436,0.0254072,0.0596093,-0.142259,0.0460303,0.0526083,-0.0262508,0.0204846,0.0181636,-0.04013,-0.0894516,-0.19839,0.0881371,-0.0143031,0.0163123,-0.0832269,0.00734527,0.0504684,0.00269121,-0.019119,0.0271196,0.0314603,0.0447285,0.00939882,0.0281252,-0.000136026,15.8342,-0.229628,0.0212535,-0.310589,0.0222358,0.127995,-0.0124346,0.107561,0.00634688,0.148415,-0.391878,-2.59821,0.544848,-0.387741,0.318678,-0.0556501,0.0836326,0.138483,0.0834088,0.0673301,0.220444,0.265984,0.250782,0.0825322,0.442124,-0.00154349
2473.63,0.966231,0.557062,3,7,0,-2464.75,-1.41747,0.0269155,0.00162566,-0.163278,0.0306045,0.0445919,-0.0094751,-0.000703974,-0.0289548,-0.0506541,-0.14024,-0.164799,0.100146,-0.00697982,0.0516609,-0.0889362,0.0222292,0.0640795,-0.00319267,0.010621,0.0186903,0.0225349,0.0187157,-0.0121292,0.0287486,-0.04163,14.9858,0.594808,-0.0377874,-0.176982,0.00781002,0.0125382,-0.00159272,0.0415292,-0.0971146,0.143326,-0.677098,-2.00904,0.690724,-0.413115,0.652188,-0.0932461,0.136045,0.177524,-0.00634818,0.0177169,0.0351044,0.0505554,-0.00911407,-0.128112,0.347303,-0.472375
2470.21,0.956233,0.557062,3,7,0,-2464.13,-1.45695,0.0250478,0.0513456,-0.134809,0.0424038,0.044155,-0.0264274,0.0224827,0.02367,-0.0440561,-0.0971529,-0.205631,0.093926,-0.0402042,0.0108743,-0.0799442,0.0114989,0.0526498,0.00117955,-0.0133224,0.0147064,0.0283283,0.0529809,0.0032487,0.0354987,0.01201,16.6297,-0.139612,0.0135091,-0.225755,0.0158388,0.093506,-0.00975423,0.133919,-0.00471303,0.155687,-0.433548,-2.79038,0.489535,-0.612757,0.271963,-0.0474295,0.0939984,0.144799,0.086698,0.0916411,0.194273,0.275364,0.303258,0.085936,0.588752,0.136277
2483.63,0.983216,0.557062,3,7,0,-2462.98,-1.44275,0.0409732,0.0227977,-0.143462,0.0381049,0.0574688,-0.0138834,0.0130149,-0.00843514,-0.0586882,-0.115145,-0.184041,0.115079,-0.0301263,0.0302136,-0.100585,0.00850615,0.0579494,0.00574468,-0.00220618,0.0161868,0.0264071,0.0249952,-0.0220728,0.0442979,-0.0261667,15.8989,0.363038,-0.020575,-0.183323,0.0106148,0.0537174,-0.00391013,0.0997436,-0.085465,0.148296,-0.54313,-2.29893,0.738089,-0.585423,0.446049,-0.0982844,0.0981264,0.161464,0.0211699,-0.00123755,0.0519613,0.0966168,0.0400721,-0.128061,0.630916,-0.296913
2482.46,0.772248,0.557062,3,7,0,-2470.55,-1.43559,0.00861074,0.0294147,-0.146617,0.0372056,0.0305899,-0.0136742,0.0196405,0.0136297,-0.0513574,-0.0994863,-0.166648,0.077151,-0.0140141,0.0266528,-0.0632489,0.0130144,0.0564548,-0.000998815,0.00738019,0.0211921,0.0245658,0.0467423,-0.00249492,0.0313338,-0.0191295,15.824,0.140378,-0.00750852,-0.213547,0.0132349,0.0342524,-0.00425449,0.112276,0.0111749,0.106925,-0.464135,-2.17428,0.456775,-0.381856,0.406239,-0.0488563,0.104441,0.156017,0.054953,0.0923678,0.140655,0.168561,0.189915,-0.0214932,0.444709,-0.217062
2479.5,0.843104,0.557062,3,7,0,-2470.97,-1.44114,0.0368956,0.0221753,-0.154178,0.0406478,0.0580607,-0.0211109,-0.000668998,-0.0221006,-0.0424211,-0.130477,-0.198487,0.11366,-0.0301897,0.0338562,-0.118409,0.0176404,0.054904,0.00548247,-0.0186894,0.0170761,0.0225399,0.0252238,-0.00984442,0.035319,-0.0116956,15.3444,0.392656,-0.0220667,-0.241989,0.0150595,0.0859706,-0.0083345,0.0470154,-0.129493,0.196173,-0.591948,-2.53956,0.713048,-0.622393,0.501164,-0.106019,0.111707,0.151844,0.0335269,-0.0141569,0.0970921,0.129716,0.09586,-0.0392905,0.526149,-0.13271
2479.89,0.96851,0.557062,3,7,0,-2468.71,-1.4341,0.0113866,0.0301442,-0.14637,0.0331427,0.035433,-0.00726156,0.0201622,0.0156595,-0.0554562,-0.0981803,-0.169463,0.0812074,-0.0103118,0.0304118,-0.0526557,0.0188394,0.0625564,-0.0081141,0.0118706,0.0188169,0.025796,0.0400316,0.00220508,0.0287118,-0.0203409,16.1327,0.0882388,-0.00380705,-0.167061,0.0085173,0.00206572,-5.15683e-05,0.115261,0.0297174,0.0970244,-0.482462,-2.19126,0.506108,-0.349031,0.442369,-0.0390269,0.125344,0.17227,0.0373186,0.103759,0.130929,0.173713,0.168346,-0.00203176,0.400405,-0.230808
2478.75,0.802035,0.557062,3,7,0,-2465.08,-1.43762,0.0480088,0.0209167,-0.150876,0.0396315,0.0570954,-0.0287772,0.00483935,-0.0227246,-0.0333037,-0.128863,-0.182871,0.11042,-0.0412226,0.0268023,-0.114502,0.013924,0.0486167,0.0140615,-0.0136749,0.0173948,0.0248535,0.0312007,-0.0077844,0.0265371,-0.0100578,15.379,0.370192,-0.0192493,-0.254248,0.0156885,0.114493,-0.0115351,0.0682932,-0.144601,0.195123,-0.563464,-2.35856,0.638793,-0.684823,0.408949,-0.100348,0.095302,0.134651,0.0655692,0.00902991,0.106813,0.149158,0.12159,-0.0345331,0.392122,-0.114126
2479.71,0.913705,0.557062,3,7,0,-2464.2,-1.43196,0.0121831,0.0293736,-0.134228,0.0140949,0.0278246,-0.0187369,0.0127362,0.00473665,-0.0430823,-0.10966,-0.183906,0.0931259,-0.0186507,0.0510417,-0.06742,0.0330985,0.0480814,-0.0193539,0.00239951,0.0375512,0.0281394,0.036418,-0.00502761,0.0279454,-0.01536,15.8133,-0.0234676,0.00275165,-0.0211355,-0.0037017,0.0432601,-0.00700387,0.0972874,0.000416998,0.143871,-0.530687,-2.38081,0.539145,-0.496889,0.646532,-0.0553449,0.134888,0.132955,0.00503995,0.079418,0.189332,0.170563,0.142262,-0.0303146,0.400908,-0.174289
2476.34,0.78772,0.557062,3,7,0,-2464.29,-1.44455,0.0380069,0.0243848,-0.169409,0.0597548,0.0668124,-0.00907555,0.00650675,-0.00970226,-0.0543789,-0.118726,-0.179395,0.103148,-0.0236124,0.0112056,-0.102151,-0.00175354,0.0673709,0.0270704,-0.00512822,0.000268248,0.0229796,0.0364801,-0.00124194,0.0387589,-0.0186449,15.3646,0.483809,-0.0269912,-0.376495,0.0257331,0.0448683,-0.00100196,0.066125,-0.0978917,0.14445,-0.531013,-2.27058,0.6651,-0.482032,0.27129,-0.0856929,0.0888843,0.185856,0.105415,0.0354464,0.0590007,0.158903,0.157735,-0.00510828,0.562743,-0.211564
