# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/vi_beta_full_pdw2_upload.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_beta_full_pdw2_upload_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,sigma,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,gamma.1,gamma.2,gamma.3,gamma.4
2739.51,0.896322,0.362707,4,15,0,-2710.33,-1.65259,-1.53426,-1.35847,-1.47117,-1.51151,-1.26265,-1.84443,-1.36593,-1.99479,-1.4994,-1.41128,-1.22948,-1.31744,-1.23282,-1.75093,-1.7747,-1.19573,-1.59877,-1.12419,-1.85902,-1.47501,-1.12679,-1.61773,-1.77141,-1.43808,-1.60926,-1.41894,-1.66294,-1.48278,-1.24706,-1.58585,-1.72767,-1.28682,-1.92232,-0.828625,-1.48762,-1.69967,-1.4363,-1.2059,-1.5179,-2.2316,-1.16474,-2.07327,-1.713,-1.33973,-1.38874,-2.21858,-1.0472,-1.59335,-1.34743,-1.03785,-1.21085,-0.0499117,0.0399209,0.0842701,-0.0917081,-0.0957369,0.0321166,-0.0138122,0.0163649,-0.0986269,-0.146743,-0.164078,0.116287,-0.0755239,0.0350694,-0.0398172,0.016058,0.0774787,-0.0256602,-0.0063509,0.0265931,0.0208088,0.0179511,0.000607736,0.0185145,-0.0120751,0.289132,19.0558,0.0194246,-0.00806616,0.0718222,-0.0544395,0.0935132,-0.662343,-2.18219,0.523431,-0.954912,0.515902,-0.0312071,0.136621,0.209415,-0.037481,0.0265722,0.129083,0.121958,0.0739905,-0.00329696,0.261185,-0.136395,-0.06452,0.00164728,0.712608,-0.0171167
2731.35,0.804875,0.362707,4,15,0,-2699.38,-1.6804,-1.57939,-1.38898,-1.37992,-1.47619,-1.24446,-1.79544,-1.41776,-2.00838,-1.58088,-1.53348,-1.23968,-1.32067,-1.12891,-1.79206,-1.57052,-1.23754,-1.53632,-1.15758,-1.87998,-1.52674,-1.06601,-1.62212,-1.84736,-1.50835,-1.52403,-1.39466,-1.66268,-1.43264,-1.0758,-1.60806,-1.63925,-1.40736,-1.92753,-0.857388,-1.45527,-1.67413,-1.48005,-1.09214,-1.56092,-2.23488,-1.16268,-2.04742,-1.74012,-1.27261,-1.41643,-2.69603,-1.06908,-1.61157,-1.40543,-0.978924,-1.23683,-0.0060054,0.0232025,0.0220191,-0.0620319,-0.0893774,0.0433356,0.00212852,0.0264434,-0.0908998,-0.15685,-0.171872,0.103324,-0.0962768,0.0300147,-0.040234,0.0108647,0.0907589,-0.0273178,-0.0119213,0.0283103,0.0257194,0.0297253,-0.0029154,0.0153613,-0.0253239,0.285858,19.2553,-0.0663559,0.00101051,0.140246,-0.0477072,0.108236,-0.691139,-2.46957,0.358167,-1.14735,0.496233,-0.0360855,0.143213,0.245772,-0.05217,-0.00213891,0.119465,0.123149,0.0841666,-0.0561498,0.178754,-0.286047,-0.0270486,0.00788608,0.224408,-0.0115778
2729.99,0.903844,0.362707,4,15,0,-2692.22,-1.74415,-1.59207,-1.30027,-1.19193,-1.6191,-1.1625,-1.49044,-1.39411,-1.78826,-1.48095,-1.24701,-1.09162,-1.28714,-1.02777,-1.67387,-2.24171,-1.46654,-1.70014,-1.31403,-1.75245,-1.40173,-1.38384,-1.38393,-1.69753,-1.6846,-1.68972,-1.31167,-1.69519,-1.68397,-1.14395,-1.75094,-1.728,-1.23527,-1.98005,-0.878621,-1.57222,-1.76462,-1.2185,-1.309,-1.47251,-1.93981,-1.18306,-1.95425,-1.69272,-1.44126,-1.35094,-1.50352,-0.937926,-1.34612,-1.28986,-1.25813,-1.30371,-0.00611837,0.0642261,-0.0155527,-0.0782982,-0.0857355,0.0435918,0.0158195,0.0398785,-0.0908784,-0.177967,-0.154579,0.096576,-0.0722143,0.0019722,-0.046916,0.0116858,0.0443537,0.00712385,-0.0248391,0.0167403,0.0190536,0.0124607,0.0137116,0.0329211,0.0113377,0.31018,18.6122,-0.00988367,-0.0021886,0.151945,-0.0221746,0.102755,-0.756911,-2.15251,0.402948,-0.816002,0.142543,-0.0222049,0.082795,0.119069,0.0729177,0.0274846,0.165933,0.200174,0.150895,0.137054,0.545767,0.128066,-0.0299532,0.0402484,-0.0359435,-0.0146138
2732.43,0.995185,0.362707,4,15,0,-2696.18,-1.73839,-1.55891,-1.30973,-1.19935,-1.5658,-1.1987,-1.54192,-1.39984,-1.79673,-1.36438,-1.31364,-1.15095,-1.30952,-1.08008,-1.72226,-1.95692,-1.53191,-1.72217,-1.26234,-1.68059,-1.32006,-1.41933,-1.40939,-1.66044,-1.65319,-1.66225,-1.31318,-1.63232,-1.55982,-1.12178,-1.78678,-1.77129,-1.22292,-1.95087,-0.887134,-1.49124,-1.72556,-1.16551,-1.2338,-1.43271,-2.12178,-1.23778,-1.98955,-1.64501,-1.42067,-1.49021,-1.59378,-0.976184,-1.36362,-1.24285,-1.19557,-1.24596,-0.0296652,0.0676263,-0.0803659,-0.0423091,-0.0830524,0.0464023,0.00687179,0.0618504,-0.0943159,-0.18303,-0.165444,0.106016,-0.0802275,0.0068325,-0.0539306,0.00401078,0.0382131,-0.000848738,-0.020821,0.0105134,0.0273379,0.00798112,0.019611,0.00525391,-0.00289543,0.295938,18.4759,0.0559788,-0.00743055,0.141186,0.0185116,0.106974,-0.77356,-2.30608,0.472553,-0.891509,0.160521,-0.0366088,0.0593243,0.102197,0.0335535,0.00774606,0.108656,0.197403,0.0881511,0.104489,0.0754342,-0.0327055,-0.0246547,0.058185,-0.549348,-0.00789671
2723.56,0.929186,0.362707,4,15,0,-2684.34,-1.79212,-1.5205,-1.41712,-1.4507,-1.55525,-1.27986,-1.56877,-1.3799,-1.91967,-1.3739,-1.45494,-1.28592,-1.31504,-1.26708,-1.68708,-1.88844,-1.35627,-1.62625,-1.20649,-1.70347,-1.43,-1.40235,-1.43692,-1.64939,-1.39347,-1.61578,-1.21596,-2.02398,-1.54505,-1.51482,-1.84691,-1.73285,-1.45105,-1.85262,-0.801372,-1.16224,-1.74759,-1.20771,-1.47052,-1.46767,-2.28193,-1.23382,-2.11849,-1.56606,-1.38578,-1.64766,-2.65897,-0.921071,-1.5044,-1.3217,-1.12653,-1.21326,-0.0207214,0.143851,0.0625914,-0.13588,-0.0812199,0.0706516,-0.0138989,0.0389211,-0.0535507,-0.156783,-0.177969,0.0965982,-0.0763121,0.0177463,-0.0670357,-0.00323799,0.0371279,0.005669,-0.0090246,0.0132689,0.0297412,0.0153551,0.0116464,-0.00919578,-0.0227058,0.269771,19.1283,-0.194968,0.0169626,0.0681529,-0.012393,0.143051,-0.631933,-2.54912,0.401795,-0.89023,0.256661,-0.0594055,0.0427066,0.0991332,0.0302272,-0.000478656,0.0656549,0.14533,0.0411094,-0.000102916,-0.200894,-0.256475,-0.062373,0.0650248,0.597301,-0.0253611
2731.65,0.944886,0.362707,4,15,0,-2682.19,-1.81894,-1.67756,-1.37588,-1.43778,-1.56544,-1.19877,-1.67212,-1.43392,-1.8183,-1.59499,-1.41074,-1.33781,-1.26953,-1.2878,-1.70546,-1.87425,-1.36226,-1.49627,-1.15998,-1.86226,-1.53529,-1.09026,-1.49169,-2.01649,-1.53663,-1.66946,-1.45783,-1.61209,-1.50734,-1.17225,-1.72255,-1.59663,-1.15132,-1.96616,-0.822594,-1.86328,-1.70796,-1.47986,-1.24114,-1.58299,-2.00443,-1.22642,-1.92105,-1.7928,-1.3152,-1.39652,-2.14461,-1.01797,-1.50784,-1.71638,-1.11653,-1.25203,0.0193639,0.0862786,0.00266201,-0.093687,-0.0835873,0.0492645,-0.0232202,0.0226388,-0.090643,-0.175905,-0.157761,0.110382,-0.0820312,0.0243964,-0.03872,0.0279619,0.0829218,-0.0162875,-0.0102099,0.0201523,0.0179058,0.0350128,0.00633765,0.0409002,-0.0272893,0.252486,18.0787,-0.0651281,0.0020229,0.0485591,-0.0501209,0.110403,-0.777171,-2.13812,0.448348,-1.00238,0.435959,-0.0266993,0.166953,0.223543,-0.00398873,0.030915,0.12981,0.13576,0.155741,0.0180868,0.575459,-0.308248,-0.0231645,0.0479737,0.113635,-0.017486
2725.47,0.832251,0.362707,4,15,0,-2689.29,-1.74318,-1.63439,-1.37586,-1.37509,-1.50819,-1.19344,-1.66649,-1.45804,-1.78455,-1.5847,-1.57533,-1.23236,-1.36677,-1.28369,-1.70615,-2.16738,-1.36232,-1.54845,-1.25912,-1.91471,-1.39955,-1.37439,-1.49791,-2.09439,-1.67524,-1.55737,-1.47939,-1.55191,-1.64269,-1.25447,-1.65847,-1.70586,-1.32758,-1.86939,-0.794563,-1.9384,-1.7316,-1.43949,-1.33276,-1.69957,-1.95146,-1.20044,-2.05687,-1.69132,-1.26874,-1.58926,-2.49211,-0.987493,-1.47137,-1.638,-1.07092,-1.08895,0.0309144,0.0207898,0.00160889,-0.149471,-0.0909601,0.0645963,-0.0182595,0.0361713,-0.0885555,-0.166732,-0.154402,0.0936456,-0.0781956,0.0162297,-0.0423447,0.0067242,0.0685251,-0.018289,-0.00514914,0.0192352,0.0318877,0.0237692,-0.00302926,0.0351029,0.00177507,0.231467,18.886,-0.177973,0.0130006,0.0588063,-0.0290301,0.103531,-0.717351,-2.17083,0.346539,-0.931729,0.315953,-0.0244033,0.105068,0.18567,0.00318643,0.0616903,0.144637,0.217586,0.136132,0.0278785,0.556364,0.0200504,-0.0389491,0.0126482,0.161868,-0.0278977
2736.69,0.960748,0.362707,3,7,0,-2691.26,-1.86099,-1.63023,-1.5105,-1.45058,-1.48351,-1.24146,-1.46663,-1.37565,-1.88664,-1.72123,-1.28369,-1.21343,-1.33788,-1.48857,-1.66919,-1.81847,-1.40785,-1.67725,-1.1104,-1.84017,-1.47774,-1.23597,-1.62569,-1.78474,-1.57374,-1.46919,-1.38605,-1.77266,-1.70862,-1.2719,-1.66768,-1.69026,-1.29977,-1.93931,-0.830715,-1.57609,-1.73064,-1.34469,-1.17181,-1.5752,-2.06176,-1.13055,-1.82732,-1.70203,-1.36493,-1.43392,-2.06692,-0.946607,-1.49325,-1.28364,-1.09331,-1.40922,0.023106,0.0495585,0.116155,-0.11602,-0.0719281,0.0430466,-0.0149534,0.0393333,-0.0791707,-0.168025,-0.178449,0.111917,-0.0610726,0.0372201,-0.0557273,0.0184735,0.0804762,0.0143717,0.0021459,0.00950855,0.0150004,0.0107622,-0.00594432,0.0180761,-0.0296388,0.299589,19.085,0.0218711,-0.0048237,0.0723912,0.0250861,0.115636,-0.746223,-2.42535,0.539509,-0.832824,0.517212,-0.0564486,0.145359,0.216989,0.0311552,-0.00869435,0.00948714,0.0320734,-0.0127115,-0.0791805,0.210743,-0.334787,-0.0374416,-0.000858782,0.971807,-0.0216544
2729.35,0.958845,0.362707,4,15,0,-2697.15,-1.89701,-1.61732,-1.25507,-1.49595,-1.46127,-1.39094,-1.65196,-1.42289,-1.74843,-1.59528,-1.2403,-1.25823,-1.3524,-1.27476,-1.61361,-2.11568,-1.43508,-1.67331,-1.16293,-1.747,-1.60909,-1.198,-1.60359,-1.81116,-1.5718,-1.59954,-1.24765,-1.6488,-1.49301,-1.43947,-1.59381,-1.59556,-1.28108,-1.78298,-0.869911,-1.59639,-1.64299,-1.34511,-1.23059,-1.47023,-2.30655,-1.18526,-1.76449,-1.81792,-1.38796,-1.43739,-1.86988,-0.969367,-1.48702,-1.37116,-1.28581,-1.62328,-0.0506926,-0.103675,0.0163177,-0.0349784,-0.105894,0.032918,-0.00330997,0.0637928,-0.0733368,-0.156811,-0.165071,0.0826034,-0.0454347,0.0197087,-0.056587,0.0071692,0.0581276,-0.0117468,-0.0276581,0.0251744,0.0212716,0.00256687,-0.00559185,0.0326866,-0.0228524,0.24837,18.4423,0.0568597,-0.0112607,0.0945573,0.0783577,0.113665,-0.688253,-2.28413,0.436799,-0.64482,0.341249,-0.0558702,0.093551,0.158298,-0.0372021,-0.0701797,0.086327,0.0810316,-0.0174367,-0.0450661,0.457308,-0.25813,-0.0422508,-0.0610452,0.15527,-0.00652847
2731.44,0.987873,0.362707,4,15,0,-2691.9,-1.59429,-1.51443,-1.40674,-1.33548,-1.58751,-1.19987,-1.59488,-1.40306,-2.06431,-1.58886,-1.0777,-1.2232,-1.30769,-1.20497,-1.75006,-1.55878,-1.37319,-1.5535,-1.23169,-1.64562,-1.57317,-1.38189,-1.58588,-1.74538,-1.3931,-1.47791,-1.41861,-1.63897,-1.54997,-1.17084,-1.72247,-1.64095,-1.38443,-1.88573,-0.790059,-1.40148,-1.7802,-1.38138,-1.53919,-1.52348,-1.56178,-1.10277,-1.89381,-1.72601,-1.32372,-1.47014,-1.88969,-1.00364,-1.39118,-1.21527,-1.04889,-1.03591,-0.0610481,0.0411974,0.0228813,-0.0673459,-0.0686245,0.0762917,-0.00845303,0.0109075,-0.094156,-0.170634,-0.168822,0.114167,-0.0588078,0.0260504,-0.0511902,0.0288689,0.0746343,-0.0212009,-0.00858312,0.0149258,0.0168904,0.0152697,0.00438733,0.0133295,-0.0117591,0.312313,19.314,-0.277933,0.0259332,0.0716435,-0.0678259,0.109434,-0.764312,-2.20227,0.596158,-0.781429,0.414426,-0.0420288,0.158867,0.201669,-0.0339475,0.0111694,0.0849623,0.104733,0.0678734,0.0117737,0.18044,-0.132825,-0.0573337,0.0176645,0.23609,-0.0125697
