# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/sl_normal_sens_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_sens_pdw2_download_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24
-3007.36,0.906089,0.548314,3,7,0,3016.73,5.88825,0.03278,0.026499,0.403214,0.262646,-0.597481,-0.810282,-0.0950058,0.8292,-0.0559447,-0.132299,0.182212,0.214743,0.102334,-0.0300762,0.00788166,0.101828,-0.0472008,-0.00680406,0.0228643,0.0296695,-0.00235775,-0.0220601,-0.00542854,-0.0402786,0.981042,0.18307,-0.0141011,-0.0177044,0.167877,-0.75647,-0.608557,-0.175587,0.940301,-0.577176,-0.644731,1.49688,0.919122,0.868182,-0.0445896,0.155996,0.281163,-0.152343,-0.0718144,0.0144168,0.0565738,-0.139464,-0.210006,-0.170125,-0.531704
-3000.84,0.976022,0.548314,3,7,0,3012.92,5.88071,0.0393273,0.032757,0.39763,0.260561,-0.59894,-0.820102,-0.106048,0.828909,-0.0564026,-0.121885,0.174224,0.217826,0.100453,-0.0252682,0.00567267,0.0960131,-0.0412303,-0.00179652,0.0288429,0.0308112,-0.00374752,-0.0097094,-0.00853475,-0.0347729,0.981415,0.0729956,-0.00606089,-0.0274955,0.140695,-0.774256,-0.616654,-0.209272,0.933882,-0.556895,-0.561718,1.42329,0.948898,0.8503,-0.0321835,0.144569,0.265585,-0.113936,-0.0256439,0.0698733,0.0976528,-0.108994,-0.12893,-0.214511,-0.459025
-3005.14,0.761232,0.548314,3,7,0,3013.93,5.87181,0.0574461,0.0287819,0.367454,0.263452,-0.582612,-0.835552,-0.104948,0.840351,-0.0513822,-0.112138,0.172117,0.228416,0.116272,-0.01959,0.00996358,0.0924695,-0.0509232,-0.00421186,0.0335034,0.0110192,0.00467149,0.00576943,-0.00337376,-0.0378269,0.974538,0.122186,-0.00758507,-0.0841163,0.146681,-0.725667,-0.647606,-0.216402,0.946107,-0.547564,-0.463836,1.38344,0.968988,0.990559,-0.020579,0.147613,0.253999,-0.121356,-0.00682009,0.118017,0.0277491,-0.0247051,-0.0356636,-0.12946,-0.49934
-3007.58,0.868011,0.548314,3,7,0,3020.17,5.87067,0.0457945,0.00255911,0.431068,0.247099,-0.635617,-0.859589,-0.113327,0.836489,-0.0677478,-0.103101,0.172336,0.21352,0.0997086,-0.0203446,-0.00116327,0.0804829,-0.027752,0.00922748,0.0255442,0.00959175,0.0181029,-0.0199592,-0.015174,-0.00587184,0.980679,0.544899,-0.0380271,-0.0263917,0.0759119,-0.895791,-0.699407,-0.221552,0.937077,-0.602664,-0.387558,1.37689,0.935599,0.851998,-0.0210783,0.108558,0.223886,-0.0640534,0.0241423,0.0770409,0.0113208,0.0200764,-0.146381,-0.277608,-0.0775121
-3006.46,0.987958,0.548314,3,7,0,3017.73,5.88791,0.0406229,-0.00775176,0.41871,0.239658,-0.615318,-0.838541,-0.129034,0.839732,-0.0542769,-0.0998895,0.188183,0.212182,0.0981505,-0.0309301,0.0249674,0.089648,-0.027824,0.00762327,0.0264022,0.0195798,0.0369178,-0.0105507,-0.0189779,-0.00931601,0.978907,0.652701,-0.046212,0.00244358,0.0357112,-0.810442,-0.616466,-0.28412,0.949648,-0.53377,-0.328168,1.46909,0.925952,0.842043,-0.0200182,0.174849,0.249608,-0.0394753,0.0563837,0.123427,0.11199,0.134376,-0.0996251,-0.350857,-0.122977
-3005.23,0.968108,0.548314,3,7,0,3019.42,5.86771,0.0409471,0.0316706,0.367399,0.262718,-0.593178,-0.842527,-0.074858,0.834927,-0.051977,-0.0956275,0.155526,0.229207,0.102266,-0.0108826,0.00589955,0.085569,-0.0353749,0.00398656,0.0287436,0.0288942,-0.0153481,-0.0184025,-0.00261761,-0.0362744,0.964967,0.0933718,-0.00708284,-0.150534,0.171406,-0.772883,-0.681845,-0.110507,0.922236,-0.53793,-0.35062,1.30028,1.01603,0.858026,-0.0274682,0.131055,0.237444,-0.11384,-0.033472,0.0381508,0.0516976,-0.189387,-0.177963,-0.11329,-0.478845
-3004.67,0.921579,0.548314,3,7,0,3016.37,5.88635,0.0351596,-0.00314621,0.419653,0.239036,-0.609906,-0.838703,-0.128072,0.836129,-0.0540818,-0.101011,0.182317,0.208438,0.0967564,-0.022236,0.0239502,0.0913022,-0.0269023,0.0143016,0.0285044,0.0132904,0.0294072,-0.0102975,-0.0154726,-0.00541829,0.983885,0.549787,-0.0396826,0.00721699,0.0375716,-0.815698,-0.636371,-0.272749,0.940187,-0.538432,-0.348627,1.42911,0.911883,0.831405,-0.013231,0.175284,0.254238,-0.0353736,0.0745992,0.126821,0.0732903,0.105047,-0.0875965,-0.282015,-0.0715249
-3009.58,0.79441,0.548314,3,7,0,3023.27,5.88345,0.0446625,0.0483112,0.389016,0.272321,-0.592002,-0.830841,-0.0992599,0.842807,-0.0358208,-0.0951187,0.161431,0.218194,0.119075,-0.0145081,0.0104177,0.0883689,-0.0310886,-0.0250361,0.0492009,0.0174585,-0.00963632,-0.0196094,-0.0145344,-0.0354153,0.964376,-0.225803,0.0155583,-0.0264014,0.191107,-0.770661,-0.669824,-0.190427,0.933931,-0.487197,-0.344659,1.30278,0.913467,1.00541,-0.0328036,0.143888,0.244782,-0.116827,-0.122498,0.113634,-0.0215283,-0.17231,-0.195949,-0.32116,-0.467505
-3005.41,0.954243,0.548314,3,7,0,3020.6,5.86856,0.0386015,-0.0200186,0.399397,0.232969,-0.614547,-0.851189,-0.113753,0.827522,-0.0710754,-0.0993655,0.175827,0.224794,0.0843504,-0.0238454,0.0222246,0.0910604,-0.0373306,0.0116384,0.012554,0.0232063,0.026547,-0.00583361,-0.00168614,-0.0141169,0.983691,0.847944,-0.059854,-0.0993978,0.0181853,-0.827208,-0.641283,-0.234449,0.933698,-0.603097,-0.343137,1.4253,1.02408,0.72852,-0.0145855,0.170325,0.251774,-0.0651743,0.0643602,0.0711482,0.139169,0.100535,-0.0619303,-0.0558207,-0.186352
-3005.81,0.844261,0.548314,3,7,0,3021.86,5.88493,0.0417727,0.0446408,0.384488,0.262713,-0.596236,-0.827525,-0.0922413,0.848027,-0.0425976,-0.0968152,0.16118,0.214204,0.117063,-0.0206598,0.00452011,0.0906224,-0.0198795,-0.0101703,0.0466759,0.0209409,-0.00965939,-0.017817,-0.0209798,-0.0353263,0.967281,-0.125386,0.00790801,-0.0563666,0.172116,-0.759554,-0.633872,-0.162438,0.939691,-0.491577,-0.360214,1.2894,0.901941,0.981709,-0.0360665,0.136169,0.252984,-0.0796516,-0.0743129,0.104473,-0.00151963,-0.17378,-0.191591,-0.434287,-0.46633
-3009.13,0.672813,0.548314,3,7,0,3026.55,5.86256,0.0384309,-0.0158776,0.406908,0.233182,-0.614954,-0.855886,-0.111112,0.826651,-0.0642301,-0.103017,0.175881,0.226992,0.0863689,-0.018626,0.0250672,0.0881764,-0.0497539,0.0298352,0.00858135,0.0192625,0.0235591,-0.00801892,0.00706186,-0.00217381,0.976836,0.775546,-0.0547075,-0.0927223,0.0259326,-0.837794,-0.672708,-0.227168,0.931565,-0.581785,-0.36871,1.42811,1.03137,0.746797,-0.00640954,0.171782,0.24302,-0.0810958,0.128938,0.0648724,0.131258,0.106711,-0.0449819,0.120096,-0.0286956
-3006.42,1,0.548314,3,7,0,3017.84,5.85729,0.0489938,-0.0157568,0.406248,0.228791,-0.619199,-0.840791,-0.112995,0.824741,-0.0600169,-0.103961,0.174044,0.219359,0.101844,-0.0147604,0.0218039,0.0846116,-0.0502065,0.0298676,0.0184657,0.0240285,0.0119947,-0.00808028,0.00303043,-0.00621786,0.974912,0.771596,-0.0533594,-0.0664808,0.0480251,-0.855131,-0.67149,-0.23408,0.927874,-0.574084,-0.382455,1.39526,0.956942,0.867779,-0.00665095,0.161238,0.233655,-0.0869416,0.121199,0.0882502,0.134675,0.0352361,-0.0566522,0.0417339,-0.0820799
-3003.92,0.998004,0.548314,3,7,0,3011.59,5.89321,0.0389047,0.030798,0.380253,0.268232,-0.591419,-0.837517,-0.101247,0.840531,-0.0487768,-0.0869094,0.180534,0.224144,0.094758,-0.0134503,0.00649299,0.0778736,-0.0139553,-0.0159412,0.04267,0.0240067,0.0176657,-0.0185179,-0.0208537,-0.0288294,0.968957,0.0789634,-0.00638803,-0.0673035,0.147722,-0.75527,-0.639754,-0.195136,0.932776,-0.53368,-0.219896,1.45194,1.01189,0.805318,-0.0215819,0.121918,0.218052,-0.0464022,-0.0604789,0.129635,0.0621482,-0.020931,-0.184181,-0.42002,-0.380567
-3010.17,0.71391,0.548314,3,7,0,3020.19,5.86774,0.0376312,0.018149,0.399313,0.246712,-0.630863,-0.845179,-0.0885431,0.822435,-0.0578755,-0.103486,0.148611,0.222586,0.12163,-0.0197724,0.0122615,0.0968642,-0.0603813,0.0238878,0.0137898,0.0261081,0.00027841,-0.00051707,0.00755122,0.00330491,0.988679,0.287773,-0.0208203,-0.105354,0.130491,-0.888655,-0.700841,-0.16515,0.925226,-0.544768,-0.430244,1.19117,0.919776,1.03723,-0.00706513,0.157876,0.265354,-0.108937,0.113508,0.0871499,0.168123,0.0126302,0.0104827,0.138859,0.0436269
-3005.65,0.928364,0.548314,3,7,0,3022.21,5.8682,0.0431862,-0.00278516,0.391494,0.250641,-0.610404,-0.852026,-0.06256,0.809082,-0.0597427,-0.0911467,0.160488,0.23011,0.0970264,-0.0115061,0.0222658,0.0956185,-0.0401913,-0.00242573,0.0268825,0.0247944,0.0183114,-0.0246375,-0.00887645,-0.0300391,0.97909,0.60092,-0.0421195,-0.161372,0.144503,-0.857217,-0.753362,-0.08703,0.901769,-0.579402,-0.298406,1.32832,1.02385,0.832267,-0.0226496,0.176891,0.26511,-0.114423,-0.0323073,0.0580932,0.0611491,-0.0238999,-0.210953,-0.211738,-0.396536
-3011.71,0.83456,0.548314,3,7,0,3022.3,5.88521,0.0231605,-0.0101365,0.389847,0.272846,-0.60577,-0.854202,-0.0740636,0.815582,-0.0327131,-0.10097,0.165761,0.21353,0.103535,-0.0117824,0.0206667,0.0812264,-0.0309695,-0.0132863,0.0193036,0.00398484,0.00702449,-0.0185209,-0.0427713,-0.0232136,0.976752,0.717427,-0.0511176,-0.11774,0.182343,-0.867167,-0.82957,-0.11235,0.904099,-0.473842,-0.40255,1.36022,0.92168,0.876789,-0.0319019,0.153914,0.225093,-0.122613,-0.101843,-0.00686977,-0.083627,-0.0887786,-0.196739,-0.794855,-0.306435
-3006.71,1,0.548314,3,7,0,3019.61,5.8744,0.0612128,0.0214539,0.410323,0.235067,-0.60251,-0.836511,-0.126656,0.858206,-0.0651182,-0.106462,0.169997,0.239449,0.0956275,-0.0220248,0.0223832,0.0980891,-0.0211407,0.0248976,0.0206681,0.0303944,-0.00433563,-0.00162494,0.00936963,-0.0130376,0.978652,0.184295,-0.0124867,-0.0220756,0.0535898,-0.748068,-0.528477,-0.273956,0.959859,-0.568485,-0.401218,1.37684,1.09065,0.808182,-0.0132467,0.182594,0.272815,-0.0201374,0.102321,0.092186,0.162164,-0.0391885,-0.0232848,0.140511,-0.172105
-3003.75,0.96153,0.548314,3,7,0,3017.27,5.88469,0.0328157,0.0335186,0.417466,0.251869,-0.609109,-0.831418,-0.107652,0.838149,-0.0509967,-0.0887713,0.155385,0.23135,0.0928233,-0.0120813,0.00213181,0.0976578,-0.041751,0.00234179,0.019278,0.0410436,0.0257207,-0.00908099,-0.0242176,-0.0183625,0.97141,-0.0540127,0.00220427,-0.0145826,0.115158,-0.804422,-0.587785,-0.214466,0.926971,-0.512959,-0.285422,1.291,1.04121,0.799766,-0.0105529,0.139174,0.270739,-0.0866715,0.0262051,0.082856,0.211976,0.0595724,-0.11216,-0.459735,-0.242397
-3005.01,0.84049,0.548314,3,7,0,3016.95,5.87724,0.0539865,0.00904737,0.413159,0.257926,-0.605573,-0.855742,-0.100888,0.850186,-0.0538653,-0.10937,0.144352,0.209683,0.094766,-0.0156858,0.000907469,0.0843218,-0.0207892,0.00264902,0.0236062,0.0115103,0.0124196,0.00414917,-0.0205735,-0.0305756,0.956075,0.410736,-0.0280152,-0.0550602,0.0979476,-0.808576,-0.670069,-0.15965,0.936129,-0.4949,-0.511919,1.16958,0.927713,0.805501,-0.0169783,0.119077,0.234562,-0.0461735,0.0103242,0.0785362,0.0332565,0.00733825,-0.0502402,-0.418334,-0.403617
-3007.46,0.677788,0.548314,3,7,0,3026.11,5.87659,0.0268401,0.00141202,0.379649,0.241326,-0.603516,-0.829232,-0.108607,0.822093,-0.0473255,-0.085813,0.201008,0.225839,0.113929,-0.0188027,0.0304397,0.095079,-0.0492248,0.00603135,0.0362803,0.0270332,0.0111944,-0.0206547,0.0100333,-0.0179548,0.99468,0.491547,-0.0359807,-0.0697522,0.0989824,-0.793839,-0.669081,-0.251503,0.93441,-0.57373,-0.155072,1.59468,0.959316,0.972522,-0.0182716,0.193015,0.262562,-0.108929,0.0280964,0.129206,0.10915,-0.0137098,-0.146118,0.143056,-0.237015
-3004.9,1,0.548314,3,7,0,3017.77,5.89177,0.0303074,0.000882035,0.396099,0.249901,-0.622545,-0.834155,-0.097238,0.810816,-0.0654113,-0.0870642,0.187492,0.216673,0.0908426,-0.0264679,0.013369,0.106008,-0.0535923,0.0154347,0.0171119,0.0210775,0.00537009,-0.0132902,-0.0133626,-0.0137172,0.981812,0.582621,-0.0422976,-0.0824361,0.0939354,-0.849444,-0.657154,-0.197816,0.921282,-0.613115,-0.21854,1.53754,0.958782,0.780909,-0.0280029,0.172983,0.29243,-0.129789,0.0370877,0.0394648,0.0697007,-0.0407816,-0.118186,-0.260318,-0.181076
-3009.99,0.85511,0.548314,3,7,0,3020.14,5.8912,0.0313338,-0.00500598,0.397381,0.251771,-0.600543,-0.844841,-0.0865661,0.813494,-0.0658088,-0.0784616,0.176893,0.223456,0.112421,-0.0299252,0.00486815,0.113411,-0.0404191,-0.000708641,0.0142827,0.0517952,0.024681,-0.0306538,0.00119322,-0.0315313,0.970088,0.657603,-0.0475152,-0.0782352,0.105297,-0.789997,-0.700966,-0.178757,0.922156,-0.613986,-0.142194,1.43437,0.938905,0.961264,-0.0344134,0.165501,0.314677,-0.108613,-0.0181893,0.0247814,0.22434,0.00130746,-0.23956,-0.0375086,-0.416234
-3015.06,0.906386,0.548314,3,7,0,3027.8,5.86459,0.037311,0.0298527,0.377525,0.251784,-0.622508,-0.822751,-0.134742,0.853339,-0.0543768,-0.117143,0.139552,0.218201,0.107392,-0.0100937,0.0386445,0.0768595,-0.0225636,0.0221918,0.0441639,-0.00444619,-0.00338378,-0.00423636,-0.0263708,-0.0145654,0.969214,0.0513809,-0.00499364,-0.0474727,0.132669,-0.861847,-0.56398,-0.274927,0.937842,-0.49959,-0.58918,1.10338,0.957396,0.90015,-0.0144924,0.187484,0.215098,-0.0452769,0.0616057,0.13388,-0.0863243,-0.0772865,-0.0784157,-0.490539,-0.192272
-3009.82,1,0.548314,3,7,0,3028.52,5.87577,0.057139,0.00906388,0.420695,0.248059,-0.592858,-0.836582,-0.0863268,0.829031,-0.0642733,-0.0801298,0.183263,0.22794,0.0884231,-0.0205825,0.00033505,0.115263,-0.0352043,-0.0180341,0.0440231,0.0379821,0.0237025,-0.0260895,0.0026891,-0.0193802,0.982938,0.365149,-0.0250914,-0.0312522,0.0966091,-0.739852,-0.603481,-0.159999,0.933156,-0.612646,-0.144323,1.49595,1.0286,0.776545,-0.0201958,0.159186,0.319389,-0.0818059,-0.0399526,0.16667,0.17034,0.0289437,-0.188965,0.0113218,-0.255831
-3008.1,0.951361,0.548314,3,7,0,3025.74,5.87607,0.0223073,0.0206635,0.368518,0.249404,-0.618058,-0.839573,-0.112836,0.848539,-0.0464093,-0.118825,0.156362,0.213564,0.116074,-0.0183409,0.0273324,0.0662088,-0.0186698,0.018583,0.019093,0.000914597,-0.0081604,-0.00468642,-0.0196635,-0.0237203,0.965074,0.264531,-0.0204476,-0.115223,0.123767,-0.849235,-0.678679,-0.215745,0.940628,-0.488149,-0.571449,1.23705,0.906072,0.962382,-0.0270458,0.148685,0.184904,-0.0581302,0.0226091,0.0173788,-0.0694579,-0.112032,-0.0904664,-0.389624,-0.313124
-3008.5,0.933741,0.548314,3,7,0,3021.61,5.87049,0.0381474,0.0267366,0.42039,0.232901,-0.591279,-0.843932,-0.112473,0.837772,-0.0326695,-0.116151,0.202629,0.23579,0.0864164,-0.0262519,0.000884151,0.105834,-0.026826,0.00898711,0.0400828,0.0197385,0.00406849,-0.0175007,-0.00031968,-0.0332383,0.976005,0.113209,-0.00919783,-0.0270305,0.0506512,-0.744132,-0.663349,-0.246581,0.942011,-0.472484,-0.426857,1.65196,1.08947,0.740338,-0.0313882,0.148897,0.294881,-0.0686844,0.0118371,0.110827,0.0315226,-0.0776176,-0.164786,-0.0672673,-0.438767
-3007.1,0.860244,0.548314,3,7,0,3025.19,5.87502,0.0470035,0.000630792,0.370846,0.264986,-0.621899,-0.836595,-0.0923633,0.835826,-0.0639359,-0.0831893,0.137037,0.205065,0.117221,-0.0178782,0.0315057,0.0742416,-0.0456431,0.000471106,0.0255635,0.0186811,0.00942352,-0.00886759,-0.0160354,-0.0156589,0.97079,0.566127,-0.039008,-0.115114,0.15385,-0.856935,-0.645129,-0.153326,0.928989,-0.554404,-0.298833,1.08374,0.840076,0.98952,-0.0194066,0.16665,0.204558,-0.110212,0.00161924,0.0835355,0.0664709,-0.0136707,-0.0976879,-0.310901,-0.206707
-3009.36,0.827671,0.548314,3,7,0,3025.38,5.91524,0.0359609,0.0106137,0.404973,0.228811,-0.601374,-0.846766,-0.111161,0.833854,-0.0253856,-0.124665,0.187963,0.224077,0.105073,-0.0162442,0.00212738,0.0831229,-0.032979,0.00444402,0.0353195,0.0226716,0.00438454,-0.0123472,0.00730621,-0.0285107,0.988502,0.354281,-0.0251874,-0.0672412,0.061885,-0.808734,-0.742994,-0.232364,0.933007,-0.444233,-0.536369,1.50642,0.981078,0.891641,-0.018556,0.119546,0.230556,-0.0757067,0.0143328,0.115646,0.0760101,-0.0477941,-0.117497,0.0755429,-0.37636
-3003.6,0.998163,0.548314,3,7,0,3019.28,5.88484,0.0461206,0.025684,0.416323,0.264143,-0.611173,-0.85598,-0.10421,0.824147,-0.072601,-0.117157,0.162443,0.240352,0.0928482,-0.0172711,0.0236876,0.0990671,-0.0221128,0.00190958,0.0204424,0.0218753,0.00885076,-0.0090654,0.00297334,-0.0291317,0.963494,0.16607,-0.0124223,-0.0513156,0.134111,-0.846428,-0.689366,-0.21093,0.92333,-0.6152,-0.520712,1.33851,1.09568,0.793127,-0.0198773,0.185231,0.274987,-0.0547812,0.00104852,0.0598681,0.0807232,-0.0208949,-0.103244,-0.00176855,-0.384557
-3004.92,0.831755,0.548314,3,7,0,3016.44,5.87049,0.0373861,0.00276445,0.37234,0.237112,-0.59119,-0.821594,-0.0916438,0.846687,-0.0327306,-0.0796064,0.172229,0.200097,0.112112,-0.0225109,0.00650533,0.0813224,-0.0397714,0.00813201,0.0369938,0.0187637,0.00743882,-0.0162506,-0.0144996,-0.0192667,0.982599,0.491869,-0.0346185,-0.0943571,0.0872683,-0.728927,-0.614207,-0.157077,0.942352,-0.449596,-0.18526,1.35632,0.829717,0.94785,-0.025692,0.126193,0.225829,-0.095818,0.0176041,0.110933,0.0419627,-0.0475434,-0.147044,-0.290597,-0.254333
-3006.67,0.937276,0.548314,3,7,0,3016.93,5.87171,0.0403985,0.0254311,0.406545,0.249239,-0.603478,-0.868234,-0.109192,0.817561,-0.0477092,-0.114424,0.164982,0.240985,0.0876475,-0.00730553,0.0231411,0.113917,-0.0183694,0.0071025,0.00920122,0.0200041,0.00704651,-0.0192411,-0.00473024,-0.0126575,0.962329,0.122678,-0.00991448,-0.0894839,0.0866012,-0.86916,-0.783911,-0.229381,0.907178,-0.533593,-0.486433,1.3876,1.10906,0.757112,-0.0149944,0.204089,0.316388,-0.0547637,0.000526794,0.00218442,0.059794,-0.0373953,-0.143353,-0.106621,-0.167088
-3008.09,0.911961,0.548314,3,7,0,3022.37,5.87812,0.0474923,0.0364174,0.366037,0.248627,-0.604623,-0.817131,-0.0961592,0.84377,-0.0507146,-0.0881549,0.17012,0.22298,0.107343,-0.0297629,0.012459,0.0831538,-0.0348876,-0.00502852,0.0409141,-0.000759576,0.00520117,-0.00741789,0.00572953,-0.0446904,0.993532,0.0359175,-0.00244319,-0.105136,0.137701,-0.752359,-0.5484,-0.184746,0.945824,-0.518289,-0.257434,1.35539,0.96636,0.910393,-0.0357638,0.140092,0.229887,-0.0993928,-0.0360168,0.111823,-0.0776423,-0.0583665,-0.118038,0.0178203,-0.589943
-3005.56,1,0.548314,3,7,0,3018.95,5.87888,0.0316279,-0.015693,0.408944,0.249203,-0.594253,-0.85398,-0.0959011,0.826457,-0.0614921,-0.0939992,0.167538,0.21741,0.103394,-0.02203,0.0095615,0.105688,-0.026499,0.0260258,0.0475301,0.0275916,0.0101085,-0.0244626,-0.018695,-0.00234072,0.964401,0.778624,-0.0563717,-0.0545981,0.0824035,-0.785041,-0.697589,-0.183526,0.924104,-0.555797,-0.306147,1.32692,0.952853,0.880786,-0.0191628,0.167657,0.296076,-0.0386514,0.0933719,0.166814,0.100234,-0.0313331,-0.170906,-0.332947,-0.030899
-3006.93,0.867531,0.548314,3,7,0,3019.96,5.87835,0.0371337,-0.00393714,0.411541,0.253773,-0.601145,-0.843398,-0.103344,0.84153,-0.0394937,-0.111756,0.187133,0.210121,0.0748167,0.00478049,-0.00114494,0.0682314,-0.0204638,0.0213864,0.0242137,0.0182971,0.00979925,-0.0128181,-0.013745,-0.00888784,0.969548,0.585337,-0.0412216,-0.0424822,0.102473,-0.807359,-0.694203,-0.16783,0.925567,-0.506282,-0.42973,1.52968,0.987922,0.638227,0.00135549,0.0931283,0.191117,-0.0338267,0.0704431,0.0799827,0.066976,-0.00878614,-0.107176,-0.258083,-0.117325
-3010.88,0.81243,0.548314,3,7,0,3018.38,5.87378,0.0477866,0.034112,0.375782,0.248255,-0.606251,-0.833338,-0.10483,0.825308,-0.0689051,-0.0827175,0.140466,0.228999,0.12964,-0.0467266,0.0322279,0.105347,-0.0458974,-0.00797593,0.0343251,0.021718,0.0083454,-0.0200868,0.000166548,-0.0396378,0.980456,0.0586575,-0.00465125,-0.0897917,0.109359,-0.793152,-0.602269,-0.237833,0.93424,-0.559506,-0.27503,1.11063,0.931775,1.09573,-0.0519708,0.210629,0.291078,-0.133888,-0.0533226,0.0796053,0.0337498,-0.0716028,-0.191225,-0.0705901,-0.523245
-3013.43,0.908419,0.548314,3,7,0,3022.8,5.88624,0.0278776,0.0014374,0.416137,0.263477,-0.600066,-0.834672,-0.0991907,0.849443,-0.0366974,-0.110368,0.179017,0.204855,0.0604944,0.0063262,-0.00467627,0.0603841,-0.0161195,0.00196596,0.0207901,0.0187757,0.00817157,-0.00615821,-0.00174069,-0.0148344,0.975234,0.475094,-0.0339518,-0.0281636,0.120712,-0.787898,-0.63399,-0.13459,0.928511,-0.480562,-0.444176,1.48248,0.990364,0.521731,0.00364257,0.074265,0.167981,-0.0301314,0.0159823,0.0791559,0.0855645,0.00161319,-0.0652156,-0.0581103,-0.195824
-3010.71,1,0.548314,3,7,0,3020.25,5.87566,0.0588057,0.0378408,0.372766,0.24069,-0.607177,-0.844137,-0.113012,0.816401,-0.0670404,-0.0896619,0.158978,0.231527,0.126858,-0.0282387,0.0350149,0.11989,-0.0354961,0.0103989,0.0424111,0.0218153,0.00220155,-0.0235205,-0.0178883,-0.0292807,0.961929,-0.00852929,0.000119414,-0.0994875,0.0924288,-0.839259,-0.694061,-0.268239,0.920745,-0.597288,-0.28509,1.26699,0.963052,1.07259,-0.0380491,0.238294,0.333932,-0.0998189,0.000384644,0.0992794,0.0174434,-0.113278,-0.212117,-0.368733,-0.386524
-3010.59,0.961043,0.548314,3,7,0,3026.49,5.88036,0.0211137,-0.00985787,0.41051,0.262464,-0.609028,-0.836294,-0.0880978,0.858568,-0.0481964,-0.109745,0.179162,0.204367,0.0728113,-0.0123444,-0.00439862,0.0602892,-0.0249177,-0.000259996,0.0195436,0.0213986,0.0139062,-0.00209437,-0.00137126,-0.0250243,0.982776,0.704672,-0.0504198,-0.0613576,0.121493,-0.766871,-0.596726,-0.108125,0.950732,-0.508435,-0.444245,1.45756,0.951714,0.621114,-0.0107805,0.0743461,0.167084,-0.0509267,0.0121903,0.0785214,0.104331,0.0262441,-0.0583709,-0.0705163,-0.330337
-3009.19,0.783,0.548314,3,7,0,3028.3,5.87502,0.0617186,0.0351789,0.375911,0.239594,-0.602082,-0.846178,-0.117361,0.815016,-0.0606494,-0.0865628,0.161913,0.232856,0.124352,-0.0227371,0.0302157,0.117919,-0.0449547,0.0101278,0.0457218,0.0186781,0.00166395,-0.0217211,-0.00937088,-0.0175231,0.964102,-0.0020541,0.000236839,-0.0863387,0.0820017,-0.831604,-0.70309,-0.282198,0.918658,-0.582609,-0.246364,1.2935,0.975152,1.05963,-0.0276422,0.225121,0.327035,-0.109524,0.020162,0.135646,0.0271002,-0.084422,-0.171695,-0.197215,-0.231316
-3007.94,0.961141,0.548314,3,7,0,3021.54,5.88365,0.0240071,-0.00636011,0.409235,0.265361,-0.608021,-0.83555,-0.097883,0.860117,-0.0456807,-0.113786,0.179024,0.214186,0.0795096,-0.0146261,0.00475185,0.0639728,-0.0214107,0.0113375,0.0113897,0.0202374,0.0171856,-0.00541955,-0.00528018,-0.03346,0.985781,0.667029,-0.0477847,-0.0432988,0.136171,-0.767465,-0.59647,-0.150541,0.952215,-0.495676,-0.472665,1.45779,0.990535,0.671137,-0.0171053,0.0983853,0.178482,-0.0490551,0.0291715,0.0261136,0.0776007,0.0176383,-0.0973849,-0.15487,-0.441693
