# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/sl_beta_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_full_pdw2_all_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25
2476.6,0.498241,0.611271,3,7,0,-2464.53,-1.45289,0.0158707,0.0140223,-0.164151,0.0443289,0.0221576,-0.000316949,0.0214936,0.0209468,-0.03293,-0.125514,-0.189037,0.092585,-0.0322454,0.0370424,-0.0705186,0.0244029,0.0803853,0.00449776,0.0041968,0.0235158,0.0279134,0.0291283,0.000605617,0.0389699,-0.0301605,16.0127,0.532556,-0.0354672,-0.230306,0.0153171,-0.0668568,0.00517777,0.143098,0.0236447,0.160137,-0.601289,-2.55936,0.510939,-0.61222,0.540213,-0.0608307,0.162511,0.221286,0.0548493,0.0646788,0.125701,0.156751,0.106754,-0.0214734,0.537025,-0.342231
2471.61,0.722671,0.611271,3,7,0,-2457.15,-1.43432,0.00312487,0.0176937,-0.151944,0.0406705,0.0624246,-0.045301,0.000603181,-0.0131617,-0.0410407,-0.110648,-0.201882,0.0880994,-0.0235487,0.026691,-0.0779138,-0.0274119,0.06272,-0.00230502,0.0113482,0.0253143,0.0304186,0.0368984,-0.0242215,0.0431746,-0.0298446,15.206,0.338159,-0.019788,-0.373571,0.0253459,0.201189,-0.0206232,0.0627438,-0.0578882,0.141023,-0.519022,-2.69458,0.539517,-0.491087,0.410757,-0.0761231,0.0310346,0.174911,0.0185333,0.0511674,0.0910629,0.117916,0.0769568,-0.149379,0.603971,-0.338646
2477.33,1,0.611271,3,7,0,-2462.1,-1.42878,0.0299487,0.0270994,-0.140327,0.0582036,0.0431784,-0.00493297,0.0174422,0.00635495,-0.0638208,-0.10239,-0.158621,0.0982792,-0.0205753,0.0438609,-0.075709,0.0366572,0.0581627,0.00598054,-0.0138681,0.0114158,0.010702,0.0507029,-0.0134334,0.0289491,0.00128703,16.32,0.4059,-0.0244811,-0.349509,0.0281715,-0.00258907,0.00110672,0.106011,-0.0173696,0.117451,-0.515567,-1.95909,0.575085,-0.521024,0.626929,-0.0588145,0.153115,0.160915,0.0523456,0.0212728,0.106786,0.11294,0.217394,-0.0359833,0.458675,0.0146039
2477.48,0.764087,0.611271,3,7,0,-2462.04,-1.44757,0.0189298,0.0334382,-0.153774,0.0203375,0.0475424,-0.0337544,0.0112824,-0.0123247,-0.0208561,-0.125743,-0.202595,0.106606,-0.0278456,0.0236208,-0.0959297,-0.0036658,0.065332,-0.00826184,0.00778164,0.0241946,0.0290688,0.0319196,0.0150504,0.0402015,-0.0351474,15.286,-0.0274081,0.0052495,-0.111831,0.00148816,0.11992,-0.0137616,0.0909035,-0.0849287,0.198471,-0.554536,-2.61647,0.663114,-0.549013,0.380417,-0.0794076,0.0841216,0.179155,0.0420415,0.10223,0.157975,0.195903,0.149738,0.0461014,0.543826,-0.398817
2478,1,0.611271,3,7,0,-2469.29,-1.42366,0.0310937,0.0193051,-0.144637,0.0491855,0.0430852,-0.00462406,0.0069329,0.00190135,-0.0768675,-0.10704,-0.160487,0.0873382,-0.0154831,0.0408689,-0.0702825,0.0333849,0.0500414,0.00892851,-0.0138064,0.009445,0.0192182,0.0425744,-0.0205507,0.0231309,0.00129523,15.9563,0.443265,-0.0265584,-0.276801,0.0201129,0.00293576,0.000745354,0.0688234,-0.0238519,0.0900409,-0.538078,-2.04753,0.526234,-0.444407,0.568314,-0.0589243,0.135656,0.139286,0.0445495,-0.00126173,0.0739425,0.120576,0.156029,-0.0809113,0.367163,0.0146969
2474.04,0.481948,0.611271,3,7,0,-2456.2,-1.42502,0.02888,0.0333824,-0.159302,0.0501325,0.0465793,0.00201717,0.00536509,0.00553542,-0.0659226,-0.0984178,-0.164758,0.0978749,-0.0146458,0.0300784,-0.0804488,0.0212542,0.0493423,-0.00501374,-0.0125411,0.00684629,0.0199528,0.0169237,-0.0308895,0.0356353,0.0142329,16.2424,0.281214,-0.0135163,-0.317173,0.0212005,-0.0156777,0.00370622,0.0622824,-0.0291976,0.113635,-0.504025,-2.04278,0.663485,-0.412914,0.442781,-0.0714207,0.110587,0.137512,-0.00848157,-0.0191323,0.0424288,0.101199,0.0565007,-0.0923043,0.596507,0.1615
2478.01,1,0.611271,3,7,0,-2465.34,-1.41827,0.0373101,0.0331498,-0.152402,0.0242494,0.036739,-0.0154809,0.01297,-0.0163053,-0.028586,-0.121778,-0.166877,0.108769,-0.0303537,0.0492211,-0.0906031,0.0173456,0.0540211,0.0182565,-0.00254939,0.0184439,0.0173425,0.0619822,0.016746,0.045996,-0.0302334,15.3645,0.0491353,0.000751875,-0.0772917,-0.000538426,0.0212325,-0.00336061,0.0931477,-0.0831858,0.179249,-0.546023,-2.05672,0.574609,-0.650168,0.671005,-0.0653751,0.109358,0.148416,0.128332,0.104524,0.181998,0.195508,0.301934,0.0732001,0.647377,-0.343058
2481.81,0.96309,0.611271,3,7,0,-2468.08,-1.44427,0.0255976,0.0275231,-0.13476,0.0436741,0.0423438,-0.0168471,-0.00145191,0.0104736,-0.0600828,-0.119659,-0.199125,0.0893053,-0.0139341,0.0162235,-0.0938283,0.0150388,0.0467255,-0.0123987,0.000208004,0.0141906,0.0244188,0.0234612,-0.0262028,0.0240874,-0.0106461,15.817,0.334546,-0.0204056,-0.230684,0.0177156,0.0785593,-0.00841478,0.0455267,-0.023311,0.135162,-0.559835,-2.61266,0.634037,-0.363157,0.274365,-0.0917242,0.0952512,0.13055,-0.0293766,0.000959142,0.0403328,0.0846647,0.0329607,-0.137718,0.3521,-0.120801
2481.68,0.756359,0.611271,3,7,0,-2469.64,-1.42936,0.0234391,0.0239301,-0.164295,0.027061,0.0485065,-0.0215746,0.0153845,-0.0189394,-0.0337531,-0.110184,-0.162486,0.105468,-0.0307903,0.0472437,-0.0741495,0.0172713,0.0751187,0.014195,-0.00658124,0.0214225,0.0258681,0.0522842,0.0156705,0.0347802,-0.0211058,15.5702,0.125896,-0.00405831,-0.176317,0.0053305,0.0473593,-0.00494493,0.103023,-0.0834378,0.15808,-0.520399,-2.02827,0.559074,-0.646126,0.672597,-0.0498242,0.138707,0.205948,0.114805,0.092821,0.189964,0.229851,0.263933,0.0755662,0.493946,-0.239487
2481.39,0.756772,0.611271,3,7,0,-2468.91,-1.43812,0.0258538,0.0221781,-0.137914,0.0465252,0.0411275,-0.0154529,0.00302643,0.0105365,-0.0626889,-0.123028,-0.202807,0.0881886,-0.0121058,0.0186663,-0.0954738,0.00763738,0.0407679,-0.0122155,-0.00201574,0.0141462,0.0216807,0.0221505,-0.0212867,0.0297327,-0.0142722,15.9266,0.439945,-0.0275579,-0.246651,0.0194857,0.0722692,-0.0077815,0.0580568,-0.0202756,0.135048,-0.570529,-2.66847,0.628284,-0.353691,0.296156,-0.0923343,0.0719143,0.113917,-0.0266966,-0.000176063,0.0468597,0.0807136,0.039303,-0.11316,0.431769,-0.161947
2479.35,0.615399,0.611271,3,7,0,-2464.77,-1.41394,0.0227591,0.0276179,-0.160855,0.0247773,0.0502514,-0.0238267,0.0214431,-0.0188357,-0.0300102,-0.110856,-0.161892,0.106346,-0.0343789,0.0446945,-0.0736814,0.0252903,0.0750415,0.0126992,-0.00208353,0.0184662,0.0205602,0.0513108,0.0156006,0.025591,-0.017428,15.5236,0.0259313,0.00269673,-0.165055,0.00433056,0.0535116,-0.00557379,0.123369,-0.0857202,0.162295,-0.525556,-2.03412,0.559723,-0.660994,0.637723,-0.0500468,0.154914,0.205541,0.108,0.0983011,0.172403,0.200286,0.257372,0.073107,0.358654,-0.197755
2477.97,0.891424,0.611271,3,7,0,-2468,-1.45894,0.0251587,0.0241594,-0.135534,0.0488385,0.0411204,-0.0130677,0.000991313,0.009427,-0.0662775,-0.119234,-0.200323,0.0849518,-0.00566715,0.0239699,-0.0936665,0.00515827,0.0419368,-0.00717246,-0.00329761,0.0153999,0.0255959,0.0216923,-0.0278243,0.0358972,-0.0162401,15.7906,0.44392,-0.0279692,-0.268232,0.021853,0.0666729,-0.00696195,0.0486431,-0.0121037,0.124128,-0.559922,-2.62589,0.618081,-0.313474,0.354683,-0.0930194,0.068622,0.11774,-0.0197709,-0.0125078,0.040664,0.0843805,0.0216696,-0.145756,0.523787,-0.184276
2482.37,0.884622,0.611271,3,7,0,-2467.88,-1.41993,0.0212222,0.026163,-0.160737,0.0169664,0.0418845,-0.0193686,0.0116858,-0.021163,-0.031279,-0.110289,-0.178135,0.0999244,-0.037138,0.0361366,-0.0813061,0.0228259,0.0790676,0.00284041,0.0048012,0.0125059,0.0234025,0.044449,0.00788532,0.0290066,-0.0158209,16.0332,0.03,0.00194447,-0.0863793,-0.0030502,0.0287019,-0.00358421,0.0932716,-0.104043,0.1689,-0.513813,-2.34048,0.533749,-0.669638,0.543839,-0.0605254,0.15566,0.217014,0.0718019,0.0984741,0.131706,0.191613,0.213187,0.0392602,0.416441,-0.179519
2481.34,0.934407,0.611271,3,7,0,-2472.95,-1.43174,0.0297664,0.0218304,-0.137821,0.0286356,0.0664634,-0.00147683,0.0220887,-0.0156459,-0.0385302,-0.106512,-0.159777,0.0975201,-0.0247366,0.0246044,-0.0708993,0.0227542,0.0619947,-0.014942,-0.00467183,0.00241557,0.0182853,0.0397472,-0.0108834,0.027342,-0.0122712,15.6116,0.13089,-0.00384653,-0.160206,0.00533935,-0.0206188,0.00638554,0.115961,-0.0820818,0.141249,-0.535108,-1.98607,0.627677,-0.491588,0.409437,-0.0607677,0.130761,0.171332,-0.0164031,0.0205918,0.0468205,0.115534,0.146398,-0.0553688,0.399203,-0.139241
2481.77,0.735116,0.611271,3,7,0,-2467.41,-1.44624,0.0224048,0.0339146,-0.16019,0.0446653,0.0211697,-0.034849,0.00139675,0.00383505,-0.055468,-0.124601,-0.202928,0.0993333,-0.0206952,0.0361439,-0.097181,0.00787815,0.056172,0.0140929,-0.000946996,0.0316382,0.032609,0.032912,0.00113979,0.0347676,-0.0219563,15.6725,0.287103,-0.0175327,-0.265799,0.020154,0.126083,-0.0177031,0.0611591,-0.0356916,0.152746,-0.550776,-2.66084,0.589866,-0.512768,0.500941,-0.0817031,0.0948872,0.155068,0.0927042,0.0718544,0.174799,0.198436,0.13751,-0.00452251,0.491602,-0.249137
2480.07,0.717791,0.611271,3,7,0,-2468.12,-1.4254,0.0105412,0.0137165,-0.145481,0.0246307,0.0547656,-0.00943863,0.0272518,-0.0211181,-0.0425156,-0.0979114,-0.155025,0.101743,-0.00516803,0.0302923,-0.0741265,0.0222594,0.0659938,-0.0104732,-0.00888953,0.0028729,0.0124728,0.0366236,-0.00839149,0.0296522,-0.0158966,15.7243,0.214619,-0.0110527,-0.170351,0.00591165,0.01206,0.000802402,0.116757,-0.075834,0.132224,-0.509381,-1.8005,0.730775,-0.337178,0.480514,-0.0651116,0.135395,0.182023,-0.0109677,0.00287729,0.0427308,0.0842783,0.134537,-0.0476737,0.426407,-0.180379
2479.46,0.949529,0.611271,3,7,0,-2469.34,-1.42635,0.0164917,0.00897042,-0.139836,0.0306472,0.049341,-0.0134134,0.018533,-0.0173895,-0.0368024,-0.0957305,-0.158677,0.0960889,-0.00718349,0.0322267,-0.0753795,0.0299346,0.0552649,-0.00659053,-0.016566,-0.000928334,0.0141285,0.0271136,-0.00180828,0.0415234,-0.00982561,15.0435,0.350704,-0.019945,-0.221426,0.0121299,0.0312491,-0.00227442,0.0868958,-0.0676414,0.141806,-0.489868,-1.92399,0.670748,-0.361903,0.488585,-0.0611569,0.136535,0.152075,0.0052045,-0.00201652,0.0532644,0.121093,0.136996,0.0153497,0.628474,-0.111491
2479.52,0.989949,0.611271,3,7,0,-2472.07,-1.44532,0.0323478,0.0387963,-0.159404,0.0407182,0.0393082,-0.0191003,0.00327426,0.0081468,-0.0581207,-0.13423,-0.203455,0.0975054,-0.0330453,0.0345049,-0.0947416,0.000696987,0.0637613,0.00773469,0.0125256,0.0370056,0.0393453,0.0441192,-0.00662013,0.0225344,-0.0216752,16.431,0.171437,-0.00898541,-0.176092,0.0103728,0.066171,-0.00783841,0.0819766,-0.0390717,0.151361,-0.585032,-2.71685,0.523447,-0.61753,0.482749,-0.0810656,0.0905492,0.176583,0.083862,0.108714,0.185013,0.214611,0.152205,-0.0596481,0.299857,-0.245948
2476.81,0.7808,0.611271,3,7,0,-2464.56,-1.42471,0.0286143,0.0315197,-0.146092,0.0436267,0.0349883,-0.0211402,0.0112862,-0.00866632,-0.0524678,-0.115689,-0.153331,0.104044,-0.0137465,0.0242591,-0.0759506,0.0398726,0.0287863,-0.00320744,0.02091,0.0148949,0.0345919,0.0471583,-0.0142928,0.0357018,-0.0333314,15.1193,0.21872,-0.0117392,-0.265737,0.0195448,0.0664012,-0.00810983,0.0774444,-0.0634383,0.117033,-0.535831,-1.78502,0.689279,-0.352538,0.314387,-0.0699736,0.122152,0.0817348,0.0327887,0.0947964,0.0774638,0.164277,0.133729,-0.112628,0.477615,-0.37821
2478.04,0.769369,0.611271,3,7,0,-2461.35,-1.43171,0.0204794,0.0136762,-0.133517,0.0160286,0.0493047,-0.0285734,0.0383849,-0.0193713,-0.0557423,-0.126908,-0.178051,0.0841307,-0.018803,0.0300658,-0.092233,0.0157524,0.0536907,0.00855312,0.00819403,0.0394834,0.0152591,0.0411645,-0.00928118,0.0237294,-0.00297669,16.1927,0.108057,-0.00546463,-0.0429637,-0.00306269,0.107163,-0.0109006,0.164287,-0.0961344,0.139958,-0.552889,-2.33078,0.468758,-0.454697,0.434495,-0.0753244,0.106616,0.148405,0.0852025,0.10097,0.201223,0.121174,0.172751,-0.0294861,0.365807,-0.0337765
2483.86,0.800084,0.611271,3,7,0,-2465.34,-1.43412,0.01764,0.0171194,-0.14853,0.0319385,0.0479932,-0.0365968,0.0289263,-0.0128711,-0.038285,-0.126492,-0.181197,0.0952174,-0.0273067,0.0321958,-0.0770066,0.0241767,0.0621527,0.00072329,0.00241478,0.0323712,0.0207316,0.0464963,-0.019266,0.0299941,-0.0148128,16.3053,0.226055,-0.0126478,-0.250874,0.0154459,0.119855,-0.0135208,0.14967,-0.0642598,0.155321,-0.600331,-2.35018,0.544699,-0.539759,0.480915,-0.0681765,0.135138,0.17261,0.0415874,0.0550558,0.147628,0.111705,0.150031,-0.103242,0.434519,-0.168081
2483.11,0.872639,0.611271,3,7,0,-2474.81,-1.4312,0.0148395,0.0168855,-0.140429,0.0314948,0.050528,-0.0201636,0.00378969,0.00178398,-0.0573814,-0.116529,-0.181974,0.0799757,-0.0142608,0.0239679,-0.0659414,0.0182256,0.0556574,-0.000432765,-0.0113921,0.000399901,0.0375011,0.0168054,-0.00684069,0.0222044,-0.0164248,15.5756,0.261956,-0.0149753,-0.177378,0.00914265,0.0707333,-0.00673216,0.058506,-0.0249444,0.109168,-0.57519,-2.45137,0.545236,-0.37612,0.365763,-0.0601255,0.114438,0.153922,0.00712159,-0.0140168,0.0219096,0.179785,0.0434216,-0.0491126,0.307906,-0.186372
2476.52,0.601832,0.611271,3,7,0,-2467.88,-1.43615,0.0524628,0.0321544,-0.146017,0.0262763,0.0495387,-0.0310277,0.00793406,-0.0058119,-0.020965,-0.108487,-0.160736,0.0995616,-0.0264108,0.0357399,-0.0916174,0.032381,0.0584101,-0.0207561,0.00135643,0.0323659,0.0253495,0.0316162,-0.00701222,0.031901,0.00758444,15.3688,0.0287128,0.00544575,-0.197834,0.00885687,0.125152,-0.0136652,0.07383,-0.0754169,0.189786,-0.490955,-1.99007,0.579824,-0.562493,0.508672,-0.0699498,0.147006,0.160831,0.0123895,0.096433,0.199118,0.193801,0.168583,0.0164415,0.520994,0.0860604
2474.34,0.680262,0.611271,3,7,0,-2458.67,-1.44663,0.0461076,0.00412611,-0.151795,0.0143763,0.0468067,-0.0121421,0.0203739,-0.00402534,-0.043146,-0.116491,-0.197917,0.104066,-0.0419029,0.0387531,-0.0857862,0.044543,0.0630074,-0.00820848,0.00210666,0.000501793,0.0265775,0.052585,-0.00492652,0.0388755,-0.0445735,15.3043,0.409832,-0.0234935,0.0127171,-0.00968182,0.0042908,-0.000364409,0.13076,-0.0606515,0.164908,-0.559653,-2.64248,0.587753,-0.718167,0.556046,-0.0794087,0.17776,0.174688,0.00258309,0.0328203,0.0304451,0.137194,0.162988,-0.0845389,0.499198,-0.505775
2477.2,0.995152,0.611271,3,7,0,-2462.95,-1.43215,0.00683346,0.0415364,-0.142941,0.0579263,0.0530417,-0.0259409,-0.00261056,-0.0128976,-0.0470295,-0.12095,-0.179285,0.0937779,-0.00973231,0.0241314,-0.0728717,-0.00782837,0.0550524,0.00554695,-0.0186999,0.027274,0.0264064,0.0231232,0.00454269,0.0120292,-0.0114716,16.2806,0.13253,-0.00638527,-0.441963,0.0354386,0.105601,-0.010559,0.03441,-0.057179,0.131249,-0.576652,-2.26912,0.637016,-0.339463,0.38279,-0.0607499,0.0601316,0.151138,0.0488213,0.00654729,0.148353,0.16263,0.101982,0.0118053,0.160318,-0.130168
2476.32,0.973485,0.611271,3,7,0,-2464.5,-1.42451,0.0350918,0.0245334,-0.157424,0.0103746,0.0264998,-0.012798,0.00962933,0.00221328,-0.0413955,-0.111877,-0.191625,0.088078,-0.0254982,0.0345494,-0.103963,0.0405417,0.0705126,0.00709298,0.00246161,0.00792049,0.0402615,0.0472514,-0.0169575,0.05428,-0.018835,15.2383,0.118497,-0.00435991,0.0534647,-0.0138247,0.0189362,-0.00393457,0.0816449,-0.0571063,0.170574,-0.496534,-2.57032,0.495986,-0.592691,0.52147,-0.0877811,0.180215,0.195963,0.063924,0.0655035,0.0888359,0.231741,0.177381,-0.0721947,0.806444,-0.21372
2479.25,1,0.611271,3,7,0,-2469.08,-1.43069,0.0280672,0.0254531,-0.142565,0.0594449,0.0566011,-0.0146258,0.0110318,-0.01297,-0.0558897,-0.122626,-0.170635,0.0983146,-0.0285053,0.0276502,-0.0625234,0.00377587,0.0540832,-0.00766138,-0.010098,0.0253034,0.00378123,0.021978,-0.000672788,0.00588615,-0.0133039,15.6418,0.377444,-0.0217506,-0.435148,0.0348494,0.0371833,-0.0021739,0.0938551,-0.0620238,0.120016,-0.611344,-2.18968,0.615043,-0.494313,0.414941,-0.0577089,0.0822608,0.148358,-0.00403651,-0.00175581,0.105057,0.024902,0.0720519,-0.0275142,0.0590546,-0.150959
2478.59,0.683528,0.611271,3,7,0,-2461.25,-1.43999,0.0194487,0.0285769,-0.155845,0.00782106,0.0305697,-0.0161719,0.0100577,-0.000984365,-0.0400983,-0.102657,-0.184936,0.0983529,-0.013484,0.0341309,-0.102322,0.0297117,0.0586794,0.00421217,0.00407447,0.0111344,0.0437745,0.0511518,-0.00554099,0.0579998,-0.0197898,15.3569,0.000773672,0.00296966,0.0656245,-0.0153369,0.0479496,-0.00657222,0.0710593,-0.0569073,0.166527,-0.448092,-2.32598,0.607159,-0.47374,0.500747,-0.0797217,0.141746,0.162914,0.0800238,0.103038,0.135333,0.286297,0.227997,-0.00874738,0.862555,-0.224554
2478.46,0.843016,0.611271,3,7,0,-2464.22,-1.43519,0.0318811,0.0235837,-0.142827,0.0635651,0.058152,-0.0201637,0.00622181,-0.00919301,-0.0546237,-0.131943,-0.180555,0.097807,-0.03557,0.0277268,-0.0651843,0.00513444,0.0547161,-0.00285733,-0.0104038,0.0210717,0.00984034,0.0210315,-0.00183441,0.00490728,-0.0117094,16.1117,0.454366,-0.0270543,-0.460661,0.0378231,0.0593668,-0.0049094,0.0856328,-0.0597896,0.12896,-0.649646,-2.3933,0.583263,-0.564011,0.412695,-0.0597674,0.0859473,0.150292,0.0073985,-0.00384685,0.0910982,0.0530242,0.0670253,-0.0312087,0.0476757,-0.132866
2479.47,0.928803,0.611271,3,7,0,-2468.15,-1.4125,0.0113788,0.0319521,-0.177026,0.0182689,0.0595568,-0.0103031,0.00502815,-0.0147811,-0.0419186,-0.103333,-0.182253,0.108836,-0.0158729,0.0464723,-0.0814448,0.0147443,0.0746501,0.0137904,-0.0109963,0.0104002,0.0231925,0.0433648,-0.0034221,0.035206,-0.00998662,15.4035,-0.0249404,0.00683618,-0.102888,-0.00422813,0.0252757,-0.000640441,0.0626467,-0.0569708,0.152187,-0.51886,-2.25972,0.673012,-0.512237,0.667127,-0.0631401,0.132192,0.205696,0.0807556,0.0380352,0.111624,0.176482,0.196125,-0.000956433,0.528682,-0.113318
2474.6,0.802096,0.611271,3,7,0,-2465.96,-1.45045,0.0235597,0.0158555,-0.1735,0.0182927,0.0421572,-0.0309167,-0.0043671,-0.00186824,-0.0349801,-0.10421,-0.173298,0.118956,-0.0293304,0.0328041,-0.0497893,0.00615168,0.062955,0.00967705,-0.00678717,0.00819106,0.0118286,0.0287862,-0.00828109,0.0291534,-0.0121373,15.1608,0.221143,-0.00921404,-0.165371,0.00280638,0.0839481,-0.0104286,0.053832,-0.00802597,0.132486,-0.572048,-2.12617,0.747302,-0.52742,0.487355,-0.0421137,0.098922,0.173664,0.0441263,0.00993742,0.0588416,0.0781824,0.108128,-0.0389892,0.428039,-0.137721
2480.46,0.841639,0.611271,3,7,0,-2460.44,-1.43369,0.025496,0.012928,-0.160872,0.0259385,0.0365345,-0.0382041,0.00973129,-0.00826208,-0.0463188,-0.107288,-0.176639,0.121689,-0.0150404,0.0428078,-0.0708232,-0.00269044,0.0570015,0.00305277,-0.00688859,0.0249793,0.00294293,0.0307428,-0.00776741,0.0260729,-0.0148478,15.3161,0.355021,-0.0197279,-0.217818,0.0113798,0.132075,-0.0168099,0.0861181,-0.0245982,0.138077,-0.561433,-2.07064,0.806027,-0.441883,0.591121,-0.0636692,0.0727885,0.157143,0.0308322,0.0140124,0.112424,0.0294496,0.109026,-0.0460146,0.372741,-0.168478
2478.48,0.577479,0.611271,3,7,0,-2459.79,-1.4507,0.0352037,0.0423865,-0.150261,0.0459699,0.0567979,-0.000352214,0.00340573,0.00394785,-0.047045,-0.12021,-0.201298,0.0822328,-0.0136294,0.0417338,-0.0852557,0.036068,0.0568405,0.00129332,0.00535533,0.00878184,0.0438524,0.0389156,-0.000126801,0.0404069,-0.0348692,16.4219,0.121246,-0.00403196,-0.23062,0.0151092,-0.00144597,0.00249991,0.059027,-0.0179381,0.146448,-0.550476,-2.72666,0.498202,-0.460019,0.55395,-0.0733286,0.153311,0.157521,0.0483351,0.0699596,0.0842595,0.239087,0.138933,-0.0346114,0.547759,-0.39566
2477.65,0.927239,0.611271,3,7,0,-2465.71,-1.42756,0.0157343,0.0105585,-0.136864,0.0158964,0.0534055,-0.03673,0.018269,-0.00194326,-0.0364785,-0.125821,-0.18145,0.0874818,-0.0263365,0.0498891,-0.0791467,0.0128793,0.0744421,0.00574686,-0.00893618,0.00688523,0.0277535,0.0427352,-0.0140014,0.0142754,0.0108888,15.6211,0.179824,-0.00968026,-0.0837192,-0.0010773,0.126684,-0.0138562,0.11505,-0.0363025,0.161222,-0.6144,-2.43371,0.465836,-0.607277,0.695,-0.0603726,0.127193,0.205483,0.055236,0.0372026,0.093138,0.191013,0.185609,-0.0337697,0.252039,0.123555
2476.28,0.94711,0.611271,3,7,0,-2467.69,-1.4487,0.0333067,0.0413636,-0.165595,0.0575135,0.0381193,-0.000720705,0.00249222,-0.00737326,-0.0599506,-0.106784,-0.182238,0.105802,-0.0174922,0.0147952,-0.0898288,0.0231516,0.039189,-0.00754002,0.00449312,0.0272811,0.0225478,0.0329816,0.0056196,0.0503102,-0.047074,15.6865,0.284607,-0.0148204,-0.342795,0.0260228,-0.0054845,0.00116651,0.0526049,-0.0726323,0.13108,-0.473173,-2.24371,0.719029,-0.393124,0.251491,-0.0821268,0.103219,0.108488,0.0226637,0.0633518,0.134177,0.126082,0.113916,-0.0204678,0.672784,-0.534148
2476.89,0.963672,0.611271,3,7,0,-2463.34,-1.42181,0.0172942,0.00862062,-0.134693,0.013307,0.0494447,-0.0369007,0.0215475,0.00131037,-0.0345058,-0.11899,-0.176706,0.0916805,-0.0259302,0.0444299,-0.0802599,0.00975698,0.0764467,0.00598963,-0.00861515,0.0101391,0.0273474,0.0419291,-0.0153455,0.0117291,0.011021,15.4353,0.19852,-0.0109933,-0.0621348,-0.00296637,0.127621,-0.0142879,0.125392,-0.0323637,0.160642,-0.581063,-2.32283,0.510103,-0.586835,0.638811,-0.0625313,0.123682,0.211023,0.0543949,0.0353108,0.0990772,0.182199,0.17591,-0.0436163,0.212313,0.125055
2468.04,0.75579,0.611271,3,7,0,-2457.31,-1.4273,0.0417417,0.0116685,-0.144961,0.0485952,0.0265379,-0.00778598,0.00405251,-0.00781644,-0.0611623,-0.114642,-0.1927,0.0794613,0.00737765,0.0338156,-0.0623529,0.0217774,0.0139116,-0.0241656,-0.00679993,0.000570529,0.0341004,0.0215368,-0.00867319,0.0421622,-0.0179317,15.1518,0.592547,-0.0351803,-0.326203,0.0263737,0.000160623,-0.00127562,0.038745,-0.0158908,0.103586,-0.573987,-2.49534,0.610888,-0.175753,0.416337,-0.0549459,0.0636589,0.0398625,-0.045151,0.010886,0.0364743,0.180207,0.0772546,-0.0395025,0.618084,-0.20347
2470.2,0.932964,0.611271,3,7,0,-2451.98,-1.42886,0.0308982,0.0339271,-0.164707,0.0136022,0.0491662,-0.0258108,0.0334289,0.0187367,-0.0273404,-0.114443,-0.16073,0.118481,-0.00608562,0.0478716,-0.104552,0.00924942,0.0753333,0.011125,0.00743244,0.0399853,0.0348038,0.0452507,0.00994873,0.0260184,-0.0160717,14.9009,-0.0696635,0.00917444,-0.00137894,-0.0105938,0.118259,-0.0128747,0.1538,0.00178571,0.185198,-0.501086,-1.78213,0.749277,-0.442212,0.65258,-0.0800209,0.124012,0.206867,0.118859,0.137181,0.244505,0.251676,0.218649,0.0463409,0.368798,-0.182365
