# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/sl_beta_sens_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_sens_pdw2_all_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta.28,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28
5426.53,0.980058,0.485399,3,7,0,-5411.1,-1.5365,0.00202005,-0.0244729,-0.0956149,0.0494516,0.0217889,0.0233225,0.13152,-0.125181,-0.177038,-0.0680171,0.0143262,-0.109205,-0.0567931,-0.0759309,0.119429,0.143022,0.0811712,0.00423021,0.0325062,0.0714429,-0.0311394,-0.00742136,0.0140617,0.0123435,0.00708744,-0.00713619,0.00692624,-0.00610928,7.91221,0.648825,-0.043947,-0.289658,0.0240498,-0.0639262,0.00847248,-0.0779863,0.00668124,-0.663704,-0.552402,-0.180326,-0.0413474,-0.552081,-0.3046,0.961649,0.581155,0.711288,0.00543887,0.165282,0.197236,-0.0728448,-0.012104,0.0605207,0.0633402,0.0155365,-0.046873,0.110639,-0.0806893
5428.46,0.927349,0.485399,3,7,0,-5407.68,-1.56736,0.0079276,0.00759922,-0.0794321,0.0452134,0.0275096,-0.0145788,0.135292,-0.111651,-0.149991,-0.0225572,0.0163236,-0.114274,-0.0246546,-0.0833183,0.114348,0.180648,0.0627887,-0.0324535,-0.00183382,0.0810584,-0.0332063,0.0122819,0.0404796,0.0103951,0.0194091,-0.0186942,-0.00886963,-0.0335154,7.93731,0.1917,-0.0115605,-0.300137,0.0253978,0.112402,-0.00964752,-0.0144797,0.0869912,-0.518173,-0.342453,-0.212606,-0.0504748,-0.311738,-0.374889,0.961573,0.842447,0.542857,-0.035628,0.109482,0.226659,-0.0798247,0.0257667,0.115439,-0.0162187,-0.0100207,-0.183072,-0.218382,-0.44266
5431.27,0.994361,0.485399,3,7,0,-5417.59,-1.55264,0.00168345,-0.0191087,-0.0981831,0.0462669,0.0216749,0.0147798,0.135023,-0.13537,-0.166537,-0.0629659,0.0122554,-0.118015,-0.0602118,-0.0771146,0.116505,0.143683,0.084912,-0.00527977,0.0222237,0.0704626,-0.0308954,-0.0048742,0.0178905,0.012192,0.0102964,0.00644431,0.0114897,-0.00794147,8.01765,0.517651,-0.034918,-0.25342,0.0204213,-0.032468,0.00505,-0.0695189,-0.0251842,-0.631961,-0.535604,-0.193906,-0.0459785,-0.538653,-0.319337,0.920133,0.577425,0.739835,0.00550272,0.143068,0.193712,-0.0482642,0.028941,0.111866,0.102838,0.070181,0.0377419,0.187605,-0.104888
5436.52,0.919959,0.485399,3,7,0,-5419.86,-1.54719,0.00501056,-0.00429757,-0.096534,0.0406266,0.0133207,-0.00139431,0.141193,-0.112491,-0.160564,-0.0394473,0.0103404,-0.111123,-0.0325563,-0.0859512,0.130511,0.164587,0.0660757,-0.013446,0.0166072,0.0860735,-0.0320094,0.0116779,0.0273238,0.0017153,0.0164407,-0.0292805,0.00865164,-0.0266757,7.65785,0.349025,-0.0228386,-0.270702,0.0219293,0.0315364,-0.00266078,-0.0059827,0.0693327,-0.580515,-0.440762,-0.214825,-0.0447102,-0.425741,-0.361906,1.08602,0.739023,0.582999,-0.0224944,0.153057,0.240212,-0.0924915,0.00294694,0.0481069,-0.0736309,-0.0253527,-0.216601,0.102866,-0.352323
5426.76,0.705983,0.485399,3,7,0,-5417.01,-1.55496,0.00735753,-0.029249,-0.0907691,0.0444975,0.0318148,-0.0275128,0.14379,-0.127604,-0.167683,-0.0515807,0.0259602,-0.105086,-0.0572325,-0.077791,0.110301,0.147145,0.0758574,-0.0212569,0.0237839,0.0751696,-0.0250678,-0.00627127,0.0196491,0.0164673,0.0385836,-0.0128081,-0.00684506,-0.038766,7.73468,0.686993,-0.045252,-0.317612,0.0255451,0.141469,-0.0127084,-0.0584895,0.010626,-0.590375,-0.44888,-0.148914,-0.0359549,-0.485734,-0.347382,0.884715,0.61521,0.658318,-0.0227858,0.152666,0.209835,-0.0638786,-0.0211568,0.0619249,0.0559263,0.100519,-0.154235,-0.192471,-0.512009
5426.86,0.981523,0.485399,3,7,0,-5412.45,-1.55688,0.00602352,0.00998393,-0.0821271,0.047899,0.0114337,0.0063398,0.117046,-0.106794,-0.152384,-0.0336276,0.0180776,-0.108189,-0.0301462,-0.0784595,0.0925041,0.169625,0.0688252,0.00067504,0.0101133,0.0811252,-0.0449215,0.00621649,0.0275701,0.0188715,-0.00885516,-0.000319148,0.0185181,-0.00476825,8.01442,0.126741,-0.00718679,-0.324266,0.0277259,0.00167897,0.000274956,-0.0559034,0.0912071,-0.558212,-0.386354,-0.179624,-0.053197,-0.364018,-0.368494,0.790759,0.761797,0.608454,0.00761115,0.133601,0.22303,-0.0836789,0.0528998,0.129505,0.110652,-0.0369028,0.00968613,0.317266,-0.0629775
5433.6,0.985703,0.485399,3,7,0,-5416.08,-1.54763,0.00360092,-0.0209906,-0.0827702,0.0471428,0.0267302,0.0136673,0.157524,-0.122531,-0.150824,-0.0525678,0.0158296,-0.11174,-0.0477949,-0.0822255,0.116038,0.144634,0.0856113,-0.0128942,0.00217971,0.066135,-0.0244165,0.00103528,0.0369595,0.00623167,0.0198318,-0.0132122,-0.00861689,-0.0393002,7.71727,0.593572,-0.0405235,-0.271237,0.0235796,-0.0112647,0.00392576,0.0124985,0.0245379,-0.571174,-0.509468,-0.183563,-0.0471782,-0.46525,-0.370533,0.921445,0.590749,0.732478,-0.0206439,0.0968332,0.18499,-0.0664435,-0.012024,0.102608,-0.0352716,-0.00230111,-0.159569,-0.224665,-0.519064
5436.19,0.985697,0.485399,3,7,0,-5425.17,-1.55576,-0.000543125,-0.00284489,-0.0853032,0.0476076,0.0256046,0.000966332,0.114219,-0.121615,-0.169153,-0.0376406,0.0160649,-0.105773,-0.0361675,-0.0853758,0.11359,0.181558,0.0610625,-0.00873319,0.0239611,0.0831084,-0.0346429,0.00933561,0.0185133,0.0170371,0.00702091,-0.00953522,-0.000567385,-0.00275863,8.01266,0.332497,-0.0218334,-0.326823,0.0271654,0.0340244,-0.00195697,-0.10093,0.0620352,-0.590827,-0.381712,-0.199727,-0.0428726,-0.406696,-0.387608,0.966534,0.846231,0.540955,-0.00417841,0.164783,0.230617,-0.0692439,0.0437203,0.0761263,0.0837372,0.0067515,-0.063712,-0.0151102,-0.036435
5435.39,0.824682,0.485399,3,7,0,-5421.88,-1.55437,-0.00755902,-0.00466032,-0.0901219,0.0573673,0.0129547,0.000469336,0.119678,-0.137334,-0.160216,-0.0352916,0.0296441,-0.115765,-0.0236622,-0.078673,0.110102,0.171493,0.0612375,-0.0273281,0.00642775,0.08016,-0.0271886,0.0019037,0.0280146,0.00429856,0.000528003,-0.00981495,0.00254247,-0.0281348,7.88246,0.509517,-0.0347511,-0.407351,0.0358608,0.0349444,-0.00301227,-0.118213,0.0222238,-0.564061,-0.405646,-0.159774,-0.0534015,-0.318618,-0.350127,0.935103,0.792311,0.530921,-0.030877,0.125025,0.222996,-0.0766932,-0.0130016,0.0692089,-0.0381295,-0.0661708,-0.106967,-0.00742695,-0.371596
5436.28,0.933952,0.485399,3,7,0,-5423.74,-1.54361,0.0116883,-0.00997752,-0.0886239,0.0349542,0.038314,0.00560896,0.135229,-0.107876,-0.153121,-0.0574269,-0.00289309,-0.104529,-0.0527324,-0.0837856,0.117247,0.153142,0.0759691,-0.00858904,0.0201869,0.0783832,-0.0152222,0.0031451,0.0222932,0.0159163,0.0233027,-0.0158,0.000320687,-0.0183308,7.72792,0.304351,-0.0192284,-0.189567,0.0132594,0.0212709,0.00112813,-0.00402509,0.0310218,-0.577338,-0.474138,-0.240747,-0.0391025,-0.493788,-0.371631,0.942185,0.656239,0.661641,-0.00820163,0.150502,0.219247,-0.0293768,0.0157514,0.0789774,0.0609707,0.0519156,-0.128561,-0.0283633,-0.242108
5435.59,0.853757,0.485399,3,7,0,-5421.25,-1.56452,0.00549414,-0.00219329,-0.0916641,0.0594453,0.00918526,0.00515877,0.137408,-0.122037,-0.17248,-0.0454344,0.0333055,-0.126,-0.0272638,-0.0681849,0.107901,0.155882,0.0682493,-0.0144453,0.00169264,0.0761508,-0.0442009,0.003209,0.030442,0.0018383,0.00752992,-0.00442137,-0.00530895,-0.0216224,7.95272,0.46324,-0.0304974,-0.390235,0.0346715,0.0181625,-0.00120645,-0.07503,0.0528954,-0.631884,-0.487486,-0.140619,-0.065767,-0.352844,-0.263787,0.900647,0.686533,0.598542,-0.0152998,0.109149,0.210467,-0.104867,0.0106343,0.100344,-0.0269482,-0.012136,-0.071022,-0.133611,-0.285582
5435.53,0.853129,0.485399,3,7,0,-5419.83,-1.55495,0.00243752,-0.00371937,-0.090111,0.0454837,0.0339575,0.00859429,0.139021,-0.120912,-0.168828,-0.0344706,0.00735179,-0.097342,-0.0591041,-0.0899553,0.126617,0.167772,0.0723519,-0.0137399,0.0258125,0.0807045,-0.0218183,0.00300897,0.0231659,0.0306731,0.0139346,-0.0258675,-0.00325763,-0.0170533,7.89511,0.330295,-0.0221011,-0.292232,0.023884,0.00706681,0.00196175,-0.0174096,0.0534935,-0.574209,-0.369383,-0.219499,-0.0262463,-0.534936,-0.406997,1.0433,0.744402,0.625405,-0.0177012,0.165652,0.226177,-0.0586137,-0.00366593,0.0588105,0.110254,-0.0258622,-0.191642,-0.0890089,-0.225234
5434.85,0.90623,0.485399,3,7,0,-5422.41,-1.55484,0.00344392,-0.0102187,-0.0730879,0.0494797,0.0103206,0.00370557,0.122178,-0.118967,-0.154444,-0.0490656,0.0310347,-0.119739,-0.0256745,-0.0875696,0.104664,0.15321,0.0637123,-0.0107273,-0.00449063,0.073391,-0.0362178,0.00143033,0.0344706,-0.00533521,0.019046,-0.00183972,0.00476635,-0.0213083,7.85169,0.504191,-0.0345437,-0.292734,0.0270711,0.0175721,-0.00106821,-0.100088,0.0465377,-0.585622,-0.49073,-0.131951,-0.0617004,-0.337153,-0.441005,0.861719,0.685307,0.567108,-0.00679624,0.0921314,0.20256,-0.0707235,0.027147,0.140641,-0.0382294,0.0661412,-0.0437824,0.0444027,-0.281433
5434.81,0.919971,0.485399,3,7,0,-5422.49,-1.55581,0.00796281,-0.00481714,-0.102056,0.0487939,0.0364595,0.00421898,0.145941,-0.124494,-0.168011,-0.0405731,0.000786327,-0.106,-0.0559484,-0.0788927,0.119886,0.16889,0.0812592,-0.0180078,0.0307444,0.0783594,-0.0250023,0.00409745,0.0206431,0.0296821,0.00536071,-0.0218436,-0.00614474,-0.0199926,7.95763,0.350504,-0.021829,-0.339444,0.0265783,0.0296933,-0.000190174,0.00122832,0.0327245,-0.591682,-0.408561,-0.252498,-0.0351031,-0.509459,-0.323929,0.986008,0.728968,0.692974,-0.0234787,0.172826,0.219421,-0.0723961,-0.00934037,0.0394059,0.0956552,-0.068108,-0.175408,-0.145306,-0.264056
5435.47,0.711435,0.485399,3,7,0,-5417.87,-1.55708,0.00461102,-0.00529394,-0.0942878,0.0556532,0.0320132,-0.0141737,0.142381,-0.122475,-0.166631,-0.0408276,0.0124302,-0.110016,-0.0565678,-0.0786286,0.117812,0.179996,0.072958,-0.0181864,0.0330719,0.07192,-0.0272363,0.00464476,0.0208028,0.0258776,0.0121435,-0.018088,-0.009457,-0.0245554,7.95206,0.415809,-0.0268759,-0.40456,0.0341851,0.0962631,-0.00797195,-0.0318893,0.051766,-0.586069,-0.399134,-0.221205,-0.0413119,-0.497616,-0.323561,0.982469,0.811922,0.623048,-0.0229541,0.16846,0.20129,-0.0741615,-0.00273908,0.0454936,0.0817594,-0.0329378,-0.164147,-0.212102,-0.324319
5428.77,0.690385,0.485399,3,7,0,-5414.68,-1.55535,0.00219077,-0.00890942,-0.104481,0.054982,0.0324658,-0.0019223,0.141502,-0.117304,-0.165551,-0.0421669,0.00312756,-0.129386,-0.0458713,-0.0825165,0.113043,0.179608,0.0573001,-0.0210109,0.0233226,0.0586917,-0.0284594,0.0132109,0.0380027,0.00250998,0.0119483,-0.00883622,0.0150213,-0.0486853,7.97262,0.485176,-0.0316086,-0.352169,0.028862,0.0653407,-0.00399178,-0.0261151,0.0481842,-0.616851,-0.426167,-0.246718,-0.0671921,-0.414746,-0.369229,0.948298,0.855166,0.488049,-0.0259448,0.129831,0.163327,-0.0657975,0.0317996,0.110964,-0.0501535,-0.0239402,-0.12384,0.174202,-0.643019
5431.04,0.942961,0.485399,3,7,0,-5412.95,-1.55423,0.00493074,0.000394936,-0.0770255,0.0338773,0.0190975,0.0122168,0.133313,-0.120431,-0.163654,-0.0536545,0.0254837,-0.0897512,-0.0323201,-0.0830636,0.119396,0.158009,0.083884,-0.0107149,0.00838885,0.0790668,-0.0229254,0.000621024,0.0281567,0.0138033,0.00994404,-0.00723907,-0.0150044,0.0134085,7.73245,0.164741,-0.0107571,-0.175422,0.0139534,-0.0151538,0.00319241,-0.0643925,0.0500178,-0.563854,-0.454062,-0.158763,-0.0223012,-0.402964,-0.361993,0.950132,0.66687,0.731067,-0.00114388,0.1277,0.219917,-0.0316174,0.0355706,0.132916,0.0852168,0.0400162,-0.036727,-0.239356,0.177095
5429.01,0.904558,0.485399,3,7,0,-5415.83,-1.52962,0.00343658,-0.00157281,-0.0916252,0.0663194,0.0219925,0.00343487,0.110352,-0.113722,-0.155624,-0.0461828,0.0193746,-0.116376,-0.0485747,-0.0850543,0.12396,0.151355,0.0634148,-0.0197455,0.0243448,0.0646489,-0.0403016,-0.000500775,0.0175353,0.0126372,0.012699,-0.0179614,0.0169971,-0.0478926,7.83826,0.554811,-0.0374367,-0.43162,0.039042,0.0246444,-0.00113297,-0.0968125,0.0350515,-0.570131,-0.467315,-0.172841,-0.0458572,-0.476357,-0.389034,1.03577,0.667165,0.546663,-0.0300667,0.13875,0.179084,-0.122174,-0.0372502,0.0139587,-0.00817281,-0.0409767,-0.176005,0.210468,-0.63255
5424.45,0.8747,0.485399,3,7,0,-5408.08,-1.54327,-0.00459721,0.00475166,-0.0995307,0.0483751,0.0247762,0.00563083,0.152151,-0.150271,-0.157268,-0.0424693,0.000406127,-0.118494,-0.036537,-0.103483,0.114683,0.138724,0.0579096,-0.0234955,0.00994712,0.0791356,-0.0478628,0.00846754,0.0230468,0.0206123,0.0164448,-0.0280746,-0.00406321,-0.0157931,7.60144,0.228548,-0.0143525,-0.357604,0.0287291,0.0128539,0.0011039,-0.0284378,-0.0803537,-0.590034,-0.463902,-0.219348,-0.0505384,-0.396864,-0.587672,0.959009,0.608572,0.510093,-0.0272624,0.129657,0.220094,-0.124755,0.00674989,0.0500828,0.0484474,-0.0172283,-0.203759,-0.100858,-0.208591
5435.87,1,0.485399,3,7,0,-5415.86,-1.5282,0.000592341,-0.0030491,-0.0902479,0.0569744,0.0129073,-0.0062274,0.12468,-0.11603,-0.157022,-0.0383123,0.0179995,-0.102076,-0.0377731,-0.0953027,0.0940297,0.169699,0.0733944,-0.00449006,0.0102369,0.0690309,-0.0278713,-0.00510928,0.0369182,0.0185005,0.0104627,-0.0149636,-0.00405158,-0.0147442,7.6648,0.443967,-0.0290111,-0.454474,0.039618,0.0506051,-0.00480346,-0.0619967,0.0803599,-0.573101,-0.406347,-0.176553,-0.0469761,-0.391475,-0.523842,0.781538,0.758637,0.638426,-0.0062572,0.117308,0.192092,-0.063862,-0.00869267,0.130808,0.0624002,-0.0122983,-0.121846,-0.0987063,-0.194736
5431.5,0.790852,0.485399,3,7,0,-5418.09,-1.54457,0.00817755,-0.0127528,-0.0667829,0.0506925,0.00277662,-0.00501627,0.127744,-0.118803,-0.139498,-0.041384,0.012516,-0.116297,-0.0539522,-0.0730484,0.114944,0.145754,0.0826425,-0.0124274,0.0172833,0.0811686,-0.0235905,0.0203541,0.0276114,0.0247501,0.0218588,-0.0108312,0.000915615,-0.00948293,7.6677,0.556717,-0.0401665,-0.291234,0.0293221,0.0238126,-0.00330774,-0.0202202,0.0202811,-0.531428,-0.447872,-0.198736,-0.0489723,-0.480839,-0.278016,0.901762,0.600987,0.713886,-0.00328446,0.149087,0.226699,-0.0197378,0.0997307,0.129164,0.138818,0.0723616,-0.0819193,-0.00147007,-0.125247
5433.82,0.90287,0.485399,3,7,0,-5418.48,-1.55686,0.0041525,-0.00434645,-0.0898447,0.0338937,0.0342253,0.00602431,0.139029,-0.136367,-0.173829,-0.0410361,0.0214826,-0.105245,-0.0470373,-0.0741486,0.0954271,0.181496,0.0686389,-0.0130645,0.00317947,0.0772487,-0.0260717,-0.00422292,0.00941131,-0.000838943,0.00411818,-0.0148989,0.00230349,-0.017144,7.87223,0.207247,-0.0113565,-0.240997,0.0167441,0.0274386,0.000153591,-0.0771092,0.0400835,-0.605593,-0.378973,-0.178615,-0.0470168,-0.439937,-0.325972,0.831684,0.826668,0.602432,-0.0199796,0.113109,0.21461,-0.0883689,-0.0462302,-0.00755497,-0.0609271,-0.0432048,-0.11881,0.00875686,-0.226432
5433.52,0.731107,0.485399,3,7,0,-5416.23,-1.56448,0.00379619,-0.00441517,-0.0831318,0.0457344,0.03685,0.00335658,0.142546,-0.148298,-0.165325,-0.0498828,0.0174069,-0.106998,-0.0431511,-0.0797895,0.0945051,0.171454,0.0669756,-0.00994859,-0.00223658,0.0811808,-0.027195,0.00714452,0.00901263,0.003807,0.00866202,-0.0189429,0.0067213,-0.0173733,7.90459,0.316631,-0.0193177,-0.355704,0.0284645,0.032842,-3.86162e-05,-0.0806273,-0.0143426,-0.599412,-0.426113,-0.180985,-0.0514437,-0.420665,-0.377949,0.819309,0.77498,0.590082,-0.0159474,0.107525,0.226028,-0.0815135,-0.00622603,-0.00584725,-0.0332136,-0.0259037,-0.139115,0.0861312,-0.22946
5430.69,0.814602,0.485399,3,7,0,-5418.54,-1.55453,0.000511652,-0.00641943,-0.0744647,0.0441641,0.0338143,0.00786946,0.146207,-0.150552,-0.169283,-0.0489306,0.0208975,-0.106557,-0.038808,-0.0820187,0.0990678,0.168263,0.0562919,-0.00711607,0.00467653,0.0728345,-0.0317934,0.0126223,0.00655115,0.00754496,0.00810995,-0.0283708,0.00342651,-0.0156469,7.99118,0.343959,-0.0219981,-0.332589,0.0274947,0.0144709,0.00182451,-0.0883111,-0.0214939,-0.611593,-0.430677,-0.162455,-0.0536648,-0.406957,-0.396664,0.871356,0.78356,0.496779,-0.0178083,0.109995,0.203295,-0.101422,-0.00620744,-0.035405,-0.0357964,-0.0543746,-0.197189,0.0313116,-0.206658
5434.23,0.873295,0.485399,3,7,0,-5414.97,-1.56301,-0.0015052,-0.0158033,-0.0916123,0.0494328,0.0400481,0.00915702,0.130994,-0.103931,-0.16139,-0.0346726,0.0171053,-0.118359,-0.0390283,-0.0850216,0.11094,0.166901,0.0780566,-0.0187501,-0.00570166,0.0915854,-0.0111609,0.0145366,0.0234518,0.0203652,0.0106986,-0.0120716,-0.00642066,-0.0274264,7.86292,0.580599,-0.0392749,-0.296956,0.0237024,0.0260109,0.000941997,-0.0208936,0.108441,-0.586728,-0.432569,-0.198923,-0.056957,-0.401809,-0.387238,0.914744,0.731501,0.670722,-0.0206171,0.117203,0.257212,-0.0225614,0.0368405,0.0629483,0.0602211,-0.0261943,-0.129206,-0.163957,-0.362239
5434.52,0.938251,0.485399,3,7,0,-5423.42,-1.55208,0.00751668,-0.00168209,-0.0836303,0.0486618,0.00843482,-0.00109804,0.135351,-0.139378,-0.164511,-0.0546687,0.0160778,-0.104193,-0.044022,-0.0777578,0.123198,0.157663,0.0656981,-0.00892673,0.0319898,0.0592923,-0.0482658,-0.0104879,0.0316732,0.00209629,0.0137323,-0.00945382,0.00667437,-0.0148636,7.89487,0.303265,-0.0196467,-0.326659,0.0292277,0.0212949,-0.00212516,-0.0833271,-0.0240949,-0.588727,-0.457386,-0.184133,-0.034222,-0.467106,-0.321283,1.01008,0.70005,0.579755,-0.00816072,0.146589,0.162212,-0.115228,-0.0210692,0.120543,-0.00866382,0.0301199,-0.0767915,0.089961,-0.196314
5431.26,0.678157,0.485399,3,7,0,-5416.02,-1.55892,0.0109497,-0.0115051,-0.0924514,0.0440329,0.037687,0.00301897,0.141508,-0.113618,-0.16387,-0.0211679,0.0268847,-0.134192,-0.0483121,-0.0825676,0.113367,0.165938,0.0647635,-0.00360651,0.00459961,0.0975377,-0.033482,0.00752592,0.0201485,0.0117213,0.00017572,-0.00300712,0.0119793,-0.020374,7.97458,0.391397,-0.0247335,-0.264925,0.0202903,0.0341232,-0.000579983,-0.0184364,0.104393,-0.610988,-0.414011,-0.16209,-0.0717621,-0.479285,-0.361655,0.965623,0.747708,0.57818,-0.00267699,0.145234,0.270356,-0.072513,0.0303972,0.072641,0.0437623,-0.0280125,-0.0414364,0.173159,-0.269092
5422.27,0.834385,0.485399,3,7,0,-5413.38,-1.54268,-0.00304334,0.00683078,-0.088132,0.0514088,0.00648837,-0.000252356,0.120401,-0.126116,-0.151212,-0.0804447,0.00931272,-0.079246,-0.0284833,-0.0850587,0.115115,0.154822,0.081295,-0.0202113,0.0243129,0.0504229,-0.02757,-0.00416896,0.0354302,0.0210143,0.029253,-0.0178239,-0.00532091,-0.0179784,7.67268,0.260525,-0.0174277,-0.356834,0.0313185,0.0251541,-0.00226231,-0.10259,-0.0312736,-0.534899,-0.507288,-0.202578,-0.0123531,-0.354086,-0.399996,0.901808,0.656552,0.693093,-0.0174192,0.119703,0.140525,-0.0548182,0.00516625,0.138178,0.0902638,0.0729369,-0.146409,-0.127061,-0.237453
5431.42,1,0.485399,3,7,0,-5409.73,-1.5453,0.0128488,0.0104909,-0.0839015,0.0617554,0.0077063,0.0025124,0.13133,-0.108784,-0.168658,-0.0560633,0.0129014,-0.108465,-0.0405291,-0.0670981,0.12528,0.141998,0.0486639,-0.000923691,0.00898701,0.0792276,-0.0244731,-0.0075992,0.0356405,0.0169613,0.0107953,-0.00650627,-0.00469606,-0.0223582,7.7544,0.303441,-0.0204129,-0.411109,0.0382908,0.00927201,-0.000642614,-0.0513152,0.0208035,-0.614445,-0.469797,-0.175301,-0.0498954,-0.444997,-0.222206,1.04294,0.660393,0.438582,-0.00218369,0.129222,0.22041,-0.0533728,-0.0112228,0.132939,0.0631104,-0.0009941,-0.0843886,-0.124183,-0.295299
5430.64,0.969477,0.485399,3,7,0,-5417.52,-1.53993,0.00969138,0.0102923,-0.0977,0.0674329,0.0150013,0.0127208,0.128567,-0.106075,-0.170041,-0.0593904,0.0132288,-0.109816,-0.0374864,-0.064165,0.119075,0.145322,0.055368,-0.00435074,0.0168343,0.0839025,-0.0259162,-0.0121315,0.0342202,0.0145517,0.0138724,-0.00196686,0.0015874,-0.0215873,7.74129,0.322237,-0.0209791,-0.444929,0.0395103,-0.017431,0.00308948,-0.0575078,0.0285636,-0.621703,-0.478564,-0.18226,-0.0492854,-0.422533,-0.205081,0.9825,0.65861,0.498789,-0.00135632,0.151372,0.232586,-0.0508915,-0.0123049,0.144741,0.0712049,0.0348393,-0.0484987,-0.012098,-0.285118
5428.46,0.823249,0.485399,3,7,0,-5411.93,-1.53619,-0.0133339,-0.00905073,-0.0700818,0.053065,0.0327823,0.00302362,0.129997,-0.100528,-0.15381,-0.0550545,0.00393895,-0.101888,-0.0432777,-0.0850425,0.101856,0.165275,0.0641062,-0.00695686,0.0117226,0.0663707,-0.0290525,-0.0010984,0.0532619,0.00947369,0.0103787,-0.0251611,-0.0201927,-0.0252959,7.90813,0.45432,-0.0322401,-0.368425,0.033107,0.0436018,-0.00152852,-0.0260381,0.0687196,-0.576126,-0.440492,-0.218279,-0.0481663,-0.418693,-0.426963,0.85202,0.762129,0.555194,-0.0190449,0.117323,0.186157,-0.0848479,-0.028613,0.145849,-0.0486767,-0.0729549,-0.220278,-0.402537,-0.3341
5434.69,1,0.485399,3,7,0,-5418.58,-1.56472,0.00605108,-0.00838824,-0.0907725,0.0390891,0.0126085,0.0129378,0.130896,-0.124629,-0.161742,-0.0354175,0.0250293,-0.118215,-0.0375676,-0.0978474,0.104309,0.166881,0.067891,-0.0150579,-0.000446142,0.0776021,-0.0474598,0.00100487,0.0331877,0.00048198,-0.000896119,-0.00971323,-0.0184088,-0.0252978,7.88633,0.390276,-0.0253949,-0.242734,0.0197231,-0.0140347,0.00241835,-0.0737355,0.0626706,-0.59224,-0.437167,-0.163399,-0.0564293,-0.401251,-0.542994,0.895683,0.749667,0.592019,-0.0241721,0.10722,0.215152,-0.134294,-0.0263045,0.074107,-0.0776333,-0.089721,-0.124036,-0.371126,-0.334124
5434.08,0.888989,0.485399,3,7,0,-5421.77,-1.55376,-0.00464286,-0.0119551,-0.0946265,0.045414,0.0128963,-0.00766488,0.142259,-0.11036,-0.181581,-0.0349288,0.016177,-0.0996562,-0.0378767,-0.0700879,0.118341,0.145584,0.0750602,-0.0125667,0.0165054,0.0853879,-0.0119416,0.0118032,0.0133842,0.0103394,0.0122899,-0.0102308,0.000849953,-0.0259499,7.75143,0.514244,-0.0353119,-0.312569,0.0262063,0.0502723,-0.00486651,-0.00502182,0.0772712,-0.619512,-0.408354,-0.178829,-0.0367105,-0.422983,-0.250631,0.960119,0.615529,0.649171,-0.0151305,0.153267,0.239127,-0.0296502,0.0242659,0.0258442,0.0153068,-0.00326442,-0.107473,-0.0331789,-0.342737
5429.81,0.822634,0.485399,3,7,0,-5417.98,-1.54757,-0.014128,-0.013185,-0.0932621,0.0453111,0.0124404,-0.000895218,0.144764,-0.108813,-0.187539,-0.0339843,0.0121992,-0.115145,-0.0332178,-0.0725141,0.116297,0.136581,0.0738637,-0.0104477,0.0168948,0.0839766,-0.012188,0.00675955,0.0173969,0.00708827,0.00585421,-0.010042,-0.000881484,-0.0263327,7.6243,0.521252,-0.036829,-0.291633,0.0247386,0.0292166,-0.00249753,0.00536049,0.0780397,-0.672366,-0.460907,-0.188883,-0.0546199,-0.404481,-0.286296,0.94293,0.569003,0.638993,-0.0157754,0.152235,0.235029,-0.0381305,0.000886801,0.0312821,-0.0148925,-0.0391232,-0.108875,-0.0643807,-0.347794
