# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/vi_normal_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_full_pdw2_all_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,theta_1.25,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,gamma.1,gamma.2,gamma.3,gamma.4
252.552,0.842977,0.347516,4,15,0,-204.315,6.45878,6.66239,6.72264,6.6945,6.64858,6.81651,6.77656,6.8281,6.29565,6.66485,6.6325,7.0462,6.83093,6.58989,6.56815,6.06047,6.62907,6.40305,6.88532,6.31328,6.62166,6.88841,6.59333,6.47193,6.77025,6.64528,6.70517,6.45433,6.63296,7.00685,6.5217,6.64192,6.87587,6.32678,7.21661,6.72155,6.53975,6.63586,6.76587,6.73002,6.02014,6.97198,6.11084,6.44698,6.65797,6.50314,6.04132,7.07517,6.74318,6.85556,7.16472,6.7666,0.0605526,0.0739179,0.0409744,-0.0190094,0.0268675,-0.0908889,0.15707,-0.0568278,0.105042,-0.0386946,0.026856,-0.0650314,0.82218,-0.153725,-0.154131,0.0790435,-0.0562422,0.0257522,-0.045841,0.000459115,0.0740847,-0.0165841,-0.00606499,0.00498544,0.0293712,0.0102595,-0.0034724,-0.0100755,-0.0105595,0.549714,0.246754,0.642828,-0.0421691,-0.467885,0.0391804,-0.0473963,0.00733439,0.135731,0.0549488,1.10617,-0.763265,-2.21061,0.396034,-0.739627,0.396502,-0.0448763,0.103417,0.20347,-0.0428746,-0.0140357,0.0157678,0.120247,0.00188,-0.0545812,-0.185135,-0.119818,0.0231752,0.0306444,0.320814,-0.00354797
251.276,0.957476,0.347516,4,15,0,-211.808,6.48147,6.54858,6.83358,6.8578,6.69694,6.98021,6.53248,6.8388,6.36497,6.75634,6.83827,6.80072,6.92546,7.05933,6.3951,6.49831,6.73596,6.6292,6.8862,6.29181,6.79324,7.00611,6.59685,6.39014,6.61701,6.79329,6.80523,6.63105,6.68168,6.6819,6.67393,6.3905,6.99618,6.26384,7.19685,6.56906,6.38061,6.89983,6.83546,6.62526,6.46197,6.81109,6.03469,6.57908,6.81066,6.61227,6.16422,6.98755,6.6371,6.78998,7.09052,6.88238,-0.0338089,0.0561713,0.00859113,-0.0369273,0.0658075,-0.126043,0.193625,-0.0733369,0.0922585,-0.0402434,-0.00448715,-0.125429,0.80232,-0.168767,-0.154224,0.0876359,-0.101975,0.0342829,-0.0461583,0.0182714,0.0761717,-0.0177864,-0.015102,0.0242195,0.00304931,0.0239308,-0.00645837,0.0224677,-0.00150975,0.552504,0.202717,1.04684,-0.0707602,-0.277767,0.0256557,-0.103835,0.0113428,0.0559339,-0.133499,1.11868,-0.827345,-2.34979,0.232409,-1.2095,0.536996,-0.0371628,0.141839,0.208938,-0.0233647,0.000450624,0.123372,0.0473137,0.10729,-0.0123803,0.349656,-0.0171311,-0.0307337,0.029241,0.100328,-0.00689224
240.883,0.743659,0.347516,4,15,0,-195.715,6.48753,6.58614,6.86751,6.69298,6.68829,6.83703,6.75953,6.75659,6.3054,6.58271,6.76622,6.90995,6.9716,6.93078,6.53463,6.09283,6.85509,6.50932,7.17415,6.44485,6.58045,6.82029,6.6891,6.55132,6.66007,6.5864,6.81969,6.4994,6.63121,7.30917,6.43752,6.60183,6.90201,6.31408,7.35423,6.71209,6.54001,6.77694,6.67059,6.67637,6.09111,7.2128,6.38109,6.34476,6.76156,6.56293,6.39191,7.30121,6.77794,6.69765,6.979,7.04891,0.0714519,0.0788316,0.0105947,-0.00634658,0.00381112,-0.0680911,0.216659,-0.0913551,0.0652418,-0.0440627,0.00211586,-0.0577035,0.886456,-0.160322,-0.146519,0.0998798,-0.0575128,-0.0141455,-0.0627514,0.00481984,0.0360489,0.0127544,0.00242958,0.0315203,0.0386472,0.0162253,-0.0278299,0.0114036,-0.0495203,0.563904,0.294675,0.139247,-0.0150812,-0.109512,0.0138856,-0.0331665,0.000720258,0.06208,0.0677339,1.17161,-0.738295,-1.91986,0.60518,-0.599957,-0.100301,-0.081271,0.0622712,0.102434,0.00722869,-0.0438704,0.0268757,0.054053,-0.098828,-0.250633,0.0545332,-0.561906,0.0355618,0.04093,0.084389,-0.00118455
263.867,1,0.347516,3,7,0,-210.073,6.4524,6.55642,6.91537,6.66125,6.71757,6.84137,6.64712,6.75924,6.23503,6.59866,6.88436,6.89468,6.95743,6.88656,6.48603,6.08485,6.80011,6.52322,7.09828,6.30416,6.59241,6.75987,6.69944,6.46858,6.56687,6.70886,6.78576,6.59421,6.86823,7.2352,6.60031,6.48919,6.87467,6.27312,7.3577,6.51351,6.52533,6.87535,6.84939,6.68316,6.3496,7.06218,6.17458,6.31759,6.71666,6.54556,6.36595,7.04424,6.83889,6.61805,7.04728,6.69394,0.00663466,0.0508867,0.0308203,-0.00753188,0.0348191,-0.0878288,0.203257,-0.0682137,0.0612379,-0.0470392,0.015025,-0.0813914,0.810476,-0.142157,-0.134551,0.093097,-0.0758375,0.0124541,-0.058314,0.00413675,0.0570809,-0.00294425,-0.00538667,0.0155041,0.0127315,0.00992951,-0.0118447,-0.00462099,-0.0250341,0.551768,0.234604,0.620972,-0.044822,-0.297902,0.0316428,-0.044658,0.00144519,0.104213,-0.0208906,1.09352,-0.682853,-1.88587,0.453755,-0.864094,0.231752,-0.0669964,0.0880577,0.157614,-0.0295254,-0.0477896,0.00588757,-0.00849431,-0.0474639,-0.126681,-0.135823,-0.284061,-0.00036975,0.0203753,0.23452,-0.00140577
261.427,0.935429,0.347516,4,15,0,-223.138,6.61886,6.67433,6.66052,6.7409,6.73335,6.88992,6.51761,6.72907,6.38439,6.74631,6.49501,6.92756,7.02163,6.9733,6.43859,6.58754,6.8225,6.5535,6.89082,6.38142,6.81732,7.06447,6.58273,6.55346,6.70675,6.7873,6.85982,6.32262,6.42605,6.65981,6.59028,6.53853,6.97931,6.33124,7.26542,6.72601,6.53525,6.7401,6.67677,6.61998,5.97959,6.92071,6.17166,6.5532,6.80825,6.50689,5.89184,7.25575,6.56208,6.89222,6.95689,6.94525,0.0808426,0.0794253,0.0975796,-0.100326,0.0324569,-0.088382,0.224367,-0.067619,0.0637681,-0.0330581,-0.0118494,-0.0899353,0.839658,-0.152844,-0.152706,0.0787884,-0.0846265,0.0270414,-0.0561661,0.0174609,0.0610847,-0.0178341,-0.0147835,0.018398,0.024343,0.0203411,-0.0212097,0.0301751,-0.0266794,0.557251,0.282408,0.658631,-0.0488993,-0.287026,0.0326143,-0.12088,0.0102292,0.0272889,-0.0308973,1.14509,-0.736871,-2.29491,0.278569,-1.02731,0.424344,-0.0612394,0.120364,0.169604,-0.0586867,-0.0523839,0.0423743,0.0680969,0.00590818,-0.140832,0.407442,-0.302731,0.000108358,0.0201866,0.819268,-0.0187251
249.637,0.872242,0.347516,4,15,0,-220.543,6.58412,6.46066,6.98656,6.7444,6.51679,6.79222,6.63399,6.69589,6.18511,6.63603,6.93631,7.05056,6.94533,6.81082,6.54132,6.06942,6.74863,6.45864,7.04915,6.31729,6.49845,6.91774,6.68568,6.36175,6.6398,6.6886,6.74351,6.64432,6.74582,7.04689,6.69254,6.56615,6.88861,6.31225,7.25297,6.73874,6.53975,6.9479,6.84648,6.82276,6.26778,7.00908,6.18161,6.39182,6.75128,6.55436,6.57296,7.10158,6.77827,6.67553,7.03387,6.54163,0.0310492,0.0301152,-0.109611,-0.00646564,0.0109706,-0.089594,0.205795,-0.096923,0.065678,-0.0422559,0.014616,-0.075267,0.837732,-0.142577,-0.160763,0.0927618,-0.0628927,-0.0139359,-0.0599203,0.0166172,0.0459262,-0.0244305,0.00994128,0.00823605,0.0162256,0.0104042,-0.00618101,0.00074231,-0.0029612,0.550123,0.278401,0.31726,-0.0253691,-0.0553669,0.00661324,-0.060125,0.00414756,0.0878192,-0.00293374,1.13304,-0.668428,-2.21451,0.528876,-0.656609,-0.0746076,-0.0553013,0.0978386,0.126324,-0.0485256,0.0412932,0.0353637,0.0728294,0.0227046,-0.0391996,0.00421119,-0.0336007,0.0213283,0.0445018,-0.800679,-0.00120677
260.887,0.937604,0.347516,4,15,0,-211.697,6.52077,6.65765,6.67474,6.81093,6.69767,6.85829,6.43347,6.83077,6.51854,6.79545,6.65438,6.93325,6.91683,6.98965,6.42187,6.51741,6.7739,6.51702,6.859,6.37433,6.78313,6.95589,6.66891,6.53857,6.61531,6.6746,6.77207,6.31283,6.60206,6.71056,6.55299,6.51521,6.99802,6.35821,7.20307,6.66681,6.50643,6.70598,6.72026,6.57514,6.26853,6.92155,6.2076,6.62748,6.7901,6.79961,6.19835,7.18802,6.69682,6.77836,6.9109,7.09594,0.0603656,0.0611781,0.0627397,-0.052499,0.0265697,-0.0800652,0.189845,-0.0716237,0.0943552,-0.0394609,-0.0103571,-0.109247,0.835572,-0.175254,-0.152975,0.0963958,-0.0671949,0.0345801,-0.0386129,0.00451254,0.0876221,0.021362,-0.0260794,0.0225672,0.0356974,0.0121582,-0.00857253,0.0337475,-0.0284345,0.559453,0.240714,0.404335,-0.0297772,-0.313808,0.0288606,-0.0961141,0.0103921,0.0265406,-0.0395614,1.1301,-0.885558,-2.16181,0.436785,-0.901279,0.538689,-0.0392731,0.131628,0.241639,0.0559781,-0.0592565,0.0842599,0.147865,0.00545534,-0.0728366,0.459218,-0.322645,0.00905673,0.0184386,0.514706,-0.00979859
262.65,0.986556,0.347516,4,15,0,-223.84,6.58444,6.62003,6.85308,6.69659,6.62926,6.9594,6.57172,6.77298,6.3391,6.61282,6.89149,7.02822,6.96372,6.95781,6.49931,6.42915,6.71809,6.61126,6.93593,6.15623,6.62952,6.90519,6.68073,6.4514,6.65072,6.65429,6.78705,6.47925,6.79025,7.14914,6.81523,6.56309,6.82285,6.32135,7.20449,6.71627,6.46887,6.89038,6.92678,6.88165,6.20915,6.9942,6.08292,6.34961,6.7568,6.51797,6.36421,7.17198,6.71825,6.66102,7.01537,6.51588,0.0197084,-0.0159108,-0.0303294,-0.0743396,0.0375683,-0.105819,0.185697,-0.0764815,0.0434227,-0.0588915,0.0374342,-0.0921922,0.82227,-0.153135,-0.150834,0.0908383,-0.103644,0.0210982,-0.0728527,0.0178414,0.0467142,-0.0311301,0.0119046,0.0220245,0.0127075,0.00581805,-0.0163071,-0.00237777,-0.0229047,0.553258,0.238318,0.813311,-0.0574001,-0.285992,0.0290336,-0.0349471,-0.00274544,0.188713,-0.0810635,1.13992,-0.698724,-2.27289,0.328896,-1.14673,0.289037,-0.0820601,0.102569,0.129331,-0.0946565,0.000698864,0.0206317,-0.0194206,-0.0708179,-0.143184,-0.095163,-0.259899,-0.0156118,-0.000317032,-0.148732,-0.013875
253.194,0.774615,0.347516,4,15,0,-211.459,6.3628,6.38709,6.77565,6.95584,6.67048,6.79228,6.52363,6.88389,6.37397,6.68479,6.71392,6.80293,6.81079,6.96338,6.4701,6.15736,6.76425,6.46193,6.92995,6.6257,6.66015,7.01242,6.66143,6.35715,6.51346,6.62321,6.77231,6.51028,6.49733,6.75615,6.4392,6.50345,7.05147,6.30789,7.19903,6.61599,6.44989,6.75621,6.72252,6.48342,6.27026,6.93135,6.20489,6.57755,6.77855,6.79349,5.8067,7.14578,6.75451,6.66559,6.91067,7.19156,-0.030842,0.0729589,-0.00438233,-0.0355627,0.0329245,-0.0803574,0.198557,-0.0989491,0.109513,-0.0471629,0.00116158,-0.0844062,0.834656,-0.195422,-0.157228,0.113443,-0.0348191,0.00545895,-0.0319574,0.0143048,0.0736505,0.0232809,-0.0242103,0.0152565,0.0224245,0.0270652,-0.00305263,0.0256974,-0.0176602,0.561068,0.185918,0.0818207,-0.00771832,-0.0233744,0.00158291,-0.0352103,0.00517448,0.0463222,0.0474523,1.12295,-1.00293,-1.93684,0.720161,-0.488222,0.221992,-0.0256186,0.13082,0.202818,0.076512,-0.0319042,0.0897832,0.128661,0.0997397,-0.027582,0.359742,-0.20039,-0.0275435,0.0417909,0.00342209,-0.00663753
255.539,0.940178,0.347516,4,15,0,-210.06,6.61563,6.76954,6.84306,6.66526,6.72415,6.99774,6.72565,6.72466,6.34134,6.73762,6.72086,6.97029,7.06112,7.01118,6.48707,6.40683,6.73579,6.48692,6.98438,6.11394,6.53338,6.84994,6.63482,6.49031,6.93891,6.70947,6.74052,6.49757,6.56972,7.20458,6.5999,6.51585,6.89906,6.2587,7.34987,6.83812,6.5104,6.78064,6.8514,6.6883,5.8949,7.07899,6.29721,6.41178,6.7369,6.42048,6.60361,7.11797,6.77801,6.7647,7.04295,6.72644,-0.0178687,0.0779693,-0.0125003,0.00105408,0.0285673,-0.111314,0.191359,-0.0641647,0.0665064,-0.0282495,0.00113604,-0.0921915,0.837706,-0.149429,-0.152438,0.0804786,-0.100528,0.00763035,-0.0566064,0.00416505,0.0494392,-0.0266958,0.00459121,0.0104073,0.0295272,-0.00543854,-0.0107094,0.0198831,-0.0360565,0.549414,0.271221,1.0084,-0.0708784,-0.347626,0.0337565,-0.145468,0.0140839,0.0733454,-0.0696442,1.13644,-0.691886,-2.36604,0.295981,-1.07718,0.149814,-0.0671956,0.079156,0.136903,-0.0896904,-0.0228412,-0.0156036,0.0606823,-0.108108,-0.117822,0.221884,-0.409132,-0.00664356,0.0462327,-0.0931097,0.000196738
253.744,0.857482,0.347516,4,15,0,-210.106,6.454,6.47403,6.78475,6.77952,6.63199,6.68254,6.57416,6.78388,6.26101,6.63314,6.83466,7.00657,6.87989,6.91694,6.45406,6.2686,6.83474,6.51515,6.98411,6.51939,6.72015,7.01307,6.68356,6.45081,6.44063,6.65347,6.9244,6.63052,6.62501,6.69121,6.62475,6.47075,6.86003,6.32738,7.14923,6.59426,6.60857,6.80025,6.80808,6.55412,6.29912,6.88326,6.39913,6.60305,6.72695,6.75298,6.03843,7.19398,6.75586,6.76127,6.91255,6.977,0.0523258,-0.0303732,-0.000882273,-0.0724965,0.0187606,-0.0833745,0.200696,-0.108892,0.0790689,-0.0396319,0.0394128,-0.0742112,0.848081,-0.15732,-0.13974,0.0723164,-0.0468266,0.0169214,-0.0628861,0.00699154,0.0653766,0.0255602,-0.00492403,0.0152196,0.0123317,0.0393079,-0.0138672,0.00828953,-0.025062,0.554242,0.311292,0.0755995,-0.0079218,0.0367453,-0.00459157,-0.0590742,0.0057871,0.162328,0.0427969,1.12952,-0.735112,-1.95783,0.334773,-0.639845,0.316036,-0.0628974,0.104116,0.181095,0.0710652,-0.0116657,0.0462449,0.0340801,0.088673,-0.122782,0.067216,-0.284377,-0.000140016,-0.0157938,0.066266,-0.013531
259.372,0.914656,0.347516,4,15,0,-212.167,6.48626,6.65352,6.80658,6.82283,6.67684,7.01131,6.54972,6.80517,6.33752,6.74683,6.40311,6.93766,6.9439,7.04211,6.44544,6.5697,6.7491,6.5119,6.97045,6.16754,6.65575,6.90259,6.57275,6.51221,6.74426,6.70223,6.78617,6.39183,6.67309,7.38141,6.60128,6.5361,6.81771,6.33711,7.27708,6.71977,6.41765,6.785,6.82608,6.79766,5.98247,7.07241,6.01708,6.37445,6.78002,6.58059,6.45007,7.13928,6.72815,6.72316,7.10795,6.68978,-0.0180605,0.0409661,-0.0592597,0.00088455,0.0257003,-0.110323,0.2098,-0.0623646,0.0501043,-0.047252,0.00331215,-0.110484,0.811432,-0.157621,-0.158742,0.0908933,-0.0977606,0.0208601,-0.0592225,0.036457,0.0564947,-0.0347501,-0.00246714,0.026154,0.0345031,-0.00211854,-0.0225388,0.0150301,-0.0259001,0.556445,0.241762,1.01067,-0.0742081,-0.366231,0.0403983,-0.0924275,0.00456558,0.0773752,-0.115544,1.12491,-0.75241,-2.38996,0.362172,-1.10635,0.307427,-0.0705877,0.155027,0.156859,-0.110719,-0.0381993,0.0362246,0.0735223,-0.110219,-0.163584,0.171146,-0.293888,-0.00449533,0.0376503,-0.437274,0.000165095
261.998,0.954769,0.347516,4,15,0,-223.498,6.73447,6.66439,6.6872,6.72612,6.72388,6.84291,6.44284,6.7965,6.36426,6.65461,6.70181,7.02505,7.01799,6.79763,6.44323,6.48005,6.84278,6.57269,6.90614,6.34137,6.86175,6.89543,6.56886,6.5238,6.59399,6.76441,6.77261,6.26155,6.73248,7.12812,6.63552,6.40934,7.05375,6.28045,7.28053,6.77004,6.53786,6.84904,6.79948,6.6485,6.26181,6.89229,6.59435,6.33109,6.80612,6.57251,6.7482,7.12319,6.73584,6.805,6.95823,7.08189,0.0536357,0.0647435,0.0323866,0.0332758,0.0374302,-0.10035,0.185693,-0.0851414,0.0933552,-0.0527515,0.0216609,-0.0886448,0.844749,-0.172899,-0.139429,0.0894215,-0.0654024,0.0138042,-0.030915,0.0101458,0.067841,-0.00284527,-0.0233278,0.00284413,0.0373828,0.0210222,-0.0144424,0.0171,-0.0330579,0.557616,0.315264,0.500861,-0.0337438,-0.250093,0.0206462,-0.0404526,0.00408722,0.122831,0.00202448,1.12271,-0.88131,-1.94642,0.463974,-0.787131,0.289842,-0.0381575,0.114393,0.188043,-0.0303048,-0.0857165,-0.0130404,0.127038,7.4419e-05,-0.134178,0.18566,-0.375107,0.0393037,0.0272043,0.205096,0.0062107
259.04,0.914297,0.347516,3,15,0,-228.231,6.48922,6.7321,6.74181,6.65502,6.58008,6.81898,6.58842,6.80612,6.37758,6.66766,6.52617,7.03491,6.96243,6.83858,6.44273,6.13876,6.92486,6.43882,6.8871,6.14775,6.7863,6.63322,6.68755,6.49054,6.56287,6.79648,6.83751,6.52001,6.4004,6.94035,6.56115,6.44148,6.91873,6.31787,7.25804,6.98506,6.44523,6.79505,6.79519,6.73337,6.21663,6.9486,6.40078,6.42485,6.79367,6.52455,6.55247,6.99265,6.73352,6.85785,7.04161,6.93576,0.0134046,0.0349752,0.0461232,0.0628897,0.0379144,-0.106919,0.195873,-0.085641,0.0575394,-0.042463,0.0144782,-0.105641,0.820635,-0.163805,-0.154298,0.0860986,-0.0927774,-0.00832095,-0.0582137,-0.000621073,0.0551254,-0.00468606,0.00394974,0.00932626,0.0294256,0.0178113,-0.0146474,0.0100098,-0.0101738,0.555191,0.22362,0.701182,-0.0501868,-0.144472,0.0148223,-0.109472,0.00878141,0.104147,-0.110334,1.11857,-0.751174,-2.30097,0.338295,-0.967153,0.00735384,-0.0557567,0.0751913,0.152724,-0.00176861,0.019625,0.0335333,0.12053,0.0262292,-0.0906867,0.131821,-0.115442,0.0279221,0.00696416,0.276529,0.0117379
253.064,0.770728,0.347516,4,15,0,-211.803,6.36077,6.54528,6.89699,6.82386,6.55794,6.87564,6.59115,6.80664,6.40399,6.75398,6.90973,6.9254,6.90659,7.07071,6.51556,6.25927,6.58031,6.53885,7.05246,6.62216,6.70962,7.1822,6.65529,6.35597,6.6522,6.67609,6.67517,6.57574,6.70862,6.9726,6.75502,6.64548,6.85622,6.4774,7.28937,6.5934,6.49702,6.76816,6.68578,6.66646,6.25973,7.07065,6.16703,6.6346,6.72257,6.58661,5.68926,7.17016,6.6347,6.74525,6.99364,6.66221,0.0072879,0.0533227,-0.0516181,-0.156356,0.0387129,-0.0955121,0.201107,-0.0594938,0.0529002,-0.0578347,0.00989395,-0.0707753,0.825421,-0.153376,-0.164209,0.0806986,-0.0689918,0.0160272,-0.0913373,0.0125245,0.0445103,-0.0030042,-0.00624212,0.0192205,0.016601,0.0149523,-0.012936,-0.00544464,-0.0117171,0.55506,0.18567,0.875561,-0.0623446,-0.36846,0.0402367,0.0274947,-0.00829859,0.07914,-0.00680491,1.14479,-0.676371,-2.39113,0.359786,-0.843088,0.257069,-0.0915702,0.0874254,0.123219,-0.0124471,-0.0240663,0.0470891,0.0395576,-0.00138024,-0.102802,-0.115201,-0.132953,-0.049754,0.0441914,-0.223184,-0.0291827
262.043,0.889981,0.347516,4,15,0,-220.661,6.62312,6.79238,6.62162,6.57761,6.75604,6.90605,6.53548,6.8059,6.27454,6.70286,6.62949,7.02251,6.97748,6.83574,6.48286,6.1054,6.92952,6.52204,6.81486,6.16841,6.6837,6.7527,6.68089,6.527,6.61692,6.59923,6.77729,6.43812,6.45441,6.94849,6.63704,6.53971,6.94934,6.25206,7.29126,6.81828,6.43626,6.85891,6.85956,6.64085,6.22355,6.90325,6.32031,6.38223,6.79149,6.59996,6.84617,7.12936,6.80948,6.76245,6.88498,6.95865,0.0553235,0.0896384,0.10214,0.0727697,0.0280801,-0.0842505,0.189815,-0.0964879,0.0694694,-0.0419118,0.0294661,-0.0949748,0.829382,-0.180394,-0.161147,0.0779177,-0.0890503,0.000672335,-0.0567419,0.0152573,0.0626604,-0.00409423,-0.00313031,0.0114426,0.0312412,0.00175846,-0.0108227,0.0274785,-0.0388954,0.553037,0.274775,0.220578,-0.0175814,-0.0559673,0.00505698,-0.106928,0.00931293,0.156954,-0.0665086,1.13275,-0.840596,-2.48029,0.306825,-0.970694,0.108269,-0.0652617,0.120055,0.173407,-0.0275344,-0.0356776,-0.000442631,0.0798964,-0.0749056,-0.116246,0.334217,-0.441345,0.0507806,0.0228531,0.679116,0.013582
260.427,0.789085,0.347516,4,15,0,-221.601,6.32395,6.44205,6.89481,6.80783,6.62165,6.938,6.59733,6.84893,6.39529,6.66107,6.80401,6.84832,6.8504,6.82006,6.50356,6.44454,6.56749,6.54687,6.97251,6.59522,6.66135,7.08534,6.69557,6.3198,6.61573,6.62655,6.76986,6.46238,6.66891,7.00518,6.87478,6.51898,7.01938,6.34758,7.24818,6.53149,6.53463,6.81624,6.76459,6.65149,6.31276,7.11032,5.92751,6.44306,6.80224,6.61856,5.78833,7.21434,6.58356,6.6939,7.03309,6.82808,0.0156074,0.0328163,-0.0872463,-0.16016,0.0430968,-0.08368,0.1996,-0.0788432,0.067437,-0.045011,0.0075812,-0.0533265,0.814948,-0.174862,-0.152134,0.0976805,-0.0677712,0.0197311,-0.0591883,0.0055746,0.0480894,-0.00850529,-0.0029742,0.0250015,0.0131434,0.0339972,-0.0200132,0.00751829,-0.0175888,0.557676,0.225415,0.49148,-0.0362664,-0.127181,0.016128,-0.0389241,0.00112189,0.0922987,0.0673607,1.11884,-0.838104,-2.06018,0.472558,-0.821069,0.319422,-0.0610176,0.0773175,0.133807,-0.0174951,-0.00557159,0.0747049,0.0288582,0.0634723,-0.139484,0.0739269,-0.199579,-0.0449355,0.0419379,-0.48173,-0.0298929
261.951,0.843614,0.347516,4,15,0,-220.035,6.58413,6.561,6.76936,6.75988,6.64475,6.95336,6.64428,6.88078,6.24869,6.70504,6.80108,6.99776,6.90168,6.89221,6.44348,6.29252,6.57724,6.59392,6.99129,6.4023,6.62834,7.04961,6.66671,6.42895,6.59308,6.50537,6.76757,6.47887,6.57222,6.87136,6.53687,6.56358,6.86726,6.35638,7.20848,6.5079,6.44459,6.9145,6.71068,6.76561,6.66238,7.02616,6.11124,6.31828,6.72694,6.636,5.77752,7.20812,6.75142,6.91853,6.99438,6.49065,0.070136,0.0656325,-0.0446638,-0.151072,0.0298537,-0.0806592,0.187401,-0.0793011,0.0802405,-0.0550789,0.00626453,-0.0724982,0.822488,-0.178326,-0.188335,0.0915214,-0.0504573,0.030357,-0.0545749,-0.00702711,0.0594932,-0.00475524,-0.00589507,0.0138058,0.0369312,0.005598,0.000572653,0.00100016,-0.0220014,0.55651,0.236747,0.402364,-0.029561,-0.210768,0.0214605,0.00244175,-0.00287927,0.0723237,0.0516294,1.12687,-0.866906,-2.65696,0.497118,-0.699529,0.414851,-0.0542029,0.0692017,0.163675,-0.00598194,-0.00694167,0.0477774,0.151053,-0.0194391,-0.0464783,-0.0397434,-0.249649,-0.0153627,0.0491727,-0.177276,-0.0281965
265.877,0.84389,0.347516,4,15,0,-222.702,6.58692,6.70533,6.80372,6.65939,6.60285,6.86222,6.55146,6.74615,6.44529,6.61527,6.72414,6.90475,6.93047,7.02943,6.46349,6.35461,6.93816,6.52887,6.95873,6.45319,6.76394,6.86544,6.67407,6.48991,6.60679,6.89196,6.8023,6.60855,6.68831,6.67417,6.46433,6.51211,6.98837,6.23847,7.2525,6.78776,6.53736,6.84979,6.7592,6.51327,6.06362,6.89502,6.55721,6.70848,6.71777,6.44745,6.58043,7.08971,6.63638,6.65118,7.05813,7.05029,-0.0412504,0.0890008,0.045473,0.0247197,0.0370854,-0.108343,0.208981,-0.101543,0.0762632,-0.0347397,0.00761313,-0.115955,0.850808,-0.145267,-0.128743,0.0738943,-0.0742762,0.00900433,-0.0517719,0.0132312,0.0820531,-0.00535973,-0.017795,0.0127222,0.0124335,0.0209448,-0.0288145,0.0223742,-0.0291697,0.562418,0.22431,0.54549,-0.0382321,-0.109039,0.00837764,-0.12094,0.0122889,0.0712372,-0.0896905,1.13497,-0.719236,-1.89626,0.320768,-0.881033,0.27088,-0.0637033,0.14014,0.227373,-0.0520645,-0.0967674,-0.0137927,-0.0231231,-0.0262072,-0.196417,0.278439,-0.330988,-0.0135496,0.0373764,0.310051,0.00461376
