# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/vi_normal_sens_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_sens_pdw2_all_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,theta_1.25,theta_1.26,theta_1.27,theta_1.28,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,gamma.1,gamma.2,gamma.3,gamma.4
-2854.16,0.79403,0.347182,4,15,0,2890.32,5.64412,5.77368,6.01224,5.83972,5.86274,5.92093,5.93797,6.00232,5.59297,5.58029,6.23353,6.03245,5.95027,5.66244,5.76502,5.74894,5.98528,5.60525,5.98685,5.77047,5.4229,5.94417,5.70523,5.70165,5.84142,5.95875,5.98328,5.88967,6.2479,5.89569,5.3748,6.02196,5.89566,5.73379,6.25536,6.17003,5.66245,6.0904,5.70291,5.76348,5.27473,5.78012,5.77395,5.78706,5.95823,5.86545,5.27806,6.14557,5.83102,5.96593,5.84293,6.40045,-0.0709227,0.131913,0.00448997,-0.0351646,0.064808,0.0308544,-0.0610079,0.0676825,-0.0667667,-0.0167639,0.366065,0.251627,-0.591106,-0.897513,-0.0805606,0.853507,-0.094019,-0.0793901,0.17026,0.22229,0.0716207,0.00135119,0.0143655,0.0768805,-0.0367926,0.014872,0.0296898,0.0220965,0.0112584,-0.00583313,0.0114633,-0.021165,0.959825,0.191815,0.522305,-0.0355958,-0.453941,0.045071,0.00785796,0.00298963,-0.149073,0.0366676,-0.712404,-0.622843,-0.13741,0.963453,-0.774835,-0.167905,1.42382,1.0554,0.626283,0.00499591,0.136723,0.213125,-0.0611851,0.0745566,0.127494,0.112927,0.021267,-0.060649,0.162606,-0.27954,-0.0470095,0.0731634,0.0682048,-0.00655703
-2855.81,0.909707,0.347182,4,15,0,2903.11,5.63884,5.88857,5.9425,6.00314,5.84336,5.7758,6.01095,5.94211,5.48879,5.6861,5.81252,6.08464,5.85291,6.26636,5.93955,5.67607,5.72839,5.84251,6.02312,5.97798,5.69413,5.88728,5.62409,5.59876,5.84241,6.03391,6.14282,5.82114,6.07429,6.27532,5.3009,5.85975,6.0569,5.63607,6.1992,6.10269,5.68877,6.02916,5.7397,5.74042,5.75882,5.48925,5.99304,5.98223,6.05522,5.92432,5.56541,6.05001,5.96479,5.829,5.89022,6.54838,-0.0261767,0.0857019,-0.0217339,0.0577117,0.0381371,-0.000715633,-0.0699034,0.0432857,-0.072582,-0.00386395,0.370781,0.24824,-0.601859,-0.82835,-0.11558,0.783023,-0.060299,-0.122581,0.173492,0.205903,0.104001,0.0133784,0.00716613,0.0958921,-0.0196055,-0.010566,0.0462915,0.0118823,0.00185523,-0.0288277,-0.0291759,-0.0231913,0.960553,0.170224,0.816322,-0.0573387,-0.322364,0.0309905,-0.0389759,0.00663264,-0.000693134,0.146941,-0.888997,-0.738482,-0.276807,0.88536,-0.691955,-0.562103,1.42349,0.890456,0.902462,-0.00722365,0.149518,0.269414,-0.0842975,-0.0832564,0.0946299,-0.0602141,-0.133306,-0.248677,-0.556831,-0.306304,0.0112371,0.0532423,-0.218381,0.0107613
-2847.13,0.965741,0.347182,4,15,0,2898.95,5.54383,5.92131,5.89062,5.95781,5.78399,5.90614,5.79197,6.02339,5.57731,5.5933,5.84596,5.94001,5.85774,5.89837,5.84106,5.66684,5.89589,5.78488,5.98635,5.65937,5.44014,5.86824,5.45765,5.68231,5.83752,6.15145,5.95522,5.98432,6.06696,6.18777,5.34034,5.99821,5.84669,5.70026,6.2245,6.18067,5.71395,6.08791,5.73295,5.76193,5.37394,5.52656,5.99084,5.99911,5.99577,6.01784,5.52714,6.06541,5.8924,5.90567,5.91984,6.32534,-0.0263653,0.091286,-0.0359644,0.0245019,0.0542741,0.00980822,-0.0474693,0.0444943,-0.0529386,-0.0063195,0.361731,0.250812,-0.609625,-0.874224,-0.0976458,0.820611,-0.0784832,-0.100124,0.186839,0.195661,0.121307,0.00413637,0.00615715,0.100022,-0.0272907,0.0196039,0.0295654,0.00322737,0.020324,-0.0239344,-0.0181392,-0.0146405,0.95795,0.147515,0.690264,-0.0489517,-0.252314,0.0262829,-0.0166176,0.00642316,-0.075402,0.105367,-0.844864,-0.781222,-0.213797,0.937509,-0.784208,-0.318703,1.48496,0.787011,1.04958,-0.00379037,0.152218,0.280346,-0.0672096,0.0407827,0.0694311,-0.0517508,0.00211758,-0.191702,-0.346605,-0.193367,-4.79121e-05,0.0605229,-0.290837,0.00456879
-2853.97,0.919505,0.347182,4,15,0,2888.22,5.63795,5.73775,6.09233,5.88912,5.95842,5.76456,6.01444,6.00209,5.46266,5.69881,5.92411,6.21576,5.90226,5.97427,5.82726,5.75022,5.79918,5.68292,5.98543,6.06699,5.59291,5.89293,5.86528,5.53426,5.83129,5.84346,6.14761,5.75708,6.28829,6.23271,5.32563,5.92449,5.99596,5.70398,6.15464,6.21704,5.56068,5.99834,5.72626,5.74267,5.71072,5.77677,5.85052,5.82202,6.00081,5.81835,5.48476,6.13066,5.97305,5.81161,5.81834,6.34987,-0.117788,0.138211,-0.050088,-0.000844938,0.0244155,0.0148159,-0.101809,0.0486423,-0.0622508,-0.0270385,0.373004,0.239084,-0.591343,-0.852536,-0.0906533,0.816219,-0.0744164,-0.111989,0.16376,0.24146,0.069498,-0.00389896,0.0185116,0.0807651,-0.0254617,-0.0103994,0.0511787,0.0385942,-0.0114666,-0.00370097,-0.0110427,-0.0379247,0.959832,0.146535,0.513791,-0.0349617,-0.397671,0.0331385,0.0589889,-0.00246582,-0.105573,0.0810899,-0.761804,-0.59583,-0.198255,0.920729,-0.667282,-0.485931,1.39978,1.17416,0.594235,-0.010995,0.15302,0.225454,-0.0643242,-0.0317183,0.169617,0.141199,-0.142657,-0.101696,-0.264833,-0.500897,-0.0548509,0.090877,-0.370312,-0.000157553
-2853.27,0.780002,0.347182,4,15,0,2907.63,5.67889,5.9459,5.86869,5.84109,5.91552,5.90212,5.84805,5.94487,5.52995,5.71048,6.02956,5.96395,5.95257,5.84066,5.82927,5.75932,5.88275,5.6264,5.99719,5.7953,5.58753,5.9196,5.53593,5.71323,5.9149,6.13416,6.01328,5.7917,6.04879,6.04269,5.38523,6.00218,5.70046,5.75351,6.268,5.99895,5.74962,5.96383,5.73329,5.83362,5.61612,5.56753,5.9492,5.89797,5.89181,5.98248,5.52308,6.04677,5.84905,5.98408,6.0499,6.19828,0.0356793,0.0494422,-0.0161782,0.0595725,0.0410884,0.0145541,-0.0457349,0.0460165,-0.0720396,0.00823129,0.380205,0.255712,-0.612271,-0.864659,-0.093808,0.829607,-0.0654173,-0.0836096,0.163765,0.206071,0.1166,-0.00828707,0.00237503,0.100969,-0.0336567,0.00197117,0.0207881,0.00286832,0.0153073,-0.0204249,-0.0113617,-0.0146618,0.964188,0.192168,0.597476,-0.0434662,-0.241958,0.0260148,-0.0738323,0.0113012,-0.0375506,0.120972,-0.816218,-0.681976,-0.20656,0.942904,-0.6772,-0.224159,1.3271,0.846947,1.01274,-0.0147399,0.144762,0.281363,-0.0970806,-0.0188874,0.0382176,-0.0458029,-0.00835535,-0.162967,-0.227288,-0.193648,0.0428262,0.0314051,-0.179062,0.0111083
-2850.31,0.956328,0.347182,4,15,0,2893.25,5.61907,5.91996,6.02885,5.86771,5.88346,5.92456,5.79333,5.9843,5.48288,5.5398,5.92623,6.01086,5.76307,5.78464,5.80581,5.63164,5.95968,5.67833,6.12478,5.88284,5.55186,5.70389,5.76313,5.78277,5.87946,5.97479,6.18878,5.82344,6.17838,6.15762,5.25904,5.79667,6.00183,5.724,6.22521,5.98795,5.76618,5.97157,5.68104,5.68458,5.24573,5.76054,6.02297,5.83661,5.93879,5.76214,5.64783,6.05653,5.99155,5.92834,5.90212,6.05647,-0.0226411,0.0720141,0.00538847,0.00133268,0.0371982,0.0136036,-0.0562435,0.0546844,-0.079932,-0.014764,0.368854,0.262196,-0.605682,-0.872796,-0.0829867,0.821343,-0.0451217,-0.0997529,0.170888,0.21208,0.0915139,-0.00949498,0.0283443,0.072309,-0.0268752,0.00901344,0.0504271,0.0322436,0.00769119,-0.0130427,-0.0148929,-0.0233636,0.949366,0.149492,0.69798,-0.0504421,-0.317998,0.0333228,0.0134518,0.00117904,-0.10179,0.11891,-0.813816,-0.729041,-0.171975,0.927955,-0.539521,-0.367286,1.38231,0.959564,0.775163,-0.0107108,0.160881,0.202672,-0.047303,0.0425482,0.180363,0.123801,-0.0465546,-0.137128,-0.305619,-0.308578,-0.00991837,0.0389387,0.0386045,0.0002485
-2857.67,0.9178,0.347182,4,15,0,2897.29,5.60162,5.63373,5.97791,5.98135,5.86538,6.01381,5.91362,6.06341,5.60458,5.73669,6.10589,6.07953,5.85355,5.84997,5.82784,5.50111,5.88929,5.6382,6.10037,5.90073,5.54254,5.86062,5.85405,5.45697,5.79615,6.00378,6.04011,5.78038,6.03761,6.12881,5.46703,6.05787,6.06807,5.84849,6.2174,5.95187,5.58273,6.06312,5.83065,5.67623,5.39653,5.71192,5.74882,5.92096,5.95438,5.91178,5.23139,6.1463,6.03106,5.96515,5.80824,6.16367,-0.0534024,0.0859358,-0.0425501,-0.0225426,0.0384553,0.0201686,-0.106408,0.0658802,-0.0521,-0.0316289,0.350161,0.249371,-0.591239,-0.875317,-0.0794138,0.801019,-0.111422,-0.11629,0.180132,0.203961,0.0791962,0.00231106,0.0380006,0.0945031,-0.0152505,0.0223676,0.0617981,0.0256158,0.00557967,-0.0168143,-0.00911352,-0.0276746,0.948219,0.172759,0.690844,-0.0487775,-0.486804,0.0438909,0.0690843,-0.00320255,-0.158588,0.0742547,-0.810788,-0.73781,-0.141566,0.914425,-0.870318,-0.49252,1.46075,0.947791,0.681273,-0.00173029,0.212564,0.26592,-0.0118582,0.0813575,0.2126,0.0699952,-0.0689401,-0.16152,-0.211841,-0.365517,-0.0311715,0.059781,-0.2929,-0.00420345
-2850.33,0.999604,0.347182,4,15,0,2894.93,5.55768,5.68886,5.99987,5.97682,5.85366,5.95464,5.91343,6.12601,5.49564,5.73562,6.04977,6.06183,5.78313,5.8307,5.84526,5.57615,5.7611,5.68736,5.97601,5.95486,5.65198,5.95065,5.63733,5.56769,5.80318,5.99743,5.9412,5.66273,5.92297,6.21551,5.4744,6.09555,5.98285,5.63764,6.1818,5.97124,5.58422,6.01392,5.68508,5.69558,5.414,5.62332,5.44366,5.93995,6.01509,5.92036,5.18165,6.09691,5.84332,5.58302,5.88825,6.20683,-0.0487349,0.0914631,-0.000248507,-0.0984103,0.0470028,0.0198508,-0.0674664,0.0708271,-0.0607266,-0.0137495,0.353895,0.24858,-0.594597,-0.860042,-0.0859707,0.810091,-0.118829,-0.115668,0.15428,0.214788,0.0882015,-0.00100358,0.00129129,0.0835672,-0.0222937,0.0342136,0.040942,0.0363442,0.0134109,-0.0232391,0.0112823,0.0048464,0.96641,0.164257,0.790333,-0.0567645,-0.466919,0.0469476,0.00403497,0.00357605,-0.129779,0.0961054,-0.785879,-0.619926,-0.158693,0.92058,-0.85844,-0.51908,1.25143,0.983858,0.761206,0.009055,0.120304,0.234122,-0.000681748,0.153621,0.183826,0.196476,0.0281855,-0.121069,0.207678,0.0640096,-0.0595068,0.0524165,0.095924,-0.0183502
-2864.44,0.702663,0.347182,4,15,0,2911.96,5.60305,6.07543,5.8588,5.83482,5.8128,5.78491,5.90004,5.98427,5.67848,5.45155,6.04114,6.05136,5.97156,5.93905,5.86504,5.68928,6.03531,5.62927,5.88858,5.75967,5.52809,5.8878,5.64212,5.76925,5.85373,5.92979,6.15832,5.88658,6.23267,6.19324,5.24726,5.95049,5.74057,5.64976,6.2485,6.21,5.7688,6.0292,5.66469,5.74569,5.61908,5.74258,6.16228,5.78302,6.01787,5.83125,5.54418,6.09903,5.94344,5.90156,5.84726,6.43112,0.0100527,0.097232,0.0431716,0.0340667,0.0547823,0.0111992,-0.0388282,0.0481791,-0.0636329,-0.0366362,0.39907,0.234202,-0.601576,-0.864446,-0.0998488,0.829911,-0.0617051,-0.0765422,0.162891,0.239961,0.0856464,0.00727754,0.0206388,0.0819732,-0.0188041,-0.00625378,0.0362992,-0.0195184,-0.00465153,-0.000672396,-0.0148001,-0.0400343,0.953616,0.169337,0.553943,-0.0376603,-0.391011,0.0391192,0.0870383,-0.00572195,-0.0349058,0.0768689,-0.796738,-0.62734,-0.231562,0.927885,-0.649694,-0.156227,1.37829,1.12663,0.743527,-0.00922808,0.157432,0.228547,-0.0751575,-0.0610419,0.0719955,-0.199481,-0.105733,-0.0910138,-0.334915,-0.52876,0.0172288,0.0426603,0.286057,0.00635231
-2836.04,0.945235,0.347182,3,7,0,2892.85,5.60328,5.81752,5.98993,5.86735,5.9023,5.81789,5.98493,5.98259,5.42912,5.61672,5.85522,6.08385,5.8778,5.87755,5.85505,5.84986,5.74389,5.7561,6.09255,5.91511,5.63421,5.71327,5.62584,5.62759,5.94333,6.07451,6.08996,5.90423,6.26892,6.15372,5.42858,5.97131,5.91133,5.72825,6.18647,6.14327,5.67969,5.9747,5.59508,5.76258,5.37593,5.65159,5.67442,5.9545,5.9788,5.75439,5.51765,6.03532,5.80266,5.81599,5.92688,6.20517,-0.0469655,0.104414,-0.0767628,0.0489492,0.0402315,0.0227582,-0.0636707,0.0579185,-0.0652331,-0.00324819,0.365629,0.257316,-0.601563,-0.878083,-0.105316,0.814022,-0.071933,-0.105963,0.159325,0.212421,0.096479,-0.01069,0.0109759,0.0936495,-0.0339662,0.0102776,0.0482189,0.0376447,0.00165765,-0.0306342,0.000458581,-0.0194191,0.960286,0.159716,0.591094,-0.0426336,-0.35995,0.0357092,-0.0204459,0.00632788,-0.0811148,0.08083,-0.823619,-0.724373,-0.239194,0.92361,-0.66659,-0.439199,1.30863,0.940921,0.827624,-0.0163345,0.154142,0.262046,-0.0798592,0.0236311,0.146033,0.123117,-0.103541,-0.220903,-0.0279541,-0.256481,0.00134324,0.0784997,-0.617439,0.00912739
-2835.26,0.671454,0.347182,4,15,0,2883.79,5.51947,5.77112,6.02391,5.99903,5.79362,5.84536,5.88609,6.02848,5.63236,5.632,6.06548,6.05809,5.86385,6.05875,5.7546,5.54167,5.94326,5.59863,5.9714,5.79419,5.48691,6.02388,5.68757,5.64852,5.7854,5.85476,6.03147,5.82677,6.07665,6.15677,5.28404,5.90661,5.9411,5.62496,6.25174,6.08033,5.72117,6.16923,5.70129,5.75424,5.65888,5.64003,5.83406,5.87888,5.99717,6.14553,5.40075,6.15117,6.04086,5.92388,5.83159,6.38503,-0.0414427,0.138045,-0.0639681,-0.0724533,0.0466961,0.00375164,-0.0724296,0.0418112,-0.0661877,-0.021095,0.381206,0.252785,-0.603565,-0.844293,-0.0909132,0.822435,-0.07032,-0.0972913,0.167396,0.226849,0.0952639,0.00062088,0.00736644,0.0806915,-0.0202405,0.00191283,0.0292597,0.00561747,0.00494218,0.00215177,-0.0206674,-0.0293465,0.955982,0.13675,0.685578,-0.0466082,-0.291666,0.0267603,0.0322368,-3.4819e-05,-0.0407625,0.145644,-0.790186,-0.607575,-0.198824,0.928508,-0.679318,-0.337271,1.38477,1.0297,0.818462,-0.00516699,0.128839,0.225364,-0.0508695,-0.000642972,0.0873017,-0.0164179,-0.0361114,-0.061214,-0.418413,-0.387599,-0.0407273,0.0952498,-0.402024,-0.0135101
-2838.57,0.899071,0.347182,4,15,0,2873.92,5.74959,5.93594,5.95854,5.83975,5.85809,5.89585,5.94421,5.98372,5.55825,5.61209,5.88695,6.0386,5.92762,5.82615,5.8738,5.8514,5.87503,5.84283,5.96872,5.96947,5.73049,5.71188,5.66787,5.67973,6.00739,6.00223,6.04898,6.05001,6.16637,6.0323,5.64305,5.97499,5.93652,5.7238,6.14166,6.14411,5.64523,5.91639,5.8,5.71141,5.49306,5.79808,5.84847,5.92206,5.99444,5.79968,5.75939,6.07565,5.7331,5.85248,5.96933,6.24871,-0.00118105,0.081271,0.0390185,0.0152308,0.0579905,0.0205735,-0.0710104,0.0495587,-0.0766831,-0.0238135,0.358733,0.248691,-0.6079,-0.875115,-0.117093,0.818462,-0.0632223,-0.104554,0.174061,0.204923,0.0850239,0.00480876,0.0104217,0.0908665,-0.0330863,0.0103134,0.0440736,0.0315645,0.00644727,-0.0202085,0.00492475,-0.01128,0.963569,0.127909,0.575715,-0.039126,-0.363787,0.0348023,0.0307719,-0.000906984,-0.0877692,0.0471637,-0.844919,-0.72063,-0.262215,0.925472,-0.661696,-0.392814,1.42751,0.92748,0.742681,0.00496253,0.148723,0.253261,-0.0590878,0.0520102,0.166299,0.135776,-0.0329295,-0.138004,0.0657984,-0.148982,0.00432804,0.0350172,0.273995,0.00284003
-2847.25,0.750731,0.347182,4,15,0,2883.35,5.65954,5.89838,5.87138,5.89326,5.88225,5.94376,5.96478,6.02182,5.5787,5.78338,5.83323,6.04251,5.88362,5.88118,5.88513,5.75767,5.796,5.66672,5.88708,5.75056,5.71761,5.91351,5.59717,5.74305,5.83247,6.01106,6.05887,5.69307,6.10422,6.16793,5.57451,5.99971,6.05615,5.54938,6.15591,5.88795,5.80456,5.92842,5.74261,5.75674,5.55624,5.5946,5.73201,5.86099,6.04066,5.88933,5.29169,6.06289,5.87286,5.85149,5.88356,6.32379,0.0162434,0.0947656,0.0118891,0.017378,0.0843577,0.00698504,-0.0748958,0.063822,-0.0647579,-0.0217882,0.362443,0.245239,-0.599296,-0.872162,-0.0982256,0.834972,-0.0883881,-0.099341,0.179141,0.196189,0.080399,0.00393806,0.0397184,0.108506,-0.0139416,0.0135473,0.0457428,0.0367432,0.00599744,-0.0304236,-0.0101634,-0.0278926,0.979595,0.126821,0.942059,-0.0632218,-0.497012,0.0476306,0.0160945,0.00139863,-0.0979053,0.0395324,-0.78723,-0.664871,-0.189063,0.94403,-0.785446,-0.344694,1.47038,0.891103,0.697656,-0.00738885,0.234951,0.305684,-0.0367758,0.020959,0.12141,0.101885,-0.1043,-0.246131,-0.230734,-0.368396,0.016321,0.0497944,0.0708342,0.00324042
-2846.17,0.709753,0.347182,4,15,0,2898.3,5.72598,5.79697,5.96014,5.94463,5.88893,5.99811,5.95276,6.03149,5.55016,5.63397,5.99071,6.1039,5.89126,5.86495,5.78851,5.64885,5.81873,5.70854,5.96138,5.89489,5.52617,5.8449,5.69721,5.53497,5.70903,5.98317,5.77966,5.92708,5.98575,6.00238,5.55606,5.94167,6.08543,5.65074,6.08855,6.26316,5.64726,5.97317,5.84161,5.79321,5.85204,5.56024,5.87377,5.84722,5.92545,5.82828,5.81424,6.01949,5.94454,5.8857,5.88062,6.41082,-0.0321706,0.107014,0.000749193,0.0156646,0.0514982,0.00362751,-0.0807211,0.0175672,-0.0660634,-0.0293129,0.357697,0.250966,-0.595657,-0.836952,-0.083773,0.793182,-0.0844675,-0.118745,0.171341,0.223538,0.0871085,0.00379591,0.0143477,0.0826035,-0.0178724,0.00289892,0.0590522,0.0317649,-0.00230514,-0.0259532,-0.00427269,-0.0272417,0.972762,0.127375,0.519746,-0.0353525,-0.0944552,0.00711669,0.0640037,-0.00392145,-0.0966253,0.157078,-0.816906,-0.658017,-0.176196,0.898905,-0.751,-0.522043,1.41419,1.03731,0.74589,-0.00694982,0.14665,0.232193,-0.0451972,-0.0022948,0.179954,0.078027,-0.129385,-0.2113,-0.125788,-0.359799,-0.00842583,0.0596517,-0.0100104,0.00292093
-2836.74,0.789932,0.347182,4,15,0,2890.32,5.57888,5.90025,5.96105,5.96358,5.81467,5.82939,5.92274,6.0642,5.54176,5.65842,5.82804,6.03337,5.87026,5.94491,5.84678,5.76359,5.89505,5.79278,6.0251,5.87019,5.68777,5.84405,5.62746,5.68473,5.93554,6.10556,6.22536,5.73218,6.15901,6.24162,5.45547,5.93943,6.06966,5.68567,6.26221,6.06821,5.69649,6.05307,5.66207,5.75423,5.27825,5.74227,5.81082,5.88539,5.99208,5.96804,5.35863,6.12502,5.93134,5.8051,5.83378,6.32983,-0.0107638,0.13878,-0.0326519,-0.0484226,0.0570198,0.0302475,-0.0512217,0.0608224,-0.0557083,0.00611966,0.382729,0.238926,-0.591839,-0.888396,-0.0984919,0.822464,-0.0690483,-0.0842841,0.16801,0.202089,0.0945617,-0.00467627,0.00396351,0.0879245,-0.0354838,0.00394495,0.0146744,0.00704018,0.0113067,-0.001015,-0.00998172,-0.0258879,0.949737,0.137292,0.425375,-0.0293301,-0.360749,0.0360879,-0.0608105,0.0118839,-0.077456,0.00742606,-0.785635,-0.751889,-0.20782,0.933237,-0.678791,-0.232727,1.38515,0.879986,0.821392,-0.00747332,0.13041,0.244123,-0.0882006,0.00638473,0.039412,0.00776406,0.00534111,-0.0628415,-0.223815,-0.341918,-0.0179926,0.0870572,-0.193845,-0.00902921
-2830.68,0.745743,0.347182,4,15,0,2877.41,5.72628,5.73845,5.98887,5.99762,5.82016,5.94763,5.98659,6.01866,5.63617,5.69526,5.85314,6.16201,5.91511,5.92658,5.78756,5.74074,5.74695,5.72923,6.00715,5.8743,5.73045,5.96307,5.55645,5.53403,5.79611,5.9394,6.01961,5.80824,6.00366,6.13305,5.58292,5.98654,5.84638,5.688,6.13228,6.08222,5.65547,5.98493,5.77005,5.75838,5.58793,5.65416,5.74959,5.95123,6.02958,5.83578,5.32647,6.07293,5.99004,5.85947,5.90984,6.40588,-0.0336807,0.0921917,-0.0256723,-0.0141441,0.0562937,0.00628893,-0.0809608,0.0537373,-0.0625327,-0.0275869,0.376701,0.253213,-0.580537,-0.867749,-0.0824114,0.824882,-0.0825583,-0.0894903,0.169025,0.200259,0.0996923,-0.00417549,0.0112843,0.0877135,-0.0116872,0.0100995,0.0437951,0.0230886,-0.0046954,0.00569512,-0.0156973,-0.00324845,0.952755,0.122839,0.747711,-0.0507599,-0.373295,0.0343764,0.0495423,-0.00153967,-0.0620859,0.0771608,-0.729542,-0.673737,-0.155556,0.936912,-0.718871,-0.273165,1.34739,0.876768,0.85212,0.0047653,0.148131,0.24515,0.0104441,0.0765563,0.195582,0.12849,-0.0305636,0.0120026,-0.282465,-0.0429044,-0.0188061,0.0587007,-0.17618,-0.0026374
-2833.15,0.764986,0.347182,4,15,0,2861.81,5.66551,5.85381,5.96368,5.96484,5.85412,5.75125,5.79392,6.01574,5.55381,5.64038,6.11931,6.0252,5.86722,5.79625,5.8721,5.78588,5.87774,5.64412,5.94505,5.87351,5.53278,5.75711,5.79815,5.78452,5.87099,6.00454,6.08031,5.88404,6.1712,6.19572,5.38814,5.90187,5.93723,5.69413,6.1981,6.09556,5.77157,5.99474,5.74177,5.76703,5.55366,5.6783,5.89445,5.83139,5.96046,5.97431,5.39944,6.06442,5.86894,5.84077,5.78391,6.07791,0.00432201,0.0732551,-0.0515984,-0.0371333,0.0510152,0.0201341,-0.0592724,0.0528691,-0.0753276,-0.00440716,0.359408,0.241642,-0.613189,-0.85558,-0.1038,0.82253,-0.0559801,-0.111542,0.176205,0.230799,0.0886614,0.00410193,0.00674813,0.0877461,-0.0495628,-0.00301492,0.0345947,0.0106766,0.0125343,-0.0279802,-0.000373769,-0.031873,0.965913,0.14767,0.60921,-0.0417155,-0.383519,0.0377765,-0.0313733,0.00598759,-0.102765,0.107855,-0.832785,-0.66007,-0.240897,0.930627,-0.657278,-0.44486,1.48698,1.05349,0.77936,-0.0108698,0.134947,0.243672,-0.146184,-0.0462707,0.0702988,-0.0375098,-0.0599247,-0.227646,-0.0657189,-0.420968,-0.00626716,0.055237,-0.345453,-0.00692413
-2842.52,0.681001,0.347182,4,15,0,2876.58,5.64874,5.77706,6.06186,5.99603,5.8612,6.05586,6.05511,5.97715,5.62188,5.60286,5.80822,6.13863,5.90138,6.09035,5.73129,5.737,5.81654,5.81395,6.00212,5.85847,5.68447,5.99381,5.46384,5.58683,5.83553,5.92326,6.01846,5.79807,6.02394,5.98098,5.51366,5.95275,5.9376,5.62802,6.20706,6.03808,5.57898,6.04797,5.82554,5.71509,5.52269,5.69604,5.87881,5.95131,6.05279,5.87869,5.37731,6.04071,5.9694,5.85639,5.97597,6.54415,-0.0526497,0.109509,0.00279299,0.016902,0.0575934,0.003727,-0.0658015,0.0473366,-0.038565,-0.0377718,0.378999,0.261317,-0.58356,-0.871411,-0.094134,0.811793,-0.0797925,-0.0898998,0.182121,0.199587,0.0888199,0.00708735,0.0112964,0.0850898,-0.00947048,0.00606968,0.0436635,0.025048,-0.00474409,0.00352129,-0.0160077,-0.0160459,0.952092,0.141062,0.667384,-0.0448115,-0.318733,0.0289176,0.108637,-0.00546978,-0.0388114,0.0835913,-0.775403,-0.732681,-0.191905,0.919758,-0.739765,-0.248996,1.47378,0.900372,0.762084,0.00855797,0.144603,0.238319,0.00240969,0.0469867,0.175188,0.115279,-0.0575624,-0.0242581,-0.311674,-0.211929,-0.0186867,0.0604933,0.00390472,0.00315167
