# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/vi_normal_sens_pdw2_pcount.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_sens_pdw2_pcount_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,gamma.1,gamma.2,gamma.3,gamma.4
-2852.75,0.691024,0.405236,4,15,0,2908.44,5.60589,5.74319,5.88299,5.96166,5.81272,5.91372,5.73332,5.99772,5.6304,5.80418,5.87672,6.0288,5.77567,5.94482,5.78446,5.67266,6.00645,5.66546,5.98315,5.9431,5.63393,5.8754,5.72978,5.5548,5.88793,5.81652,6.01786,5.76388,6.20389,6.07961,5.32507,5.95374,5.97228,5.6807,6.27249,6.14287,5.61449,6.00312,5.71468,5.70329,5.37493,5.60863,5.90081,5.78961,6.04815,5.96028,5.46212,6.03433,5.86047,5.94315,5.8614,6.51424,-0.0868696,0.157356,-0.0350595,-0.048322,-0.0851076,0.0166082,0.357237,0.257723,-0.57233,-0.862209,-0.0921855,0.81845,-0.0858202,-0.0997142,0.20909,0.207177,0.104267,0.0389063,0.0239254,0.0678336,-0.0351103,-0.00937551,0.0201281,0.0195255,0.0138646,0.00904047,0.00135831,-0.0208844,0.968956,0.135369,-0.0720224,0.011494,-0.0798528,0.122904,-0.767726,-0.809357,-0.162821,0.925543,-0.827512,-0.250189,1.68339,0.888131,0.913079,0.0366343,0.138706,0.182634,-0.0653648,0.00651819,0.110139,0.128779,0.0641001,0.0190108,-0.0147192,-0.27559,-0.0568931,0.0981164,-0.211785,-0.00901045
-2853.6,0.761643,0.405236,4,15,0,2901.74,5.56261,5.87837,5.96137,5.88098,5.87542,5.77401,5.99686,6.06591,5.432,5.59346,5.9492,5.97939,5.83213,5.92893,5.87189,5.49102,5.8217,5.80329,5.86158,5.76966,5.56382,5.96418,5.62444,5.60715,5.93671,5.82405,5.89341,5.86997,6.27602,6.00161,5.36056,5.86265,6.07987,5.74169,6.1449,6.18595,5.64628,5.97655,5.87409,5.66881,5.6445,5.60144,5.63087,5.91453,5.98817,5.85321,5.09297,6.04195,5.86101,5.8379,5.82099,6.44065,0.0190127,0.141579,0.0439049,-0.0259743,-0.097649,0.00419855,0.362634,0.270159,-0.600741,-0.857777,-0.0950987,0.827808,-0.0995129,-0.130927,0.17116,0.215745,0.0796761,-0.00805653,0.000296041,0.0818542,-0.0383359,0.0171608,0.0355423,0.0172085,0.0160224,0.00125101,0.0142905,-0.0118414,0.952583,0.129152,0.0096714,0.0029369,-0.0994946,0.131933,-0.780444,-0.625854,-0.15818,0.939046,-0.719757,-0.623708,1.38115,1.00077,0.701904,0.00559061,0.107376,0.218399,-0.0456929,0.108294,0.181948,0.123335,0.082371,0.00136155,0.229267,-0.156258,0.000694745,0.0679794,0.351138,-0.00484335
-2858.23,0.893833,0.405236,4,15,0,2902.13,5.47028,5.87798,5.91777,5.97287,6.03186,5.91858,5.87079,6.05098,5.42194,5.55863,5.97124,6.07899,5.88792,5.79727,5.78277,5.79454,5.84278,5.75914,5.84998,5.83837,5.42293,6.05217,5.696,5.69357,5.88263,5.85055,5.93127,5.87655,6.25142,6.2972,5.24221,6.08305,5.90447,5.623,6.20683,6.06748,5.66343,6.12741,5.77785,5.74479,5.33348,5.52739,5.81675,5.94039,6.02373,5.84781,5.13487,6.08111,5.93554,5.8205,5.81491,6.47436,-0.0359391,0.189491,-0.0689487,-0.0328799,-0.0777126,0.00176105,0.372785,0.272341,-0.599544,-0.85593,-0.0898787,0.820128,-0.090683,-0.0907398,0.183006,0.233627,0.0748346,-0.0223229,-0.013144,0.0930492,-0.0303696,0.022828,0.026859,-0.000562675,0.0278926,0.00250003,0.00793207,-0.00961887,0.958288,0.180583,0.0518483,0.000408529,-0.0752483,0.139396,-0.751265,-0.581979,-0.176355,0.933017,-0.670563,-0.221058,1.48121,1.11185,0.667613,-0.00513387,0.094024,0.248903,-0.0266309,0.121375,0.147112,0.0331069,0.145692,0.00626053,0.121628,-0.12693,-0.0216781,0.125008,-0.478244,-0.00613101
-2854.83,0.946553,0.405236,4,15,0,2900.75,5.56305,5.86251,5.9434,5.90211,5.77572,5.78952,5.88218,6.04475,5.47747,5.56822,5.7864,6.11975,5.91856,5.9989,5.8416,5.67382,5.88768,5.87328,5.85121,5.87548,5.5545,5.83841,5.73637,5.65084,5.84777,5.7271,6.12017,5.63413,6.31097,6.00532,5.35005,5.88903,5.73719,5.66418,6.1607,6.20543,5.81111,6.08192,5.5958,5.65913,5.53671,5.61135,5.72374,5.8984,5.90863,5.87802,5.13731,5.98302,5.90341,5.99285,5.83319,6.18267,-0.0247965,0.0920461,-0.0150882,-0.0750511,-0.0857628,0.0186628,0.379804,0.253163,-0.606887,-0.87224,-0.103687,0.837974,-0.118196,-0.0901392,0.157758,0.213531,0.119726,0.0026247,0.0169584,0.0932181,-0.0206928,0.00876612,0.0234223,0.0299377,0.00481669,-0.0139407,-0.00293363,-0.0388492,0.957652,0.135851,-0.0522666,0.0101267,-0.0489304,0.104482,-0.81893,-0.688867,-0.199158,0.942763,-0.844412,-0.273711,1.26839,0.892219,1.02406,-0.00838553,0.157552,0.251584,-0.0610741,0.00216514,0.0460159,0.0919576,-0.0760056,-0.155712,-0.123344,-0.512652,-0.0374218,0.0564493,-0.0372441,-0.0139945
-2854.59,0.890229,0.405236,3,15,0,2901.53,5.5812,5.92125,5.93458,5.85165,5.9639,5.87997,5.93947,6.01545,5.63858,5.55505,6.2805,6.18837,5.89573,5.78898,5.84171,5.80086,5.87226,5.85682,5.87039,5.78096,5.74392,5.85048,5.5313,5.59491,5.9061,6.03788,6.15612,5.63817,6.20412,5.96219,5.33427,5.88516,5.83423,5.65244,6.23035,6.09469,5.7308,6.07427,5.73303,5.74408,5.5556,5.64356,5.74513,5.85855,6.01811,5.79572,5.2706,6.03601,5.8228,5.99548,5.89395,6.14155,-0.0184767,0.106867,-0.0361363,-0.0407036,-0.0964109,-0.00631416,0.375394,0.248338,-0.608853,-0.882765,-0.12145,0.824517,-0.114801,-0.0755864,0.168397,0.223805,0.0959586,0.0252692,0.00719255,0.103179,0.00202554,-0.00198919,0.0441269,0.0283068,0.00686874,-0.00894263,0.00285384,-0.0305368,0.96842,0.122014,0.0138736,0.00132706,-0.0557016,0.0723261,-0.871919,-0.722925,-0.254661,0.916526,-0.852737,-0.0996609,1.37285,1.01761,0.842828,0.0183786,0.149925,0.277272,0.0150929,0.00555932,0.161265,0.114733,-0.0333306,-0.104923,-0.0062721,-0.402962,-0.019672,0.0700049,-0.227333,-0.00758986
-2846.09,0.994596,0.405236,3,7,0,2888.08,5.46339,5.83187,6.02488,5.83409,5.79703,5.82486,5.99423,6.01179,5.42414,5.62761,5.85543,6.04171,5.75493,6.01685,5.91624,5.635,5.89226,5.71591,6.0141,6.04032,5.41314,5.97588,5.55227,5.72668,5.86851,6.05867,6.03517,5.82173,6.01194,6.05631,5.26189,5.79714,5.95063,5.6187,6.13844,6.15696,5.70322,6.00765,5.61141,5.70326,5.51469,5.59849,5.84134,5.80187,6.02149,5.89029,5.27509,6.09086,5.84295,5.87812,5.83203,6.11267,-0.0229929,0.0853132,-0.0192136,-0.0241844,-0.0708349,0.00134962,0.348767,0.259759,-0.606325,-0.843684,-0.101276,0.805564,-0.0553077,-0.0919369,0.175123,0.225949,0.100132,0.00887098,-0.00487159,0.0943741,-0.0291381,-0.00193539,0.0317237,0.0141573,0.00217194,-0.0103083,0.00451896,-0.025697,0.942663,0.142408,0.0238337,0.002352,-0.0904541,0.171047,-0.857359,-0.722304,-0.21681,0.900385,-0.601034,-0.247472,1.44295,1.00562,0.876517,0.000967314,0.114746,0.254712,-0.0753895,-0.0137368,0.0970408,0.0283796,-0.0522305,-0.102889,0.0319347,-0.339096,-0.017563,0.0532286,-0.118346,-0.00450959
-2843.74,0.607171,0.405236,3,15,0,2887.88,5.60545,5.87744,5.97786,5.88378,5.74595,5.6743,6.04893,6.05443,5.67731,5.44879,5.96502,6.00377,5.91903,5.92492,5.87548,5.7837,5.9235,5.85282,6.08554,5.9364,5.57284,6.02743,5.57372,5.62306,5.74269,6.04552,6.06646,5.81003,6.18693,6.04555,5.40013,5.90561,6.04008,5.65928,6.27142,6.17217,5.79303,6.03294,5.67937,5.67347,5.46022,5.7016,5.80941,5.79921,6.01733,5.83526,5.34823,6.05884,5.86488,5.88313,5.88371,6.16281,-0.0197403,0.115947,-0.0234556,-0.00505683,-0.0787144,-0.00538028,0.368002,0.260967,-0.611262,-0.864387,-0.0980664,0.797814,-0.0985006,-0.0997292,0.18732,0.217608,0.100151,0.0098698,0.00689434,0.0773079,-0.0248972,0.005372,0.0133916,0.0313777,0.0196953,-0.0276729,-0.00551394,-0.0523072,0.960397,0.116917,0.0535209,-0.000806268,-0.0806505,0.14288,-0.890117,-0.804936,-0.198898,0.900578,-0.809537,-0.297977,1.54382,0.958407,0.859544,-0.0122016,0.11566,0.209908,-0.0948253,-0.0405626,-0.0257758,0.064512,-0.0571234,-0.264943,-0.19356,-0.690243,-0.00778713,0.0713357,-0.168782,-0.000942931
-2854,0.660264,0.405236,3,15,0,2888.72,5.54813,5.8691,5.95031,5.77026,5.97754,5.78558,5.93486,6.01773,5.27201,5.75437,5.94689,6.03927,5.80108,5.74378,5.86216,5.58841,5.767,5.5758,6.11465,5.96235,5.6065,5.81192,5.60172,5.68517,5.84981,5.90799,6.0339,5.66548,5.9931,6.04037,5.30693,5.98456,5.9218,5.70925,6.10556,5.99361,5.71844,6.10041,5.69125,5.61373,5.63428,5.67814,5.81861,5.7774,6.08615,5.77947,5.31073,6.1505,5.79923,5.76509,5.8123,6.39385,-0.0209984,0.135376,0.0238931,-0.00883901,-0.0651968,0.00281731,0.346188,0.245569,-0.592418,-0.867593,-0.122333,0.826579,-0.103645,-0.0856088,0.172589,0.204407,0.0994161,-0.0201219,0.0247555,0.0944424,-0.020558,-0.00487069,0.0333765,0.00307607,-0.0121452,-0.00929884,-0.0332749,-0.00850821,0.966391,0.161726,0.0263946,0.00287331,-0.0990038,0.0200338,-0.780042,-0.667955,-0.264603,0.940409,-0.758721,-0.241719,1.38602,0.891366,0.854038,-0.0279803,0.17662,0.255855,-0.0727702,-0.0475939,0.0738084,-0.0626751,-0.133706,-0.105416,-0.600512,-0.112274,-0.0125609,0.0696513,0.185828,-0.00164818
-2860.15,0.884281,0.405236,3,15,0,2900.51,5.53731,5.87796,5.96197,5.7788,5.96164,5.83619,6.05373,6.02379,5.39045,5.64338,5.76655,6.08251,5.84173,5.95592,5.84711,5.58328,5.74669,5.59685,6.10387,6.0097,5.49855,5.94804,5.67195,5.64371,5.88175,5.9343,6.07871,5.77275,6.04189,6.13738,5.29911,5.96694,5.97085,5.70777,6.15622,6.12773,5.66483,6.09914,5.74146,5.70377,5.37221,5.59018,5.87779,5.6936,6.10964,5.88634,5.23661,6.05485,5.78695,5.75568,5.75288,6.15113,-0.0526836,0.111375,-0.0230992,0.00817546,-0.0756493,0.0103549,0.358991,0.255313,-0.585622,-0.872393,-0.132107,0.817325,-0.115437,-0.0685278,0.178315,0.216534,0.0833282,-0.00660581,0.0202919,0.0887719,-0.0115958,0.00673103,0.0407925,-0.00538723,-0.0157222,-0.00595059,-0.0369926,0.00563478,0.962555,0.166099,-0.00511856,0.00582584,-0.0522603,0.0270222,-0.781405,-0.656304,-0.298356,0.924037,-0.816606,-0.0622249,1.44925,1.0094,0.721859,-0.0116281,0.159448,0.239329,-0.0335172,0.00493064,0.117293,-0.0923845,-0.124703,-0.0640765,-0.639716,0.0743563,-0.0201445,0.0685352,-0.179287,0.00152445
-2858.7,0.965619,0.405236,4,15,0,2897.47,5.62663,5.90159,5.96929,5.9547,5.76581,6.02345,5.90709,6.0363,5.68679,5.68326,6.01451,6.01236,5.89831,5.80715,5.84101,5.75709,5.94924,5.91204,5.91985,5.73253,5.6503,5.78477,5.67182,5.69646,5.77735,5.90083,6.0484,5.94418,6.18432,6.14688,5.50111,5.95291,5.96809,5.64801,6.23217,5.97191,5.73678,6.02312,5.78894,5.77403,5.5907,5.70867,5.6046,6.00797,5.92036,5.9243,5.30037,6.08949,6.06554,5.98233,5.97286,6.30033,-0.0528717,0.0748416,0.0058287,-0.0251456,-0.100631,-0.00806694,0.362626,0.255485,-0.609164,-0.848012,-0.0759773,0.816966,-0.0816849,-0.134824,0.189401,0.214057,0.0933869,0.00667624,0.00125129,0.0838597,-0.0455588,-0.00511203,0.040277,0.0391634,0.0371445,-0.0211052,0.0239224,-0.0538714,0.959784,0.134457,0.0397127,-0.0013328,-0.123611,0.165078,-0.827585,-0.720454,-0.111671,0.926174,-0.720491,-0.608106,1.53553,0.947441,0.82152,0.000919018,0.111625,0.225577,-0.101532,-0.00254731,0.150165,0.174701,0.0775944,-0.197748,0.32088,-0.710884,-0.035376,0.0406905,0.0681714,-0.00468883
-2859.17,0.954275,0.405236,4,15,0,2896.08,5.57101,5.79915,5.90738,5.86045,5.93346,5.78807,5.94154,6.00175,5.45813,5.55607,5.81875,6.16323,5.83519,6.03254,5.83329,5.68137,5.76743,5.63781,6.1146,6.01636,5.44256,5.96504,5.64302,5.68147,5.90998,6.01574,6.04484,5.81168,6.05823,6.18407,5.21194,5.98499,6.03974,5.69841,6.1725,6.05675,5.65962,6.03828,5.75631,5.70561,5.49919,5.58202,5.83202,5.70112,6.13656,5.9335,5.28733,6.03565,5.81956,5.73067,5.73773,6.2559,-0.0409039,0.110563,-0.0440328,0.0133811,-0.078798,0.000457703,0.366301,0.260869,-0.575606,-0.868874,-0.129381,0.824445,-0.104019,-0.068201,0.173385,0.216107,0.0838478,0.00346307,0.0225985,0.0920847,-0.0175691,0.0128684,0.0399115,0.00180525,-0.0196976,0.012897,-0.0354239,0.0065367,0.962666,0.188131,0.0101122,0.0034157,-0.0242983,0.0428939,-0.7489,-0.643743,-0.28359,0.926095,-0.763656,-0.064959,1.41067,1.00593,0.729103,0.00652792,0.168766,0.247028,-0.0210407,0.0601307,0.155938,-0.00515634,-0.0940834,0.0527701,-0.610479,0.086258,-0.0107111,0.0736042,-0.339575,0.00249512
