# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/vi_normal_sens_pdw2_upload.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_sens_pdw2_upload_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,gamma.1,gamma.2,gamma.3,gamma.4
-2859.17,0.5187,0.340048,4,15,0,2896.48,5.78267,5.872,6.01766,5.89123,5.71928,5.79711,5.98516,6.0429,5.74974,5.69602,6.01484,6.0911,5.84281,5.93453,5.86605,5.7246,5.90257,5.81941,5.96587,5.93921,5.65293,5.95018,5.69278,5.75322,5.7855,5.91341,6.07128,5.74118,6.10866,5.91732,5.50677,5.94422,5.98288,5.73247,6.28002,6.25495,5.72189,6.03307,5.80644,5.84852,5.64351,5.71135,5.98115,5.85488,6.00672,5.80909,5.49502,6.08208,5.97025,5.72217,5.9446,6.07374,-0.00177983,0.0590243,0.0272676,-0.00226821,-0.0511879,0.0328579,0.366386,0.248402,-0.611861,-0.85578,-0.111563,0.832104,-0.0886107,-0.12349,0.167732,0.233663,0.111528,0.0190361,0.0516889,0.10061,-0.029862,-0.0123909,0.0330444,0.0233702,-0.0136978,-0.00226781,-0.0164863,-0.0318672,0.948849,0.156691,-0.136894,0.00952192,-0.0946629,0.115036,-0.849468,-0.685233,-0.255431,0.939074,-0.772166,-0.572913,1.3818,1.01592,0.952684,0.00571913,0.242799,0.277436,-0.0941997,-0.0634461,0.0818242,0.054249,-0.145925,-0.0877794,-0.349198,-0.420499,-0.00219159,0.0258596,0.204306,-0.000422946
-2852.67,0.887941,0.340048,4,15,0,2901.87,5.70359,5.89758,5.9115,5.91805,5.70516,5.84595,5.97165,5.95183,5.5977,5.69244,5.90311,6.06099,5.86315,5.9359,5.70386,5.71343,5.85437,5.6515,5.91791,5.84206,5.66879,5.87053,5.63184,5.79013,5.78551,5.82108,6.03593,5.91138,6.09284,5.93522,5.50338,6.02288,6.10116,5.70402,6.20258,6.10677,5.64018,6.16384,5.76892,5.83659,5.60507,5.58093,5.96969,5.83524,5.95795,5.70065,5.50334,6.00398,5.9729,5.77981,5.86577,6.16004,-0.0242112,0.0843314,-0.020614,-0.0398808,-0.033704,0.0430585,0.386115,0.256838,-0.600463,-0.844502,-0.0938283,0.828489,-0.111348,-0.117275,0.174335,0.216389,0.106675,0.0025033,0.0255735,0.0916545,-0.0203687,-0.0086757,0.0321148,0.0315187,0.00330769,0.00824826,-0.00488461,-0.0350278,0.934995,0.116068,-0.101032,0.00918774,-0.0495843,0.118455,-0.772096,-0.613535,-0.187731,0.945244,-0.829708,-0.50437,1.39675,0.934998,0.91192,0.00445781,0.176258,0.25125,-0.0383914,-0.00656842,0.131268,0.158357,-0.022388,-0.0171339,-0.150769,-0.462204,-0.0239279,0.0532192,-0.11313,-0.00743643
-2849.48,0.978203,0.340048,4,15,0,2880.96,5.6312,5.83633,6.03537,6.03599,5.97446,5.88274,5.8383,5.97416,5.57786,5.61235,6.04278,6.07668,5.88927,5.96912,5.90168,5.77137,5.76494,5.70769,6.14998,5.85794,5.60208,5.98335,5.66167,5.63387,5.79516,6.12655,6.01743,5.82895,6.26237,6.03025,5.4339,5.94671,5.88808,5.66677,6.16499,6.0075,5.68011,5.84818,5.83322,5.79938,5.60455,5.59307,5.67527,5.8423,5.91579,6.03359,5.34876,6.08774,5.93881,5.95056,5.80671,6.2482,-0.0286157,0.108257,-0.0671235,-0.00998842,-0.0296916,0.062432,0.372605,0.271451,-0.593595,-0.875523,-0.0897162,0.801613,-0.088617,-0.0768794,0.176581,0.221043,0.103875,0.0221229,0.00961783,0.0959532,-0.0519264,0.0191814,0.0306572,0.0157513,0.000108788,-0.0250576,-0.0139995,-0.00388503,0.983086,0.149016,-0.254491,0.0245179,-0.0816272,0.133302,-0.831558,-0.795704,-0.195007,0.903708,-0.791111,-0.123334,1.46105,0.963824,0.902387,0.0119414,0.150025,0.265075,-0.131011,0.036012,0.0723882,0.0143314,-0.0850425,-0.173864,-0.253675,-0.0512643,-0.0114678,0.0787159,-0.487461,-0.00186251
-2850.5,0.862749,0.340048,4,15,0,2893.23,5.64183,5.82859,5.94082,5.85432,5.83919,5.99805,5.9442,6.02934,5.54546,5.60272,5.87152,6.12396,5.94869,5.90327,5.87455,5.866,5.81151,5.88533,5.98947,5.86898,5.67109,5.93795,5.73258,5.67947,5.82532,5.84837,6.0221,5.62871,6.28237,6.04478,5.50171,5.88764,5.76141,5.66502,6.149,6.11568,5.77259,6.01978,5.69571,5.71716,5.64376,5.6558,5.76383,5.91641,5.86984,5.93878,5.37603,5.99715,5.90659,6.00957,5.79769,6.14836,-0.0283927,0.0751457,-0.0239752,-0.0566702,-0.0352128,0.0742375,0.39457,0.252679,-0.608132,-0.867126,-0.094101,0.84423,-0.0905583,-0.080161,0.143337,0.219989,0.117413,0.00833146,0.020468,0.0993186,-0.0261474,0.0123108,0.0185489,0.0237804,0.00476001,-0.0252141,-0.0106388,-0.03916,0.962731,0.120243,-0.415522,0.038785,-0.0477122,0.1051,-0.805945,-0.65784,-0.189501,0.940036,-0.732222,-0.224234,1.17993,0.926552,1.00078,-0.00934654,0.17677,0.275761,-0.0954207,-0.0206823,-0.0108399,0.0188082,-0.114583,-0.233556,-0.259725,-0.51673,-0.0322999,0.049143,-0.121357,-0.0105671
-2864.75,0.848522,0.340048,4,15,0,2897.82,5.64179,5.79662,5.91358,5.98249,5.69763,5.66692,5.88507,5.92652,5.5115,5.79557,5.77293,5.92606,5.86147,6.00627,5.78728,5.59993,5.85936,5.51847,6.08089,5.92513,5.44788,5.95215,5.7948,5.76757,5.82098,5.87428,5.95465,5.96762,6.04492,6.05603,5.46624,6.02369,6.00832,5.74775,6.20115,5.98737,5.69907,5.98485,5.71379,5.83809,5.51372,5.66984,5.66165,5.83821,6.01678,6.02808,5.3885,6.14226,5.94947,5.73261,5.85861,6.23139,-0.0184359,0.101919,-0.0457106,-0.0373637,-0.0179808,0.0547349,0.367341,0.270973,-0.594344,-0.82846,-0.0873856,0.799779,-0.0559057,-0.128433,0.193171,0.212301,0.0880215,-0.0327994,0.0181367,0.07418,-0.0629018,0.00415669,0.0272572,0.0133654,0.00233766,-0.00619562,-0.00975172,-0.00774696,0.953564,0.132293,-0.0571922,0.00828429,-0.0823225,0.138967,-0.75515,-0.650388,-0.192942,0.927165,-0.56607,-0.600555,1.572,0.944472,0.75621,-0.0265551,0.137593,0.203387,-0.146521,0.0184754,0.0972781,0.0480189,-0.0260102,-0.0617368,-0.186024,-0.102224,-0.01789,0.069746,-0.301596,-0.00696709
-2854.1,0.943758,0.340048,4,15,0,2900.97,5.66756,5.91808,5.99296,5.87533,6.05308,5.96769,5.9647,6.00098,5.5821,5.44816,5.9741,6.19481,5.95315,5.85351,5.82351,5.79336,5.91054,5.89411,5.84299,5.87592,5.57346,5.92429,5.70717,5.59272,5.81002,6.07292,6.09472,5.69761,6.19279,6.07264,5.52322,5.95998,6.00548,5.67964,6.2061,6.02383,5.60829,5.99348,5.93873,5.74652,5.5515,5.75567,5.85313,5.91152,5.96673,5.76692,5.43665,5.97797,5.92133,5.7956,5.83397,6.27654,0.0175711,0.0748343,0.00146773,0.0223584,-0.0525101,0.0568702,0.389746,0.252429,-0.595967,-0.888416,-0.107685,0.829975,-0.117363,-0.0843213,0.171156,0.210274,0.0910878,0.0345793,0.0226107,0.102295,-0.00597851,0.00476544,0.0459572,0.0350996,0.00992195,-0.00750347,-0.0111069,-0.0144664,0.976323,0.139421,-0.303398,0.0258899,-0.0619975,0.0367237,-0.820107,-0.727879,-0.212001,0.926572,-0.880383,-0.195117,1.37677,0.950629,0.796119,0.0349089,0.184517,0.281358,0.0117545,0.0452982,0.188652,0.174904,-0.0016198,-0.0830005,-0.222308,-0.19089,0.0190782,0.0413406,-0.011336,0.0041691
-2857.36,0.834797,0.340048,4,15,0,2900.54,5.59266,5.7645,5.96246,6.03271,5.70077,5.76145,6.00766,5.98203,5.57422,5.7699,5.96187,5.93074,5.75429,6.0449,5.8684,5.62295,5.91395,5.7117,6.10186,5.89135,5.75917,5.84646,5.67882,5.7791,5.85877,5.8575,6.03718,6.03752,6.15349,6.12708,5.32793,6.0244,5.89425,5.71522,6.28137,6.10229,5.73501,6.06713,5.70648,5.75962,5.2964,5.48811,5.66917,5.75564,5.95811,6.04535,5.36502,6.10646,5.83184,6.0211,5.80776,6.42325,-0.0720161,0.127173,-0.0865912,-0.0317901,0.00211152,0.0553149,0.379993,0.269089,-0.608723,-0.824921,-0.0931869,0.814972,-0.0770238,-0.108695,0.185759,0.223741,0.0925778,-0.00877808,0.00682159,0.0730273,-0.0401508,-0.0121788,0.0211115,0.012816,0.00275818,-0.00115541,-0.012439,-0.0119527,0.949204,0.155679,-0.110507,0.0150259,-0.0439239,0.168182,-0.787945,-0.588226,-0.202954,0.931733,-0.693324,-0.417144,1.5284,1.00268,0.796995,-0.00859625,0.11303,0.200881,-0.101769,-0.0356932,0.0744728,0.0491336,-0.0200586,-0.0414879,-0.241116,-0.15772,-0.0403171,0.0947477,-0.610057,-0.0059278
-2865.29,0.790743,0.340048,4,15,0,2904.66,5.51185,5.85588,5.95188,6.11095,5.75056,5.81988,6.07207,6.0118,5.60844,5.78058,6.17434,6.021,5.80919,6.1084,5.87206,5.81498,5.7385,5.62862,6.03154,5.88715,5.827,5.91505,5.71036,5.77618,5.8624,5.99058,6.16081,5.97816,6.22781,6.15707,5.28729,5.97543,6.05346,5.67326,6.19735,6.05938,5.71403,6.21365,5.65778,5.76533,5.27456,5.68131,5.62012,5.78493,6.01603,5.98442,5.54357,6.19167,5.94387,5.93145,5.69466,6.22711,-0.0544635,0.114773,-0.0517419,-0.054678,0.00769151,0.0686171,0.381053,0.270421,-0.586295,-0.841838,-0.0898617,0.806229,-0.0839662,-0.0970272,0.175021,0.224164,0.0826909,-0.00835842,0.0027834,0.0907101,-0.0219604,0.00514349,0.0346242,0.0125754,0.0291161,-0.00671254,-0.0182306,-0.0349666,0.939092,0.187915,-0.201071,0.0240389,-0.0499214,0.136478,-0.750104,-0.620642,-0.190884,0.912125,-0.67387,-0.317848,1.42732,1.03849,0.722385,-0.0079261,0.127661,0.249802,-0.0463855,0.0183934,0.117299,0.0298564,0.061539,-0.122087,-0.385641,-0.461397,-0.0422978,0.0787482,-0.329087,-0.0101956
-2863.3,0.942876,0.340048,4,15,0,2910.56,5.58335,5.80188,5.99892,6.05311,5.89604,5.87447,6.04581,5.96846,5.46244,5.75549,6.10342,6.12433,5.82902,6.04258,5.79436,5.72469,5.82794,5.74555,5.95742,6.00069,5.83259,5.86971,5.72766,5.73871,5.88597,6.05041,6.11111,6.07621,6.20634,6.16428,5.42119,5.99428,6.03549,5.70694,6.14532,6.10947,5.75523,6.23033,5.54138,5.71216,5.44903,5.51343,5.75604,5.89681,5.97559,5.83597,5.33199,6.10226,5.86192,5.75556,5.6564,6.186,-0.0784276,0.124714,-0.0749336,-0.021627,0.00168285,0.0626342,0.390058,0.255646,-0.613541,-0.852945,-0.107087,0.840479,-0.0821873,-0.0876691,0.157842,0.231969,0.0910437,-0.00510916,0.0207118,0.0974493,-0.0216209,-0.0126322,0.025299,0.0200112,0.00104381,0.00965098,-0.0148518,-0.0197819,0.948146,0.181441,-0.239325,0.0261109,-0.0516034,0.0886249,-0.791325,-0.55659,-0.238125,0.946022,-0.664112,-0.27524,1.30398,1.05588,0.788422,-0.00105746,0.174361,0.267664,-0.04597,-0.0216541,0.106257,0.103284,-0.0158713,0.00762149,-0.298074,-0.261029,-0.0407338,0.0901526,-0.533771,-0.00403272
-2850.29,0.903149,0.340048,4,15,0,2900.62,5.65142,5.8673,5.99375,5.8272,5.82375,5.87471,5.91138,5.99845,5.59353,5.52982,5.81101,6.11061,6.01532,5.96493,5.86364,5.73816,5.85183,5.60526,5.96992,5.90803,5.58732,5.91313,5.7573,5.654,5.81955,6.07613,6.04473,5.58748,6.22901,6.0337,5.4711,5.86415,5.84517,5.69897,6.14873,5.98537,5.70387,5.98169,5.90138,5.91808,5.58622,5.76998,5.71904,5.82528,6.01365,5.93103,5.4383,6.07158,5.94802,5.99507,6.0599,6.27833,0.00481462,0.090258,0.00279366,0.0014424,-0.0356747,0.0386497,0.377439,0.243489,-0.589004,-0.851227,-0.0844498,0.792938,-0.0818285,-0.08582,0.176948,0.221693,0.118572,0.0164321,0.0174168,0.0912064,-0.0313972,0.0136541,0.015895,0.0372387,0.0128386,-0.00660084,-0.00646292,-0.026327,0.965218,0.123161,-0.0900002,0.00742544,-0.0799921,0.107966,-0.815084,-0.773504,-0.190932,0.897609,-0.739059,-0.192847,1.42689,0.933303,1.01365,0.0143247,0.158986,0.251288,-0.0643212,0.0484118,0.0562837,0.180389,0.00154907,-0.0935052,-0.162471,-0.347394,0.00499624,0.0498614,0.019268,0.000268959
-2849.46,0.828824,0.340048,4,15,0,2887.38,5.56997,5.88206,5.94962,5.92871,5.93903,5.79291,5.93957,6.02854,5.47385,5.60203,5.93102,6.05083,5.87873,5.82709,5.92674,5.82255,5.97189,5.77015,6.02344,5.86653,5.67082,5.90699,5.59618,5.74872,5.73435,5.87428,5.98193,5.63297,6.01329,6.04447,5.55051,5.98568,6.11431,5.74015,6.27011,6.13692,5.63947,5.95443,5.84537,5.78676,5.52381,5.64906,5.98673,5.96365,6.01254,5.9568,5.50139,6.03902,5.92554,5.91283,5.89874,6.23846,-0.0235,0.105072,-0.0322562,-0.00495648,-0.0291756,0.0520434,0.377841,0.267988,-0.592449,-0.828174,-0.0819648,0.823559,-0.0636852,-0.0853049,0.155034,0.214107,0.0958381,0.0092053,0.015758,0.0923958,-0.0402139,-0.0102184,0.0368328,0.023926,0.0251229,-0.0283401,-0.0186872,-0.0127069,0.964874,0.15281,-0.228762,0.0213587,-0.0438125,0.169008,-0.764163,-0.59307,-0.152065,0.918853,-0.622188,-0.26211,1.27395,0.939934,0.840259,0.00210688,0.157208,0.25611,-0.107267,-0.0418987,0.112325,0.0719601,0.0194298,-0.214397,-0.352523,-0.167673,-0.00937052,0.0675817,-0.234094,-0.000924219
