# 0.00416545, 0.00315674, 0.00237109, 0.00393542, 0.00565824, 0.00733095, 0.00641197, 0.00195028, 0.00642014, 0.00703604, 0.017321, 0.00300524, 0.00315018, 0.0154222, 0.0029004, 0.00662668, 0.0072735, 0.00693812, 0.00508191, 0.00755563, 0.0111654, 0.0101266, 0.00547923, 0.00568678, 0.00469007, 0.00993948, 0.00553639, 0.0136978, 0.00923031, 0.0156866, 0.0157059, 0.00607314, 0.0117853, 0.0026891, 0.00344653, 0.0142558, 0.00318755, 0.00623513, 0.0110241, 0.00366229, 0.0138767, 0.00570357, 0.0151105, 0.00662648, 0.0025708, 0.0121147, 0.02769, 0.00551843, 0.00539696, 0.00908248, 0.00571324, 0.0263626, 0.000944303, 0.00092626, 0.000923343, 0.00100293, 0.000167405, 0.000174419, 0.00023811, 0.000172994, 0.000215504, 0.000155358, 0.000175944, 0.000184704, 0.000145511, 0.000150139, 0.000149117, 0.000175944, 0.000216043, 0.000166503, 0.000157444, 0.000172249, 0.000166662, 0.000200674, 0.000138953, 0.000146438, 0.000158697, 0.000171563, 0.000139528, 0.000154245, 0.000148098, 0.000179373, 0.000179056, 0.000158143, 8.21658e-05, 0.0249572
-2852.61,1,0.354846,4,15,0,2896.18,5.61981,5.86146,5.9871,5.91255,5.85567,5.88682,5.99946,5.99189,5.45893,5.78825,5.94102,6.10941,5.84084,5.89329,5.86927,5.72116,5.87931,5.78338,6.02708,5.84833,5.53346,5.94484,5.7503,5.45802,5.77344,5.98552,6.1073,5.73176,6.11231,6.15879,5.26241,5.94939,5.97108,5.76203,6.20682,6.16681,5.47249,6.05729,5.73684,5.79142,5.53529,5.65148,5.88247,5.95902,6.03174,6.03358,5.41033,6.03826,6.0014,5.85835,5.75979,6.3734,-0.0354768,0.111184,-0.0146436,0.00224097,0.06019,0.00481583,-0.0996262,0.0576294,-0.0505721,-0.0317431,0.349109,0.259401,-0.586364,-0.873245,-0.0878315,0.85063,-0.0829058,-0.0891158,0.174112,0.253279,0.110172,-1.18493e-05,1.85919e-05,0.0935579,-0.0181016,0.00165641,0.0527182,0.0235853,0.000323128,-0.0451288,0.0116249,-0.0229057,0.962838,0.1315,0.877074,-0.0563859,-0.531473,0.0449621,0.0888857,-0.00492015,-0.109375,0.162062,-0.702938,-0.606002,-0.208184,0.960639,-0.77535,-0.212014,1.44028,1.14238,0.947295,-0.0157476,0.131008,0.262805,-0.0662878,-0.0349501,0.126008,0.00426772,-0.143621,-0.303461,0.162222,-0.30253,-0.0139715,0.0662374,-0.110735,0.000417866
-2845.9,0.972797,0.354846,4,15,0,2887.95,5.61175,5.86041,5.97567,5.92209,5.78284,5.87573,5.94691,5.96288,5.46979,5.79419,6.03749,6.06153,5.81856,5.84618,5.88988,5.68906,5.87028,5.72246,6.02345,5.7925,5.62849,5.91676,5.78281,5.56908,5.77598,5.95741,6.08178,5.85451,6.11146,6.21958,5.1719,5.91574,6.02423,5.69944,6.25599,6.18951,5.58236,5.98808,5.70162,5.77109,5.47027,5.6729,5.95711,5.90872,6.0537,6.10601,5.36044,6.05316,5.95579,5.83905,5.79947,6.49349,-0.0287706,0.145161,-0.0081481,-0.038073,0.0457515,0.00675642,-0.088897,0.047867,-0.0477882,-0.0354755,0.347289,0.246878,-0.596994,-0.855124,-0.095904,0.837814,-0.0772125,-0.0856769,0.16961,0.251116,0.106645,-0.00207341,0.00739582,0.0997705,-0.0295893,-0.0128718,0.0561192,0.0105812,-0.0149548,-0.0433762,0.00956021,-0.0263327,0.958954,0.146968,0.711612,-0.0459837,-0.475068,0.0397535,0.107758,-0.00702214,-0.104342,0.146254,-0.746518,-0.575524,-0.238051,0.948068,-0.756389,-0.206125,1.42652,1.13204,0.92296,-0.0244482,0.154351,0.278678,-0.120762,-0.106256,0.10994,-0.0979708,-0.227307,-0.301065,0.119503,-0.347794,-0.0250183,0.0839936,-0.0225537,-0.00709935
-2845.55,0.9397,0.354846,4,15,0,2880.84,5.65574,5.8465,5.93976,5.82075,5.87143,5.98823,5.81608,6.04526,5.64283,5.67085,6.06631,5.985,5.82665,5.8214,5.74805,5.71763,5.8005,5.7226,6.00318,5.8924,5.62112,5.73485,5.54681,5.6928,5.83746,5.88559,6.13585,5.99024,6.07149,6.00037,5.5417,5.96886,5.81808,5.59531,6.18864,5.93082,5.70131,6.14261,5.71385,5.76102,5.59772,5.61017,5.77857,5.8115,6.10592,6.09572,5.33031,5.98224,5.94263,5.8613,5.84574,5.851,-0.00212308,0.0596143,-0.0187497,0.0118538,0.0681598,0.0342475,-0.0521329,0.0560972,-0.0584314,-0.0318864,0.364637,0.259708,-0.608213,-0.85732,-0.0878804,0.808103,-0.0986649,-0.0919101,0.157031,0.212785,0.0957879,-0.010642,0.0144115,0.0843791,-0.0225977,0.00650494,0.0323074,0.0323875,0.00458693,-0.0106154,0.0156859,-0.0106592,0.95848,0.151035,0.391397,-0.0268513,-0.329087,0.0340621,0.0837642,-0.00487071,-0.0885484,0.120658,-0.817285,-0.630155,-0.181838,0.922608,-0.775734,-0.31072,1.27391,0.944586,0.82306,-0.0030934,0.147782,0.234753,-0.0269811,0.0538939,0.144297,0.173293,-0.00554463,-0.066672,0.256459,-0.140783,0.00595973,0.0383061,-0.150711,0.00221033
-2851.38,0.970483,0.354846,4,15,0,2885.2,5.57887,5.83533,6.02675,5.92571,5.88981,5.95183,5.90191,5.96749,5.59284,5.81298,6.11977,6.07656,5.87331,5.99995,5.91644,5.70359,5.71783,5.83831,5.9868,5.90111,5.49396,5.89035,5.67268,5.46285,5.80401,5.98352,6.07764,5.93117,6.31346,6.25728,5.40931,5.9679,5.93772,5.69111,6.18598,6.26343,5.63545,6.01657,5.72557,5.69503,5.44409,5.63049,5.88681,5.98001,5.99425,6.10364,5.30424,6.01702,5.88437,5.74749,5.91751,6.6232,-0.0321622,0.179543,-0.0120915,-0.02102,0.0282482,-0.00379679,-0.0947323,0.0754414,-0.0390968,-0.0446821,0.366732,0.2384,-0.605157,-0.864932,-0.0902718,0.830377,-0.0796251,-0.0944948,0.158769,0.227239,0.088762,-0.00228983,0.0138251,0.0999422,-0.0597564,-0.00265065,0.0465114,0.0292786,0.0124698,-0.023975,-0.0158553,-0.0214264,0.952434,0.152273,1.01663,-0.0678316,-0.694246,0.0600204,0.147335,-0.00980425,-0.116137,0.0702747,-0.783667,-0.6103,-0.193457,0.940749,-0.720078,-0.336363,1.34072,1.03091,0.781207,-0.00944337,0.167409,0.277483,-0.149967,-0.0147676,0.145007,0.0866621,-0.0481831,-0.201485,-0.318974,-0.282993,-0.0193923,0.104145,-0.0687156,-0.00391953
-2851.5,0.911286,0.354846,4,15,0,2894.66,5.625,5.72137,5.97214,5.99661,5.76162,5.92721,5.95563,6.08985,5.58912,5.5881,5.77887,6.06149,5.84809,5.90794,5.7331,5.63424,5.90237,5.63097,5.95358,5.76642,5.6948,5.88911,5.65185,5.79417,5.83822,5.8794,6.09345,5.91826,5.96496,5.91835,5.48913,5.93459,5.96082,5.60575,6.23881,5.98464,5.66295,6.03324,5.75401,5.82805,5.67933,5.64163,5.74859,5.73273,6.04052,5.86179,5.76428,6.11466,6.03747,5.97925,5.83679,6.28123,-0.0079014,0.0358658,-0.0486554,-0.0170253,0.0834043,0.0297923,-0.0697591,0.0293913,-0.0631915,0.000230146,0.376133,0.244967,-0.585582,-0.861219,-0.105298,0.796731,-0.0831838,-0.106483,0.19926,0.202822,0.0991157,0.00762275,0.0066527,0.0780854,0.00784578,0.000221765,0.0289822,0.00600089,0.0069843,-0.00982565,-0.00291158,-0.0185879,0.963923,0.180022,0.247958,-0.0154691,-0.102658,0.0106783,-0.0590533,0.0100319,-0.0332171,0.0786582,-0.812492,-0.778121,-0.238125,0.910241,-0.80395,-0.350427,1.59585,0.893272,0.85154,0.00256159,0.123764,0.21968,0.0195942,-0.00346537,0.0903856,-0.0095914,-0.0220974,-0.0960458,-0.0857622,-0.245503,-0.00627276,0.0332675,-0.343621,-0.00317465
-2842.64,0.943333,0.354846,3,15,0,2887.19,5.60996,5.79193,5.98494,5.89436,5.87386,5.93458,6.04734,5.97974,5.46294,5.61406,6.11539,6.05117,5.89617,5.93638,5.82358,5.71782,5.80418,5.67525,5.90049,5.89072,5.35811,5.98323,5.63002,5.45949,5.92968,5.99052,6.07178,6.02599,6.08061,6.11914,5.37466,5.94524,5.8997,5.70363,6.20655,6.02385,5.64148,6.18165,5.72945,5.72056,5.58035,5.68113,5.92417,5.8286,6.02781,5.89519,5.32712,6.16432,6.12675,5.90411,5.843,6.33769,-0.100187,0.108662,0.0118434,0.00824451,0.0453214,0.0121957,-0.0728336,0.037125,-0.0573353,-0.0197953,0.351238,0.251836,-0.604491,-0.887078,-0.095872,0.824177,-0.0968024,-0.102475,0.163385,0.220075,0.0855016,0.0105785,-0.00153689,0.0980124,-0.0170933,0.00115727,0.0470858,0.0296929,0.0165593,-0.00909662,-0.0234394,-0.0292397,0.968415,0.131531,0.529982,-0.0372692,-0.24515,0.0220258,0.0294288,0.00111867,-0.147539,0.0774762,-0.826508,-0.707851,-0.19504,0.927135,-0.797265,-0.386862,1.35518,1.01664,0.74701,0.0059165,0.135406,0.275011,-0.0279133,0.0173145,0.169515,0.114139,-0.00718961,-0.132703,-0.467031,-0.386188,-0.0472148,0.0576985,0.0795689,0.00153733
-2840.16,1,0.354846,4,15,0,2877.13,5.61127,5.86478,6.02725,5.97274,5.8658,5.83768,5.90094,6.05779,5.63162,5.5898,5.89182,6.09845,5.9903,6.00924,5.81436,5.66729,5.90385,5.81823,6.15628,5.93894,5.90823,5.91729,5.68986,5.78451,5.82406,5.94865,5.9511,5.72772,6.20362,6.07643,5.53257,5.93989,5.9881,5.66773,6.24129,6.16786,5.69635,6.01385,5.74923,5.71704,5.57479,5.65178,5.64826,5.9339,6.03948,5.93355,5.52796,6.01401,5.73529,5.99042,5.94173,6.18627,-0.0413472,0.112122,-0.0605186,-0.00302886,0.0599074,0.0212123,-0.0447515,0.0503133,-0.0665304,-0.0217409,0.377317,0.248852,-0.587743,-0.85129,-0.0901435,0.812118,-0.0716928,-0.0945102,0.177061,0.20807,0.0863364,0.000706427,0.0246304,0.0794307,-0.0254178,0.0110186,0.029833,0.0140761,-0.0134478,-0.0139101,0.00757153,-0.0230143,0.957634,0.156106,0.517523,-0.036204,-0.315941,0.0334094,0.026564,0.000424897,-0.0499543,0.0917288,-0.769339,-0.666586,-0.184469,0.921254,-0.707891,-0.303519,1.4655,0.943965,0.739332,-0.00817328,0.162256,0.221505,-0.0701218,0.0111998,0.0684675,0.00346081,-0.137653,-0.117452,0.090638,-0.303965,-0.015862,0.0790488,-0.445433,-0.000564781
-2836.18,0.923951,0.354846,4,15,0,2881.07,5.79998,5.89302,5.98745,5.90076,5.93144,5.84086,6.03257,5.95062,5.57321,5.68324,6.05789,6.10176,5.89889,5.87863,5.84393,5.80217,5.85596,5.8222,5.94318,5.98216,5.56278,5.84513,5.7139,5.64252,5.88794,6.13816,6.12409,5.94323,6.15398,5.9858,5.63134,5.96956,5.91432,5.73144,6.14791,6.0386,5.72828,6.10174,5.642,5.77015,5.69424,5.84078,5.92373,5.86305,6.10442,5.88519,5.69708,6.21332,5.95256,5.85245,5.90921,6.3542,-0.0559937,0.0735065,0.0491323,0.0150514,0.0544746,0.00448169,-0.0594002,0.0465889,-0.07204,-0.025118,0.370657,0.23704,-0.605699,-0.879063,-0.0903013,0.822229,-0.0838833,-0.101781,0.163813,0.205685,0.0954525,-0.00221136,-0.00424614,0.0759835,-0.0390084,-0.00859921,0.0457695,0.0219894,0.00779746,-0.0258905,-0.0300227,-0.0431971,0.963757,0.127801,0.78849,-0.0541342,-0.347171,0.0343273,0.0464107,-0.00188966,-0.117956,0.0502909,-0.824419,-0.734942,-0.177697,0.928934,-0.746209,-0.40896,1.36251,0.907232,0.816518,-0.0235329,0.0979903,0.213068,-0.133033,-0.0800637,0.0876415,-0.0141695,-0.127222,-0.267074,-0.608861,-0.570533,-0.0250822,0.0279683,0.349116,0.00280659
-2834.75,0.675559,0.354846,4,15,0,2876.65,5.60064,5.79503,5.93473,5.90622,5.79203,5.83,5.84686,6.05558,5.47288,5.67467,5.80902,5.994,5.90028,5.84418,5.83529,5.54634,5.8601,5.65389,6.09245,5.77915,5.76426,5.91315,5.70973,5.68355,5.81729,5.79129,5.99633,5.70694,6.071,6.05599,5.34516,5.99298,5.87746,5.66964,6.23315,6.05973,5.71253,5.96818,5.64337,5.72949,5.46858,5.53116,5.7401,5.90052,5.93983,5.74242,5.37077,5.98136,5.82834,5.91998,5.84837,6.23422,-0.0389981,0.0914477,-0.0104609,-0.0289042,0.0550346,0.0166781,-0.0517364,0.0477912,-0.0515425,-0.0088486,0.370388,0.263971,-0.599616,-0.846397,-0.104889,0.811308,-0.0708233,-0.0924629,0.175398,0.225035,0.0936571,-0.0113521,0.0182268,0.0860174,-0.0140226,0.0142586,0.0172343,0.0227889,0.00188929,-0.0057916,0.0119549,-0.00411615,0.957892,0.127471,0.54704,-0.0381912,-0.230486,0.0236382,0.00528447,0.00453594,-0.029929,0.134097,-0.785466,-0.611416,-0.253057,0.926264,-0.675323,-0.268523,1.43167,1.01887,0.804145,-0.00281031,0.158014,0.239788,-0.00739738,0.0709672,0.0849133,0.13026,-0.000139945,-0.0296847,0.202894,-0.0543647,-0.0280662,0.0543865,-0.0488004,-0.00538968
-2844.26,0.96177,0.354846,4,15,0,2870.03,5.6613,5.83422,5.95892,5.72568,5.81667,5.86119,5.7314,5.95194,5.47479,5.53971,6.17854,6.12047,5.83983,5.66798,5.80969,5.77708,5.77543,5.83277,6.01805,5.97167,5.44921,5.88425,5.65437,5.53184,5.82459,5.92363,6.13207,5.82339,6.12517,6.04068,5.46442,5.92062,6.01626,5.74685,6.17868,6.04698,5.77627,6.07334,5.56995,5.71918,5.54545,5.77608,5.81716,5.93565,6.03102,5.82629,5.45573,6.12435,5.95324,5.87525,5.98711,5.98494,-0.00766121,0.0970679,-0.0309881,-0.0135188,0.0473389,0.0068797,-0.0680594,0.0753678,-0.0527564,-0.0102003,0.37661,0.270369,-0.60236,-0.870745,-0.0985586,0.807986,-0.0713636,-0.0861363,0.171683,0.214774,0.0911176,-0.0112977,0.0283149,0.0966581,-0.026053,-0.00541709,0.0599374,0.00951746,-0.0046103,-0.0178372,0.00490774,-0.0361679,0.958694,0.148735,0.932193,-0.0651003,-0.492912,0.048314,0.0185487,0.00317347,-0.0403529,0.124188,-0.821973,-0.703636,-0.228541,0.920254,-0.685887,-0.238761,1.40632,0.967974,0.786824,-0.0208684,0.19391,0.269533,-0.0745295,-0.034356,0.178146,-0.0440061,-0.125261,-0.167599,0.0193222,-0.477693,-0.00458246,0.0628459,-0.216191,-0.0025208
-2848.13,0.881674,0.354846,4,15,0,2886.61,5.59144,5.94772,5.96429,6.06023,5.9203,5.80389,6.05088,6.03148,5.57164,5.71192,5.79322,6.00217,5.9647,6.16134,5.80969,5.75055,6.00723,5.68254,5.98926,5.77415,5.66084,5.91437,5.65378,5.88378,5.95304,5.9257,6.10034,5.71682,6.22273,6.28395,5.27642,6.00955,5.83731,5.63638,6.26177,6.13911,5.75636,6.00422,5.60737,5.71824,5.55332,5.61998,5.69215,5.91489,5.97936,5.97506,5.22662,6.03591,5.87871,5.89693,5.93729,6.341,-0.00933385,0.0963245,-0.0638925,-0.0498094,0.048092,0.0258924,-0.0439624,0.0520737,-0.0757225,-0.0199578,0.379382,0.241219,-0.604513,-0.854021,-0.103754,0.827257,-0.0717621,-0.111362,0.156793,0.207674,0.0998064,-0.0136356,-0.00712009,0.0859573,-0.037338,0.0109394,0.00237748,0.036103,0.0142177,-0.00617273,-0.0198122,-0.0241905,0.965044,0.133876,0.506262,-0.0361453,-0.338031,0.035335,0.0178759,0.000908823,-0.0538791,0.0615784,-0.786892,-0.631955,-0.223157,0.939357,-0.656732,-0.501241,1.30352,0.896898,0.85347,-0.0147364,0.10552,0.239853,-0.0899282,0.0274894,-0.00526097,0.167946,-3.33788e-05,-0.101983,-0.393786,-0.3195,-0.0166722,0.0715884,-0.423959,-0.0092878
-2850,0.629719,0.354846,4,15,0,2900.03,5.68449,5.73982,5.96917,5.92666,5.89111,5.95598,5.81296,6.08111,5.63961,5.60944,6.03385,6.19531,5.83438,5.80967,5.83296,5.50859,5.82257,5.65412,5.95844,5.90558,5.59142,5.9077,5.68242,5.40573,5.70658,5.90686,6.00744,5.94031,6.01736,5.9662,5.4906,5.92219,5.96658,5.67233,6.13295,6.13597,5.49456,5.9977,5.78274,5.80928,5.62168,5.63078,5.93171,5.80249,6.02495,5.69688,5.60653,6.04048,5.95731,5.84226,5.82105,6.45519,-0.0664522,0.0494371,-0.00795005,0.000832833,0.0672424,0.0251096,-0.113795,0.0351002,-0.0495434,-0.0323845,0.366317,0.230899,-0.593509,-0.850751,-0.0870018,0.83538,-0.0902176,-0.102628,0.20378,0.231273,0.0699585,0.0198925,0.0186239,0.0769492,-0.0278835,-0.00302733,0.0510593,0.00104855,0.00842883,-0.000340289,0.00937257,-0.0163094,0.955359,0.144322,0.251886,-0.0121074,-0.32758,0.0238296,0.0654706,-0.00259312,-0.111192,0.0764922,-0.735386,-0.568993,-0.170753,0.949534,-0.842489,-0.296885,1.68286,1.11714,0.626127,0.0217881,0.14562,0.212675,-0.0401463,0.030212,0.21683,0.00117178,0.0266629,-0.0207863,0.134795,-0.215409,-0.0325065,0.0298373,-0.0597371,0.000155296
-2846.74,0.950427,0.354846,4,15,0,2887.09,5.58314,5.93231,5.95622,5.97924,5.87366,5.80471,5.92755,5.97378,5.51311,5.67907,5.94591,5.93945,5.94831,6.11559,5.83647,5.77844,5.89752,5.80759,6.00829,5.88,5.61569,5.95225,5.62812,5.83388,6.01262,6.0117,6.19158,5.79139,6.1952,6.03848,5.27661,6.00329,6.09373,5.68594,6.21174,5.82711,5.77804,6.01627,5.66401,5.64831,5.50416,5.80286,5.68206,5.84023,5.98298,5.94248,5.21011,6.08788,5.90151,5.86488,6.03034,6.18698,0.0220902,0.0898792,-0.0494801,-0.04181,0.0523373,0.00144691,-0.0328823,0.0452043,-0.0870554,-0.00569586,0.379069,0.261359,-0.605811,-0.868293,-0.110327,0.799412,-0.0538373,-0.104698,0.147224,0.216676,0.101279,-0.00824763,0.00692533,0.101152,-0.0359103,0.0272946,0.0280469,0.0376194,0.00660529,-0.0321557,-0.00323121,-0.0286594,0.962378,0.12854,0.851212,-0.0616167,-0.22334,0.0269732,-0.0285959,0.00504891,-0.0317355,0.114019,-0.866171,-0.750116,-0.265706,0.900198,-0.572154,-0.444008,1.22947,0.949196,0.866748,-0.0184458,0.156173,0.283893,-0.0920682,0.053253,0.0474232,0.108739,-0.100022,-0.250548,-0.110077,-0.378524,0.00148915,0.0640461,-0.32511,-0.00779617
-2845.08,0.963208,0.354846,4,15,0,2881.4,5.55479,5.91882,5.95033,5.91876,5.82544,6.01355,5.96737,5.93795,5.55582,5.50247,5.89923,6.03921,5.94951,6.10937,5.83831,5.74559,5.86522,5.60029,5.98505,5.90468,5.67252,5.94662,5.62558,5.72589,5.85019,5.98686,6.09978,5.73149,6.12836,6.27125,5.35997,5.91009,5.84446,5.6423,6.30084,6.04861,5.81356,6.06755,5.71386,5.66149,5.50987,5.6569,5.81204,5.98813,5.9737,5.92526,5.30685,5.94256,5.83709,5.851,5.96563,6.31472,0.0038187,0.12767,-0.00630459,-0.0143925,0.0472873,0.00861617,-0.0200265,0.0552149,-0.0702664,-0.016695,0.358188,0.267432,-0.603019,-0.849412,-0.109741,0.820724,-0.0748262,-0.128836,0.162778,0.216547,0.0888948,-0.00504559,0.0086893,0.0922929,-0.0245725,-0.00139221,0.0540347,0.0462887,-0.000533587,-0.0204051,0.00800946,-0.0282909,0.978659,0.136881,0.810786,-0.0599469,-0.308963,0.0366761,0.0165453,0.00130348,-0.0573651,0.140126,-0.802958,-0.619067,-0.242192,0.9302,-0.683186,-0.635314,1.342,0.985235,0.764162,-0.00796955,0.148121,0.25798,-0.0485189,0.00830172,0.19186,0.191944,-0.0947337,-0.165971,0.0885599,-0.373657,0.00012774,0.0734389,-0.0324186,-0.00268373
-2853.13,0.760388,0.354846,4,15,0,2890.56,5.73647,5.81402,5.98928,5.90625,5.77429,5.92302,5.98022,6.04155,5.58248,5.75848,6.24478,6.11591,5.85487,5.91306,5.81516,5.62353,5.77633,5.72425,5.94394,5.88723,5.44356,5.96521,5.72568,5.5172,5.91993,6.02378,5.92995,6.07955,6.10701,5.98545,5.62628,5.90839,6.07536,5.6737,6.05434,6.16691,5.57379,5.99141,5.78475,5.91586,5.64184,5.62522,5.729,5.83544,6.02887,5.86545,5.50854,6.09942,5.8459,5.83419,5.8324,6.37546,-0.10505,0.0867324,0.0262118,-0.0193871,0.0480792,0.0167978,-0.0959009,0.0328122,-0.0577881,-0.0223565,0.361656,0.214725,-0.596194,-0.870597,-0.0854191,0.818335,-0.114796,-0.104751,0.209569,0.222899,0.0976308,0.0165212,0.0182836,0.0623093,-0.0297775,0.000367919,0.0299642,-0.00508991,0.0116248,-0.0228495,-0.0163584,-0.0159863,0.949967,0.123846,0.413829,-0.0270657,-0.265297,0.021913,0.0195424,0.00131949,-0.149994,0.0406924,-0.794658,-0.728278,-0.178212,0.939968,-0.993619,-0.312855,1.7132,1.00245,0.844924,0.0012707,0.123883,0.174021,-0.0951479,-0.0349357,0.0562898,-0.111675,-0.0413791,-0.18553,-0.31774,-0.211142,-0.0614448,0.0418644,0.213489,-0.00361505
-2847.8,1,0.354846,4,15,0,2884.99,5.61287,5.93385,5.93703,5.89272,5.88749,5.82387,5.9226,5.91591,5.61494,5.59328,5.73929,6.01032,5.91769,5.91118,5.89099,5.74067,5.88995,5.666,6.04297,5.92664,5.77288,5.78833,5.64323,5.78517,5.77905,5.88245,6.12819,5.6322,6.12253,6.22716,5.29015,5.92741,6.01342,5.60386,6.35006,6.00785,5.84514,6.01759,5.65657,5.66784,5.48121,5.73837,5.8107,5.93646,6.00846,5.93699,5.45027,6.04023,5.96235,5.91951,5.85702,6.23021,-0.0127319,0.104439,0.0204626,0.013533,0.0417268,0.024154,-0.0264042,0.0605107,-0.0696132,-0.0135225,0.372524,0.264396,-0.600075,-0.85877,-0.104211,0.805706,-0.0761249,-0.100959,0.137131,0.222949,0.0836695,-0.00605912,0.0115657,0.111346,-0.0181798,0.0140244,0.052199,0.0481135,0.000423914,-0.00460054,-0.00164618,-0.0298833,0.966749,0.128133,0.542551,-0.0422348,-0.333752,0.0382104,0.00843379,0.00253023,-0.0503974,0.114261,-0.819623,-0.625129,-0.234539,0.904421,-0.626871,-0.429368,1.14591,1.03502,0.721932,-0.00175212,0.181962,0.311781,-0.00749067,0.0809373,0.211439,0.233422,-0.0598572,-0.0827678,-0.0844352,-0.394689,-0.000501337,0.0529753,0.138183,0.00252345
-2844.05,0.795658,0.354846,4,15,0,2891.84,5.50929,5.81029,6.03303,5.86298,5.87356,5.88038,5.89459,6.06747,5.52939,5.63201,6.15708,6.0553,5.89064,5.88271,5.81616,5.64738,5.73899,5.82307,6.032,5.85335,5.33565,6.0334,5.68359,5.59421,5.95957,6.02685,6.02446,5.93641,6.04457,5.96302,5.41346,5.92461,5.87754,5.75372,6.11331,6.01455,5.58748,6.05582,5.63679,5.76451,5.55394,5.67495,5.62303,5.85496,5.95942,5.82669,5.27458,6.09417,5.83652,5.859,5.90855,6.10751,-0.0335638,0.107544,-0.00280248,-0.065948,0.0586274,0.0130312,-0.0827207,0.0473597,-0.0479378,-0.00771737,0.366241,0.239072,-0.590457,-0.866653,-0.0858813,0.832397,-0.0812252,-0.0974584,0.18652,0.204168,0.0974908,0.000262915,-0.0193907,0.061993,-0.0305943,-0.00115549,0.0129736,-0.00830244,-0.000948649,-0.0211736,-0.0148438,-0.0176827,0.969803,0.137471,0.663475,-0.0421372,-0.365689,0.0313536,-0.00422156,0.00611525,-0.101244,0.0695976,-0.749289,-0.697445,-0.160467,0.9458,-0.786536,-0.315228,1.5443,0.893648,0.837368,-0.0174219,0.0458117,0.172847,-0.118007,-0.0669617,-0.0320222,-0.145357,-0.104615,-0.176659,-0.294215,-0.233547,-0.039069,0.0617692,0.0447496,-0.0122971
-2854.69,0.837568,0.354846,4,15,0,2888.48,5.62711,5.91359,5.90845,5.9195,5.83906,5.91721,5.92232,6.08148,5.57976,5.58286,5.84498,6.09346,5.79702,5.98901,5.88136,5.56542,5.91117,5.64251,5.86199,5.84736,5.81799,5.80696,5.63538,5.63312,5.7416,5.76639,6.12652,5.74264,6.15558,6.33727,5.25942,5.95878,6.10049,5.7501,6.23217,5.89516,5.73698,6.0328,5.75584,5.7129,5.50173,5.58588,5.66707,5.7372,6.04191,5.89873,5.47026,6.04796,5.99002,5.87295,5.91073,6.31794,-0.000394696,0.135356,0.00322211,-0.0460867,0.0554151,0.000543087,-0.0647561,0.0462268,-0.045618,-0.0355201,0.364316,0.258378,-0.615964,-0.857566,-0.0893353,0.814709,-0.0846653,-0.0939069,0.16382,0.20418,0.0830205,0.0138372,0.0324883,0.0962506,-0.040459,-0.0143327,0.0554694,0.052174,0.002137,0.00944267,-0.0183076,-0.0349522,0.941284,0.143825,0.667486,-0.0450025,-0.316755,0.0287289,0.0994815,-0.00556353,-0.094698,0.108107,-0.851807,-0.656179,-0.172367,0.92113,-0.746091,-0.331605,1.35409,0.92532,0.724269,0.0154667,0.203164,0.26713,-0.070279,0.00502817,0.241767,0.273417,-0.0382583,-0.0240665,-0.387256,-0.461637,-0.0142359,0.0755493,0.0696605,-0.00859364
-2840.51,0.997958,0.354846,4,15,0,2892.7,5.64652,5.83166,6.0405,5.83568,5.82563,5.73129,5.88068,6.00987,5.5922,5.71352,6.16009,6.00254,5.89264,5.97828,5.77065,5.68042,5.90035,5.75081,6.08269,5.9351,5.38956,5.95491,5.67038,5.6932,5.817,5.94234,6.01499,5.78117,6.13463,5.87869,5.60775,5.89788,5.94988,5.6497,6.17921,6.066,5.6116,6.02007,5.61335,5.78198,5.56616,5.6867,5.80342,5.90533,5.9894,5.97203,5.54004,6.07697,5.82472,5.89769,5.87976,6.20792,-0.0608433,0.0841147,-0.00306226,-0.0101374,0.0727753,-0.00938492,-0.0685894,0.0380373,-0.0658623,-0.00626734,0.353004,0.24954,-0.571709,-0.849033,-0.0807226,0.836295,-0.0583026,-0.103525,0.178752,0.225485,0.0948019,0.0186242,-0.00476587,0.110555,-0.0191231,0.00418613,0.0465514,-0.00386144,0.000643316,-0.00899471,-0.0192122,-0.0294333,0.963092,0.115001,0.90995,-0.060273,-0.307296,0.0277605,-0.0393028,0.00721944,-0.0906519,0.144306,-0.697775,-0.633882,-0.158431,0.937041,-0.68307,-0.354366,1.48791,1.02364,0.834989,0.00510349,0.145793,0.309295,-0.0563734,-0.00964387,0.125971,-0.106852,-0.0871491,-0.127841,-0.392946,-0.388745,-0.0331507,0.0481007,-0.0126203,-0.00189028
