# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/vi_normal_full_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_full_pdw2_download_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,gamma.1,gamma.2,gamma.3,gamma.4
259.905,0.743917,0.325625,4,15,0,-216.46,6.58996,6.56027,6.81008,6.83093,6.67732,6.80722,6.6926,6.78298,6.31923,6.88991,6.76796,6.95215,7.04232,6.8887,6.55129,6.58492,6.77137,6.51574,6.82512,6.6482,6.66742,6.91948,6.67661,6.52348,6.5431,6.55689,6.75005,6.56345,6.53697,6.90139,6.9254,6.66143,6.87574,6.34877,7.17039,6.66489,6.54931,6.7959,6.927,6.6516,6.3172,7.02689,6.21493,6.45379,6.73648,6.427,6.13236,7.22225,6.75904,6.74819,6.97467,6.69624,0.0221845,-0.033817,-0.0252909,-0.0792151,0.0338523,-0.0763756,0.0277744,-0.162351,0.855631,-0.199525,-0.145028,0.0922352,-0.0714893,0.0141561,-0.0748495,0.0191636,0.0427481,-0.00771327,-0.0120643,0.00211269,0.00893957,0.0172335,-0.00350186,0.0121797,-0.00691578,0.564614,0.187038,0.0202425,-0.00253048,0.086406,-0.0491914,1.15319,-0.852223,-1.98802,0.415708,-0.858976,0.256831,-0.0666498,0.0965777,0.116367,-0.0161059,-0.0199821,0.0248092,0.0550658,0.0634596,-0.0210106,0.174118,-0.0781672,-0.0167847,-0.0114357,-0.106735,-0.014785
251.312,0.569141,0.325625,4,15,0,-208.441,6.58719,6.67407,6.76729,6.54929,6.63041,6.86758,6.57499,6.77469,6.30493,6.74829,6.81901,6.97583,6.84985,7.13394,6.47056,6.30767,6.73885,6.44026,7.05172,6.24541,6.70983,6.66085,6.64335,6.55039,6.42089,6.69827,6.7887,6.60141,6.65821,6.72891,6.45113,6.44022,6.81445,6.20904,7.25377,6.53109,6.53434,6.89231,6.57269,6.67028,6.33508,6.88903,6.3069,6.42102,6.83921,6.53813,6.72545,7.14675,6.70156,6.90821,6.91345,6.80613,0.0514787,0.0817543,0.0940292,0.0173353,0.0418414,-0.0913991,0.0386884,-0.135167,0.85183,-0.150449,-0.140329,0.0941878,-0.0710266,0.00380505,-0.0868157,0.00693463,0.076308,-0.0164164,0.00900217,0.0144431,0.018834,0.0193149,-0.0271562,-0.00222753,-0.0446214,0.570504,0.302157,0.402401,-0.0288149,0.136749,0.00418697,1.12799,-0.622224,-1.87062,0.498489,-0.84729,0.164866,-0.103902,0.119637,0.210709,-0.0838563,-0.0483418,-0.0484815,-0.0415974,-0.0870573,-0.251074,-0.147069,-0.504343,0.0286495,0.021137,0.675029,0.00323552
253.392,0.99805,0.325625,4,15,0,-207.454,6.46757,6.62594,6.85204,6.82059,6.76049,6.83557,6.68813,6.83829,6.32173,6.68679,6.71245,6.82939,6.96109,6.55531,6.54499,6.50397,6.80344,6.63007,6.81,6.52998,6.60478,7.19335,6.64188,6.41311,6.88002,6.69606,6.81538,6.4702,6.52633,7.11015,6.61706,6.65859,6.94383,6.42155,7.20505,6.71438,6.42568,6.86336,6.93844,6.65315,6.35391,6.98696,6.28437,6.57447,6.75685,6.66535,5.93257,7.16957,6.68123,6.60185,6.99633,6.80004,-0.0278648,0.0663123,0.00628518,-0.148828,0.00444546,-0.0799021,-0.00891681,-0.154387,0.859403,-0.205773,-0.145367,0.076703,-0.0732131,0.0354454,-0.0826326,0.0110913,0.0389835,-0.00298423,-0.0164325,0.0193744,0.0230625,0.0115393,-0.00170769,0.0214853,-0.0208281,0.545232,0.19649,0.159323,-0.015033,-0.0179755,-0.0288985,1.16337,-0.849064,-2.11822,0.244748,-0.957436,0.473114,-0.0762438,0.0769314,0.107404,-0.000853807,-0.0270877,0.0798152,0.104564,0.0238538,-0.0333154,0.285483,-0.235414,-0.0687048,0.0366042,0.195659,-0.0277777
260.687,0.996087,0.325625,4,15,0,-220.38,6.5931,6.66621,6.80026,6.51437,6.67505,6.80891,6.57065,6.81211,6.24296,6.7378,6.73077,6.97779,6.88292,7.09035,6.44461,6.27138,6.80728,6.51043,7.07926,6.25556,6.58875,6.78938,6.73708,6.5122,6.44009,6.65481,6.75196,6.4693,6.57405,6.62052,6.47225,6.45835,6.8452,6.20621,7.31452,6.61149,6.56445,6.79052,6.67773,6.72594,6.21971,6.98287,6.15531,6.54572,6.8301,6.34929,6.30661,7.22551,6.70895,6.91345,7.0296,6.87467,0.119177,0.062746,0.0428741,-0.0128174,0.0430176,-0.104725,0.0261827,-0.146718,0.841814,-0.152088,-0.163359,0.107207,-0.0634781,0.0176684,-0.0658114,0.00999859,0.0647478,0.00669575,0.00217753,0.0141985,0.0280318,0.0243184,-0.0280642,0.0162311,-0.0350918,0.567707,0.227802,0.585861,-0.0413695,0.0942685,0.0214273,1.10833,-0.666264,-2.14153,0.561537,-0.799445,0.302638,-0.0756697,0.11026,0.180213,-0.00407518,-0.033863,-0.00808392,0.044012,-0.0280534,-0.212911,0.167061,-0.396633,0.0555955,0.0239257,0.328588,-0.00239229
268.068,0.95576,0.325625,4,15,0,-222.652,6.5377,6.66915,6.82149,6.61843,6.69083,6.86017,6.57795,6.7709,6.2359,6.75928,6.8387,7.02617,6.94839,7.05706,6.4405,6.26563,6.83101,6.55879,7.09513,6.32786,6.64126,6.76303,6.64095,6.53261,6.49674,6.69683,6.74496,6.61471,6.58907,6.77578,6.57307,6.43793,6.85636,6.23584,7.24034,6.78737,6.56763,6.8293,6.67206,6.65572,5.89888,6.94771,6.05718,6.56723,6.81207,6.48312,6.4986,7.07169,6.73142,6.87061,6.97634,7.0052,0.0939579,0.0523994,0.0377122,-0.0230313,0.0394378,-0.111942,0.0336106,-0.153254,0.836293,-0.166271,-0.147527,0.0933342,-0.0714786,0.0128103,-0.0732518,0.00849704,0.0671042,0.00339135,0.0085983,0.00868094,0.031987,0.0169221,-0.0184168,0.0148888,-0.0278664,0.561128,0.235683,0.645997,-0.0462295,0.114372,-0.0310713,1.10915,-0.696701,-2.02793,0.428639,-0.866393,0.242531,-0.0763524,0.110738,0.185602,0.00319208,0.00430162,-0.00240219,0.0923625,-0.0200403,-0.146194,0.1641,-0.314966,0.0388529,0.0196261,0.300827,-0.00429864
263.241,0.820071,0.325625,4,15,0,-225.913,6.52493,6.55428,6.84728,6.83891,6.74237,6.80944,6.68553,6.82937,6.36791,6.53831,6.64092,6.91637,6.89168,6.90577,6.53184,6.31324,6.76338,6.55029,6.85541,6.51545,6.77306,6.84565,6.85995,6.36415,6.6886,6.30552,6.71168,6.71592,6.6463,6.99397,6.35678,6.66814,6.8756,6.31056,7.25666,6.6965,6.50647,6.8425,7.01684,6.559,6.1781,7.08049,6.08881,6.44225,6.83363,6.64736,6.20618,7.1266,6.71217,6.66432,6.91138,6.80921,0.0234896,0.0658655,-0.0100719,-0.116263,0.0165095,-0.0868424,0.0125199,-0.133416,0.840206,-0.183019,-0.156099,0.108867,-0.0709923,0.0303131,-0.0647978,0.00683266,0.0600152,-0.00235862,0.00486408,0.0297988,0.0275781,0.013802,0.0108849,0.0228588,-0.0243477,0.547184,0.201695,0.312842,-0.025171,0.0626938,0.0316559,1.13199,-0.767268,-2.06219,0.478998,-0.909801,0.423019,-0.0530572,0.098968,0.165122,0.0379384,0.0698511,0.147391,0.157178,0.0618055,0.0271639,0.298239,-0.275196,-0.0289353,0.0401632,0.042521,-0.0216997
256.789,0.699357,0.325625,4,15,0,-211.508,6.34624,6.56432,6.74415,6.77522,6.49746,6.82849,6.5374,6.82849,6.34151,6.83468,6.99412,6.9405,6.94137,6.85985,6.48954,6.66498,6.89888,6.45223,7.06167,6.24724,6.58998,7.0585,6.53732,6.46017,6.68882,6.72004,6.83091,6.39747,6.59081,6.99682,6.65907,6.47294,6.88533,6.31818,7.18403,6.71061,6.45958,6.85357,6.44677,6.70965,6.41326,6.73419,6.30453,6.44269,6.81172,6.75241,5.82144,7.16521,6.68961,6.81438,6.99099,6.78333,0.0174748,0.0768483,-0.0532092,-0.11008,0.0632038,-0.094036,0.0280473,-0.171199,0.839012,-0.196643,-0.1699,0.108408,-0.0968198,0.0146268,-0.0689451,0.00507607,0.0519828,-0.00540728,-0.0165669,0.0263923,0.0178747,0.00820604,-0.0288175,0.00356329,-0.0418199,0.559525,0.234823,0.376574,-0.0252449,0.118335,-0.074103,1.13528,-0.862792,-2.39231,0.493569,-1.07946,0.259559,-0.0895975,0.0827232,0.144501,-0.0702397,-0.123203,-0.0118686,-0.0538237,-0.127715,-0.246876,-0.0489928,-0.472679,-0.0268031,0.0571051,-0.281346,-0.0205457
272.389,0.963089,0.325625,4,15,0,-226.893,6.34033,6.55702,6.77337,6.64433,6.72404,6.83047,6.58301,6.88447,6.33783,6.66977,6.79764,6.95069,6.88683,6.83108,6.48141,6.61041,6.90826,6.48051,6.97679,6.39899,6.67139,6.86518,6.47458,6.35711,6.55826,6.85167,6.84445,6.44147,6.69224,6.99696,6.47097,6.49554,6.90762,6.29414,7.19622,6.74068,6.5266,6.9312,6.57713,6.655,6.07675,6.88507,6.15151,6.49577,6.80818,6.63637,5.96862,7.16948,6.7039,6.79955,6.97394,6.80362,0.0274845,0.0406115,-0.0287475,-0.0976065,0.0349832,-0.0896677,0.0365575,-0.159171,0.839575,-0.196809,-0.170672,0.0972711,-0.0741684,0.0146687,-0.0747189,0.0119288,0.0673371,0.00236125,-0.00388435,0.0237502,0.0196662,0.00106318,-0.0121569,0.0181517,-0.0263513,0.556356,0.189784,0.26768,-0.020569,0.129656,-0.0390055,1.13842,-0.839538,-2.39393,0.451561,-0.897719,0.268294,-0.0788855,0.118792,0.185231,-0.0051351,-0.0291215,0.0462608,0.0333253,-0.0652311,-0.105622,0.219204,-0.297842,-0.0192299,0.0307517,-0.11373,-0.0182176
259.011,0.810079,0.325625,4,15,0,-228.791,6.64225,6.58782,6.93331,6.84396,6.55567,6.88092,6.62096,6.72917,6.31553,6.73688,6.75357,6.85889,6.9174,6.799,6.52788,6.01234,6.73316,6.48635,6.9711,6.5744,6.68008,7.14347,6.77924,6.5227,6.5389,6.55443,6.70893,6.46957,6.56725,6.87891,6.56376,6.4866,7.03006,6.2293,7.26535,6.62007,6.54003,6.90233,6.90243,6.55425,6.57226,6.86208,6.29573,6.6185,6.84602,6.53091,6.63107,7.1644,6.68829,6.79334,6.99601,6.93226,-0.0321549,0.0763641,0.0175685,0.00113225,0.071618,-0.0976067,0.027576,-0.1536,0.863751,-0.171936,-0.145763,0.109895,-0.0754469,0.0258579,-0.0699244,0.00114772,0.0474296,-0.00557981,-0.00539595,0.0353719,0.0157003,0.000657776,-0.00545314,0.0316703,-0.0227318,0.550898,0.214891,0.440471,-0.0284327,0.102337,-0.00894188,1.15487,-0.727243,-1.90757,0.507324,-0.931003,0.368835,-0.0678912,0.0699026,0.13093,-0.00453482,-0.000625607,0.118847,0.050246,-0.0268366,-0.0462139,0.440828,-0.256931,-0.0159952,0.0377197,0.128238,0.000211326
260.614,1,0.325625,4,15,0,-229.194,6.42438,6.80268,6.7464,6.80145,6.663,6.79119,6.53827,6.80204,6.26984,6.58512,6.64529,6.90889,6.93531,6.94095,6.51463,6.28968,6.79438,6.60826,6.90036,6.27739,6.43787,6.746,6.52246,6.30572,6.70449,6.65143,6.83984,6.35504,6.58738,7.02458,6.47875,6.54309,6.84206,6.31443,7.20504,6.66685,6.51393,6.74255,6.84221,6.64903,5.83109,7.1905,6.1539,6.45535,6.69963,6.80737,6.05643,7.07383,6.74849,6.68837,6.96743,6.69932,0.0796686,0.0521263,0.0151829,-0.034326,0.0222458,-0.0849538,0.0375231,-0.168119,0.839731,-0.185318,-0.176481,0.0914613,-0.0586041,0.025398,-0.0635429,0.0130382,0.0500518,-0.008369,0.00422554,0.0161969,0.0382382,0.0325158,0.000157689,0.0140272,-0.040701,0.575434,0.264584,0.151239,-0.0130725,0.115542,-0.0326348,1.12159,-0.780424,-2.41918,0.421995,-0.774633,0.363555,-0.0602297,0.0967037,0.139262,-0.000604176,0.0333814,0.066988,0.165783,0.0698413,-0.0780271,0.118326,-0.460032,0.02869,0.0253073,0.146259,-0.00640671
269.027,0.979192,0.325625,4,15,0,-233.873,6.35165,6.59721,6.71247,6.70204,6.62332,6.80546,6.59199,6.8013,6.31977,6.74359,6.53571,7.01343,6.94056,6.99737,6.43792,6.64165,6.86651,6.56266,6.85577,6.16038,6.4551,6.75055,6.54002,6.35803,6.63079,6.64969,6.76849,6.51216,6.49698,7.04242,6.5945,6.59386,6.83739,6.25078,7.22287,6.65664,6.62913,6.73796,6.76802,6.55485,6.0966,6.88024,6.26765,6.5382,6.83468,6.71783,6.03363,7.05937,6.74602,6.73962,6.91414,6.82671,0.0881915,0.0516603,-0.0120531,-0.0637927,0.0248562,-0.0922749,0.0485559,-0.136671,0.845633,-0.171845,-0.156291,0.0963348,-0.0711382,0.0153562,-0.0681977,0.013704,0.0607482,0.0117933,0.0139515,0.00120134,0.0144145,0.0120634,-0.00425242,0.0256304,-0.0258303,0.553203,0.233975,0.309864,-0.0239146,0.166144,0.0270501,1.12126,-0.725503,-2.16591,0.429335,-0.855903,0.257107,-0.0649038,0.112768,0.167375,0.0381877,0.0365387,-0.00326825,0.0496475,0.0129653,-0.0538394,0.33809,-0.291953,0.0239552,0.0322665,-0.0247312,-0.0119065
256.558,0.741785,0.325625,4,15,0,-220.447,6.69166,6.5461,6.8794,6.70093,6.69942,6.76163,6.60797,6.7543,6.20655,6.56243,6.88225,6.84587,6.94921,6.88335,6.493,6.12806,6.70623,6.60247,7.05251,6.45375,6.80895,7.13606,6.77854,6.55762,6.66373,6.56555,6.78578,6.65889,6.70951,6.89785,6.51649,6.44924,6.85051,6.33148,7.28354,6.94948,6.48885,6.86797,6.74435,6.71291,6.36672,7.0495,6.18985,6.64408,6.85198,6.58433,6.75542,7.20616,6.76083,6.7814,6.91078,6.99216,-0.00229993,0.0826368,0.0259181,0.0147352,0.024368,-0.102886,-0.00781824,-0.142253,0.864047,-0.151183,-0.121323,0.0981695,-0.0619803,0.000774134,-0.0746036,-0.0100454,0.0597623,-0.00927526,-0.0175166,0.0337582,0.0248605,0.0280673,-0.0058794,0.031588,-0.0189482,0.555743,0.227193,0.555645,-0.0406108,-0.0209949,-0.00176262,1.14007,-0.614999,-1.47594,0.49428,-0.770198,0.166106,-0.0646991,0.0617874,0.164675,0.00357919,-0.000469334,0.156412,0.136593,0.0989421,-0.0397756,0.449035,-0.214166,0.00412984,0.0389246,0.176071,0.00275022
