# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/vi_normal_full_pdw2_upload.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_full_pdw2_upload_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,gamma.1,gamma.2,gamma.3,gamma.4
264.203,0.828785,0.390745,4,15,0,-236.701,6.52176,6.70526,6.81441,6.69444,6.71988,6.78244,6.66935,6.77414,6.34953,6.66909,6.82099,6.97486,6.90366,6.76591,6.49834,6.302,6.94011,6.4481,6.81103,6.45337,6.64183,6.89194,6.75842,6.60156,6.68863,6.51816,6.71678,6.5234,6.78771,6.75318,6.62997,6.4467,6.83813,6.35657,7.26687,6.81465,6.54557,6.76193,6.63491,6.6815,6.09985,7.05427,6.37814,6.40763,6.81106,6.40122,6.51552,7.23422,6.68454,6.55579,6.87919,6.85656,-0.0657048,0.0362981,0.072107,-0.0255139,0.179472,-0.113135,0.027963,-0.116216,0.853502,-0.186492,-0.156565,0.0905076,-0.0709741,0.0426678,-0.0756049,0.01392,0.064773,-0.0340853,-0.0158956,0.0309113,0.0330323,0.0232938,-0.0178704,0.0114072,-0.0201324,0.556967,0.198942,-0.180869,0.015937,0.116286,-0.0464903,1.1792,-0.792049,-2.18399,0.360573,-0.977405,0.590821,-0.074997,0.115461,0.177364,-0.0892078,-0.0387031,0.097914,0.118336,0.0217823,-0.128932,0.129451,-0.227407,-0.0475255,0.00203472,0.556602,-0.00476199
254.355,0.607472,0.390745,4,15,0,-222.57,6.46853,6.58446,6.78211,6.92854,6.61946,6.85963,6.61148,6.85615,6.25358,6.77608,6.77841,6.9914,6.90618,7.19562,6.48081,6.15129,6.60972,6.57688,7.01088,6.24845,6.72075,6.87754,6.6027,6.31044,6.53173,6.74446,6.80789,6.53153,6.46655,6.97806,6.34351,6.5574,7.05922,6.29272,7.19994,6.46434,6.44223,6.82676,6.95932,6.71055,6.55757,6.80708,5.85743,6.43508,6.73692,6.51821,6.18916,7.12212,6.82177,6.87758,7.01149,6.76178,0.0744451,0.0482046,0.00844523,-0.0806783,0.15369,-0.113055,0.0252902,-0.121887,0.834677,-0.202046,-0.167504,0.0959963,-0.0786169,-0.0237269,-0.0611179,-0.00356629,0.0540589,0.0193488,0.00547749,0.0230108,0.0140099,0.0216439,-0.0177375,0.0307698,-0.0207222,0.572662,0.210102,-0.176031,0.0133992,0.109708,-0.0750989,1.1305,-0.833143,-2.36166,0.426241,-0.794112,-0.141557,-0.0580894,0.0643009,0.146087,0.0591555,0.0190573,0.0708054,0.0390919,0.0344261,-0.107481,0.432449,-0.234069,0.00918784,0.0253366,0.143165,-0.0150581
256.601,0.877802,0.390745,4,15,0,-212.519,6.63274,6.55987,6.75242,6.55759,6.65937,6.85909,6.5303,6.81908,6.48941,6.70289,6.75375,6.88927,6.84654,6.50304,6.50001,6.55301,6.83762,6.56894,6.89052,6.5352,6.60374,7.07934,6.72721,6.43864,6.73877,6.63099,6.69653,6.51581,6.51368,7.03129,6.84227,6.59987,6.82284,6.24182,7.18588,6.87448,6.54198,6.81488,6.71843,6.69475,6.09667,7.05083,6.32337,6.44353,6.81964,6.65604,6.35982,7.06253,6.68068,6.58137,6.75757,6.9832,0.0180479,0.0655348,0.0592705,-0.0636673,0.170884,-0.133094,0.0268309,-0.0972623,0.831306,-0.183299,-0.159998,0.115369,-0.0650227,0.0449383,-0.0516218,0.0102974,0.0608147,-0.0226904,-0.00142632,0.0205863,0.0320827,0.0190963,0.00529785,-0.00519355,-0.0246707,0.544784,0.251462,0.0250956,-0.00480749,0.120509,0.0259138,1.13338,-0.80769,-2.08253,0.555796,-0.876834,0.573554,-0.0473075,0.102502,0.163913,-0.0404319,0.0197595,0.0844278,0.144912,0.0400245,-0.0340739,-0.142834,-0.27867,-0.0167582,0.0218427,0.500367,-0.0118831
261.261,0.818506,0.390745,4,15,0,-212.727,6.43822,6.56103,6.78707,6.80789,6.71983,6.90873,6.57858,6.77761,6.46256,6.54432,7.03872,6.88835,6.91729,6.75833,6.49803,6.57356,6.78124,6.51601,7.08632,6.4516,6.5279,7.05645,6.74597,6.41845,6.68027,6.56753,6.80673,6.74597,6.49942,7.22908,6.71646,6.61507,6.91588,6.19358,7.19812,6.52317,6.60366,6.79783,6.92198,6.65215,6.22339,7.06336,6.08435,6.494,6.77627,6.7938,5.91622,7.06932,6.77149,6.62969,6.85378,6.63421,0.0129426,0.0467367,-0.0150047,-0.0889958,0.176034,-0.117177,0.03548,-0.112944,0.862891,-0.168675,-0.156869,0.071129,-0.0715693,0.00215736,-0.0530664,0.0123596,0.0559343,-0.000252396,-0.00932884,0.0293416,0.0215657,0.0282134,0.0011132,0.0123658,-0.00759058,0.544732,0.202333,-0.198149,0.0170956,0.128612,-0.0259812,1.14876,-0.683298,-2.32618,0.210985,-0.812372,0.147453,-0.0393023,0.0991322,0.150549,0.0385022,0.0333202,0.155086,0.142857,0.122824,0.00267699,0.175621,-0.0857399,-0.0243674,0.03056,-0.0211714,-0.0166105
262.437,0.990449,0.390745,4,15,0,-230.977,6.42982,6.5589,6.84799,6.79041,6.70067,6.95771,6.49699,6.7782,6.33959,6.49998,7.00589,6.91235,6.92655,7.02178,6.47222,6.19356,6.68751,6.51526,6.98209,6.43543,6.61149,7.08811,6.73676,6.48321,6.68666,6.63757,6.79639,6.81123,6.55594,7.19234,6.69786,6.67235,6.88723,6.23789,7.14398,6.59537,6.55866,6.8058,6.86109,6.6333,6.34171,7.07985,6.17312,6.50679,6.72595,6.86668,5.92439,7.07592,6.75712,6.73467,6.92033,6.74441,0.0124621,0.0692478,-0.0281197,-0.107364,0.155477,-0.127176,0.0341701,-0.101277,0.860158,-0.171979,-0.157075,0.0740612,-0.0628089,0.000744313,-0.054573,0.00102508,0.0594327,0.0109795,-0.0041198,0.0355644,0.0160022,0.0305114,-0.0108358,0.00341738,-0.00536486,0.540634,0.207438,-0.121641,0.0072183,0.129488,0.0148368,1.13995,-0.704321,-2.26735,0.261835,-0.721034,0.133189,-0.0456139,0.0803505,0.160318,0.0559169,0.0255161,0.146679,0.0822937,0.0950458,-0.066487,0.0404336,-0.0605991,-0.0301529,0.0465151,-0.0993136,-0.0200389
263.147,0.979884,0.390745,4,15,0,-233.493,6.54484,6.63614,6.7636,6.56343,6.56536,6.95047,6.61931,6.89242,6.3315,6.71935,6.41032,7.01462,6.83606,6.82042,6.52048,6.43781,6.80117,6.59991,6.92009,6.4286,6.67003,6.75999,6.67298,6.36371,6.47292,6.68362,6.75575,6.2468,6.74864,6.76931,6.67569,6.40189,6.90191,6.36998,7.27743,6.68724,6.46364,6.90052,6.74284,6.62668,6.30916,6.9896,6.25001,6.34968,6.84212,6.56229,6.4091,7.11924,6.72762,6.71309,6.95839,6.94256,-0.00252692,0.11707,0.034254,0.0183477,0.152814,-0.118476,0.011747,-0.109392,0.832642,-0.191755,-0.154004,0.121058,-0.0815251,0.0308188,-0.054849,0.00303443,0.0657172,-0.0128925,-0.00878292,0.0136113,0.0175458,0.00403471,-0.0132819,0.0197264,-0.0455445,0.56631,0.227835,-0.11273,0.0066924,0.0858001,-0.0195811,1.13659,-0.86521,-2.03541,0.604202,-0.991517,0.439375,-0.0680829,0.0951447,0.178893,-0.0723017,-0.0792916,-0.0232494,-0.0124744,-0.093849,-0.153092,0.197255,-0.514451,0.00545366,0.055795,0.233831,0.00342447
261.035,0.649329,0.390745,3,15,0,-215.765,6.54961,6.66404,6.74821,6.63486,6.58678,6.94093,6.68729,6.89164,6.32709,6.77358,6.48365,7.03304,6.89813,6.90534,6.53264,6.46205,6.74887,6.59318,6.94905,6.37476,6.65206,6.75896,6.66006,6.31007,6.44166,6.65639,6.75675,6.27078,6.69974,6.70593,6.62313,6.41404,6.90848,6.35547,7.31126,6.66068,6.45603,6.95714,6.73897,6.64639,6.33977,6.97171,6.16297,6.39505,6.84774,6.45185,6.38119,7.14573,6.71666,6.73361,6.9903,6.93086,-0.0181741,0.0861898,0.0370222,-0.0128878,0.161575,-0.111462,0.0112917,-0.110313,0.830138,-0.183181,-0.164606,0.111798,-0.0955397,0.033124,-0.0529059,-0.00217371,0.0657452,-0.0108961,-0.0169555,0.0204228,0.0252929,-0.00193387,-0.0162807,0.0167036,-0.0391847,0.568699,0.220069,-0.16642,0.0129658,0.0927859,-0.0292028,1.13366,-0.819481,-2.33787,0.476144,-1.12721,0.465196,-0.0663614,0.0851053,0.17945,-0.0688833,-0.0989961,0.00111714,0.0201982,-0.117863,-0.158039,0.165494,-0.442613,-0.0149825,0.0383618,0.285566,-0.00240542
260.01,0.726919,0.390745,4,15,0,-210.573,6.42265,6.61402,6.79182,6.8208,6.69306,6.86542,6.49511,6.82136,6.3631,6.55679,7.01663,6.86612,6.9785,6.82911,6.41514,6.36812,6.79194,6.48983,6.87031,6.40177,6.53845,7.03766,6.58271,6.5427,6.82625,6.72197,6.7341,6.65014,6.49863,7.17969,6.26461,6.66077,7.05815,6.2324,7.11882,6.75957,6.45782,6.72349,6.84473,6.59509,6.09989,6.93473,6.26478,6.45203,6.77581,6.65854,5.88782,7.06122,6.70331,6.62258,6.82715,6.96731,0.0205309,0.0602167,-0.0154652,-0.0677967,0.182601,-0.119994,0.0196846,-0.115307,0.853654,-0.218635,-0.147115,0.0714937,-0.0529975,0.00318849,-0.0494754,0.0177274,0.0581566,0.0058627,0.00437577,0.0196134,0.021618,0.0349338,-0.006222,0.0228642,-0.0174243,0.549622,0.192736,-0.131256,0.0113263,0.0749016,-0.01889,1.1414,-0.921457,-2.08552,0.277701,-0.640711,0.151148,-0.0392193,0.112579,0.156671,0.0486665,0.0529255,0.103027,0.123037,0.122335,-0.0472087,0.316317,-0.196817,-0.0123024,0.0379008,-0.0458391,-0.0126538
256.509,0.558386,0.390745,4,15,0,-213.964,6.60477,6.49767,6.74631,6.74045,6.57304,6.9661,6.59426,6.90114,6.35722,6.74746,6.49787,6.99429,6.75474,6.96176,6.57303,6.38873,6.73807,6.60831,6.9698,6.39088,6.55716,6.85627,6.67656,6.30772,6.44842,6.46741,6.78086,6.25597,6.72364,6.76688,6.6796,6.40763,6.8558,6.32153,7.24559,6.54935,6.4572,6.88143,6.70393,6.66507,6.15314,6.89175,6.03669,6.41692,6.78996,6.64298,6.16082,7.21826,6.69776,6.76613,7.0076,6.90772,0.0530287,0.0701681,-0.0231001,-0.0617794,0.163864,-0.131995,0.0234919,-0.0879504,0.805655,-0.199395,-0.162977,0.138635,-0.0720344,0.0171559,-0.0418799,0.0074424,0.0595298,-0.0136129,-0.0110271,0.00883133,0.0214722,-0.0120119,-0.010187,0.00097539,-0.0269085,0.565699,0.254918,0.0539905,-0.00755622,0.124052,0.0366503,1.10105,-0.934491,-2.03772,0.813059,-0.826952,0.266009,-0.0540405,0.0967702,0.162315,-0.0750866,-0.0831458,-0.0350751,0.0135228,-0.135817,-0.115177,-0.0513812,-0.303947,0.00748282,0.0452714,-0.108102,-0.0115307
261.968,1,0.390745,4,15,0,-231.166,6.46159,6.5768,6.77595,6.70549,6.70759,6.8425,6.55284,6.82723,6.28305,6.63981,6.9388,6.84065,7.04736,6.67213,6.43313,6.07734,6.78203,6.45259,6.85678,6.337,6.66072,7.01125,6.66459,6.54722,6.74831,6.761,6.7077,6.5698,6.42694,6.87265,6.46903,6.68098,7.0017,6.25449,7.23504,6.61118,6.56902,6.70811,6.82706,6.632,6.18408,7.02971,6.02164,6.39729,6.86762,6.46067,5.98947,7.12248,6.61489,6.62872,6.82791,6.69347,0.103042,0.0755866,0.0116611,-0.0380295,0.163306,-0.095796,0.00843856,-0.0979125,0.847302,-0.207995,-0.148083,0.0718688,-0.0757132,0.0219955,-0.0605809,0.0128501,0.0588505,-0.00116776,-0.0038259,0.0269708,0.0241849,0.0383769,-0.0144921,0.0260085,-0.0152968,0.54492,0.198076,-0.269271,0.0236753,0.0641025,-0.000499125,1.15184,-0.862487,-2.19587,0.167307,-0.931658,0.367274,-0.0511934,0.103597,0.159656,0.0250896,0.0276208,0.123549,0.125441,0.122367,-0.0830793,0.371033,-0.172786,0.0401256,0.0391998,0.124042,-0.00709794
254.946,0.707809,0.390745,4,15,0,-222.95,6.4955,6.52293,6.77118,6.85537,6.58412,6.82363,6.63017,6.83708,6.37764,6.6358,6.51025,7.03819,6.70529,7.0495,6.5397,6.35631,6.76022,6.58896,7.03718,6.40541,6.63378,6.86635,6.67021,6.30106,6.47956,6.49048,6.77311,6.42264,6.82329,6.98084,6.54985,6.33577,7.01761,6.30113,7.26118,6.61712,6.41334,6.88674,6.72325,6.6528,6.05876,6.9575,6.05638,6.3902,6.82655,6.68075,6.23334,7.20956,6.79755,6.85785,7.05675,6.9448,0.00577577,0.0744242,0.0247191,-0.0529708,0.138859,-0.125351,0.0252859,-0.118651,0.830615,-0.179428,-0.165646,0.126366,-0.0733467,-0.0172531,-0.042314,0.0186304,0.059757,-0.00435635,-0.0121611,0.00523951,0.0329417,0.0126382,0.00175788,0.014233,-0.0244397,0.563465,0.255097,-0.109903,0.00502484,0.102931,-0.0545209,1.11866,-0.795303,-2.1302,0.719199,-0.754907,-0.0713442,-0.0391137,0.1182,0.161788,-0.00678495,-0.0215697,0.0296524,0.15063,0.0234741,-0.0303578,0.163204,-0.276061,-0.0167968,0.0354033,0.235196,-0.00988665
257.234,0.954905,0.390745,4,15,0,-211.654,6.43927,6.56909,6.72617,6.6407,6.54633,7.00652,6.62381,6.80777,6.3506,6.58673,6.61567,7.0143,6.73382,6.89958,6.50852,6.29048,6.74207,6.46304,6.98143,6.50475,6.50947,6.73616,6.60784,6.28869,6.5517,6.53807,6.75466,6.48633,6.74569,6.7179,6.52675,6.46605,7.10557,6.32501,7.20759,6.66117,6.39258,6.72299,6.75912,6.53924,6.28631,6.98717,6.08839,6.40572,6.76464,6.61516,6.13215,7.23315,6.79188,6.82225,7.06977,6.87244,-0.000473333,0.0642537,0.0098272,-0.0477179,0.143329,-0.123096,0.0267549,-0.125456,0.825902,-0.178168,-0.160632,0.111314,-0.062796,0.00122501,-0.058841,0.027003,0.0771383,-0.00302806,-0.0126499,0.0115368,0.0308847,0.00912424,0.00227609,0.00392601,-0.0172051,0.560272,0.229042,-0.128453,0.00689509,0.0977319,-0.074251,1.12391,-0.76919,-2.11857,0.604287,-0.746883,0.144326,-0.0532615,0.158798,0.208489,-0.0010008,-0.0192647,0.0520637,0.141614,0.0138604,-0.0227561,0.0190739,-0.194342,-0.0173345,0.033506,0.120261,-0.00890622
