# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/sl_beta_sens_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_sens_pdw2_all_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta.28,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28
5437.39,0.901064,0.513467,3,7,0,-5424.14,-1.55656,0.00205055,-0.0141275,-0.0875455,0.0578545,0.0258937,0.00535744,0.13475,-0.111845,-0.149283,-0.0295501,0.00779318,-0.0973573,-0.0495602,-0.0894894,0.104903,0.154472,0.0751433,-0.0253654,0.00317362,0.0712377,-0.0242239,0.00183356,0.0248557,0.0214545,0.0147237,-0.0162708,0.000728888,-0.00783873,7.79765,0.632007,-0.0425702,-0.39167,0.0341647,0.0207775,0.00010359,-0.000503423,0.0498938,-0.512687,-0.341658,-0.204852,-0.0291211,-0.432564,-0.460175,0.84756,0.665026,0.647435,-0.0202123,0.10557,0.198477,-0.0480227,0.0184882,0.0960632,0.0974827,0.0226579,-0.112421,-0.00170779,-0.103531
5434.84,0.800683,0.513467,3,7,0,-5421.34,-1.55106,0.00147832,-0.0150731,-0.08664,0.036412,0.0359226,-0.00207429,0.136523,-0.12447,-0.170189,-0.0241369,0.00694646,-0.123859,-0.0474975,-0.0705772,0.109881,0.165167,0.0643061,-0.00768032,0.0131215,0.0629956,-0.038192,0.00443189,0.03389,-0.00682788,0.0101056,0.00182317,0.00623236,-0.0199829,7.90912,0.354584,-0.0225266,-0.220543,0.0163612,0.0602221,-0.00346541,-0.0190339,0.0517361,-0.616504,-0.372459,-0.221054,-0.0622462,-0.447426,-0.271482,0.908296,0.753801,0.564915,-0.00438737,0.114106,0.173229,-0.0751094,0.0352185,0.136822,-0.0469552,0.0322185,-0.0174846,0.0726788,-0.263928
5430.06,0.798831,0.513467,3,7,0,-5418.03,-1.53627,-0.00625283,0.000335013,-0.079451,0.0396718,0.00660722,0.00671795,0.138996,-0.110807,-0.159952,-0.0618665,0.0304467,-0.106169,-0.0325975,-0.0953326,0.101221,0.170679,0.0672949,-0.0236268,0.00400293,0.0678904,-0.02059,-0.00661679,0.0136199,0.031311,0.0164664,-0.0228554,-0.00415458,-0.0183599,7.60686,0.260021,-0.0183555,-0.199016,0.0172271,0.00884513,-4.44135e-05,-0.0842095,0.0612738,-0.579911,-0.487387,-0.145562,-0.0454076,-0.352369,-0.517065,0.855464,0.771732,0.578298,-0.0264251,0.102465,0.190041,-0.0634981,-0.0363492,0.0255889,0.122509,-0.0074769,-0.176538,-0.107229,-0.242491
5435.38,0.794762,0.513467,3,7,0,-5414.51,-1.56086,0.012811,-0.0179421,-0.0844951,0.0520885,0.0431704,0.00109882,0.126452,-0.129141,-0.165051,-0.0330297,-0.000688072,-0.108856,-0.0445976,-0.070163,0.117566,0.150377,0.0738512,-0.00404447,0.0202192,0.0798203,-0.0407379,0.00403113,0.0385869,-0.0048625,0.0105504,-0.0100468,0.00373672,-0.0266163,7.91323,0.570417,-0.0365836,-0.391804,0.0326133,0.0449271,-0.00140029,-0.0226781,0.0165121,-0.596633,-0.40401,-0.236027,-0.044673,-0.471435,-0.255247,0.958638,0.643593,0.65057,-0.0084352,0.152111,0.220935,-0.0978721,0.00903177,0.122669,-0.0768936,-0.0101699,-0.1044,0.0164221,-0.351539
5433.12,0.742001,0.513467,3,7,0,-5417.91,-1.55777,0.00997992,-0.00977526,-0.0965258,0.0316493,0.00622139,0.00215314,0.128164,-0.128045,-0.163739,-0.0703885,0.022154,-0.10851,-0.055954,-0.0737935,0.102965,0.165082,0.0712609,-0.0134667,0.019323,0.0757992,-0.0214634,-0.00209669,0.0150314,0.0295725,0.0082509,-0.00869354,0.000688942,-0.0255094,7.9654,0.31993,-0.0208875,-0.163692,0.0118717,0.00868845,-0.000873316,-0.112984,-0.00445371,-0.602374,-0.495886,-0.169886,-0.0459068,-0.476668,-0.314422,0.861997,0.731121,0.613367,-0.0144969,0.145618,0.211393,-0.0537706,-0.00817303,0.045969,0.130407,-0.0199777,-0.0974825,-0.0351972,-0.33692
5428.51,0.585968,0.513467,3,7,0,-5411.63,-1.55147,0.00672699,-0.0201885,-0.0934825,0.0335041,0.0106894,-0.00913935,0.125613,-0.124389,-0.164136,-0.0701156,0.013852,-0.095015,-0.050616,-0.0722123,0.0941441,0.1677,0.0695091,-0.0247405,0.0195861,0.0693258,-0.0286639,-0.00130498,0.0251961,0.031048,0.00683537,-0.0113714,-0.010735,-0.0259545,8.07499,0.497512,-0.0326987,-0.212993,0.0159772,0.0643716,-0.00625963,-0.105851,-0.0135307,-0.574214,-0.436919,-0.195193,-0.0326649,-0.41511,-0.33,0.792259,0.752112,0.590468,-0.0266247,0.137541,0.193548,-0.0736987,-0.0106136,0.0735631,0.119535,-0.046676,-0.127003,-0.237204,-0.342798
5427.3,0.935427,0.513467,3,7,0,-5411.57,-1.57637,0.000529783,-0.0201686,-0.102823,0.0509366,0.0326663,0.000581538,0.14971,-0.107844,-0.172194,-0.049589,0.0200323,-0.11952,-0.0432636,-0.0979809,0.121701,0.166685,0.0759213,0.0112417,0.0124331,0.0873441,-0.0292202,0.0110945,0.0191843,0.00517299,0.019346,0.0132024,0.00632165,-0.0389528,7.98425,0.561322,-0.03708,-0.329116,0.025983,0.0294087,-0.000506173,-0.0159841,0.109079,-0.652893,-0.522989,-0.177863,-0.0583989,-0.481816,-0.470631,1.00331,0.730265,0.67146,0.013805,0.14726,0.242021,-0.0441454,0.0642338,0.0948489,0.0389942,0.080777,0.0185057,0.0390548,-0.514475
5430.6,0.97333,0.513467,3,7,0,-5411.88,-1.57223,0.0017322,-0.00928291,-0.0932097,0.0601373,0.0308372,-0.00599561,0.145752,-0.110067,-0.166999,-0.0368261,0.0182714,-0.113944,-0.0443027,-0.0922252,0.109834,0.170956,0.0751027,0.0151009,0.010152,0.0804114,-0.0284742,0.00642088,0.0270061,-0.00142059,0.0224621,0.00790041,0.00238332,-0.0411475,7.96134,0.481883,-0.0314263,-0.453489,0.0387427,0.0531416,-0.00341887,-0.00632672,0.121112,-0.627888,-0.454226,-0.179333,-0.0595489,-0.472171,-0.442347,0.911114,0.759672,0.66527,0.0132455,0.132744,0.222983,-0.0510425,0.0395318,0.109963,-0.0169154,0.0756909,-0.0220181,-0.0343731,-0.543462
5431.61,1,0.513467,3,7,0,-5417.92,-1.54395,0.0187742,-0.0189591,-0.0819696,0.040058,0.0276677,-0.00260089,0.118778,-0.145431,-0.150897,-0.0565584,0.0240831,-0.121208,-0.0421535,-0.0793195,0.108776,0.155304,0.0614165,-0.029397,0.00593984,0.063455,-0.0245119,0.00398516,0.0348172,0.028245,0.00933008,-0.0227856,-0.0075652,-0.0164436,7.86745,0.568144,-0.0368317,-0.241166,0.0196825,0.0600188,-0.00387723,-0.138791,-0.0549187,-0.564649,-0.4815,-0.164047,-0.0577242,-0.384564,-0.37086,0.89706,0.707798,0.52148,-0.0305366,0.101296,0.1779,-0.059432,0.00617169,0.105532,0.0940807,-0.0453174,-0.176417,-0.163736,-0.217182
5427.89,0.785095,0.513467,3,7,0,-5414.66,-1.57361,-0.00536501,-0.00604957,-0.0913191,0.0332565,0.0231853,-0.00928929,0.139887,-0.107988,-0.17436,-0.04462,0.0171949,-0.115597,-0.0544242,-0.0858081,0.118467,0.15676,0.0732286,-0.00374738,0.0365974,0.0872644,-0.0125894,-0.00572107,0.0115879,0.00938047,-0.00982623,-0.00294187,0.010985,-0.0211838,7.89363,0.222041,-0.0153467,-0.187418,0.0140183,0.0551603,-0.00476446,-0.0280269,0.0845088,-0.644604,-0.475978,-0.181932,-0.0488282,-0.526856,-0.392329,0.982952,0.67892,0.637531,-0.00793188,0.19708,0.242727,-0.0441995,-0.0335674,0.0200298,0.0138532,-0.083005,-0.0435493,0.154148,-0.279788
5428.97,0.877374,0.513467,3,7,0,-5413.89,-1.53772,0.017764,-0.0156306,-0.0794732,0.0471739,0.0247784,0.0118425,0.132673,-0.126793,-0.141889,-0.0437371,0.015969,-0.101617,-0.0211872,-0.0716751,0.114528,0.1542,0.0702534,-0.0144834,-0.00385847,0.0659151,-0.0429596,0.00612708,0.0473464,0.0141586,0.03731,-0.0149208,-0.0143096,-0.0260613,7.84498,0.526438,-0.0335848,-0.306252,0.0257665,0.00470426,0.00210884,-0.0379637,0.00590247,-0.510031,-0.425335,-0.187346,-0.0421971,-0.317289,-0.27537,0.921184,0.678561,0.613934,-0.0124377,0.0834868,0.183354,-0.0816967,0.0437757,0.183331,0.0470999,0.10124,-0.152737,-0.300354,-0.344209
5430.28,0.965738,0.513467,3,7,0,-5417.37,-1.55891,-0.00789023,-0.000536991,-0.0958283,0.0514517,0.0224818,-0.00293249,0.135622,-0.11573,-0.18324,-0.0468759,0.0143038,-0.123096,-0.0609376,-0.0900914,0.114529,0.168395,0.0727066,-0.0122211,0.0299738,0.0877058,-0.0169172,-0.00044528,0.00794836,0.00887021,-0.00294299,-0.0084302,0.00879508,-0.0146874,8.1519,0.341378,-0.0239665,-0.323923,0.0277297,0.0391575,-0.00294717,-0.058214,0.0731263,-0.672442,-0.469898,-0.202937,-0.0536204,-0.537478,-0.434459,0.958826,0.743045,0.633803,-0.0141222,0.183606,0.24405,-0.0521783,-0.017212,0.00700819,0.014042,-0.0529048,-0.0679313,0.127635,-0.193987
5434.86,0.95011,0.513467,3,7,0,-5416.66,-1.56216,0.0114252,-0.0186928,-0.0869568,0.0383225,0.0236787,0.00625207,0.138815,-0.12379,-0.151055,-0.0438591,0.0219935,-0.0968587,-0.0257392,-0.0791007,0.115771,0.155791,0.06944,-0.0158124,0.00320888,0.0661944,-0.0374013,0.00672695,0.0442875,0.0129135,0.0325589,-0.0134463,-0.00832476,-0.0191402,7.75307,0.489677,-0.0313443,-0.235046,0.0180472,0.0215623,0.000117954,-0.0403833,0.0259957,-0.525221,-0.412757,-0.165346,-0.0346192,-0.33861,-0.339146,0.92806,0.68993,0.606374,-0.0109602,0.0984463,0.184029,-0.0642667,0.051208,0.180101,0.0525566,0.0971782,-0.124996,-0.182116,-0.252797
5433.64,0.742686,0.513467,3,7,0,-5413.48,-1.5533,-0.00606328,0.00183631,-0.0853833,0.0553841,0.0229374,-2.47511e-05,0.126297,-0.118426,-0.171939,-0.0474718,0.0136584,-0.125885,-0.0585237,-0.0878243,0.113525,0.173587,0.0734074,-0.00878446,0.0221882,0.0865526,-0.0209843,-0.00182256,0.0122062,0.0114505,-0.0105485,-0.0103319,0.00684496,-0.0206129,7.70431,0.342948,-0.0242669,-0.360495,0.0323349,0.0295142,-0.00193677,-0.0726084,0.0672639,-0.648164,-0.481778,-0.209823,-0.0595273,-0.532469,-0.413454,0.965608,0.771935,0.637213,-0.0158621,0.166333,0.240893,-0.0722032,-0.0354632,0.00459955,0.00364821,-0.109667,-0.0921441,0.0822982,-0.272248
5433.95,0.94109,0.513467,3,7,0,-5419.67,-1.57258,0.0115552,-0.0106952,-0.0861256,0.0475337,0.0360908,0.00663448,0.134417,-0.111762,-0.141185,-0.0435751,0.0216576,-0.106671,-0.0401934,-0.0758521,0.113992,0.163145,0.0717102,-0.0116734,0.0123666,0.0752566,-0.0165517,-0.00904881,0.0377588,0.00400096,0.027713,-0.00945936,0.00195645,-0.0138649,8.24091,0.401581,-0.0255105,-0.292133,0.0235927,0.0242256,0.00072505,-0.0289156,0.0608765,-0.521003,-0.420532,-0.17322,-0.0434127,-0.419501,-0.30349,0.911994,0.724503,0.633238,-0.00575375,0.129661,0.209275,-0.0217907,0.00260535,0.162963,0.0193649,0.100917,-0.080172,0.00872941,-0.183123
5432.6,0.910605,0.513467,3,7,0,-5421.71,-1.54281,-0.000510125,-0.00551822,-0.0949959,0.0590114,0.0165946,-0.0145325,0.138663,-0.120325,-0.166182,-0.0395599,0.0133508,-0.125485,-0.0378064,-0.0844534,0.111717,0.157888,0.0909199,-0.0144108,0.0183369,0.0766708,-0.040315,0.00393814,0.012703,0.0244338,-0.0100616,-0.0151032,0.0013173,-0.0233479,7.62736,0.493775,-0.0323747,-0.44546,0.0386572,0.0837678,-0.00828246,-0.0209886,0.0617363,-0.627492,-0.509032,-0.213643,-0.0577017,-0.43543,-0.398024,0.927088,0.639534,0.774193,-0.0228057,0.144518,0.212926,-0.119987,-0.0222594,-0.00132633,0.061537,-0.129695,-0.132107,-0.0201211,-0.308371
5426.61,0.787139,0.513467,3,7,0,-5414.43,-1.54287,-0.00208923,-0.0159315,-0.0917527,0.034799,0.0183246,-0.0138735,0.128897,-0.139102,-0.161231,-0.0500944,0.0215896,-0.100879,-0.0385729,-0.109481,0.0979224,0.161315,0.057137,-0.0287702,-0.000855448,0.0702057,-0.0405894,0.0143539,0.0294132,0.0151228,0.0122385,-0.0170455,0.00248503,0.00438975,7.76994,0.470615,-0.0308552,-0.248713,0.0187706,0.0875065,-0.00770376,-0.120191,-0.020942,-0.558977,-0.399691,-0.155335,-0.0352589,-0.353107,-0.661299,0.818701,0.745649,0.500896,-0.0192169,0.0954724,0.194474,-0.073912,0.0688415,0.123085,0.0737145,0.0289486,-0.0936008,0.0519073,0.0579783
5423.56,0.930543,0.513467,3,7,0,-5409.61,-1.55248,-0.013755,-0.0164806,-0.0858933,0.0414712,0.00940672,-0.0220504,0.116106,-0.11545,-0.160859,-0.0532877,0.0113041,-0.0990716,-0.0447569,-0.101621,0.11016,0.164587,0.0504626,-0.0193762,0.0218481,0.0869897,-0.0286984,0.0156801,0.0331315,0.00492017,0.0168369,-0.0110818,0.00360603,0.0136329,7.7601,0.528982,-0.0378298,-0.283758,0.0244997,0.0987072,-0.0105365,-0.103294,0.0203734,-0.56504,-0.388109,-0.189967,-0.0318721,-0.410055,-0.554737,0.908831,0.780437,0.458494,-0.00437878,0.165707,0.241432,-0.0281688,0.0956477,0.162868,0.0484497,0.0851396,-0.0396153,0.0887984,0.180059
5421.75,0.887391,0.513467,3,7,0,-5401.11,-1.52985,-0.000681229,-0.0100445,-0.0787337,0.027956,0.0251064,-0.000803501,0.118797,-0.106514,-0.182409,-0.064302,0.0132239,-0.0942159,-0.0428777,-0.08819,0.0892699,0.166208,0.062314,-0.0169769,0.0199382,0.0681635,-0.0387508,0.0174132,0.027784,0.00301056,-0.00522946,-0.0179986,-0.0217949,-0.0042118,7.79674,0.319331,-0.0211609,-0.160641,0.0114372,0.0540861,-0.0034894,-0.108596,0.0580443,-0.638216,-0.433734,-0.184872,-0.0375449,-0.386028,-0.491764,0.769465,0.76568,0.535671,-0.0233712,0.136514,0.190187,-0.104226,0.0244865,0.0532747,-0.0609226,-0.103988,-0.140966,-0.391634,-0.055628
5429.13,0.99604,0.513467,3,7,0,-5411.53,-1.55358,0.00202798,-0.00258792,-0.075882,0.0466951,0.0065069,0.00607312,0.128742,-0.113126,-0.17408,-0.0570608,0.0148605,-0.10275,-0.0528847,-0.0841508,0.0891194,0.161497,0.0629474,-0.0146742,0.0287541,0.0761896,-0.0271086,0.0132164,0.0362691,-0.00220439,-0.0113171,-0.0114959,-0.00904999,-0.00302332,7.86888,0.383627,-0.0275161,-0.285969,0.0269261,0.000819263,7.20898e-05,-0.0805956,0.0441902,-0.62592,-0.420424,-0.178405,-0.0446947,-0.434519,-0.45236,0.751119,0.74033,0.544841,-0.0169571,0.166207,0.212269,-0.0651911,0.0294079,0.104191,-0.0709619,-0.104269,-0.0853467,-0.164984,-0.039931
5433.64,0.978071,0.513467,3,7,0,-5417.56,-1.538,-0.00455909,0.00848781,-0.0836517,0.044752,0.0225968,0.00391328,0.119666,-0.112411,-0.165727,-0.0448027,0.0294434,-0.100831,-0.0365497,-0.0848723,0.126928,0.164219,0.0556289,-0.0186648,0.0265365,0.0859418,-0.0309962,-0.00132302,0.0282525,0.0180095,0.0119012,-0.00175373,-0.00981364,-0.0259139,7.52386,0.141995,-0.0103208,-0.24172,0.0205166,0.0219251,-0.000720505,-0.10259,0.0568808,-0.562129,-0.407385,-0.147669,-0.0317092,-0.408387,-0.375918,1.0616,0.761775,0.490307,-0.0166206,0.174675,0.238952,-0.0674804,0.00693948,0.105157,0.0731176,0.00664571,-0.0672155,-0.220903,-0.342263
5435.98,0.761365,0.513467,3,7,0,-5410.89,-1.56902,0.0037889,-0.0284212,-0.0927471,0.0504571,0.0224659,-0.00122739,0.141767,-0.130103,-0.15508,-0.042344,0.0032102,-0.11862,-0.0466918,-0.0814715,0.0997927,0.153057,0.0872005,-0.00817018,-0.000500295,0.0646842,-0.0298563,0.00614659,0.0282447,0.00737682,0.0185205,-0.0170385,0.00565813,-0.0180685,7.96874,0.750218,-0.0496631,-0.37674,0.0315743,0.0393734,-0.00239677,-0.00547794,0.0194573,-0.597808,-0.469597,-0.226345,-0.0586024,-0.445139,-0.385475,0.796915,0.631271,0.753111,-0.00944734,0.0883434,0.179814,-0.066435,0.0212033,0.094171,0.00482469,0.0290864,-0.129872,0.0661183,-0.238643
5427.72,0.583363,0.513467,3,7,0,-5408.11,-1.55478,0.0149462,0.0173181,-0.0740815,0.0443728,0.0236937,0.0213016,0.148346,-0.13259,-0.165513,-0.0466415,0.0108835,-0.107104,-0.0303073,-0.107338,0.133709,0.168188,0.0773689,-0.0147653,0.00676211,0.0708234,-0.0499262,0.0017903,0.0359822,0.00565128,0.0220496,-0.0150781,-0.00108202,-0.0264345,7.92815,0.00952934,0.000600266,-0.231851,0.0207374,-0.0383081,0.00648018,-0.0313939,0.0309154,-0.590054,-0.479705,-0.217084,-0.0337594,-0.41654,-0.551742,1.09276,0.732145,0.675899,-0.0169348,0.111333,0.195704,-0.118878,0.00639924,0.1189,-0.0143738,0.0327335,-0.140019,-0.0681012,-0.349138
5433.27,1,0.513467,3,7,0,-5419.91,-1.56548,-0.00677006,-0.0324972,-0.0965531,0.0513575,0.0225845,0.00511038,0.130194,-0.110572,-0.163181,-0.0378594,0.0206255,-0.106067,-0.0580692,-0.0681584,0.104621,0.16488,0.0698262,-0.0111453,0.0248377,0.0756032,-0.0121015,0.0150822,0.0130355,0.0154575,0.00963372,-0.00491316,-0.00260439,-0.0200144,7.9447,0.826014,-0.0570487,-0.32826,0.0275096,0.0120023,0.0002489,-0.043886,0.074496,-0.575155,-0.377306,-0.17285,-0.0456613,-0.481776,-0.254903,0.864672,0.740055,0.59956,-0.0100393,0.157204,0.211737,-0.0185022,0.0491141,0.0412732,0.0618801,0.0029668,-0.0682463,-0.0829991,-0.264344
5428.85,0.800926,0.513467,3,7,0,-5416.34,-1.53069,0.0117453,-0.00454729,-0.0830885,0.0378741,0.0289706,-0.00654972,0.142869,-0.125872,-0.163478,-0.0490908,-0.00130806,-0.124741,-0.0207718,-0.0900021,0.119371,0.149912,0.0795291,-0.0300029,0.000419383,0.0732704,-0.0412156,-0.0137782,0.025406,-0.00515497,0.0161629,-0.0142377,0.010996,-0.0269095,7.67764,0.279206,-0.0162722,-0.222481,0.0171247,0.0788162,-0.00566626,-0.0137181,0.00210232,-0.616578,-0.520654,-0.25389,-0.0519306,-0.342519,-0.44297,0.96859,0.618187,0.694462,-0.0322194,0.100826,0.201833,-0.117692,-0.0578361,0.0689109,-0.0754492,0.015117,-0.122635,0.143718,-0.355412
5429.42,1,0.513467,3,7,0,-5420.05,-1.52833,0.0128638,-0.00617612,-0.0815338,0.0359067,0.0356577,-0.0107088,0.145461,-0.130147,-0.166775,-0.052346,0.000319209,-0.12374,-0.0186986,-0.0891576,0.119128,0.152169,0.0798855,-0.0286051,0.00668948,0.0740264,-0.0414262,-0.00132229,0.0254415,-0.000790707,0.0153143,-0.0192596,-0.000310823,-0.0248156,7.66217,0.280345,-0.0160721,-0.2255,0.0167791,0.100192,-0.00730143,-0.0207297,-0.00406427,-0.629079,-0.534445,-0.251775,-0.0535073,-0.329971,-0.435091,0.969677,0.633186,0.691979,-0.0335076,0.115489,0.205182,-0.118084,-0.0294518,0.0539596,-0.0701399,-0.0106002,-0.161846,-0.0515162,-0.327756
5428.51,0.795222,0.513467,3,7,0,-5408.95,-1.56584,-0.00213589,-0.00761428,-0.09089,0.0606923,0.0102347,0.0194597,0.121821,-0.113299,-0.153726,-0.0419614,0.0312134,-0.098184,-0.0625888,-0.0728083,0.112196,0.173246,0.0612931,0.000415854,0.019305,0.0771117,-0.0182101,0.00529641,0.0274921,0.023214,0.0114763,-0.0025376,-0.00461582,-0.0169594,8.23989,0.534162,-0.0378278,-0.384512,0.0351326,-0.0580583,0.00651085,-0.0844853,0.074517,-0.535364,-0.364904,-0.135619,-0.0386974,-0.523709,-0.273977,0.938149,0.808713,0.537347,0.00375918,0.148047,0.215166,-0.0221815,0.0422843,0.118959,0.120112,0.0219467,-0.050516,-0.112753,-0.223994
5428.98,0.948239,0.513467,3,7,0,-5414.07,-1.5645,0.00506284,-0.0189249,-0.088636,0.0470522,0.0187481,-0.00128695,0.149667,-0.100362,-0.172452,-0.0530329,0.00690675,-0.104491,-0.046447,-0.0849206,0.134447,0.159165,0.0788723,-0.0266371,0.0174748,0.0548328,-0.0341848,0.00105953,0.0163046,0.00982288,0.00470691,-0.0235181,-0.0169272,-0.00526843,7.69703,0.628718,-0.0421828,-0.266724,0.0231875,0.0475085,-0.00339612,0.00836366,0.0736564,-0.600783,-0.473794,-0.228264,-0.0273823,-0.478804,-0.368172,1.09565,0.682033,0.668969,-0.0326644,0.111767,0.152887,-0.106242,-0.0317184,0.0116848,-0.017258,-0.0629915,-0.171257,-0.307871,-0.0695837
5432.77,0.915229,0.513467,3,7,0,-5414.59,-1.56052,0.00248468,0.0067414,-0.0822066,0.0465719,0.0263549,0.00690192,0.116926,-0.141433,-0.1553,-0.0441643,0.0260626,-0.121368,-0.0367514,-0.0811056,0.101758,0.16588,0.0693754,-0.000320716,0.0087726,0.0938198,-0.0316994,0.00769647,0.0360454,0.0138333,0.0201687,-0.00155555,0.015017,-0.0364573,7.98134,0.146154,-0.00945513,-0.309783,0.0259609,0.00687707,0.00111734,-0.11833,0.012562,-0.592605,-0.462599,-0.159409,-0.0657924,-0.399887,-0.364541,0.845888,0.740354,0.617692,0.00279559,0.148655,0.26033,-0.0502494,0.054509,0.152542,0.0664973,0.0585929,-0.0577502,0.196814,-0.481515
5433.74,0.773502,0.513467,3,7,0,-5417.96,-1.57238,0.012686,0.00175976,-0.0728137,0.0401776,0.0208921,0.00546937,0.115219,-0.138555,-0.156031,-0.0473385,0.025081,-0.122365,-0.0414877,-0.0711282,0.101582,0.168694,0.0621135,-0.00846677,0.00931342,0.0848266,-0.033372,0.00176889,0.0345731,0.0119721,0.01219,-0.00273275,0.00454908,-0.0319219,7.9106,0.188722,-0.0121317,-0.232137,0.0200909,0.0143391,-0.000134734,-0.127677,0.000808328,-0.586738,-0.445699,-0.165732,-0.0653612,-0.407186,-0.288097,0.86005,0.774168,0.549845,-0.00799424,0.137374,0.235288,-0.0689461,0.0198839,0.129836,0.0385415,0.0101819,-0.0682571,0.020884,-0.421614
5432.05,0.953673,0.513467,3,7,0,-5420.66,-1.55234,0.00949003,0.00298216,-0.0876503,0.0453946,-0.00306968,0.000438848,0.126592,-0.106881,-0.161516,-0.0325513,0.00975261,-0.105793,-0.026718,-0.0664069,0.11653,0.166393,0.069919,-0.0227389,0.017467,0.0643869,-0.0206613,0.017025,0.0405,0.014508,0.0148947,-0.0177026,-0.00907289,-0.024246,8.04308,0.338956,-0.0229943,-0.277949,0.0253055,0.0251177,-0.00353391,-0.0198696,0.0794404,-0.559515,-0.377263,-0.222331,-0.0452984,-0.331436,-0.220122,0.943627,0.755172,0.592246,-0.0244566,0.126687,0.181032,-0.0393286,0.0506495,0.126737,0.0186319,-0.0164894,-0.16083,-0.204764,-0.320233
5432.09,0.768406,0.513467,3,7,0,-5414.34,-1.55348,0.00543951,-0.0171146,-0.0706656,0.0573406,0.0282692,0.00185821,0.123064,-0.110346,-0.181186,-0.0420625,0.0284603,-0.110103,-0.0307778,-0.0612462,0.0980751,0.159858,0.0834272,-0.00633631,0.012323,0.0784241,-0.0252412,0.00363914,0.034967,0.0115535,0.0129897,0.00479332,-0.00440684,-0.0261169,8.04113,0.63251,-0.0428888,-0.364542,0.0329879,0.0455059,-0.00258734,-0.0722551,0.102662,-0.640637,-0.442375,-0.155983,-0.0543425,-0.357804,-0.203701,0.787438,0.679577,0.721956,-0.00208526,0.135328,0.217903,-0.0373977,0.0410285,0.148954,0.0568697,0.0348584,-0.0217428,-0.126064,-0.344944
5433.8,1,0.513467,3,7,0,-5421.57,-1.55821,0.0045469,0.0025219,-0.0996409,0.0485484,0.0286501,-0.00703829,0.140263,-0.139971,-0.139675,-0.0470283,0.0114569,-0.110977,-0.0388782,-0.0871431,0.111684,0.172989,0.0614425,-0.0170428,0.00563356,0.0832871,-0.0261557,0.00654873,0.0303525,0.00887022,0.0192714,-0.0331877,-0.00859413,-0.0155308,7.75161,0.258823,-0.0151558,-0.407036,0.0325139,0.0640073,-0.00441906,-0.050069,-0.0163485,-0.528123,-0.428458,-0.20973,-0.0507648,-0.409989,-0.414387,0.94525,0.800921,0.542171,-0.0250319,0.127156,0.233463,-0.078864,-0.0105764,0.0618628,-0.035356,-0.0199673,-0.239423,-0.180162,-0.205126
5427.98,0.717668,0.513467,3,7,0,-5414.79,-1.55549,0.0133037,-0.00231315,-0.0954451,0.0477293,0.0319337,-0.00784188,0.139079,-0.152149,-0.142225,-0.050515,0.0187443,-0.108098,-0.0412948,-0.0868582,0.114294,0.17549,0.0626058,-0.00895787,0.0130448,0.0810875,-0.0309131,0.0155623,0.0401802,-0.00470443,0.0252362,-0.0347914,-0.00613719,-0.0192723,7.78495,0.322402,-0.0189879,-0.416515,0.0336919,0.0653302,-0.00441055,-0.0790128,-0.0267338,-0.537148,-0.439629,-0.185771,-0.0495641,-0.434663,-0.398737,0.957604,0.815631,0.556025,-0.0186761,0.139071,0.227197,-0.08371,0.0190338,0.0951568,-0.11663,0.00370803,-0.253173,-0.143836,-0.254542
