# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/sl_beta_sens_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_beta_sens_pdw2_all_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta.28,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28
5431.29,0.919485,0.598669,3,7,0,-5419.9,-1.54353,-0.0103208,-0.0105299,-0.104221,0.0441322,0.0204451,-0.0112146,0.127405,-0.108022,-0.149194,-0.0456442,0.0110932,-0.114207,-0.0429068,-0.089362,0.115139,0.170052,0.0641803,-0.0146992,0.00874238,0.0904919,-0.0316524,0.015247,0.0175399,0.020908,0.0236853,-0.00317572,-0.00316277,-0.0507133,7.78619,0.424671,-0.0289427,-0.295025,0.0228019,0.0708362,-0.00630391,-0.0414394,0.0580044,-0.551819,-0.438324,-0.211305,-0.0510302,-0.424973,-0.422248,0.976054,0.772962,0.55972,-0.0178332,0.144375,0.252623,-0.0705341,0.0428391,0.0465503,0.0721671,0.0317551,-0.112584,-0.149791,-0.669805
5431.19,0.99324,0.598669,3,7,0,-5423.85,-1.56257,0.0176165,-0.00385353,-0.0709865,0.0510681,0.024985,0.0191911,0.139739,-0.135199,-0.172999,-0.0444361,0.0208818,-0.10951,-0.0388843,-0.0766375,0.115251,0.152654,0.0815974,-0.0132845,0.0166374,0.0603578,-0.0272255,-0.0096345,0.0361395,0.00274783,0.00259122,-0.0199549,0.00257835,0.006789,7.99469,0.394574,-0.0254862,-0.307444,0.02813,-0.0266164,0.00517554,-0.0576887,0.0235753,-0.620181,-0.463358,-0.173937,-0.0425169,-0.432654,-0.323656,0.916382,0.643277,0.706692,-0.0120838,0.117515,0.166998,-0.067317,-0.0256014,0.127646,-0.0181382,-0.0258124,-0.107015,0.0580022,0.0896668
5429.25,0.688026,0.598669,3,7,0,-5410.34,-1.55238,-0.00585931,-0.00621737,-0.104607,0.0432228,0.0318902,-0.0105736,0.122556,-0.116072,-0.145462,-0.0530435,0.0193969,-0.109383,-0.0480149,-0.0811679,0.116913,0.168424,0.0533047,-0.00847967,0.0153962,0.0851301,-0.0435826,0.0127843,0.030113,0.0334356,0.0314277,-0.00235487,-0.00790333,-0.0390674,7.79235,0.280809,-0.01805,-0.291296,0.0211714,0.0782318,-0.0058188,-0.0838603,0.0186689,-0.530891,-0.426303,-0.177462,-0.0469271,-0.443952,-0.348187,0.98866,0.790541,0.474131,-0.00448759,0.150507,0.236792,-0.075652,0.0721309,0.132299,0.17382,0.0889351,-0.0920975,-0.211667,-0.51599
5431.08,0.979978,0.598669,3,7,0,-5415.59,-1.54567,-0.00964674,-0.0111289,-0.0898602,0.0421017,0.016331,0.00825864,0.143999,-0.115535,-0.159886,-0.0411277,0.00716463,-0.116534,-0.0391459,-0.0897895,0.115712,0.154547,0.0848024,-0.0246128,0.0270685,0.0778398,-0.0151354,-0.00654295,0.0406718,0.0117706,-0.017047,-0.00418438,0.00699272,-0.0327725,7.95739,0.413207,-0.0296126,-0.221709,0.0189756,0.000688317,0.000970977,0.00411281,0.0509139,-0.592676,-0.470533,-0.226728,-0.0460054,-0.41617,-0.4451,0.929302,0.647472,0.71631,-0.0293066,0.165598,0.21687,-0.0481891,-0.035292,0.117386,-0.00581219,-0.147156,-0.0759761,0.0623395,-0.432849
5433.88,0.84476,0.598669,3,7,0,-5416.47,-1.55122,0.00444371,-0.0143918,-0.0763908,0.0415944,0.0261301,0.000409546,0.115376,-0.11379,-0.148831,-0.0511928,0.0208278,-0.112013,-0.0383857,-0.0762319,0.1118,0.165064,0.0636071,-0.0139085,0.00836598,0.06874,-0.0330791,0.00985075,0.0209736,0.0151913,0.0407869,-0.0143825,-0.0151795,-0.017267,7.60858,0.464157,-0.0311176,-0.232633,0.0193519,0.0444752,-0.00247361,-0.0925804,0.0404442,-0.550493,-0.449009,-0.176645,-0.051399,-0.393085,-0.316737,0.920564,0.750572,0.559711,-0.0101949,0.11212,0.191823,-0.061866,0.0482112,0.0866052,0.0718993,0.134376,-0.134827,-0.299356,-0.228056
5436.5,0.857732,0.598669,3,7,0,-5421.99,-1.56045,0.00853875,-0.00120132,-0.0905999,0.0496677,0.00863811,0.00970584,0.143609,-0.132491,-0.174736,-0.0389569,0.00888461,-0.112861,-0.0413175,-0.0895046,0.121462,0.162403,0.0811687,-0.0152513,0.0178153,0.0759337,-0.0319646,-0.0101706,0.0299025,0.0111579,-0.00758395,-0.0180033,0.00440574,-0.0216554,8.11995,0.374336,-0.0246666,-0.333145,0.0295613,-0.0136382,0.001653,-0.0279655,0.0353896,-0.627015,-0.456936,-0.221818,-0.0425814,-0.462434,-0.424189,1.00301,0.691984,0.699249,-0.0240125,0.142171,0.210748,-0.10328,-0.0622677,0.0641241,-0.0173376,-0.118498,-0.143469,0.037408,-0.286017
5432.98,0.788779,0.598669,3,7,0,-5423.19,-1.54873,-0.00855568,-0.00757789,-0.0949149,0.0516077,0.0303394,-0.000899384,0.130098,-0.119612,-0.164859,-0.0580201,0.0190221,-0.105305,-0.0421125,-0.0731209,0.116131,0.148192,0.0771111,0.0116211,0.00992335,0.0761833,-0.00749648,0.011611,0.00763792,0.0144395,0.0223262,-0.00964066,-0.00512131,-0.0116066,7.78189,0.423834,-0.028318,-0.390235,0.0318072,0.0303424,-0.000905875,-0.0605361,0.0434334,-0.624545,-0.524378,-0.16311,-0.0514165,-0.468489,-0.266651,0.938465,0.630213,0.674923,0.0113639,0.126692,0.213659,-0.00516056,0.044294,0.0313374,0.071528,0.0685553,-0.0849542,-0.111723,-0.153296
5432.27,0.953453,0.598669,3,7,0,-5419.81,-1.56369,0.00857728,-0.0215603,-0.0942591,0.0343523,0.0159512,-0.00125154,0.106764,-0.131343,-0.169354,-0.0325173,0.0130609,-0.123841,-0.0453948,-0.0793479,0.119697,0.171252,0.0713595,-0.0290973,0.00455213,0.0793505,-0.0335421,0.00764727,0.0250043,0.0117739,0.0166846,-0.00996374,-0.00734271,-0.0403762,7.93933,0.602039,-0.040258,-0.185128,0.0141709,0.04459,-0.00414182,-0.107825,0.0324938,-0.596707,-0.408104,-0.22152,-0.0537197,-0.431505,-0.33171,0.998011,0.764607,0.61288,-0.0333029,0.119971,0.221309,-0.0881262,0.00596397,0.0581509,0.00169714,-0.0107704,-0.14026,-0.204222,-0.533275
5436.96,0.843056,0.598669,3,7,0,-5418.17,-1.5585,0.00328274,-0.00693178,-0.0712094,0.0643828,0.0219204,0.0109899,0.146166,-0.111703,-0.151908,-0.0575649,0.0157447,-0.107249,-0.0371631,-0.0791343,0.116855,0.157325,0.0678466,-0.0194627,0.0270887,0.0837768,-0.0248043,0.00350308,0.0286293,0.0158439,0.00565225,-0.0210778,0.00362715,-0.0106159,7.97327,0.54188,-0.0380761,-0.394201,0.0373946,-0.00493646,0.00259789,-0.0206722,0.0288828,-0.560008,-0.472155,-0.191381,-0.0404578,-0.409997,-0.341206,0.959969,0.696126,0.591052,-0.0202018,0.17234,0.233629,-0.0617599,0.00385675,0.0851544,0.0372638,-0.0396631,-0.143542,0.0441792,-0.140212
5434.46,0.63805,0.598669,3,7,0,-5421.03,-1.54873,-0.0069879,0.00439416,-0.0781598,0.0724685,0.0107674,0.00373603,0.148489,-0.125067,-0.15163,-0.0551002,0.00667008,-0.103866,-0.0346251,-0.0769191,0.114753,0.154738,0.0789226,-0.0244292,0.0275385,0.0738714,-0.0261229,0.00362318,0.031868,0.0137624,0.00749129,-0.0162796,0.00514861,-0.015256,7.90244,0.44902,-0.0322324,-0.495096,0.0471099,0.0110049,-0.000411034,-0.00825073,-0.00669154,-0.552498,-0.462652,-0.223613,-0.0346772,-0.38769,-0.326641,0.918709,0.657505,0.67683,-0.0231035,0.159487,0.205661,-0.0590941,0.0125396,0.105647,0.0338725,-0.0231633,-0.120813,0.0623637,-0.201497
5431.13,0.736145,0.598669,3,7,0,-5418.18,-1.5585,0.013159,-0.0244385,-0.0966986,0.0191325,0.0373096,0.00254075,0.114667,-0.113654,-0.17092,-0.0342137,0.0267896,-0.116878,-0.0492365,-0.0838643,0.11235,0.162356,0.0634664,-0.00220423,0.0016347,0.0761982,-0.0326358,0.00149668,0.0206558,0.00966546,0.01709,-0.00710059,-0.00598892,-0.0271028,7.71401,0.417215,-0.0253453,-0.0828843,0.00101733,0.0413513,-0.00136624,-0.0947476,0.0908311,-0.616519,-0.424309,-0.148868,-0.0575323,-0.475042,-0.384459,0.949068,0.735201,0.561394,-0.00594974,0.1091,0.211758,-0.0802154,0.00118609,0.0625448,0.0179143,0.0217535,-0.097817,-0.155754,-0.357965
5432.37,0.993361,0.598669,3,7,0,-5419.6,-1.54479,0.0103702,-0.00838824,-0.0875736,0.0751239,0.00870048,0.00453228,0.152668,-0.131038,-0.143744,-0.0474297,0.00552969,-0.10688,-0.031292,-0.074563,0.11241,0.159299,0.0866158,-0.0241459,0.0168694,0.0760765,-0.028926,0.0101829,0.0274974,0.015348,0.0103739,-0.0158746,-0.00181959,-0.0176876,7.9819,0.69084,-0.046535,-0.546685,0.0506985,0.00556116,-5.71633e-05,0.0134058,-0.00614821,-0.529913,-0.4528,-0.236278,-0.0392523,-0.371325,-0.302924,0.901255,0.664531,0.740058,-0.0238489,0.140801,0.212205,-0.0657307,0.0282402,0.0838856,0.0385152,-0.0177159,-0.130198,-0.0648612,-0.233611
5433.67,0.996704,0.598669,3,7,0,-5421.09,-1.55808,-0.00263913,-0.00684904,-0.0872694,0.0237221,0.0406204,0.0036428,0.113298,-0.113684,-0.178648,-0.0421229,0.024373,-0.11753,-0.0493892,-0.0884267,0.114215,0.163012,0.0541496,-0.00270974,0.0100076,0.0754821,-0.0294871,-0.00288748,0.0269203,0.00717675,0.0141696,-0.00695579,0.00165499,-0.0252717,7.83926,0.165215,-0.0101854,-0.0952279,0.00368829,0.0417389,-0.000973896,-0.11566,0.0777628,-0.645536,-0.438198,-0.152253,-0.0577883,-0.472897,-0.425185,0.967334,0.762183,0.484944,-0.00495698,0.125258,0.20942,-0.069928,-0.0056264,0.0927134,0.00887426,0.0172722,-0.0854053,-0.0177436,-0.33378
5433.07,0.777306,0.598669,3,7,0,-5418.32,-1.54925,0.0127108,-0.0156584,-0.0858331,0.0606562,0.00521383,-0.00178898,0.156515,-0.129836,-0.146044,-0.0380188,0.00156076,-0.113743,-0.0381565,-0.0846017,0.107404,0.163289,0.0836884,-0.0170844,0.0206367,0.0837671,-0.0193789,0.00732794,0.0252798,0.0143438,0.0156783,-0.0241657,0.00157581,-0.00607863,7.82425,0.668916,-0.0450815,-0.448952,0.0411554,0.0188729,-0.00212167,0.032904,0.017372,-0.55587,-0.434535,-0.245933,-0.0491098,-0.409123,-0.395679,0.863717,0.693278,0.72539,-0.01622,0.158856,0.234229,-0.0427326,0.020852,0.0794213,0.039116,0.0104053,-0.156587,0.0164725,-0.0802845
5429.56,0.783771,0.598669,3,7,0,-5416.2,-1.55096,0.0114373,-0.0124565,-0.0862798,0.0562217,0.011716,-0.0022456,0.149326,-0.137115,-0.151248,-0.0333196,-0.00420453,-0.12738,-0.0490222,-0.081542,0.111462,0.158568,0.0929562,-0.0127479,0.0241986,0.0933868,-0.0194537,-0.00217035,0.0159807,0.00912535,0.0189922,-0.0287306,-0.00665538,-0.0153734,7.83061,0.570869,-0.0383642,-0.427877,0.038607,0.0205958,-0.00217194,0.0298476,0.0114808,-0.60035,-0.474061,-0.270561,-0.0601643,-0.494399,-0.361152,0.899707,0.637762,0.809151,-0.0207653,0.179014,0.261428,-0.0707622,-0.0414221,0.0113818,-0.0208544,-0.00741173,-0.209832,-0.145728,-0.203047
5431.91,0.943214,0.598669,3,7,0,-5415.33,-1.54796,0.0137955,-0.00179234,-0.0850096,0.065158,0.00326253,0.00982237,0.14138,-0.1243,-0.153629,-0.0347958,0.00144142,-0.124701,-0.0458933,-0.0762419,0.104382,0.152063,0.0942029,-0.0113796,0.0212674,0.0869009,-0.0288309,-0.00574138,0.0207242,0.00446037,0.0213782,-0.0182436,0.00437703,-0.0125092,7.84608,0.501606,-0.0338385,-0.453039,0.0423984,-0.0248401,0.00211543,0.0190479,0.0380478,-0.600164,-0.467569,-0.245004,-0.0577372,-0.466805,-0.330015,0.827889,0.597155,0.824476,-0.0116885,0.163291,0.24133,-0.0741553,-0.0202197,0.0665968,-0.00475929,0.0486853,-0.128777,0.0538723,-0.165217
5430.65,0.911399,0.598669,3,7,0,-5418.01,-1.5562,0.00217441,-0.022385,-0.0810905,0.032933,0.0431869,-0.00101991,0.12488,-0.127348,-0.164067,-0.0516242,0.0304524,-0.102097,-0.0406178,-0.0765741,0.11124,0.166699,0.0424664,-0.0117454,0.00597861,0.0654721,-0.0377835,-0.00235098,0.02924,0.0211173,0.0078016,0.00503155,-0.00590308,-0.0331451,7.83166,0.43418,-0.0277769,-0.179051,0.0117391,0.0636749,-0.00258227,-0.12856,0.00464936,-0.563841,-0.398078,-0.130421,-0.0437046,-0.393364,-0.335734,0.962443,0.812414,0.374572,-0.0106355,0.103954,0.181016,-0.0808708,0.00977431,0.115413,0.0962342,-0.00476574,-0.0343509,-0.165453,-0.43777
5429.91,0.874962,0.598669,3,7,0,-5413.72,-1.54415,0.0193915,-0.0263539,-0.0772458,0.0307372,0.0118648,-0.0160924,0.129917,-0.122692,-0.153094,-0.0442292,0.00896087,-0.116066,-0.0276116,-0.0744643,0.134643,0.169991,0.0744485,-0.0160895,0.0212334,0.0790857,-0.0216472,-0.00487086,0.0142357,-0.0007745,0.020455,-0.00941322,-0.0102951,-0.0200436,7.68083,0.564423,-0.0368156,-0.179173,0.0147507,0.0811329,-0.0086189,-0.0393139,0.0360078,-0.569039,-0.476044,-0.235959,-0.046606,-0.404643,-0.251563,1.10392,0.748801,0.651128,-0.0184487,0.153025,0.220316,-0.0634345,-0.028193,0.0318409,-0.0397571,0.0404976,-0.104109,-0.21849,-0.264729
5426.08,0.882396,0.598669,3,7,0,-5415.9,-1.56007,-0.012009,0.00864818,-0.108415,0.0572375,0.0312158,0.0256253,0.131179,-0.125784,-0.159322,-0.0509181,0.0168488,-0.10756,-0.0480588,-0.0829903,0.100539,0.150903,0.0720828,-0.0228368,0.00281649,0.0741756,-0.0332148,0.0165495,0.0480264,0.0309833,0.00300307,-0.011226,0.0180588,-0.0220842,8.06781,0.250061,-0.0171481,-0.351003,0.0281422,-0.0415718,0.00782066,-0.0653428,0.00173822,-0.56491,-0.423784,-0.176374,-0.0430827,-0.406832,-0.406148,0.809072,0.658467,0.615584,-0.0156058,0.110152,0.206137,-0.0460417,0.0857297,0.194968,0.1461,-0.031615,-0.0880504,0.27705,-0.29168
5427.66,0.771521,0.598669,3,7,0,-5404.23,-1.53901,0.0173212,-0.0200247,-0.0683029,0.0409473,0.0166502,-0.0201671,0.134499,-0.120565,-0.165241,-0.0431961,0.0129553,-0.110259,-0.0389262,-0.08321,0.129152,0.173178,0.070564,-0.00868888,0.0190229,0.0768407,-0.024514,-0.01096,0.00475326,-0.00872692,0.0190268,-0.0117819,-0.020933,-0.0189715,7.83934,0.559416,-0.0366307,-0.288602,0.0260633,0.0968489,-0.00987615,-0.046437,0.0618254,-0.60169,-0.459659,-0.212542,-0.0433193,-0.467273,-0.346194,1.08488,0.773458,0.622978,-0.0179977,0.144856,0.214038,-0.0921584,-0.073012,-0.0288467,-0.103859,0.0177859,-0.128204,-0.403839,-0.250569
5429.69,0.989008,0.598669,3,7,0,-5413.1,-1.56618,-0.0167702,-0.0153055,-0.092014,0.0402439,0.0173794,0.0014018,0.116401,-0.12688,-0.158428,-0.0413612,0.0141864,-0.110207,-0.0351341,-0.099475,0.106852,0.140952,0.0605571,-0.00884202,0.0183106,0.069749,-0.0239191,-0.00622023,0.0381067,0.00842948,-0.0120078,-0.00563546,0.00742142,-0.0268186,7.80403,0.481286,-0.033557,-0.283181,0.0230251,0.0192501,-0.00105121,-0.0907471,0.00858237,-0.594848,-0.459796,-0.166515,-0.0510969,-0.392612,-0.563042,0.886659,0.62931,0.523911,-0.0144988,0.135547,0.193524,-0.0668058,-0.0295025,0.114826,-0.013437,-0.11434,-0.0738314,0.0809359,-0.354211
5429.99,0.992151,0.598669,3,7,0,-5416.92,-1.53415,0.025052,0.00182083,-0.0819216,0.054177,0.028626,0.0061523,0.149155,-0.112511,-0.164142,-0.0474519,0.0161035,-0.111455,-0.0387821,-0.0625087,0.119086,0.177962,0.0817562,-0.016376,0.00735269,0.0783332,-0.0348481,0.0109445,0.0167143,0.0153943,0.035641,-0.0175986,-0.00862905,-0.0133818,7.86211,0.312442,-0.0185938,-0.326443,0.0281394,0.0293546,-0.00039275,-0.00354599,0.0762242,-0.580172,-0.436277,-0.217991,-0.0447665,-0.422761,-0.159648,0.972188,0.775363,0.713636,-0.0126608,0.123142,0.218303,-0.0703604,0.0453536,0.0651293,0.0695808,0.111425,-0.140483,-0.17679,-0.176742
5429.15,0.868434,0.598669,3,7,0,-5410.49,-1.56675,0.00423251,-0.00652402,-0.0948726,0.0345353,0.0312841,-0.000693962,0.120493,-0.125047,-0.170191,-0.0433831,0.0047718,-0.120027,-0.02093,-0.0795207,0.107433,0.18493,0.0827996,-0.00395065,0.0126713,0.0929187,-0.0345094,0.0153544,0.0375369,0.0206851,0.0275877,-0.00119018,0.00690022,-0.0326176,8.08304,0.225849,-0.0132623,-0.224203,0.0149925,0.0526966,-0.0032778,-0.0631574,0.0672251,-0.632462,-0.460621,-0.256188,-0.0623408,-0.329538,-0.321714,0.877898,0.816308,0.725899,0.00326733,0.155722,0.258232,-0.0429986,0.0926106,0.172463,0.117487,0.0968903,-0.0575221,0.0609979,-0.430803
5433.71,1,0.598669,3,7,0,-5423.21,-1.55419,3.42055e-05,-0.0146716,-0.0827476,0.0550236,0.0110959,0.0117511,0.148883,-0.130201,-0.163558,-0.0471232,0.0178147,-0.107015,-0.0614062,-0.083593,0.119229,0.138072,0.0653887,-0.0151438,0.0118609,0.0600258,-0.0306108,-0.0104223,0.0197418,0.0033648,0.000536063,-0.0200624,-0.00741328,-0.0210463,7.79138,0.627185,-0.0435246,-0.355893,0.0332076,-0.0249169,0.00350503,-0.0346334,-0.00873721,-0.589231,-0.454777,-0.158258,-0.0384541,-0.539884,-0.401159,0.98946,0.595014,0.564404,-0.0273869,0.107293,0.166903,-0.111358,-0.0790045,0.0116191,-0.068265,-0.0918406,-0.167774,-0.1696,-0.277972
5434.2,0.858374,0.598669,3,7,0,-5420.25,-1.55962,-0.00800209,0.00232655,-0.089388,0.0492373,-7.47476e-05,0.0155983,0.131939,-0.116168,-0.160848,-0.0452819,0.0244515,-0.112223,-0.0322499,-0.089369,0.115828,0.173491,0.0729896,-0.0238289,0.00494758,0.0729854,-0.0256733,-0.00800575,0.0353095,0.00335787,0.00907443,0.00539894,-0.00538138,-0.025566,8.08436,0.311391,-0.0226323,-0.254307,0.0233564,-0.0324396,0.00320825,-0.0686919,0.0697774,-0.57107,-0.44264,-0.179054,-0.0440466,-0.368198,-0.430024,0.948827,0.778761,0.631132,-0.0193823,0.11216,0.202136,-0.0520491,-0.00543494,0.140759,0.0034115,0.0156909,-0.0181265,-0.142204,-0.337667
5433.15,0.949342,0.598669,3,7,0,-5422.61,-1.54648,0.0119965,-0.0115877,-0.0767004,0.0519298,0.0361607,0.00129467,0.14001,-0.117957,-0.166351,-0.0340561,0.0155947,-0.117569,-0.0529667,-0.0803935,0.102602,0.158549,0.0716554,-0.0159319,0.0208564,0.077225,-0.0401314,-0.0106773,0.0197326,0.0275071,0.0238323,-0.00372348,0.0185423,-0.00579534,7.63371,0.423491,-0.0273516,-0.295075,0.0251981,0.0452795,-0.00160127,-0.0289537,0.0450239,-0.594059,-0.388663,-0.189659,-0.0473909,-0.461596,-0.375552,0.83364,0.683812,0.63567,-0.000666442,0.148713,0.21211,-0.0651845,0.0239023,0.133942,0.197802,0.125196,-0.0128897,0.315786,-0.0765429
5427.78,0.733067,0.598669,3,7,0,-5414.14,-1.57296,-0.0096404,-0.0181654,-0.107538,0.0450498,0.00303052,0.00443798,0.129701,-0.117652,-0.165826,-0.0448949,0.0110433,-0.103878,-0.0354305,-0.0823167,0.138264,0.164386,0.0749297,-0.00300837,0.00838397,0.0761338,-0.0215442,0.00666935,0.039748,0.0021197,0.00330354,-0.0183699,-0.0201897,-0.0313241,8.2167,0.628676,-0.0433604,-0.33843,0.0283049,-0.00268009,-0.00032767,-0.0355511,0.0708796,-0.596958,-0.474575,-0.213022,-0.0410592,-0.459354,-0.314787,1.13856,0.730656,0.645162,-0.0180507,0.124482,0.213871,-0.0736582,-0.0202716,0.0807442,-0.0946249,-0.10203,-0.189484,-0.413669,-0.413719
5428.09,0.974724,0.598669,3,7,0,-5417.79,-1.54336,0.0178978,0.00649348,-0.0724735,0.042365,0.0492322,-0.00368443,0.142202,-0.12665,-0.156161,-0.042767,0.0230776,-0.111027,-0.0489534,-0.0846591,0.0914973,0.156985,0.0680507,-0.0343987,0.0182985,0.0731819,-0.0352412,-0.00587963,0.0184183,0.0264259,0.0135452,-0.010451,0.0158782,-0.011223,7.64034,0.0763797,-0.00232215,-0.224431,0.0172452,0.0823717,-0.00384757,-0.058499,0.00158434,-0.548907,-0.385636,-0.162203,-0.0409834,-0.396901,-0.45257,0.753955,0.685781,0.590303,-0.0241903,0.138418,0.201989,-0.0718313,0.00715352,0.0910362,0.149381,0.0415258,-0.0664579,0.2588,-0.14823
5433.46,0.831227,0.598669,3,7,0,-5412.09,-1.56416,-0.00571548,-0.0216036,-0.0938826,0.0581757,0.00679932,0.0141737,0.13215,-0.114242,-0.166719,-0.0535791,0.0114355,-0.108337,-0.0272573,-0.081101,0.129139,0.161894,0.0738997,-0.001514,0.000560202,0.0684544,-0.0311021,0.00864755,0.0366701,0.0091109,0.0153335,-0.0175457,-0.0115524,-0.0369321,8.05248,0.78593,-0.0542143,-0.401223,0.0359904,-0.0260882,0.00318067,-0.0401995,0.0656632,-0.614452,-0.513792,-0.208175,-0.0497822,-0.40297,-0.320319,1.06416,0.716399,0.638158,-0.0132175,0.0969136,0.19163,-0.0851033,0.0023946,0.0891168,-0.0342316,-0.0366978,-0.185016,-0.271966,-0.487786
5429.39,0.640396,0.598669,3,7,0,-5415.47,-1.53634,0.00652775,0.00316277,-0.0761987,0.0356278,0.0301226,-0.00525428,0.130784,-0.134416,-0.150714,-0.0403871,0.0131945,-0.109706,-0.0524297,-0.0838409,0.101219,0.165202,0.0654647,-0.026135,0.0118319,0.0931363,-0.0233255,-0.0117871,0.0090285,0.00650882,0.00334116,0.00269471,0.0111093,-0.0111329,7.53943,0.0904412,-0.0051077,-0.203164,0.0158901,0.0525067,-0.00337452,-0.0689314,-0.0139401,-0.53756,-0.372779,-0.197472,-0.0392412,-0.45074,-0.415462,0.854858,0.736061,0.581,-0.0181307,0.153208,0.257458,-0.0543776,-0.0226591,0.0483739,0.0442061,0.0179216,0.00878849,0.174984,-0.14704
5430.95,0.845963,0.598669,3,7,0,-5417.04,-1.56299,0.000929345,-0.0171287,-0.0977727,0.0568322,0.0166439,0.0142767,0.134086,-0.105328,-0.169814,-0.0522113,0.0163851,-0.112161,-0.0368271,-0.07379,0.12296,0.155646,0.0772347,-0.00740456,0.0136629,0.0573111,-0.0347487,0.0158734,0.0450201,0.0154807,0.0229144,-0.0264974,-0.0123673,-0.0296726,8.1757,0.695519,-0.0472243,-0.363453,0.031703,-0.00788555,0.00243339,-0.0303982,0.0840724,-0.62194,-0.502145,-0.192151,-0.0519646,-0.421007,-0.273293,0.987878,0.676649,0.658997,-0.016077,0.108276,0.161005,-0.0820407,0.0356054,0.128098,0.00207188,-0.00951334,-0.227701,-0.272849,-0.391906
5431.95,0.80205,0.598669,3,7,0,-5415.26,-1.55884,-0.00840483,-0.0133965,-0.0900157,0.0610985,0.013595,0.0216624,0.139445,-0.107201,-0.170074,-0.0461564,0.0232499,-0.111636,-0.0457714,-0.0751787,0.102395,0.169934,0.0857488,-0.00362011,0.00895769,0.0612067,-0.0344094,0.0108131,0.0382466,0.00930261,0.0270231,-0.0246911,-0.00745759,-0.0259934,8.06355,0.641317,-0.0446403,-0.394412,0.0356449,-0.0385476,0.00544581,-0.0278145,0.118342,-0.62193,-0.461107,-0.17561,-0.0551453,-0.445089,-0.314022,0.828218,0.73271,0.738523,-0.0107046,0.103252,0.171181,-0.0818083,0.0240088,0.111977,-0.0150365,0.0278341,-0.204838,-0.17956,-0.343312
5429.67,0.846419,0.598669,3,7,0,-5415.61,-1.55607,0.00847937,0.00476731,-0.0768086,0.0524733,0.0300776,-0.0069172,0.122962,-0.137824,-0.163549,-0.0400802,0.00813576,-0.120454,-0.0357136,-0.0957511,0.118122,0.163349,0.0534521,-0.0155393,0.0206376,0.0979854,-0.0212012,-0.00367009,0.0200342,0.00920685,-0.00549344,0.00177978,0.0126517,-0.0069343,7.75529,0.253598,-0.0165245,-0.356684,0.0313906,0.0562973,-0.00400759,-0.0933726,-0.0149132,-0.604517,-0.43094,-0.213236,-0.0530947,-0.405816,-0.486549,0.99859,0.759999,0.482039,-0.00800521,0.178982,0.271413,-0.0394896,0.00917095,0.0913042,0.053668,-0.0228952,0.0123066,0.209936,-0.0915859
5430.66,0.810721,0.598669,3,7,0,-5415.27,-1.54804,6.06294e-05,-0.02461,-0.0983383,0.0436513,0.0166176,0.0137653,0.143334,-0.104714,-0.157062,-0.0522452,0.0229723,-0.106585,-0.0438493,-0.0728609,0.113284,0.161811,0.0846151,-0.0149679,0.0029143,0.0509267,-0.036245,0.00758004,0.0320856,0.0151558,0.0295775,-0.0254756,-0.0144494,-0.0344336,7.95821,0.66179,-0.0442757,-0.249533,0.0198547,-0.00435792,0.00230214,-0.0150982,0.0884423,-0.567509,-0.476239,-0.174795,-0.0443324,-0.435081,-0.28459,0.914019,0.688678,0.718642,-0.0244056,0.0764915,0.142875,-0.0976953,0.00017139,0.0750335,0.00289558,0.0186637,-0.232147,-0.318349,-0.454787
