# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/vi_normal_sens_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_sens_pdw2_all_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,theta_1.25,theta_1.26,theta_1.27,theta_1.28,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28,gamma.1,gamma.2,gamma.3,gamma.4
-2853.41,0.951446,0.305791,4,15,0,2901.66,5.62744,5.81732,5.97759,5.90253,5.77727,5.80204,5.99289,5.93624,5.48654,5.73475,6.09977,6.15786,5.76023,5.98796,5.92542,5.82751,5.95307,5.67622,6.0196,5.91347,5.56393,5.92801,5.73639,5.71335,5.85269,5.79728,5.86786,5.69564,6.18144,6.0075,5.44713,5.97122,5.8286,5.67358,6.23687,6.07416,5.67912,6.1653,5.83683,5.77579,5.4486,5.59552,5.85553,5.8964,5.9583,5.73136,5.64055,6.00294,5.81348,5.88923,5.933,6.34399,-0.083955,0.129782,-0.0624131,0.0234704,0.0236289,0.018752,-0.0693219,0.0315796,-0.072524,-0.0311476,0.371204,0.262981,-0.613468,-0.845948,-0.105647,0.83186,-0.0522023,-0.108195,0.145667,0.183971,0.100475,-0.0147888,0.0291632,0.0927076,-0.0236136,0.032206,0.0510348,0.0187177,0.00381637,-0.0293574,-0.0241292,-0.0284809,0.961921,0.13551,0.463118,-0.0342738,-0.247993,0.0226091,0.0723444,-0.00487391,-0.0213256,0.119646,-0.82677,-0.626565,-0.213305,0.933026,-0.538961,-0.512614,1.16644,0.781118,0.848356,-0.0269258,0.191622,0.261914,-0.0598288,0.0644105,0.118655,-0.0208927,-0.127857,-0.255803,-0.477771,-0.376167,-0.0276553,0.0891746,-0.485796,0.00437644
-2850.59,0.950383,0.305791,4,15,0,2887.16,5.68468,5.90679,5.91395,5.89012,5.8641,6.10671,6.0136,6.07521,5.61797,5.55949,5.75325,5.9504,5.98138,5.72777,5.74978,5.614,5.76694,5.80036,5.92716,5.85139,5.63432,5.86207,5.66355,5.57834,5.88118,5.98314,6.21246,5.94659,6.06734,6.05701,5.58479,6.04337,5.93165,5.69936,6.12864,6.13519,5.72386,5.8867,5.65451,5.79899,5.60879,5.75038,5.58768,5.88465,6.11527,5.80742,5.17791,6.17099,6.02532,5.95014,5.80008,6.16656,-0.000800821,0.0818926,0.00655164,-0.0568212,0.0609968,0.0134142,-0.0488539,0.0639444,-0.0592745,-0.00538029,0.366655,0.254473,-0.592747,-0.880428,-0.0965958,0.795235,-0.0820049,-0.0928659,0.182825,0.239243,0.0848768,0.00415027,-0.0130426,0.094765,-0.0341144,-0.0233045,0.0273333,0.0117519,0.00210232,-0.0120564,-0.00719576,-0.0217913,0.952101,0.168673,0.725153,-0.0499241,-0.386173,0.0398514,-0.01413,0.00594855,-0.102705,0.0993689,-0.820176,-0.761199,-0.235212,0.907257,-0.786673,-0.257442,1.55516,1.11,0.752716,-0.00550588,0.104636,0.262787,-0.109548,-0.0935487,0.0691758,0.00406571,-0.0632693,-0.119979,-0.167152,-0.287812,-0.0199123,0.0447912,0.104996,-0.0105953
-2852.32,0.907927,0.305791,4,15,0,2898.32,5.59644,5.78429,6.00648,5.95839,5.89435,5.82394,5.90952,6.1066,5.56612,5.65292,6.17181,6.12351,5.81548,6.09144,5.93317,5.57499,5.96,5.72168,5.922,5.80645,5.43206,5.85952,5.65052,5.73718,5.85432,6.20112,5.87232,5.93851,6.00661,6.30087,5.42194,5.82506,6.16004,5.66265,6.22414,5.93693,5.56747,6.14304,5.71086,5.69858,5.48013,5.66595,5.77452,5.89039,6.0042,5.78421,5.48027,6.03898,5.92857,5.81384,5.92148,6.25479,-0.0121859,0.0628108,-0.00499932,0.00491385,0.0660862,0.0156492,-0.0768156,0.0555144,-0.0413775,-0.0352501,0.3556,0.234846,-0.606978,-0.85608,-0.0799193,0.818876,-0.113352,-0.09702,0.18341,0.198577,0.11577,0.0254344,0.030675,0.0798001,-0.0224047,0.024716,0.0333093,0.0192977,0.0262691,-0.00824695,-0.0185577,-0.0257892,0.958282,0.155373,0.634176,-0.0419893,-0.441678,0.0403922,0.0792975,-0.00376919,-0.11564,0.106378,-0.831858,-0.706794,-0.14467,0.9312,-0.940305,-0.289479,1.44824,0.826596,0.994217,0.0214907,0.175552,0.224152,-0.0259284,0.0948923,0.124681,0.0764729,0.0568248,-0.116116,-0.374659,-0.340615,-0.00268285,0.0365077,-0.0419265,0.00091627
-2837.3,0.985133,0.305791,4,15,0,2884.27,5.60155,5.82553,5.97272,5.88725,5.7869,5.83544,5.98848,5.95475,5.51243,5.57298,6.06777,6.02797,5.79475,5.92269,5.77425,5.77298,5.86897,5.75661,6.0277,5.75952,5.68982,6.05399,5.68445,5.61169,5.91516,5.79387,6.13726,5.65996,6.13413,6.02306,5.38446,5.96796,5.89515,5.73737,6.22227,6.18671,5.81965,5.96392,5.70993,5.68804,5.54779,5.65317,5.77735,5.85547,5.98566,6.08525,5.14157,6.05212,5.96316,5.90164,5.8778,6.26269,-0.0604305,0.127058,-0.0305864,-0.0377225,0.0689887,0.0145861,-0.0661895,0.0528002,-0.0645909,-0.0249232,0.366097,0.249902,-0.602593,-0.878264,-0.104385,0.828765,-0.0553433,-0.0992967,0.162979,0.220059,0.0951906,-0.0213897,0.00553357,0.0997892,-0.0427857,-0.016205,0.0328823,0.0159184,-0.00480025,-0.0174963,-0.00897262,-0.010704,0.945818,0.156142,0.665,-0.042848,-0.388729,0.0360397,0.0604435,-0.00254068,-0.096807,0.057863,-0.788575,-0.683707,-0.244711,0.945155,-0.602892,-0.384293,1.36231,0.973523,0.829088,-0.0258146,0.150027,0.276644,-0.125889,-0.0699406,0.0883147,0.0208571,-0.0980887,-0.135492,-0.177872,-0.141375,-0.0402601,0.0798177,-0.189169,-0.00703399
-2845.29,0.803093,0.305791,4,15,0,2883.26,5.58313,5.86418,5.96034,5.9425,5.83805,5.79217,5.91514,6.03967,5.59067,5.75387,5.95534,6.02164,5.88703,6.00173,5.869,5.58242,5.89595,5.75126,5.97883,5.77321,5.48842,5.88151,5.69362,5.5837,5.8608,6.01434,6.02424,5.83769,6.27079,5.96492,5.41543,5.86778,5.8116,5.73675,6.11611,6.00439,5.65047,6.09545,5.63111,5.78553,5.62637,5.6968,5.95215,5.90427,6.01007,6.03002,5.35677,6.14788,6.06115,5.91324,6.01216,6.18251,-0.0372316,0.0994674,-0.039039,-0.0528286,0.0248375,-0.00689565,-0.0833952,0.0448963,-0.0585476,-0.0388661,0.38293,0.261389,-0.61143,-0.882057,-0.0835029,0.806876,-0.0518846,-0.106105,0.180502,0.244202,0.080016,0.00164629,0.000630923,0.0667644,-0.022448,-0.00271818,0.0300385,0.0255275,0.0126301,-0.0426746,-0.0224236,-0.0222535,0.967092,0.109007,0.879921,-0.0597001,-0.362116,0.0309266,0.126337,-0.0086571,-0.102409,0.15435,-0.866542,-0.78803,-0.192042,0.906689,-0.621826,-0.385026,1.53245,1.16347,0.687236,-0.0192979,0.0945976,0.188851,-0.0957523,-0.0706898,0.0243996,0.00939025,-0.104913,-0.324234,-0.43618,-0.293917,-0.0338798,0.0667583,-0.236796,-0.00985078
-2871.49,0.568926,0.305791,4,15,0,2914.79,5.51155,5.82342,6.01622,5.90795,5.8384,5.68644,5.89187,5.97065,5.57204,5.67232,5.91571,6.0628,5.90343,6.09884,5.84256,5.82452,5.90426,5.80576,6.02707,6.02377,5.47218,6.01881,5.51483,5.49664,5.6552,6.12551,6.09467,5.75491,6.25104,6.31279,5.37353,5.73396,5.80106,5.68807,6.07704,5.94022,5.61206,5.99212,5.85564,5.76797,5.52822,5.85002,5.60607,5.90271,6.00477,5.93544,5.30272,6.1465,6.07604,5.85661,5.85709,6.06219,-0.0324851,0.0955122,-0.0580398,-0.0205651,0.0326784,0.0204965,-0.0712771,0.0581391,-0.0838938,-0.0254134,0.390212,0.284877,-0.614419,-0.873443,-0.110056,0.797196,-0.067881,-0.113429,0.157617,0.221164,0.0797095,-0.00829358,0.0274932,0.0634603,-0.0290115,0.00478791,0.0208695,0.0164923,0.0120628,-0.0286655,-0.041238,-0.0221892,0.974675,0.177775,0.64018,-0.0457959,-0.381855,0.0382923,0.0526257,-0.00325827,-0.0185086,0.157952,-0.902838,-0.760252,-0.256124,0.899067,-0.639252,-0.532826,1.33226,1.03235,0.676729,-0.0263161,0.145546,0.179321,-0.108074,-0.0464915,-0.00657339,-0.0272651,-0.0893184,-0.258989,-0.76739,-0.293067,-0.0183027,0.0692598,-0.409643,-0.00383471
-2866.97,0.976453,0.305791,4,15,0,2919.09,5.71737,5.83175,5.94247,5.87274,5.83862,6.06792,6.07753,6.01171,5.56303,5.81306,5.85941,5.9638,5.9335,5.90697,5.7896,5.68932,5.84894,5.7121,5.87952,5.82954,5.70805,5.69203,5.78221,5.67542,5.90005,5.90217,6.03934,6.05657,6.0677,6.23249,5.74933,6.03814,5.96015,5.68962,6.30188,6.44642,5.58463,5.9891,5.5855,5.70103,5.51655,5.5583,5.87263,5.83363,6.09975,5.79865,5.34096,6.09258,5.89924,5.94732,5.79585,6.3608,-0.0415876,0.139493,0.0419677,-0.0425279,0.0801197,0.00239722,-0.0596873,0.0597477,-0.0634726,-0.00828516,0.350021,0.271398,-0.594761,-0.858951,-0.086896,0.818009,-0.0764514,-0.0947247,0.170909,0.205923,0.0939912,-0.00111903,-0.00646439,0.0693923,-0.00285262,0.0143241,0.0744087,0.0274874,0.0250593,0.00859238,0.0177509,-0.0227177,0.952092,0.207195,0.96851,-0.0663103,-0.303723,0.0322809,-0.000891041,0.00425843,-0.0903805,0.147048,-0.768739,-0.640499,-0.169193,0.924811,-0.660822,-0.29088,1.32163,0.934973,0.804641,0.0194617,0.0858645,0.193783,0.0831396,0.156915,0.375501,0.204685,0.136313,0.0314884,0.270451,-0.300048,-0.0368301,0.0675027,0.353229,-0.00793004
-2850.77,1,0.305791,4,15,0,2909.8,5.72007,5.85378,5.97722,5.95409,5.75604,5.81183,5.80317,6.03927,5.57896,5.60006,5.93754,6.11544,5.80777,5.8103,5.85037,5.65578,5.78457,5.67521,6.02727,5.94203,5.79519,5.94763,5.55753,5.46953,5.87022,5.85755,6.03881,6.04678,6.15708,5.81348,5.5312,6.00209,5.85986,5.67462,6.24677,5.87545,5.69071,6.11498,5.76199,5.75334,5.83754,5.54007,5.64549,5.9445,6.03857,5.92623,5.36734,6.11744,5.96541,5.73651,5.83753,6.36797,-0.0500399,0.0843635,-0.00341765,-0.0240044,0.0555855,-0.00254309,-0.0907798,0.0332902,-0.0574711,0.00185787,0.355365,0.237693,-0.615794,-0.869344,-0.0857608,0.816693,-0.0786448,-0.108647,0.189557,0.226637,0.087324,0.0117613,0.0257851,0.0945882,-0.052229,0.00225596,0.0209892,0.0319069,-0.000527725,-0.00835386,-0.010849,-0.0268204,0.957484,0.134268,0.695652,-0.045892,-0.192116,0.0145584,-0.0527881,0.00978148,-0.160666,0.0861858,-0.847478,-0.722139,-0.184183,0.932373,-0.786654,-0.394811,1.60107,1.03093,0.763435,0.00329997,0.184987,0.262341,-0.134462,-0.00495471,0.0524036,0.120843,-0.0790872,-0.110237,-0.240818,-0.354235,-0.0326342,0.0484834,-0.00147762,-0.00447602
-2848.49,0.986183,0.305791,4,15,0,2887.99,5.64976,5.84683,5.92246,6.04658,5.86225,6.01358,6.09884,6.05363,5.63068,5.68677,5.94452,6.06776,5.90276,6.07556,5.80493,5.68206,5.87786,5.68918,5.89616,5.77926,5.39142,5.85573,5.79029,5.70106,5.81483,5.97502,6.01248,5.70804,5.99329,6.36015,5.42505,5.92763,6.11853,5.6389,6.10261,6.26536,5.63747,5.93289,5.7137,5.73568,5.29956,5.6856,5.88045,5.78533,6.00142,5.89276,5.33551,6.06734,5.99233,5.94845,5.86238,6.11238,-0.0158344,0.0659391,-0.029377,-0.00664621,0.0523265,0.0362511,-0.076127,0.0606544,-0.0825031,-0.0365436,0.379234,0.235861,-0.584652,-0.859354,-0.107139,0.82517,-0.082447,-0.0969483,0.166719,0.210235,0.0924779,-0.0059497,-0.0104437,0.0806469,-0.0166875,0.00107237,0.0495665,0.0049657,0.0119787,-0.0132161,-0.00923089,-0.0102516,0.961538,0.179964,0.426238,-0.0290782,-0.502457,0.0484032,0.0675558,-0.00552483,-0.0406145,0.0382161,-0.742243,-0.619066,-0.232633,0.934317,-0.719787,-0.340186,1.3474,0.94782,0.801723,-0.00541274,0.0917301,0.225365,-0.0259577,0.0190478,0.182479,-0.0108241,0.00245076,-0.108839,-0.181581,-0.1354,-0.00713798,0.0448842,-0.21108,-0.0012393
-2842.07,0.972186,0.305791,4,15,0,2889.04,5.73816,5.8243,5.95078,5.89249,5.84863,5.77227,5.98428,6.03728,5.59394,5.76013,5.8154,6.08309,5.75816,6.08859,5.89834,5.81685,5.75433,5.72191,6.09002,5.90968,5.73921,6.03068,5.61799,5.55012,5.80227,5.92208,5.96599,5.801,6.11141,6.14605,5.53907,5.93262,5.90343,5.67962,6.24275,6.21719,5.62797,6.16143,5.65702,5.72248,5.4733,5.66047,5.85874,5.90943,6.00912,5.86375,5.43179,6.04213,5.87228,5.83803,5.93916,6.27912,-0.0577695,0.0887574,-0.0129127,-0.0371438,0.045488,-0.0023447,-0.069038,0.0521127,-0.0693367,-0.0027098,0.355273,0.264871,-0.617544,-0.859836,-0.0985731,0.814429,-0.0661083,-0.104687,0.163392,0.227491,0.0960755,-0.0089015,0.0257383,0.0942102,-0.0230931,-0.000906822,0.0325777,0.0143449,0.00861787,-0.00545043,0.0120546,-0.044471,0.965747,0.165412,0.931347,-0.065318,-0.286897,0.0285193,-0.0274744,0.00614161,-0.098462,0.153709,-0.851471,-0.665275,-0.230009,0.925325,-0.650202,-0.408008,1.34798,1.02162,0.828806,-0.0131868,0.184504,0.262282,-0.0566781,-0.00585903,0.102677,0.0290294,-0.0286994,-0.0989254,0.129777,-0.587358,-0.0407644,0.0536193,-0.0587822,-0.00692608
-2836.69,0.983507,0.305791,4,15,0,2875.16,5.61368,5.83847,5.97077,5.92232,5.83066,5.95525,5.93713,6.00067,5.58583,5.58353,6.12458,6.01885,5.98622,5.85066,5.81098,5.61883,5.95167,5.80663,5.95561,5.86325,5.50157,5.89392,5.76225,5.77385,5.87841,5.92327,6.11228,5.9084,6.14026,5.92545,5.30527,5.90017,6.00799,5.69407,6.15219,5.96336,5.79679,6.00911,5.80888,5.72746,5.66312,5.77817,5.67314,5.88477,6.0158,5.97768,5.37766,6.12794,5.97524,5.91104,5.86784,6.27542,-0.0148993,0.0861602,-0.0268786,-0.0499421,0.0513101,0.029254,-0.0586533,0.0421361,-0.0466416,-0.0445528,0.374452,0.241636,-0.600634,-0.862517,-0.0890471,0.807004,-0.0813848,-0.0910012,0.186933,0.202306,0.0889587,0.00529385,-0.00654984,0.0787566,-0.0383899,0.0129777,0.0266161,0.0213374,0.0147209,-0.0175141,-0.0286981,0.00957932,0.950734,0.106453,0.277341,-0.0179419,-0.312636,0.0287233,0.132929,-0.00892069,-0.0818905,0.0659836,-0.813168,-0.716051,-0.181261,0.91931,-0.767257,-0.250515,1.52962,0.903964,0.776272,0.0062349,0.0965867,0.219764,-0.0770569,0.0529411,0.0996086,0.0930394,0.0181352,-0.12108,-0.487615,0.12652,-0.0223444,0.0560225,-0.149555,-0.00931254
-2846.12,0.824801,0.305791,4,15,0,2874.76,5.60898,5.90205,5.94887,5.90613,5.81613,5.82601,5.85084,6.02504,5.65151,5.7379,5.79929,6.08533,5.80823,6.08431,5.86386,5.81973,5.81465,5.74272,6.00645,5.92637,5.69937,6.00175,5.63064,5.58208,5.84451,5.93084,6.00149,5.76425,6.18229,6.23048,5.65885,6.00587,5.94942,5.71834,6.21455,6.13061,5.64826,6.02644,5.63647,5.79975,5.43761,5.60867,5.8214,5.90196,5.97709,5.87662,5.30559,6.08804,5.9086,5.87509,5.92293,6.21255,-0.0469866,0.0739086,-0.00299936,-0.0534171,0.055122,0.0094911,-0.0682045,0.0739471,-0.0832498,0.0100855,0.361602,0.257218,-0.599302,-0.867816,-0.113836,0.823343,-0.0599159,-0.118523,0.152154,0.229545,0.0923135,-0.016889,0.0249463,0.0934939,-0.031443,-0.0171181,0.0355734,-0.00159193,-0.0010836,-0.0165073,0.016225,-0.0432218,0.971807,0.149923,0.984728,-0.0681849,-0.496798,0.0499831,-0.0882092,0.0116086,-0.0800024,0.0995916,-0.802874,-0.660177,-0.270624,0.934723,-0.613249,-0.571298,1.27973,1.03601,0.801777,-0.029425,0.180656,0.25925,-0.111957,-0.0939324,0.072421,-0.10321,-0.103195,-0.159697,0.205537,-0.570859,-0.0421983,0.0428229,0.0308418,-0.00996051
-2843.03,0.885015,0.305791,4,15,0,2892.33,5.56641,5.84856,5.92193,5.88644,5.85192,5.89532,6.08593,6.06397,5.45136,5.62041,6.12177,6.03371,5.94605,5.82386,5.8384,5.6337,5.89359,5.77083,5.9913,5.8313,5.43911,5.78406,5.73597,5.71345,5.83646,5.97225,6.16961,5.83199,6.09834,6.16852,5.20758,5.92381,5.97496,5.67312,6.13224,5.99891,5.66091,6.08924,5.86915,5.6994,5.61402,5.70057,5.92158,5.87465,6.02601,5.95731,5.45429,6.13614,5.9221,5.85916,5.84545,6.29544,-0.0257413,0.096334,-0.00525908,-0.00638272,0.0658181,0.0186835,-0.0386412,0.0378976,-0.0588703,-0.035787,0.380043,0.261867,-0.608631,-0.859696,-0.0848553,0.809186,-0.0811568,-0.0767575,0.186209,0.207608,0.0850708,-0.000593931,-0.00792615,0.0859839,-0.0245792,0.0212898,0.0392854,0.0403641,0.00823514,-0.00942318,-0.0185439,0.00354128,0.954521,0.110201,0.44471,-0.0312866,-0.171793,0.0197011,0.0987167,-0.00620183,-0.0524715,0.116179,-0.810277,-0.663832,-0.175282,0.919957,-0.733342,-0.112754,1.51522,0.950487,0.734033,0.00818036,0.105676,0.24084,-0.0148583,0.11188,0.178256,0.219846,0.00572692,-0.0713642,-0.319996,0.046772,-0.0130861,0.0554995,-0.0326288,-0.00119017
-2852.83,0.624877,0.305791,4,15,0,2880.81,5.69877,5.92449,6.01617,5.91876,5.83033,5.80968,5.79402,5.98385,5.65901,5.72222,5.74085,6.04786,5.82239,6.02941,5.91997,5.78797,5.76346,5.67699,5.98849,6.001,5.63999,6.02423,5.5345,5.66647,5.89158,5.90468,5.97706,5.89031,6.27746,5.96796,5.52444,5.94165,5.89304,5.68655,6.19498,6.20324,5.76335,6.00746,5.53333,5.73488,5.46319,5.60813,5.6905,5.88385,6.02277,5.64817,5.34779,6.04485,5.93843,5.88652,6.03234,6.42492,-0.0141207,0.0905875,-0.0390984,0.034896,0.0391004,0.00981527,-0.0838994,0.0479001,-0.0590003,-0.013861,0.359303,0.246589,-0.592347,-0.857435,-0.0894365,0.816962,-0.0736745,-0.111697,0.178231,0.220955,0.0828134,-0.0144487,0.0168906,0.0877599,-0.0243365,-0.0179063,0.0341043,0.0107983,0.00442116,-0.0185574,-0.0143965,-0.0438958,0.956122,0.200959,0.682076,-0.0467272,-0.333463,0.0297226,0.0152407,0.00253164,-0.116032,0.0892368,-0.767493,-0.660328,-0.191786,0.931776,-0.707103,-0.46646,1.49467,1.01626,0.714882,-0.0314262,0.157303,0.245367,-0.102362,-0.108143,0.0525276,-0.0546869,-0.11114,-0.206602,-0.334973,-0.579761,0.0103507,0.0608553,-0.324385,0.00650694
-2843.83,0.932306,0.305791,4,15,0,2901.8,5.71986,5.80714,5.91926,5.9232,5.83254,5.92934,6.01258,6.03698,5.51976,5.59621,6.16579,6.02624,5.94274,5.86606,5.85717,5.61379,5.94977,5.87995,5.98401,5.69365,5.66678,5.7912,5.89113,5.66814,5.83247,6.00985,6.07795,5.87006,6.11805,6.218,5.35436,6.01659,6.02474,5.70537,6.1725,6.14535,5.65363,6.04256,5.82953,5.79438,5.61412,5.77475,6.02827,5.8728,5.96718,6.05367,5.51613,6.14698,5.92937,5.88689,5.87224,6.32778,-0.0196626,0.123467,0.0107972,0.0212515,0.0611358,0.0236643,-0.060359,0.0591105,-0.0608181,-0.0190864,0.385594,0.249596,-0.608032,-0.86215,-0.0906962,0.82618,-0.0746625,-0.0796514,0.182232,0.202616,0.104709,0.0124933,0.0281286,0.090385,-0.0293923,-0.00117206,0.0442433,0.0136654,0.013061,-0.0133765,-0.0107779,-0.002402,0.965155,0.146723,0.49651,-0.0335442,-0.42296,0.0411792,0.0210651,0.00155933,-0.0323395,0.104119,-0.817876,-0.686361,-0.189114,0.938343,-0.754688,-0.147334,1.45578,0.867303,0.915083,0.0132283,0.184024,0.251535,-0.0531718,0.0210957,0.17574,0.0532009,0.0188727,-0.0976013,-0.194261,-0.0317248,-0.00014568,0.0661415,0.058895,0.0039627
-2846.16,0.987065,0.305791,4,15,0,2883.54,5.65243,5.89602,5.99437,5.91599,5.85648,5.90789,5.86975,6.05542,5.54507,5.51731,5.84335,5.99362,5.84982,6.0656,5.95271,5.70223,5.80885,5.65107,5.91276,5.83336,5.75045,5.79927,5.77255,5.63104,5.79075,6.04484,6.06286,5.62753,6.01063,5.91899,5.46105,5.90035,5.92952,5.70731,6.08443,6.01219,5.65595,6.07034,5.67966,5.72448,5.71616,5.65575,5.83379,5.81874,6.06719,6.00136,5.33966,5.91577,5.96106,5.77846,5.92385,6.27143,-0.0368871,0.0907111,-0.0344569,-0.0290317,0.0391699,0.0267242,-0.0746201,0.0533,-0.0389677,-0.0233167,0.365474,0.228091,-0.602371,-0.856316,-0.0906068,0.801696,-0.0875931,-0.10196,0.163992,0.223249,0.108221,-0.00820034,0.0414889,0.0902658,-0.0216247,0.0096665,0.0276446,0.0339718,0.0101076,-0.0245685,-0.00563506,-0.00139261,0.962436,0.13324,0.379273,-0.0260871,-0.38126,0.0339337,0.062444,-0.000914812,-0.112936,0.0705181,-0.82897,-0.688735,-0.213044,0.917789,-0.755616,-0.382945,1.32302,0.971405,0.926904,-0.00683405,0.211694,0.252829,-0.0407957,0.0371181,0.0965829,0.14952,-0.0197315,-0.158568,-0.10182,-0.0183932,-0.0254202,0.0603713,-0.226483,-0.00541344
-2852.03,0.802143,0.305791,4,15,0,2894.42,5.54025,5.71396,5.9199,5.85173,5.87114,5.80883,6.08088,6.01532,5.48766,5.66358,6.28525,6.12055,5.95593,5.59165,5.77677,5.74369,5.78047,5.71485,6.03736,5.94942,5.46366,6.02673,5.65778,5.4931,5.95936,5.8785,6.08715,5.79783,6.04495,6.30916,5.27615,6.1204,5.94647,5.75391,6.22055,6.09134,5.69774,5.96363,5.67632,5.70985,5.46589,5.58535,5.84511,5.90249,5.95959,5.83217,5.18222,6.22352,5.90246,5.80481,5.74696,6.20257,0.00743475,0.1231,-0.0540289,-0.0596939,0.0565148,0.00262487,-0.0832061,0.0413863,-0.0595023,-0.012546,0.354941,0.269465,-0.593632,-0.867923,-0.0992538,0.826512,-0.0858999,-0.083975,0.178403,0.20158,0.0921169,-0.00899688,-0.0152286,0.0960199,-0.0159448,0.0309798,0.033056,0.0237496,-0.00296096,-0.020205,0.00428285,-0.0309176,0.967054,0.172684,0.836695,-0.0573004,-0.245593,0.0218629,0.00849363,0.00341411,-0.0652769,0.105477,-0.753837,-0.652642,-0.207315,0.937011,-0.751507,-0.193039,1.46446,0.898032,0.784982,-0.0163837,0.104528,0.27004,-0.03355,0.0748311,0.0760881,0.0455602,-0.114984,-0.173439,0.0180589,-0.40835,-0.0116397,0.0840818,-0.34105,-0.0111309
-2852.44,0.893672,0.305791,4,15,0,2897.25,5.51182,5.95367,6.03488,5.94999,5.75267,5.8271,5.83283,6.00713,5.63598,5.68499,5.71543,6.11075,5.91318,6.0041,5.9658,5.61787,5.87083,5.72248,6.03018,5.88135,5.4865,5.95604,5.69407,5.76139,5.7554,5.97972,6.04041,5.66388,6.26066,5.95902,5.20429,5.86863,5.96947,5.67718,6.14362,6.22128,5.61821,6.19681,5.87605,5.79475,5.52426,5.55117,5.57,5.91005,6.02331,5.88896,5.15006,5.99039,5.96717,5.84818,5.9057,6.41909,-0.0356285,0.17645,-0.00203158,-0.0545557,0.0390164,0.0321135,-0.0869179,0.0376413,-0.0629455,-0.016686,0.363469,0.242697,-0.602995,-0.863231,-0.0837945,0.814619,-0.0727428,-0.116454,0.158151,0.225788,0.082884,0.00381569,0.0165604,0.0804888,-0.0404263,-0.0128779,0.0541161,0.0181997,-0.000129349,-0.0360032,-0.0214694,-0.0136276,0.953882,0.146678,0.217924,-0.0136583,-0.315256,0.0262693,0.0270676,0.00104041,-0.135715,0.106909,-0.828203,-0.687721,-0.166469,0.917495,-0.69645,-0.54586,1.33705,1.04929,0.723189,-0.0133602,0.146445,0.224806,-0.130302,-0.080631,0.133015,-0.0217436,-0.139754,-0.267201,-0.403371,-0.179988,-0.034341,0.100088,0.0391443,-0.0101728
