# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/vi_normal_full_pdw2_pcount.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_full_pdw2_pcount_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,gamma.1,gamma.2,gamma.3,gamma.4
260.213,0.858273,0.338745,4,15,0,-232.548,6.49906,6.53326,6.78359,6.76256,6.62475,6.78198,6.59167,6.77813,6.2539,6.7272,6.54048,6.99705,6.94047,7.0968,6.48147,6.10331,6.68508,6.43185,7.06233,6.48858,6.66891,6.95677,6.58329,6.49635,6.62372,6.67061,6.67864,6.50877,6.64631,6.95429,6.62109,6.47444,6.99864,6.32181,7.39527,6.58909,6.4975,6.80102,6.74786,6.81098,6.50323,6.99248,6.06927,6.47692,6.79516,6.38636,6.37183,7.02824,6.77836,6.83907,6.79457,6.91607,0.0074182,0.0896571,-0.0139518,-0.0697828,0.173347,-0.0891957,0.0233568,-0.122422,0.845737,-0.186898,-0.146953,0.112249,-0.0731293,0.0124392,-0.069947,0.00499533,0.0686088,-0.0136092,-0.0399802,0.000356295,0.0267178,0.0210885,0.00240504,0.0288034,-0.013989,0.543809,0.288956,-0.101921,0.0104016,0.100163,-0.0385433,1.16684,-0.811598,-1.89549,0.576998,-0.902757,0.312142,-0.0584737,0.101242,0.185329,-0.0307866,-0.0766905,0.0494668,0.165687,0.0989469,0.0128783,0.417775,-0.158054,-0.0194,0.0538021,-0.032701,-0.0130245
259.144,0.866715,0.338745,4,15,0,-219.594,6.42687,6.75398,6.72146,6.78514,6.59495,6.88201,6.68908,6.7891,6.37971,6.57038,6.67084,6.92879,6.84378,6.93259,6.47523,6.71277,6.86175,6.48415,6.89245,6.43978,6.7644,6.94713,6.68881,6.35131,6.65448,6.9048,6.89626,6.64003,6.71037,6.90949,6.77595,6.55632,6.87004,6.34479,7.15924,6.71869,6.52688,6.75536,6.92975,6.50086,6.23268,6.83028,6.60755,6.54616,6.77361,6.71227,6.23141,7.22563,6.63178,6.75959,6.94022,6.74078,0.00601848,0.0270966,0.00462299,-0.0889712,0.172923,-0.111325,0.0206096,-0.134356,0.835623,-0.178777,-0.164009,0.102099,-0.0762955,0.0160261,-0.0633457,0.0189049,0.0438064,-0.00333937,-0.00487201,0.0368297,0.0382305,0.0324865,-0.0309673,0.0184011,-0.0274299,0.563863,0.213896,0.00743192,-0.00231724,0.099177,-0.0442179,1.13288,-0.736769,-2.23282,0.441212,-0.875424,0.254571,-0.069008,0.0939385,0.114695,-0.00918617,-0.0195014,0.0995979,0.113799,0.0181735,-0.207722,0.220555,-0.309916,-0.0295793,0.0147321,0.123342,-0.0166059
252.794,0.824175,0.338745,4,15,0,-210.727,6.6085,6.54529,6.88984,6.66889,6.72477,6.83519,6.56347,6.74697,6.34324,6.7329,6.77482,6.90386,6.99066,6.80643,6.47236,5.9753,6.74732,6.65594,7.04434,6.2638,6.72461,6.83471,6.54017,6.6294,6.66276,6.56381,6.69145,6.45699,6.72052,6.73421,6.47444,6.42909,6.94688,6.2441,7.32168,6.88339,6.51202,6.8172,6.63438,6.80108,6.19228,6.97138,6.03321,6.31618,6.81192,6.43397,6.61119,7.11808,6.82151,6.78094,6.91514,7.23159,-0.0130584,0.0987189,0.0909369,0.0449973,0.156006,-0.098322,0.0296072,-0.140998,0.862613,-0.172264,-0.154291,0.0987375,-0.078537,0.0117982,-0.0311952,-0.00395381,0.070805,-0.00152459,-0.0042847,0.00481486,0.0122611,-0.000677356,0.000885376,-0.00321497,-0.0354973,0.552612,0.273701,-0.136916,0.0114426,0.128177,-0.0162865,1.12779,-0.779916,-2.18695,0.477382,-0.845493,0.22666,-0.042066,0.0858573,0.187046,-0.0322236,-0.0534054,-0.0350762,-0.00995397,-0.0792033,-0.0808835,-0.139496,-0.401066,0.00586485,0.0310024,0.624494,0.00839843
256.08,0.996669,0.338745,4,15,0,-216.547,6.4068,6.61582,6.8224,6.87527,6.56665,6.7978,6.63051,6.81126,6.25925,6.68706,6.80572,6.98985,6.92841,6.99574,6.47946,6.63796,6.81359,6.36949,6.97658,6.43909,6.66618,7.08647,6.80951,6.36179,6.53786,6.80926,6.90002,6.56816,6.61214,7.10322,6.60276,6.64516,6.76519,6.32987,7.23772,6.39284,6.60286,6.76772,6.89756,6.5967,6.32066,6.94771,6.36359,6.6111,6.7011,6.71949,5.85254,7.18451,6.61729,6.77839,6.96413,6.49605,0.0379284,-0.0251529,-0.0435409,-0.0833169,0.16618,-0.100193,0.0231833,-0.101164,0.826828,-0.168634,-0.136587,0.0842156,-0.0595213,0.0272312,-0.095479,0.0250047,0.0430495,-0.0178292,-0.0130872,0.0249602,0.0279162,0.0239308,-0.0250614,0.0224329,-0.0193078,0.558815,0.203667,0.0250545,-0.00414554,0.09362,0.00603979,1.13834,-0.663612,-1.83101,0.372901,-0.802752,0.388809,-0.0957106,0.106871,0.114902,-0.0526042,-0.041318,0.0690843,0.0868409,0.0185564,-0.152954,0.304294,-0.218148,-0.00879092,-0.00197805,-0.237011,-0.0155505
253.127,0.969046,0.338745,4,15,0,-222.177,6.63751,6.47951,6.73371,6.61067,6.75196,6.90691,6.56809,6.79009,6.37262,6.75335,6.74616,6.86617,6.94755,6.79868,6.46896,5.90396,6.70173,6.60779,6.97664,6.33674,6.73172,6.77679,6.55091,6.61926,6.67703,6.60866,6.62613,6.46214,6.64172,6.67908,6.58934,6.49578,6.95043,6.31721,7.29653,6.82839,6.42964,6.77753,6.65341,6.81812,6.37324,6.97116,6.00089,6.33664,6.85986,6.44584,6.64341,7.15898,6.803,6.73875,6.87491,7.24829,-0.00452474,0.0825264,0.112554,0.0287035,0.157014,-0.0912461,0.0230049,-0.154908,0.852479,-0.193522,-0.164748,0.104109,-0.0789885,0.00703718,-0.0241499,-0.00505548,0.0703772,-0.00143758,-0.00402932,0.00453822,0.0149141,0.00428367,0.00386537,0.00207049,-0.0217286,0.548287,0.236524,-0.182209,0.0170546,0.105688,-0.0534315,1.12693,-0.881467,-2.31247,0.503101,-0.834773,0.18369,-0.0263184,0.0825243,0.185598,-0.00830624,-0.0172788,0.00552699,0.049223,-0.0147594,-0.0272589,-0.0218985,-0.2455,0.00258402,0.0167463,0.800033,0.00535731
257.802,0.977079,0.338745,4,15,0,-213.172,6.53816,6.74149,6.77934,6.77354,6.55551,6.77376,6.66034,6.85245,6.35823,6.6262,6.85378,6.84742,6.83819,6.88401,6.4814,6.56648,6.89159,6.48788,6.95552,6.49783,6.71176,7.03937,6.76051,6.2702,6.63691,6.64279,6.94149,6.62734,6.70079,6.94251,6.62822,6.63447,6.79936,6.28571,7.2129,6.59336,6.56524,6.8665,6.9129,6.62127,6.10688,6.9463,6.33209,6.4596,6.74423,6.68093,6.11017,7.12804,6.6094,6.70145,6.94929,6.55158,0.0655765,0.000367246,0.0464009,-0.0845493,0.162122,-0.121855,0.0166943,-0.113505,0.821879,-0.186083,-0.145963,0.0987862,-0.0575736,0.0181833,-0.0778958,0.0224321,0.047186,-0.00395261,-0.00596646,0.0270652,0.0233781,0.0310127,-0.0193282,0.0336827,-0.0097609,0.568189,0.199283,0.0882925,-0.0128336,0.0743721,-0.00733308,1.1309,-0.758025,-1.8779,0.46363,-0.742072,0.300948,-0.0692594,0.1059,0.124176,0.0141026,0.0182629,0.120762,0.117495,0.0970574,-0.0877039,0.50508,-0.110283,-0.000174743,-0.0106756,0.426555,-0.0157805
253.659,0.877476,0.338745,4,15,0,-214.905,6.52344,6.58089,6.79177,6.69282,6.74444,6.89401,6.71904,6.77395,6.30921,6.35272,6.7327,7.07666,6.94863,6.82239,6.45985,6.59775,6.73859,6.53398,6.90894,6.50112,6.76383,6.99307,6.91538,6.34196,6.53718,6.77289,6.8147,6.5676,6.73463,6.92836,6.51429,6.50859,6.88385,6.27769,7.18575,6.5494,6.53031,6.9009,6.93223,6.77403,6.11272,6.96988,6.20306,6.39665,6.75617,6.56419,6.33251,7.11958,6.82713,6.86368,6.90244,6.82572,0.0181465,0.023876,0.00754683,-0.019251,0.177292,-0.106086,0.0422976,-0.114651,0.83116,-0.184166,-0.169635,0.0876185,-0.0752182,0.0142676,-0.0638727,0.00360778,0.0301594,-0.0035576,-0.0147658,0.0193025,0.0307084,0.0198305,-0.0387518,0.0369059,-0.0074425,0.565611,0.210482,-0.0125618,0.00114728,0.167369,0.00284671,1.12972,-0.782273,-2.41653,0.35692,-0.865218,0.235945,-0.0661069,0.0457462,0.0813062,-0.0215991,-0.0528217,0.0461404,0.0965381,0.00395565,-0.182249,0.561562,-0.0840888,0.00226653,0.0114786,0.0748964,-0.00359307
252.898,0.669441,0.338745,4,15,0,-203.457,6.72026,6.57563,6.77255,6.63684,6.82712,6.89224,6.58819,6.75544,6.35546,6.6098,6.67258,6.96112,6.96856,7.13557,6.48289,6.21166,6.89015,6.48018,7.01664,6.23047,6.62174,6.94051,6.48802,6.53566,6.7511,6.57527,6.72152,6.40731,6.9379,6.97919,6.66563,6.45045,6.73136,6.337,7.33637,6.63367,6.41796,6.82239,6.88669,6.69363,6.39253,7.03866,6.09036,6.4548,6.76121,6.47619,6.32997,7.21029,6.71357,6.86203,6.84549,6.85522,0.0143651,0.0977694,0.0886303,-0.0351582,0.159693,-0.0828538,0.015208,-0.127391,0.849813,-0.153563,-0.151028,0.0722515,-0.0880011,0.0133618,-0.0591367,0.000878359,0.0800187,-0.0131173,0.00886704,0.0166222,0.00801306,0.0177133,-0.000884839,-0.00205573,-0.0219692,0.548081,0.255146,-0.138071,0.0134629,0.0860646,-0.0287284,1.13077,-0.615934,-2.31477,0.195325,-0.97618,0.264656,-0.058672,0.10601,0.209745,-0.0257705,0.0265293,0.0475029,0.015006,0.0257892,-0.0577691,-0.0873714,-0.248218,-0.00940879,0.0319053,0.687959,-0.00656203
261.212,1,0.338745,4,15,0,-227.112,6.51578,6.47299,6.747,6.74295,6.82008,6.89737,6.71923,6.82718,6.34295,6.61456,6.55974,6.91592,6.93047,6.99769,6.53325,6.24181,6.75025,6.50207,6.82619,6.31917,6.48045,6.9096,6.68169,6.39287,6.59793,6.34896,6.70066,6.61078,6.72563,7.07818,6.44219,6.47763,6.80795,6.33579,7.18315,6.64556,6.48833,6.90339,6.90623,6.60822,6.41723,6.90637,6.1501,6.53297,6.78387,6.63999,6.24922,7.13542,6.71416,6.70224,6.74719,6.82849,-0.0260254,0.07948,-0.00659431,-0.115325,0.190735,-0.109269,0.0243971,-0.120104,0.827127,-0.201944,-0.166152,0.0916578,-0.0734772,0.014,-0.0405611,0.0094481,0.0632179,0.00845543,0.00695708,0.0196792,0.0123797,0.0233985,0.00334002,0.0246626,-0.0119885,0.551498,0.195835,0.00502692,-1.46784e-05,0.115825,0.0111494,1.11581,-0.858397,-2.36811,0.341558,-0.82775,0.255848,-0.0288874,0.100623,0.164351,0.0642176,0.0722198,0.117028,0.0997014,0.111391,0.0178283,0.357688,-0.135451,-0.0542848,0.0467926,0.067189,-0.0215247
254.68,0.938642,0.338745,4,15,0,-226.674,6.48327,6.62474,6.69642,6.69935,6.44811,6.92405,6.41762,6.85962,6.35236,6.7436,7.00365,6.94551,6.81234,6.77279,6.45052,6.48431,6.70549,6.52498,7.0556,6.46569,6.78221,7.0138,6.57915,6.50275,6.58526,6.93018,6.75076,6.43838,6.57784,6.72314,6.6647,6.59634,7.10064,6.21362,7.25892,6.63221,6.51169,6.72033,6.76764,6.73843,5.98602,6.93407,6.16618,6.29559,6.81996,6.49056,6.04425,7.13602,6.75287,6.7132,7.06404,7.00458,0.107561,0.0751795,0.0146367,-0.0968541,0.162829,-0.0892078,0.00454683,-0.129488,0.825832,-0.199475,-0.159645,0.134698,-0.0803744,0.00688769,-0.0515834,0.016689,0.051105,-0.01469,-0.0248478,0.012504,0.0396482,0.00428889,-0.0172932,0.00189594,-0.0291061,0.55947,0.296844,-0.106063,0.0097478,0.0579252,-0.0477162,1.13152,-0.900491,-2.00351,0.768981,-0.878852,0.168132,-0.063075,0.102466,0.137348,-0.0759,-0.110671,-0.00939147,0.102278,-0.0881296,-0.157264,-0.0431297,-0.328854,0.0205141,0.0388386,0.204995,-0.0180772
258.278,0.80791,0.338745,4,15,0,-212.787,6.44821,6.62411,6.71843,6.72918,6.72005,6.79926,6.66591,6.84567,6.3244,6.59669,6.62547,6.88295,6.96889,7.01093,6.51627,6.0706,6.65883,6.46239,6.96108,6.26465,6.4997,6.9677,6.58005,6.53306,6.60285,6.43253,6.70245,6.65481,6.72461,7.0684,6.43879,6.52999,6.76868,6.27882,7.29479,6.65323,6.49987,6.75122,6.87723,6.64725,6.33307,6.97254,6.13325,6.469,6.7339,6.5887,6.06303,7.22147,6.71872,6.66653,6.76686,6.70564,0.016517,0.0492442,0.0705473,-0.0334126,0.157356,-0.107748,0.0306303,-0.0878103,0.839952,-0.183154,-0.16279,0.0875233,-0.0680686,0.0228499,-0.0539837,0.0205144,0.0382064,0.000533619,-0.0182289,0.0197249,0.00920494,0.0156601,-0.0132326,0.0216222,-0.0189302,0.579394,0.193102,0.00323743,-0.00345075,0.136557,0.0966608,1.13061,-0.792789,-2.3056,0.367268,-0.810445,0.336521,-0.0558383,0.0917758,0.101996,-0.00886888,-0.0567096,0.0546568,0.0142672,0.0147504,-0.0899489,0.292495,-0.213882,-0.00738723,0.00966527,0.553044,-0.00623623
264.868,0.996541,0.338745,4,15,0,-227.094,6.51162,6.54033,6.82662,6.73531,6.55732,6.86802,6.55361,6.79792,6.31095,6.6278,6.93397,6.90961,6.94187,6.87761,6.41228,6.1606,6.81072,6.62943,6.88518,6.28571,6.67922,6.91051,6.68786,6.42801,6.67806,6.84363,6.88756,6.34773,6.58442,6.98115,6.71269,6.45367,6.88727,6.3489,7.30069,6.57173,6.49028,6.88859,6.77713,6.80992,6.43299,6.94946,6.16011,6.35028,6.84438,6.50962,6.23283,7.17478,6.72238,6.82159,7.11818,7.06476,-0.0445331,0.0487155,0.0234943,-0.00495476,0.158379,-0.111669,0.027418,-0.137938,0.832248,-0.18087,-0.153127,0.0844265,-0.0731997,0.0238099,-0.0523585,-0.00476418,0.0661761,-0.0162173,-0.00375524,0.00840898,0.028419,0.0490795,0.00139281,0.0160195,-0.0170245,0.54387,0.22124,-0.0377361,0.000821181,0.111612,-0.0496675,1.12402,-0.758498,-2.15717,0.294078,-0.896076,0.399368,-0.0378821,0.0747639,0.174857,0.000627783,0.0507337,0.0955263,0.188808,0.197847,-0.0138951,0.209188,-0.192351,-0.025572,0.0210066,0.177984,-0.000924772
