# 0.0104939, 0.00679253, 0.00555829, 0.00729488, 0.00434055, 0.00516222, 0.00704976, 0.00163128, 0.00622894, 0.00899888, 0.0302008, 0.00519644, 0.00416917, 0.0239003, 0.0019684, 0.0545392, 0.00688145, 0.00568982, 0.00714177, 0.00961161, 0.0152618, 0.0107936, 0.00935822, 0.00796111, 0.00890157, 0.0121826, 0.00658941, 0.01581, 0.00986764, 0.0228675, 0.0196617, 0.00564284, 0.00781599, 0.00336283, 0.00376283, 0.016615, 0.00375875, 0.00680248, 0.00945026, 0.00630886, 0.0446335, 0.00732355, 0.030729, 0.00948641, 0.00237024, 0.0170803, 0.0564267, 0.00518772, 0.00414129, 0.011863, 0.00922152, 0.0154116, 0.00188661, 0.00156188, 0.0021458, 0.00208647, 0.000188764, 0.000150462, 0.000229103, 0.000158902, 0.000201345, 0.000166698, 0.000203428, 0.000188592, 0.000174778, 0.000233307, 0.000159956, 0.000225472, 0.00018171, 0.000169004, 0.00019021, 0.000156222, 0.000129825, 0.000127361, 0.000146405, 0.000195415, 0.000141695, 0.000164808, 0.000133409, 0.000141814, 0.000141733, 0.000255116, 0.0233975
263.089,0.780141,0.419319,3,15,0,-226.829,6.40506,6.68507,6.69999,6.68511,6.67471,6.96155,6.5776,6.87113,6.25525,6.45033,6.43009,6.81268,7.01701,6.95147,6.41486,6.27607,6.60316,6.5823,6.88643,6.46422,6.59858,7.05957,6.63165,6.63058,6.65326,6.6826,6.72625,6.53495,6.61782,6.83193,6.60855,6.55741,6.98816,6.17216,7.25202,6.52403,6.37406,6.75567,6.93601,6.63024,6.12999,6.89799,6.20521,6.41066,6.76002,6.48456,6.22596,7.08286,6.73371,6.80069,6.91591,6.91956,0.0359836,0.0365365,0.107522,-0.038135,0.0448404,-0.0803377,0.172359,-0.0909649,0.0823538,-0.0503555,-0.00531988,-0.0723263,0.829999,-0.17654,-0.14927,0.115731,-0.0863865,0.00559194,-0.036845,0.00260434,0.0546549,-0.00111175,-0.0263229,0.0304074,0.0374497,0.00337771,-0.00221933,0.0119626,-0.00907627,0.561316,0.217142,0.258721,-0.0168646,-0.112356,0.00788754,-0.04301,0.00295246,0.059456,0.00718505,1.13095,-0.870203,-2.03111,0.569037,-0.941496,0.170743,-0.0328719,0.0820351,0.150357,0.0111192,-0.0374976,0.131936,0.179131,0.00226622,-0.0191021,0.16531,-0.102988,-0.00162701,-0.00668196,0.830062,-0.00711765
270.308,0.912157,0.419319,3,7,0,-233.202,6.60461,6.44433,6.81714,6.80185,6.641,6.88724,6.5514,6.82511,6.46895,6.91957,7.01106,7.01313,6.86569,6.80077,6.56507,6.29229,6.75941,6.4289,6.95343,6.26378,6.72833,6.9471,6.70692,6.29112,6.59071,6.68076,6.68478,6.33885,6.58034,7.10535,6.52986,6.59098,7.04294,6.38608,7.21297,6.83691,6.43868,6.75112,6.83421,6.6287,6.46656,6.99372,6.1306,6.47804,6.78421,6.59585,6.11972,7.17535,6.77478,6.5549,6.93182,6.96759,0.0634274,0.13248,-0.0123191,-0.0711298,0.0250562,-0.0997121,0.189286,-0.0630646,0.0872527,-0.0473977,0.0050985,-0.0924508,0.828169,-0.188302,-0.160323,0.0958257,-0.0692459,0.0073643,-0.0439798,0.0153853,0.0648205,-0.00191694,0.00872927,0.0118051,0.0136893,0.0286676,-0.0187044,0.0137063,-0.0315345,0.548923,0.212517,0.752039,-0.0548331,-0.360714,0.035687,-0.0565328,0.00511639,0.0785555,-0.0150578,1.12224,-0.925794,-2.23492,0.483664,-0.787308,0.192809,-0.0513896,0.121446,0.179782,-0.0116129,0.00186802,0.00450951,0.00695142,0.021106,-0.157478,0.136112,-0.357821,0.00989325,0.0770593,-0.019326,-0.0132759
254.379,0.624949,0.419319,3,7,0,-223.727,6.4737,6.50573,6.66346,6.75779,6.56097,6.86827,6.55118,6.7925,6.33978,6.73065,6.61183,6.90147,6.84812,6.93571,6.49331,5.90528,6.6787,6.60299,7.00334,6.35923,6.64951,7.05551,6.86707,6.35717,6.70193,6.76089,6.65193,6.48197,6.603,7.04522,6.59209,6.6263,7.07147,6.5395,7.2026,6.49506,6.41442,6.66125,6.70514,6.6411,6.14261,6.89217,6.16056,6.40955,6.70889,6.73875,6.17887,7.14433,6.68763,6.77455,6.96177,6.88537,-0.0100226,0.0909139,-0.0418664,-0.0907389,0.0345229,-0.0892405,0.155518,-0.0867947,0.0780147,-0.0233386,0.00194427,-0.108072,0.824471,-0.155976,-0.161006,0.103308,-0.0537738,0.00884344,-0.0440709,0.0135891,0.0644304,-0.0127559,-0.00918438,0.00921884,0.0201124,0.0173024,-0.0265305,-0.00492433,0.00215156,0.563498,0.227747,0.464161,-0.0302402,-0.221263,0.0155505,-0.17036,0.0181272,0.046048,-0.0448474,1.11276,-0.80788,-2.13029,0.616838,-0.652216,0.218591,-0.0470281,0.115941,0.178462,-0.0485051,-0.0432958,0.00715742,0.0515593,0.00102273,-0.143323,-0.0720446,0.0244137,-0.0344008,0.0617958,-0.217231,-0.0169358
256.733,0.732452,0.419319,3,7,0,-211.156,6.38223,6.55099,6.99245,6.76743,6.65309,6.83351,6.49919,6.81037,6.37212,6.9511,7.11907,6.87211,6.97819,6.78194,6.48321,6.70925,6.80575,6.53139,6.81783,6.23048,6.56434,6.88911,6.57249,6.39472,6.5471,6.55579,6.69821,6.43435,6.88305,7.01016,6.45962,6.46174,6.76745,6.24563,7.23388,6.78329,6.47458,6.87552,6.91177,6.6707,6.1399,6.97926,6.31351,6.47408,6.706,6.4907,6.11302,7.19825,6.86842,6.74229,6.92613,6.81741,0.0170719,0.051248,-0.0323683,-0.0412222,0.00986288,-0.0830615,0.190358,-0.0686745,0.0803004,-0.0580693,0.00110319,-0.0870174,0.856123,-0.17431,-0.144236,0.108074,-0.069402,0.0230443,-0.06285,0.00145489,0.0658943,0.000711176,0.00302002,0.0263056,0.0138462,0.0282658,0.00429821,0.0122286,-0.0441501,0.555542,0.256631,0.496795,-0.0381922,-0.338644,0.0332789,0.00923537,-0.00386333,0.0641382,-0.0104685,1.16804,-0.822528,-1.89628,0.540993,-0.864673,0.365296,-0.0642208,0.0952943,0.18123,0.0188402,0.022616,0.0885842,0.0422692,0.0548791,-0.0645932,0.0810535,-0.50097,-0.00335168,0.0369534,-0.196985,-0.00769385
263.013,0.875451,0.419319,3,15,0,-214.827,6.46482,6.59622,7.01117,6.8138,6.63118,6.8088,6.40406,6.83253,6.2466,6.80385,7.00927,6.94424,6.97267,6.94337,6.50502,6.51161,6.8005,6.50062,6.81383,6.43881,6.46605,6.96342,6.66591,6.44576,6.60562,6.80242,6.75392,6.54263,6.622,6.78366,6.49676,6.55109,6.83406,6.28058,7.20905,6.78117,6.44002,6.94248,6.89818,6.61536,6.23015,7.00389,6.55542,6.51907,6.6864,6.37035,6.13468,7.18549,6.80495,6.71348,7.0002,6.91145,-0.0130669,0.0587823,-0.0941205,-0.000615855,0.00861167,-0.107093,0.168436,-0.0794288,0.0686284,-0.0395435,0.0113337,-0.0841955,0.860463,-0.168258,-0.167847,0.0997051,-0.0641737,0.0129942,-0.0635318,0.0131885,0.0726661,-0.00915368,0.0108386,0.0172801,0.0211637,0.0254367,-0.0129594,0.000344044,-0.034961,0.554538,0.267142,0.806911,-0.0588095,-0.263943,0.0233508,-0.0933458,0.00710201,0.0925571,0.00301624,1.17103,-0.806872,-2.30166,0.535953,-0.78272,0.253286,-0.0705674,0.128409,0.200862,-0.0265863,0.0111081,0.0218606,0.0358751,0.00133435,-0.149846,-0.082744,-0.396701,0.000110535,0.0563491,-0.692482,-0.000114945
265.101,0.720258,0.419319,3,7,0,-220.031,6.62247,6.63405,6.71666,6.68852,6.7692,6.79875,6.72932,6.72014,6.35569,6.6553,6.66587,6.89229,6.80111,6.83299,6.4354,6.04099,6.77157,6.57774,7.07131,6.35766,6.84527,6.89182,6.6167,6.42783,6.64654,6.67119,6.75287,6.42082,6.67021,6.85898,6.60856,6.61953,6.90171,6.44668,7.31305,6.66356,6.59895,6.70024,6.72763,6.65262,6.15819,6.94478,6.0393,6.49327,6.73386,6.78531,6.18666,7.07954,6.81395,6.89621,6.95305,6.87065,0.00868915,0.0793783,0.0511805,-0.0517231,0.0159946,-0.0837886,0.22697,-0.098117,0.0568322,-0.0313488,0.0262245,-0.102996,0.830879,-0.13263,-0.130355,0.0651555,-0.0404889,0.0032802,-0.0561252,0.012027,0.0513111,-0.0107182,-0.0155607,0.0224939,0.0250241,0.00883151,-0.0127179,0.0244993,-0.0215829,0.555576,0.186812,0.190256,-0.0168347,-0.0718933,0.00985263,-0.114961,0.0102204,0.0991241,-0.0464145,1.10094,-0.622114,-1.81646,0.372382,-0.529371,0.145122,-0.0586226,0.0964898,0.142059,-0.0328421,-0.0429607,0.0671706,0.0838188,-0.016007,-0.0899583,0.331002,-0.244901,-0.0164262,0.0314165,0.428805,-0.00965377
255.45,0.410582,0.419319,4,15,0,-208.238,6.43267,6.6533,6.83175,6.79557,6.5408,6.90285,6.45346,6.90764,6.29721,6.80133,6.87918,6.92573,6.92717,6.68464,6.52743,6.7624,6.71839,6.49262,6.80791,6.49611,6.37552,6.9959,6.78996,6.43391,6.64842,6.66416,6.76515,6.58695,6.53947,7.02836,6.72001,6.50671,6.92181,6.20959,7.17643,6.66041,6.50886,6.98105,6.92178,6.69618,6.16648,6.99692,6.30436,6.52943,6.81078,6.40632,6.22833,7.16808,6.73888,6.58676,6.93191,6.88585,-0.0100628,0.0169101,-0.0702478,-0.0120488,0.0495223,-0.112513,0.160399,-0.0730078,0.0829481,-0.0472207,-0.0192387,-0.080575,0.831006,-0.180324,-0.168963,0.0996335,-0.0925324,0.0233553,-0.0618483,0.00526165,0.0771794,0.0084906,0.00478372,0.0331806,0.0164152,0.020289,-0.0173273,-0.00283268,-0.0333882,0.55968,0.23734,1.01696,-0.0698016,-0.277915,0.0239185,-0.0353723,0.00184213,0.0265834,-0.00940193,1.14604,-0.854932,-2.47336,0.394243,-1.0713,0.369219,-0.0721673,0.11902,0.213383,0.013585,-0.0119222,0.0621195,-0.0059971,-0.0332832,-0.173353,-0.128755,-0.378856,-0.00486695,0.0272831,-0.50521,-0.00224883
266.335,0.97957,0.419319,3,7,0,-217.773,6.39136,6.55127,6.72745,6.68802,6.6959,6.88988,6.66601,6.83986,6.35233,6.563,6.75384,6.95703,6.86345,7.05678,6.48977,6.05479,6.75542,6.58784,6.9657,6.24653,6.72688,6.96298,6.57757,6.39402,6.68728,6.57952,6.72527,6.35396,6.64591,6.9962,6.28173,6.56272,7.03586,6.3215,7.22448,6.81953,6.47643,6.71303,6.56962,6.58309,6.00215,6.88283,6.06783,6.30357,6.77353,6.65898,5.9731,7.10894,6.78786,6.81177,7.00344,6.88062,0.0156787,0.120729,0.0292539,-0.0569307,0.00711697,-0.0696338,0.216442,-0.0886207,0.0846616,-0.0448161,0.0157487,-0.0897855,0.807063,-0.16844,-0.148975,0.0960668,-0.063389,0.0135687,-0.0266248,0.0179807,0.0464637,-0.0145355,-0.0156469,0.00789076,0.0299301,0.000400774,-0.0122295,0.0230353,-0.0245959,0.555133,0.216886,0.00588149,-0.00501946,-0.113706,0.0137076,-0.0720838,0.00695801,0.102366,-0.00240394,1.08142,-0.867479,-2.05951,0.532565,-0.731907,0.233727,-0.0340163,0.102118,0.128814,-0.0585286,-0.0642698,0.000401286,0.0915265,-0.0592967,-0.0959588,0.300373,-0.27909,-0.0125467,0.0598757,0.272565,-0.0106257
268.757,0.805316,0.419319,4,15,0,-231.995,6.66938,6.55831,6.80478,6.71642,6.72487,6.90818,6.65819,6.71864,6.40175,6.67466,6.82714,6.85264,6.95633,7.11549,6.53849,6.19371,6.70936,6.51097,7.046,6.35484,6.93484,6.87171,6.5916,6.62549,6.78057,6.79853,6.73225,6.47642,6.65906,7.01226,6.78881,6.59476,6.9521,6.3862,7.26717,6.62976,6.51639,6.78867,6.85698,6.84499,6.45926,6.88555,6.18571,6.42464,6.70176,6.64205,6.64393,7.17374,6.75275,6.93195,6.97635,6.61923,-0.0158116,0.0374673,0.0119325,-0.0349318,0.0194781,-0.0771805,0.198941,-0.102305,0.0588693,-0.0459574,0.0241558,-0.0732608,0.831973,-0.140174,-0.133597,0.0810693,-0.0666272,0.0119745,-0.0502834,0.0163576,0.0504556,-0.00891342,-0.0172792,0.00975475,0.0256494,0.00884167,-0.0113158,0.0248599,-0.033468,0.55708,0.209195,0.0946012,-0.00846292,-0.0389025,0.00368276,-0.0577662,0.00267283,0.124864,0.0165035,1.11053,-0.681564,-1.90769,0.401988,-0.790106,0.234923,-0.0575592,0.104074,0.139888,-0.04515,-0.0710558,0.0037809,0.0678233,-0.0367928,-0.109397,0.306705,-0.379761,-0.0212065,0.0180397,0.122931,-0.00651978
266.989,0.872089,0.419319,3,7,0,-232.397,6.51164,6.77674,6.78501,6.71319,6.6671,6.71237,6.49971,6.76509,6.26268,6.68194,6.72781,7.0252,6.93838,6.72272,6.46215,6.72905,6.91587,6.49803,6.95746,6.44328,6.62967,6.95488,6.74177,6.43589,6.49056,6.76702,6.91145,6.50572,6.66656,6.76894,6.52655,6.42839,6.66464,6.28079,7.27052,6.58136,6.54435,6.72238,6.93982,6.68711,6.32335,7.1445,6.62494,6.59674,6.72589,6.5844,6.61048,7.10121,6.76501,6.73116,7.01252,6.97539,0.0334872,0.0109858,-0.0220537,0.0491288,0.0257042,-0.0991522,0.21111,-0.0796564,0.0660208,-0.0450382,0.0140324,-0.101454,0.847941,-0.139456,-0.157576,0.0736493,-0.0655894,0.0141047,-0.0846257,0.00930217,0.0656605,-0.00354159,0.00783573,0.0265425,0.0199802,0.0189297,-0.0221019,-0.00185389,-0.021409,0.55494,0.230838,0.68585,-0.0500747,-0.263066,0.0271166,-0.036868,0.00140182,0.0843649,-0.0675429,1.15404,-0.615148,-2.30845,0.317534,-0.812538,0.254428,-0.0906848,0.11087,0.182019,-0.0147978,0.000924692,0.0476714,0.0217004,-0.0260772,-0.170287,-0.0831497,-0.242927,0.0371915,0.0111454,-0.211712,0.00916955
259.583,0.663477,0.419319,3,7,0,-228.675,6.58282,6.69578,6.90354,6.62024,6.70517,6.78395,6.54148,6.69526,6.36753,6.65486,6.8567,6.88696,6.96264,7.20953,6.46547,6.05511,6.86316,6.50573,7.1495,6.3045,6.75452,6.93031,6.63878,6.49123,6.78686,6.62332,6.88994,6.63431,6.84795,7.01336,6.9393,6.50084,6.76865,6.33991,7.26089,6.67284,6.49102,6.88146,6.7592,6.76785,6.28543,7.00884,6.51218,6.48444,6.7592,6.47318,6.32307,7.22889,6.75866,6.95441,7.12666,6.78968,-0.0746464,0.0413539,0.0788362,-0.0396617,0.0252166,-0.0912054,0.200632,-0.114548,0.054967,-0.0214374,0.0142685,-0.080946,0.822168,-0.129217,-0.135434,0.0861208,-0.0594067,0.0121994,-0.072942,0.0225564,0.0803321,-0.00335786,-0.0145979,0.023296,0.0195828,0.0229204,-0.00731423,0.0108388,-0.0271067,0.549697,0.26411,0.291776,-0.023471,0.154701,-0.01445,-0.152662,0.0138643,0.0858116,-0.0199604,1.11821,-0.602937,-1.85214,0.441119,-0.774607,0.29095,-0.0733871,0.15766,0.221196,-0.00809189,-0.0349075,0.0751091,0.065156,0.0339236,-0.089337,0.102166,-0.307579,-0.0577426,0.00326994,0.620355,-0.00740258
256.761,0.793276,0.419319,3,7,0,-213.224,6.78254,6.6129,6.81236,6.64072,6.65241,6.70617,6.63983,6.682,6.40481,6.64147,6.69583,6.87784,6.91508,6.91146,6.44115,6.39963,6.83993,6.50686,7.06727,6.19625,6.86536,6.71647,6.67912,6.43618,6.63327,6.60959,6.80677,6.58572,6.78147,6.93094,6.74812,6.48362,6.79865,6.34106,7.26992,6.57059,6.47454,6.8521,6.74231,6.78898,6.39648,7.02234,6.25531,6.50675,6.71213,6.41647,6.33298,7.09264,6.71251,7.05001,7.14695,6.95923,-0.0320014,0.0566226,0.102195,-0.0627064,0.0331864,-0.0938806,0.204114,-0.099014,0.0657175,-0.0248266,0.00277283,-0.0829777,0.857138,-0.123581,-0.153138,0.0786822,-0.0623193,0.0133585,-0.0647093,0.0212499,0.0931277,-0.00265638,-0.00489741,0.0378659,0.0312435,0.0161174,0.00191293,0.00122437,-0.0250473,0.553987,0.233994,0.463244,-0.0340423,-0.0513509,0.00461227,-0.130811,0.0124127,0.0550612,-0.0061137,1.15332,-0.562645,-2.21108,0.349842,-0.79857,0.294415,-0.0618165,0.174232,0.255561,0.0190857,0.0203444,0.145048,0.133956,0.0238786,-0.0460355,-0.0438966,-0.284211,-0.0453248,0.00602344,0.815501,-0.0117037
253.966,0.847978,0.419319,3,7,0,-215.013,6.20361,6.59441,6.77889,6.73656,6.68139,6.8895,6.51159,6.78341,6.19472,6.75316,6.67008,7.01979,6.98482,6.89595,6.49725,6.30523,6.77814,6.62984,6.93841,6.48604,6.67946,7.02741,6.569,6.53819,6.68874,6.69678,6.83167,6.48752,6.57467,6.76242,6.54818,6.5246,6.97146,6.25941,7.24772,6.70544,6.6892,6.75341,6.87006,6.62948,5.99219,6.8559,6.29589,6.45843,6.70918,6.65709,6.30894,7.17893,6.77717,6.55244,6.9261,6.86874,0.0511915,0.0591499,0.00421674,-0.0473093,0.0252771,-0.0925291,0.208951,-0.0731507,0.0874835,-0.0661975,0.0389986,-0.0910897,0.84312,-0.166545,-0.150777,0.0884341,-0.0734671,0.0116754,-0.0727451,0.000243192,0.020095,0.00295466,0.0028521,-0.00456573,0.00117353,0.0220163,-0.0419365,0.0261177,-0.0214231,0.55687,0.222945,0.521661,-0.0370126,-0.344511,0.0344598,0.0545368,-0.00707678,0.171979,-0.0297493,1.14364,-0.791367,-2.13838,0.429658,-0.83023,0.186186,-0.0860859,0.0272759,0.0587961,-0.0396021,-0.0665537,-0.0982189,-0.0940963,-0.0375208,-0.244804,0.356865,-0.243088,0.00992489,0.0321049,0.0785352,-0.00882995
259.87,1,0.419319,3,7,0,-220.542,6.78985,6.66032,6.76759,6.77715,6.65134,6.81228,6.66685,6.78511,6.51723,6.59848,7.02215,6.89805,6.8883,6.99143,6.49138,6.32552,6.76947,6.54565,6.91936,6.22053,6.56616,6.89503,6.78964,6.33835,6.60984,6.61565,6.84893,6.59151,6.66043,7.13681,6.49175,6.56603,6.92533,6.33812,7.194,6.62303,6.4395,6.79858,6.81949,6.72538,6.50785,7.03393,6.0579,6.34279,6.78899,6.51218,6.19008,7.11955,6.78811,6.96121,7.023,6.87712,0.0230004,0.0505132,0.0480686,-0.0564645,0.0407786,-0.0941566,0.173197,-0.101361,0.0817343,-0.03505,0.00712569,-0.0888752,0.83183,-0.158009,-0.153512,0.105939,-0.0622537,0.00369843,-0.0472795,0.0281351,0.0877369,-0.00279195,-0.0123413,0.0305011,0.0380907,0.0279663,0.00676165,-0.00698925,-0.0123437,0.5521,0.229814,0.362257,-0.0252066,-0.0224367,-0.00156341,-0.109179,0.0110685,0.0720942,-0.023462,1.13078,-0.766226,-2.03315,0.562556,-0.751745,0.197038,-0.0366167,0.179495,0.240511,0.0353718,0.0304097,0.161037,0.213099,0.106889,-0.000130385,-0.141081,-0.140064,-0.0110814,0.0163092,0.410648,-0.0105387
259.828,0.930203,0.419319,3,7,0,-222.117,6.39426,6.50814,6.83943,6.7869,6.62696,6.91379,6.63097,6.83678,6.19759,6.79147,6.78318,6.9534,6.91556,7.00214,6.46252,6.30443,6.70309,6.61077,6.87039,6.41361,6.6815,7.09944,6.52074,6.44953,6.69496,6.66745,6.84269,6.43446,6.54902,6.91015,6.71715,6.55846,7.09881,6.30502,7.30285,6.82183,6.52202,6.81949,6.9084,6.70351,6.55281,6.84797,6.17874,6.5187,6.68401,6.82226,6.37952,7.02646,6.83626,6.7902,6.84875,6.89579,0.0219034,0.0271323,-0.0271835,-0.0657162,0.0285849,-0.128588,0.208537,-0.0586527,0.08863,-0.0469916,0.0223381,-0.104333,0.85469,-0.170537,-0.157715,0.105971,-0.0621187,0.00263577,-0.0464051,-0.0029571,0.0465996,-0.00586142,0.00731194,0.000354518,0.0292467,0.0171248,-0.00835317,0.0192849,-0.0197551,0.566086,0.215762,1.18386,-0.0839041,-0.436337,0.043997,-0.0665357,0.00694316,0.113513,-0.0453344,1.14817,-0.833631,-2.09662,0.599381,-0.701928,0.106875,-0.0445533,0.0588088,0.12918,-0.00441225,0.0276825,0.00543438,0.125671,0.0304402,-0.0682735,0.253578,-0.224161,-0.0106831,0.0225734,-0.134221,-0.0122655
253.915,0.925556,0.419319,3,7,0,-213.961,6.56866,6.72524,6.7705,6.75152,6.84297,6.87163,6.59863,6.82224,6.51983,6.57661,6.6955,6.92589,6.89121,6.76923,6.52365,6.4147,6.71924,6.59647,6.95714,6.2791,6.51059,6.83255,6.74643,6.39904,6.49064,6.85771,6.68307,6.46594,6.80342,6.90676,6.41406,6.41713,6.96893,6.38403,7.15269,6.68614,6.42077,6.83572,6.62072,6.66547,5.91504,7.12683,6.52241,6.41692,6.75596,6.59315,6.23189,7.14333,6.74894,6.66106,7.01961,6.90256,0.0224995,0.0999823,0.107945,-0.0083693,0.0202575,-0.071328,0.177617,-0.0898154,0.0732301,-0.0518557,0.00918763,-0.0930286,0.822695,-0.177838,-0.151551,0.0903854,-0.0540957,0.0217982,-0.0309393,0.0271714,0.0732145,-0.00294586,-0.0141409,0.0333446,0.0309193,0.0165134,-0.0189551,-0.00108456,-0.0482643,0.550437,0.216845,0.111304,-0.0100529,-0.19738,0.0175738,-0.0459587,0.00168899,0.0856293,0.0133375,1.09735,-0.905829,-2.08825,0.502601,-0.686699,0.355708,-0.0504747,0.158726,0.203009,-0.0404632,-0.0862777,0.0406878,0.0298868,-0.0837719,-0.214379,-0.138764,-0.547653,0.00353035,0.0279482,0.803301,-0.00156207
261.126,1,0.419319,3,7,0,-220.027,6.22895,6.5361,6.79188,6.77906,6.58145,6.96582,6.59114,6.86113,6.1685,6.72764,6.83356,6.79558,6.94997,7.00854,6.48463,6.39487,6.78222,6.54414,6.9444,6.45114,6.65844,6.90744,6.51231,6.44811,6.72461,6.64344,6.85472,6.54458,6.49855,6.96241,6.49334,6.54634,6.92523,6.31148,7.29506,6.75433,6.40801,6.64375,6.94222,6.5728,6.43301,6.83003,6.16454,6.53637,6.81374,6.58117,5.91171,7.15444,6.81771,6.69698,6.88599,6.97878,0.0313654,0.0668417,-0.0435903,-0.0953015,0.0413982,-0.106728,0.210654,-0.0733332,0.0978928,-0.0358376,-0.0261345,-0.108211,0.834118,-0.179544,-0.171716,0.110632,-0.0703914,-0.00264882,-0.0495326,0.00207779,0.0631644,-0.00154629,-0.00423689,0.0167774,0.0218073,0.0247353,-0.0193676,0.029055,-0.0108399,0.560782,0.197548,0.820468,-0.058773,-0.230545,0.0241463,-0.0942883,0.0113118,-0.025476,-0.0658597,1.14311,-0.883285,-2.31119,0.593786,-0.791521,0.10534,-0.0462485,0.0913826,0.175046,0.00895213,0.00602853,0.0693383,0.0958012,0.0623954,-0.0957116,0.429762,-0.123,-0.0149216,0.0489823,-0.225346,-0.0177874
261.296,0.985847,0.419319,3,7,0,-226.41,6.3488,6.64496,6.76024,6.74484,6.61476,6.98004,6.49189,6.88474,6.27622,6.77771,6.70369,6.77282,6.87116,7.08067,6.46734,6.59731,6.80119,6.61581,7.02042,6.48252,6.6441,7.01913,6.52495,6.42418,6.72893,6.57081,6.90065,6.54562,6.59278,6.87453,6.32269,6.47914,7.01453,6.25762,7.2911,6.70008,6.35527,6.67695,6.88872,6.59736,6.20022,6.88739,6.3643,6.53685,6.7845,6.61236,6.0173,7.09774,6.77282,6.62229,6.991,6.87962,0.0412419,0.0782353,-0.0682683,-0.0494818,0.048809,-0.0863424,0.214889,-0.0783639,0.100407,-0.0277524,-0.0163507,-0.0908009,0.837427,-0.171569,-0.159678,0.112296,-0.0753041,-0.0112674,-0.0337579,0.0136427,0.0705221,-0.00878638,0.00909326,0.019876,0.0334677,0.0159242,-0.0132396,0.0204242,-0.00768232,0.550265,0.229913,0.44557,-0.0324628,-0.157225,0.0168233,-0.13404,0.0166371,0.0137027,-0.0281775,1.13076,-0.849567,-2.14495,0.597846,-0.787929,-0.00823505,-0.0290452,0.126571,0.194712,0.00648913,0.0573898,0.0895422,0.156885,0.0383971,-0.0654092,0.301943,-0.0871711,0.00895424,0.0610534,-0.453062,-0.00923545
257.838,0.833953,0.419319,4,15,0,-216.394,6.67772,6.55986,6.79966,6.7125,6.74249,6.97982,6.61882,6.83126,6.45071,6.47614,6.75025,6.99178,6.96764,6.67821,6.46669,6.02833,6.75508,6.48502,6.8175,6.34413,6.61841,6.80943,6.71609,6.48195,6.4571,6.80918,6.66307,6.49806,6.6315,6.90806,6.85853,6.54623,7.07039,6.3314,7.13887,6.48087,6.50652,6.92999,6.62214,6.56314,6.25925,7.01474,5.94347,6.39178,6.82082,6.50972,6.22761,7.13436,6.69795,6.74488,6.89167,6.93094,0.0444025,0.0420184,0.052492,-0.0459864,0.0361308,-0.104218,0.172556,-0.0659008,0.0748313,-0.0752089,0.0257671,-0.0889331,0.804916,-0.180236,-0.159456,0.0996929,-0.0768535,0.0367896,-0.0538874,0.00803663,0.0449834,0.00379186,-0.0270788,0.0135722,0.00156863,0.0172929,-0.0123377,0.0102316,-0.0217632,0.560832,0.209819,0.800766,-0.0551659,-0.401875,0.0385171,0.0626972,-0.0112366,0.144764,-0.00846233,1.11195,-0.899877,-2.25904,0.453574,-0.953188,0.5123,-0.0597796,0.0778729,0.124452,-0.0180459,-0.100072,0.0173611,-0.0354648,0.00613321,-0.104725,0.106087,-0.246947,0.00347315,0.0103843,0.432705,-0.00858304
261.598,0.56578,0.419319,3,7,0,-210.302,6.61746,6.58557,6.797,6.71201,6.69544,6.9561,6.6464,6.8295,6.42538,6.48072,6.70154,6.99728,6.93878,6.68827,6.45128,6.14198,6.75872,6.51022,6.81295,6.44203,6.70441,6.73353,6.73499,6.54066,6.49613,6.77702,6.65509,6.53533,6.71871,6.87674,6.83202,6.53679,7.03074,6.3126,7.14854,6.60743,6.50561,6.86682,6.67325,6.58183,6.39373,7.06275,5.91571,6.34788,6.8319,6.58548,6.34701,7.11346,6.701,6.70515,6.94429,6.89557,0.0394125,0.0626383,0.101019,-0.0453667,0.0351211,-0.0995057,0.176028,-0.0587693,0.0830111,-0.0683095,0.0338033,-0.0918468,0.81106,-0.181143,-0.156015,0.105545,-0.0671715,0.0488867,-0.0554256,0.0165476,0.0513143,0.00133999,-0.0291747,0.00680077,0.0104946,0.0108303,-0.0176769,0.0197555,-0.033699,0.55693,0.230075,0.802571,-0.0555204,-0.466054,0.0451018,0.0319126,-0.00691253,0.164758,-0.00193053,1.12023,-0.929142,-2.14139,0.542912,-0.915944,0.645508,-0.0676711,0.104685,0.142467,-0.0443198,-0.133206,-0.0337439,-0.0275231,-0.0517546,-0.149992,0.22582,-0.382382,-0.00161867,0.00946295,0.789433,-0.00846738
