# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 4
# data
#   file = data/cleaned/tmp/sl_normal_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_full_pdw2_all_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25
51.5086,0.811935,0.530144,3,7,0,-36.5723,6.73204,0.0363212,-0.0913712,0.185881,-0.1086,0.0789279,-0.0428482,0.0262225,-0.123431,0.854594,-0.129278,-0.156748,0.103425,-0.0273206,0.0278838,-0.106566,0.0219767,0.0546626,-0.00726189,-0.0142802,0.0309626,0.0206538,0.022706,-0.0262103,0.0130486,-0.0229362,0.59287,0.348584,-0.0228995,-0.0868407,0.00490036,-0.0223636,0.00100163,0.0853988,-0.0952357,1.18182,-0.59545,-1.91132,0.685945,-0.541247,0.420438,-0.111456,0.120909,0.152285,-0.0339788,-0.0578281,0.0700637,0.0303025,-0.00819935,-0.178768,0.147446,-0.260257
49.693,0.74783,0.530144,3,7,0,-36.9271,6.72601,0.0517385,-0.0968331,0.185677,-0.109375,0.0903745,-0.042559,0.0273958,-0.113135,0.856567,-0.137114,-0.154741,0.112169,-0.0286532,0.0254128,-0.108445,0.0203019,0.0539528,0.00769459,-0.00582976,0.0259183,0.0303182,0.0184445,-0.0236289,0.0259873,-0.0212815,0.592687,0.427531,-0.0273706,-0.0336794,-0.000382156,-0.0122236,0.00131126,0.093488,-0.0766292,1.18618,-0.62226,-1.847,0.732307,-0.550019,0.377203,-0.108501,0.117321,0.150458,0.0204306,-0.0180426,0.0718824,0.0955895,-0.00216329,-0.146209,0.355171,-0.241481
48.9399,0.892247,0.530144,3,7,0,-38.4062,6.72233,0.0184408,-0.0843486,0.154545,-0.08964,0.0754572,-0.0513018,0.00296151,-0.134856,0.845832,-0.126912,-0.169896,0.0911934,0.00227976,0.0308834,-0.0823442,0.0101925,0.0460864,0.0168409,0.00546156,0.00882024,0.0153236,0.0531066,-0.00640805,0.0112132,-0.0263288,0.602865,0.390646,-0.0251542,-0.312938,0.023983,0.016397,-0.0039535,-0.00983906,-0.0608901,1.1345,-0.596552,-2.06602,0.63635,-0.242295,0.435489,-0.0743801,0.0834591,0.128084,0.0731341,0.04589,0.0581292,0.0868229,0.169894,-0.0822425,0.110017,-0.298752
46.9678,0.919017,0.530144,3,7,0,-37.3868,6.7257,0.0320505,-0.104402,0.198321,-0.101501,0.103414,-0.0646995,0.0324867,-0.107928,0.849137,-0.146343,-0.17594,0.0974659,-0.0473141,0.0301447,-0.0931523,0.00522103,0.0706662,0.003344,0.00838411,0.0211212,0.0184766,0.0248789,-0.0304249,0.0334921,-0.0152162,0.579648,0.490441,-0.0340642,-0.136829,0.0103821,0.0768426,-0.00804749,0.133548,-0.0547464,1.17724,-0.681762,-2.3634,0.527951,-0.73242,0.453241,-0.0925526,0.108856,0.196446,0.0149152,0.0204149,0.0550921,0.0457062,0.0279058,-0.160141,0.488532,-0.172658
46.4337,0.935411,0.530144,3,7,0,-33.4804,6.7306,0.0281151,-0.0764793,0.150906,-0.0907202,0.0815636,-0.0414389,0.00117677,-0.133049,0.846243,-0.119249,-0.166802,0.0860624,0.00234894,0.0271971,-0.0907918,0.02149,0.0475753,0.00320442,0.000106437,0.019631,0.0219941,0.0379411,0.00543186,0.00747284,-0.0426511,0.611219,0.288743,-0.0166295,-0.290942,0.0209133,-0.00374277,-0.000496357,-0.0192362,-0.0740835,1.14016,-0.535591,-2.05346,0.631199,-0.238342,0.386769,-0.0874083,0.11041,0.131342,0.0310835,0.0248318,0.0813983,0.0967021,0.0981854,-0.0605093,0.0100155,-0.483961
45.455,0.954919,0.530144,3,7,0,-34.0335,6.71295,0.0307581,-0.105574,0.197703,-0.103101,0.103489,-0.0580331,0.0387827,-0.105674,0.84859,-0.143142,-0.173983,0.0970365,-0.0482442,0.0310724,-0.0896805,0.00512886,0.0660652,0.00553227,0.00880242,0.0193049,0.0143887,0.0309657,-0.0308661,0.0338298,-0.00883181,0.57957,0.478761,-0.033205,-0.109381,0.00749686,0.0441081,-0.00390342,0.153334,-0.0451733,1.17292,-0.669482,-2.3349,0.506354,-0.737143,0.462804,-0.0858772,0.101647,0.183816,0.0279014,0.0322295,0.0628213,0.044707,0.0670303,-0.147411,0.509942,-0.100214
46.4096,0.988435,0.530144,3,7,0,-35.1692,6.74787,0.0328507,-0.0698882,0.169482,-0.113994,0.0800017,-0.0615639,-0.000457882,-0.136428,0.85246,-0.118303,-0.164561,0.0925586,0.00477554,0.0250008,-0.0752453,0.0122834,0.0514865,0.00837955,-0.000129575,0.0141269,0.0193758,0.0309992,-0.00356257,0.0142571,-0.0396184,0.601728,-0.0494163,0.00662419,-0.145378,0.00733853,0.068837,-0.00982571,-0.021435,-0.0603011,1.13251,-0.572384,-1.97863,0.703221,-0.193941,0.367487,-0.0762632,0.0969213,0.142566,0.028698,0.00219041,0.0411596,0.0632859,0.0567464,-0.0940762,0.124394,-0.449549
46.9991,0.878878,0.530144,3,7,0,-31.5384,6.71367,0.0257158,-0.116552,0.181854,-0.084469,0.105097,-0.0444759,0.0279221,-0.0994684,0.838457,-0.118029,-0.169559,0.0818316,-0.012295,0.0508319,-0.0902291,0.0082426,0.0470227,0.00446612,0.00205255,0.00835698,0.0309077,0.0382003,-0.00127886,0.014664,-0.010945,0.601803,0.840032,-0.0564102,-0.262339,0.0210124,0.0307986,-0.00128914,0.0839488,0.000840215,1.14131,-0.533415,-2.20994,0.480334,-0.458431,0.639953,-0.0745183,0.0812894,0.130009,0.0559433,0.0638545,0.0884186,0.192495,0.155432,-0.0152488,0.203096,-0.124192
46.9239,0.996859,0.530144,3,7,0,-38.9833,6.73968,0.0335159,-0.06617,0.167572,-0.10655,0.0701321,-0.0572479,0.00726359,-0.138069,0.857276,-0.14444,-0.171662,0.103695,-0.0341894,0.00577186,-0.0888893,0.0170354,0.0653195,0.00292467,0.00651318,0.0295655,0.016263,0.027423,-0.0274962,0.0264671,-0.0422103,0.587167,-0.00106788,0.0012501,-0.162127,0.0106635,0.00837256,-0.0043376,0.0365078,-0.120202,1.17095,-0.674377,-2.1751,0.684683,-0.516094,0.182883,-0.099434,0.12658,0.182023,-0.0050132,-0.0142731,0.0444422,-0.0137406,-0.0174881,-0.214682,0.309946,-0.478959
43.7509,0.947165,0.530144,3,7,0,-36.2508,6.7142,0.0252094,-0.117814,0.181905,-0.0898663,0.111446,-0.0451854,0.0201643,-0.101546,0.832204,-0.122178,-0.17241,0.0719275,-0.0102982,0.055077,-0.100907,0.00919389,0.0455294,0.00326195,0.0040147,0.00928732,0.0244883,0.0410566,0.00267801,0.00963958,-0.00978176,0.603484,0.806048,-0.0540096,-0.201273,0.0146833,0.0569566,-0.00343069,0.0552943,-0.0112385,1.14266,-0.529191,-2.30478,0.399675,-0.460499,0.684456,-0.0830259,0.0809502,0.125513,0.0579405,0.0753403,0.0978553,0.172067,0.175879,0.00292975,0.126985,-0.110993
38.7489,0.83954,0.530144,3,7,0,-26.9384,6.74372,0.0199645,-0.0567984,0.163733,-0.102569,0.0647117,-0.0632704,0.0130808,-0.124296,0.827244,-0.128624,-0.161082,0.111968,-0.0244951,0.0065293,-0.0835607,0.00505539,0.0838944,-0.00407295,0.00344853,0.0151343,0.00902191,0.0112509,-0.0340971,0.0213231,-0.0357961,0.594974,-0.0942165,0.0068072,-0.19759,0.0141409,0.0374519,-0.00846844,0.0545729,-0.0835004,1.12626,-0.651327,-1.92633,0.828384,-0.434406,0.216341,-0.10014,0.12737,0.232771,-0.0550949,-0.0635713,-0.0424183,-0.0805359,-0.0981808,-0.241295,0.245194,-0.406177
50.4197,0.954398,0.530144,3,7,0,-29.5484,6.70575,0.0292844,-0.107171,0.177428,-0.100484,0.0948193,-0.0423461,0.0131371,-0.112813,0.86139,-0.132735,-0.179193,0.0676071,-0.0231097,0.0354224,-0.0834593,0.00487449,0.0507072,0.00945175,-0.00714659,0.0285415,0.0419355,0.0347076,-0.00595639,0.0125807,-0.0311948,0.592298,0.582581,-0.0383575,-0.168849,0.0105926,-0.0023363,0.00120118,0.0466145,-0.0324512,1.16132,-0.583055,-2.49852,0.361222,-0.503758,0.479467,-0.0788206,0.0808925,0.140879,0.0519009,0.0160049,0.12097,0.189123,0.0822424,-0.0894576,0.119261,-0.353967
50.7093,0.976685,0.530144,3,7,0,-41.7886,6.74706,0.0301326,-0.0757839,0.171955,-0.0921953,0.0868633,-0.0629527,0.0202012,-0.12444,0.835386,-0.134402,-0.163176,0.112223,-0.0228882,0.0222496,-0.0972216,0.0159814,0.0624468,-0.0118945,0.0161783,0.0108912,0.00399895,0.0324176,-0.0277179,0.0293016,-0.0236204,0.596947,0.227191,-0.014324,-0.259404,0.0206846,0.067283,-0.00905439,0.0692348,-0.0869648,1.1553,-0.645801,-1.92503,0.770927,-0.473399,0.360518,-0.0993129,0.118826,0.173677,-0.0329591,0.0253686,0.00532939,-0.0301479,0.0459619,-0.169773,0.401415,-0.26802
50.7252,0.773108,0.530144,3,7,0,-33.9861,6.71206,0.0254602,-0.101554,0.164745,-0.102025,0.0936275,-0.0434271,0.0116125,-0.116936,0.869331,-0.125391,-0.17322,0.0805121,-0.0198912,0.0304294,-0.0738111,0.0057652,0.049666,0.0202993,-0.013095,0.0266005,0.0375763,0.0349615,-0.00545954,0.0223763,-0.0321743,0.594948,0.481044,-0.0304392,-0.198558,0.0113615,-0.00865921,0.00164064,0.0394379,-0.027095,1.15995,-0.574999,-2.31299,0.474006,-0.451962,0.434951,-0.0688286,0.0811141,0.13804,0.0779237,0.000594049,0.119119,0.176494,0.0932074,-0.0777879,0.270896,-0.365081
50.4509,0.829149,0.530144,3,7,0,-38.1194,6.73714,0.0368163,-0.0815234,0.182266,-0.0847066,0.0854478,-0.0625621,0.0184723,-0.123519,0.824151,-0.141945,-0.169987,0.0999415,-0.0284482,0.0307965,-0.0968957,0.021336,0.0615744,-0.016402,0.0193968,0.0128738,0.00997604,0.0264236,-0.0326482,0.0284559,-0.0230033,0.596004,0.38715,-0.0259648,-0.295869,0.0264617,0.0641463,-0.00894636,0.0698009,-0.0885635,1.14582,-0.67422,-2.15118,0.64726,-0.547057,0.437572,-0.10177,0.129168,0.171637,-0.0497713,0.0246489,-0.0015471,-0.0206864,0.00659367,-0.195827,0.389665,-0.261018
46.8394,0.816909,0.530144,3,7,0,-38.4032,6.70724,0.0234229,-0.0838577,0.172296,-0.0845756,0.102495,-0.0393929,0.013991,-0.126885,0.853208,-0.141369,-0.173255,0.0601752,-0.00957963,0.0363774,-0.0804552,-0.00321225,0.0587241,3.87472e-05,-0.0127579,0.00548472,0.0317827,0.0463269,-0.0177658,0.0239277,-0.0181399,0.606542,0.326206,-0.0198085,-0.336448,0.0256346,-0.0241517,0.00480713,0.0350605,-0.0567251,1.15094,-0.660313,-2.3695,0.367467,-0.403151,0.536343,-0.0730667,0.0728025,0.163404,0.0145305,-0.0103785,0.0465682,0.158322,0.139889,-0.109816,0.330691,-0.205833
46.5534,0.777753,0.530144,3,7,0,-27.1054,6.73698,0.0452289,-0.0985126,0.164875,-0.103001,0.0893459,-0.0649497,0.0410754,-0.129151,0.837156,-0.12898,-0.155107,0.109681,-0.0389663,0.0263269,-0.0993268,0.0234443,0.0495403,0.000563549,0.0180725,0.00801459,0.021535,0.0303596,-0.00171701,0.025337,-0.00989568,0.580441,0.397808,-0.0239601,-0.153037,0.00826131,0.064747,-0.00810196,0.132026,-0.128715,1.16022,-0.569821,-1.9139,0.636431,-0.629801,0.367166,-0.0829806,0.116855,0.136679,0.051447,0.105907,0.0816083,0.146796,0.133797,-0.00292131,0.373652,-0.112286
47.7008,0.755651,0.530144,3,7,0,-28.6114,6.73702,0.0430345,-0.0953124,0.170776,-0.0899093,0.0816639,-0.0546436,0.0238074,-0.109886,0.837549,-0.132639,-0.157397,0.105696,-0.0350451,0.0203536,-0.0933349,0.0278832,0.0619314,-0.00322954,0.0275736,0.0195775,0.0247237,0.0223542,0.00213019,0.0365148,-0.00915663,0.58045,0.513093,-0.0338788,-0.199811,0.0154822,0.0252111,-0.00432073,0.0857445,-0.0775094,1.15925,-0.581217,-1.96119,0.615777,-0.579392,0.307224,-0.0742563,0.144489,0.170222,0.0611843,0.153678,0.136822,0.17485,0.123212,0.0323085,0.551365,-0.1039
44.3547,0.789256,0.530144,3,7,0,-31.7975,6.74415,0.0454326,-0.0911686,0.154806,-0.110019,0.0918653,-0.0507958,0.00868571,-0.0999436,0.836292,-0.141932,-0.178185,0.078973,-0.0115105,0.0448101,-0.0952403,-0.00166874,0.039722,-0.00131882,0.00972997,0.00085323,0.0366171,0.0107462,-0.00361406,0.0180623,-0.0272764,0.606847,0.340875,-0.0190099,-0.0597712,-0.00156992,0.0511137,-0.0059238,0.0270288,-0.00793286,1.14387,-0.64066,-2.38429,0.521528,-0.417323,0.53087,-0.0918888,0.0529132,0.110258,0.00718688,0.0315101,0.00164828,0.151029,-0.00139611,-0.061536,0.215378,-0.309504
45.0465,0.875266,0.530144,3,7,0,-31.5593,6.71272,0.00914647,-0.0752619,0.203349,-0.0958702,0.0956056,-0.0380567,0.0429404,-0.131665,0.850236,-0.117592,-0.185003,0.100263,-0.00778738,0.0191084,-0.0877186,0.0286728,0.0601482,0.00448881,-0.00641298,0.0222098,0.0143895,0.0318503,-0.0101206,0.00822257,-0.0276904,0.599489,0.107159,-0.00925417,-0.19746,0.0178247,-0.0417673,0.00562251,0.122489,-0.068601,1.15496,-0.564225,-2.30495,0.724656,-0.312681,0.3292,-0.0874271,0.142023,0.16633,0.0164358,-0.0134167,0.0688814,0.039561,0.0609685,-0.108775,0.0595347,-0.314202
45.4691,0.968803,0.530144,3,7,0,-31.5312,6.71446,0.0448636,-0.0894243,0.167344,-0.111866,0.0793377,-0.0611032,-0.0120111,-0.106406,0.851296,-0.129364,-0.145885,0.0735965,-0.0237415,0.0310028,-0.104813,-0.0037113,0.0485626,0.00207405,0.00341499,0.00620749,0.0187804,0.0199842,-0.0235865,0.0329318,-0.0345018,0.600775,0.331358,-0.018594,-0.0928892,0.00187039,0.100245,-0.0130425,-0.0334405,-0.0498108,1.15635,-0.570394,-1.92665,0.464132,-0.510467,0.428775,-0.110216,0.0600723,0.135822,-0.0126019,-0.0245442,-0.0231796,0.020936,-0.015788,-0.16847,0.431086,-0.391492
51.8707,1,0.530144,3,7,0,-39.0386,6.71203,0.0412406,-0.076657,0.171256,-0.107598,0.106564,-0.0484853,0.0245942,-0.127737,0.849859,-0.142515,-0.180801,0.0957169,-0.0348121,0.017188,-0.0925388,0.0118182,0.0497623,0.00630593,-0.00592334,0.0144636,0.0117513,0.0497112,-0.016931,0.0224183,-0.0211643,0.602633,0.0388695,0.000850082,-0.103982,0.0031742,0.00999227,0.000852662,0.0854679,-0.0936546,1.17075,-0.654646,-2.36089,0.568311,-0.565923,0.318603,-0.086367,0.0914495,0.138596,0.0323285,0.00431778,0.0670885,0.0575281,0.148922,-0.114033,0.29932,-0.240151
50.4791,0.971074,0.530144,3,7,0,-43.4767,6.73548,0.047179,-0.0704349,0.16061,-0.0977223,0.0906554,-0.0465856,0.0140145,-0.115887,0.852984,-0.133066,-0.161462,0.0891118,-0.0414248,0.0346086,-0.0886819,0.00917273,0.0382507,0.002052,0.0075612,0.0155302,0.0325675,0.0206228,-0.0234584,0.0225574,-0.0432825,0.587861,0.143525,-0.00520317,-0.209116,0.0129626,0.00468431,-0.000530651,0.0629777,-0.0660383,1.156,-0.60423,-2.17086,0.507524,-0.648563,0.429788,-0.098801,0.0732764,0.107995,-0.0100295,-0.0148039,-0.00180251,0.0638222,-0.0423755,-0.199939,0.245735,-0.491126
46.7621,0.904342,0.530144,3,7,0,-39.0614,6.73273,0.0525572,-0.0758656,0.146677,-0.0980566,0.0857603,-0.0556133,0.011761,-0.0987813,0.834791,-0.120565,-0.170105,0.0812425,-0.0366357,0.0261967,-0.0847318,0.0111662,0.036644,-0.00914615,-0.00126894,0.0146371,0.0212301,0.0521551,-0.0112008,0.0249756,-0.0343692,0.596912,0.202848,-0.00759924,-0.200498,0.0109983,0.0581864,-0.00709733,0.052221,-0.0239156,1.13622,-0.53797,-2.28397,0.442834,-0.593761,0.386766,-0.0803064,0.0724713,0.102672,-0.00216435,0.021723,0.0701277,0.0998691,0.150307,-0.110723,0.306253,-0.389987
50.8202,0.969503,0.530144,3,7,0,-38.9037,6.72547,0.0181682,-0.0797891,0.184964,-0.10816,0.0987038,-0.0701989,0.0201543,-0.120296,0.843777,-0.149973,-0.17662,0.112011,-0.0129803,0.0395036,-0.0972935,0.0244506,0.0612289,0.0077905,-0.00542025,0.0244133,0.00576126,0.0281327,-0.0164106,0.0281021,-0.0272265,0.594857,0.0942248,-0.00732068,-0.110328,0.00752018,0.113997,-0.0138493,0.0676079,-0.0457345,1.17325,-0.724622,-2.12958,0.761157,-0.442473,0.554714,-0.097222,0.135047,0.169608,0.0215635,-0.0159531,0.0706333,-0.00499526,0.0497421,-0.118676,0.37345,-0.308939
49.3944,0.964996,0.530144,3,7,0,-41.9235,6.72029,0.0239507,-0.0755445,0.180331,-0.108493,0.0964071,-0.0736061,0.0221699,-0.120322,0.846784,-0.136564,-0.183143,0.120101,-0.0172264,0.0454411,-0.0924213,0.0185867,0.0626722,0.00835382,-0.0068442,0.0199664,0.0113563,0.0245335,-0.0242816,0.0323896,-0.0250535,0.590287,0.0654535,-0.00393595,-0.14701,0.0100413,0.118622,-0.014866,0.0790772,-0.037002,1.1732,-0.685933,-2.21141,0.807959,-0.499299,0.618669,-0.0949093,0.124968,0.174171,0.0125969,-0.0334496,0.0425994,0.0057772,0.0214639,-0.151054,0.446382,-0.284282
50.1163,0.995749,0.530144,3,7,0,-43.3399,6.73345,0.0392432,-0.099455,0.168033,-0.0958404,0.087039,-0.0273059,0.0156152,-0.117884,0.833539,-0.137661,-0.165907,0.0705455,-0.0373638,0.00879406,-0.088664,0.00702493,0.0574072,0.00629638,0.012084,0.0232916,0.0345757,0.040104,-0.0148244,0.00578532,-0.0221417,0.58891,0.533605,-0.0348874,-0.128276,0.00674127,-0.0840536,0.0107208,0.0598934,-0.0939579,1.131,-0.584339,-2.30668,0.367851,-0.548745,0.193328,-0.0837672,0.0941762,0.159635,0.0472712,0.0610162,0.0920921,0.146892,0.0929564,-0.124075,0.0351832,-0.251242
51.3543,0.893623,0.530144,3,7,0,-38.7252,6.74206,0.0253769,-0.0861196,0.180538,-0.0834472,0.093166,-0.061188,0.0181959,-0.113037,0.863038,-0.136077,-0.1739,0.0951019,-0.0268358,0.0432595,-0.0992395,-0.00401301,0.0547716,-0.0119817,0.0147331,0.0152914,0.0108047,0.0218499,-0.0149508,0.0394556,-0.031755,0.595554,0.455838,-0.0302324,-0.345591,0.029569,0.0767037,-0.00939665,0.069792,-0.0428026,1.19046,-0.627123,-2.24347,0.5861,-0.576903,0.564494,-0.0988417,0.0683958,0.151922,-0.0218373,0.0389717,0.0377103,0.0180676,0.029101,-0.108219,0.540646,-0.360323
44.5051,0.755059,0.530144,3,7,0,-35.9114,6.71702,0.0368206,-0.0733361,0.16583,-0.109452,0.097728,-0.0611083,0.00630509,-0.135386,0.854351,-0.144992,-0.185184,0.116324,-0.0297533,0.0218064,-0.0788848,0.0091302,0.0702323,-0.0162183,-0.0205547,0.0120766,0.0214821,0.0353079,-0.038648,0.0229634,-0.0404015,0.596304,0.0525857,-0.000281981,-0.180019,0.0099656,0.0346725,-0.00465901,0.0368085,-0.0888849,1.17422,-0.754002,-2.28073,0.823819,-0.54206,0.403916,-0.0944611,0.114655,0.196245,-0.0912732,-0.119905,-0.0335701,-0.00704308,-0.0140278,-0.274489,0.259387,-0.458435
48.2155,0.822684,0.530144,3,7,0,-29.5194,6.72498,0.0247979,-0.109764,0.184159,-0.0801909,0.0933793,-0.048526,0.0275408,-0.110067,0.840038,-0.125197,-0.154985,0.0699476,-0.0163115,0.0322879,-0.102394,0.016346,0.0438625,0.0159547,0.0293612,0.018536,0.0252254,0.0342952,0.00175019,0.0189677,-0.0168995,0.596434,0.763938,-0.0524293,-0.286842,0.0246052,0.0498445,-0.00448485,0.0777674,-0.0547344,1.14009,-0.500194,-2.06825,0.372685,-0.426872,0.401207,-0.0861466,0.0954662,0.12125,0.106228,0.147018,0.118941,0.159682,0.138886,-0.00774291,0.255788,-0.191758
41.8739,0.712409,0.530144,3,7,0,-25.7601,6.72617,0.0115262,-0.0962938,0.193559,-0.097433,0.0857034,-0.0617043,0.0216548,-0.128407,0.853715,-0.13782,-0.184345,0.103848,-0.0122204,0.0272127,-0.0628671,0.00987467,0.0499425,-0.0254335,0.000448822,0.0112412,0.00466794,0.0358187,-0.0506508,0.0408212,-0.0251974,0.592402,0.419256,-0.0295473,-0.288741,0.025249,0.0311823,-0.00535445,0.0759663,-0.0292052,1.15232,-0.739671,-2.25749,0.764747,-0.353967,0.421293,-0.0766525,0.0878725,0.141124,-0.103426,-0.0575521,-0.0337139,-0.0753881,0.00627627,-0.283453,0.578664,-0.285915
43.7497,0.779898,0.530144,3,7,0,-17.773,6.71894,0.047889,-0.0863584,0.154758,-0.0942645,0.0755724,-0.0437431,0.00593148,-0.121478,0.844073,-0.12172,-0.157622,0.0791698,-0.0339025,0.0306474,-0.115847,0.016783,0.0614635,0.0237521,0.00845319,0.028728,0.0385138,0.0274121,0.0128422,0.000852629,-0.027613,0.603671,0.447595,-0.0274187,-0.177083,0.0105838,0.00746782,-0.0022189,0.0179774,-0.116676,1.16192,-0.464134,-2.14703,0.395987,-0.617327,0.41504,-0.101864,0.121447,0.168814,0.116599,0.0876311,0.149326,0.208369,0.0975243,0.00637814,-0.0562145,-0.313324
45.3147,1,0.530144,3,7,0,-32.335,6.7351,0.00123915,-0.090921,0.19119,-0.0976394,0.0834975,-0.06501,0.0187852,-0.115612,0.853375,-0.153332,-0.173647,0.0905747,-0.0150257,0.0176876,-0.06461,0.00133186,0.0542456,-0.00806629,0.00688651,-0.000110665,0.00940928,0.0532611,-0.0188295,0.0348943,-0.0241368,0.588104,0.276301,-0.0213228,-0.210074,0.0179806,0.0483241,-0.00733585,0.0653078,-0.0204615,1.14965,-0.757411,-2.18185,0.612333,-0.362298,0.327276,-0.0595265,0.0756983,0.151064,-0.0036119,0.0346776,0.0167565,0.051507,0.166273,-0.116754,0.488096,-0.27388
39.8491,0.809303,0.530144,3,7,0,-25.6225,6.73178,0.00874713,-0.0856524,0.171425,-0.0879471,0.107655,-0.0200166,0.0345191,-0.100654,0.84438,-0.137956,-0.165437,0.0668973,-0.0155091,0.00842242,-0.0753078,0.00121331,0.061978,-0.00790495,-0.0129565,0.0111928,0.00824702,0.0296871,-0.00131952,0.0452674,-0.0237018,0.605306,0.251404,-0.0164507,-0.212324,0.0140762,-0.101327,0.0153011,0.108534,-0.0111489,1.14142,-0.641479,-2.22106,0.448448,-0.366649,0.250582,-0.0656843,0.0874459,0.170535,0.000612425,0.00132537,0.0793848,0.0728329,0.124276,-0.00970071,0.652384,-0.268944
44.5826,1,0.530144,3,7,0,-26.9397,6.7098,0.0258557,-0.10497,0.171013,-0.0866474,0.0812453,-0.0253489,0.0148179,-0.0954261,0.856589,-0.149485,-0.174114,0.0748289,-0.0301599,0.0177326,-0.0958257,-0.0118127,0.0659124,0.00857718,-0.0142306,0.0280098,0.0195832,0.0337143,-0.0135112,0.0393214,-0.0312195,0.590548,0.736249,-0.0507081,-0.191254,0.0148248,-0.0918285,0.0102593,0.0651924,-0.0162215,1.17676,-0.662715,-2.37311,0.429586,-0.553705,0.350047,-0.091947,0.0669314,0.182622,0.0356903,-0.0172023,0.109196,0.0818168,0.0857288,-0.0993996,0.539885,-0.354247
48.8157,1,0.530144,3,7,0,-33.7641,6.70587,0.0186635,-0.0916745,0.159846,-0.0801454,0.0832881,-0.0625446,0.0239893,-0.104045,0.866966,-0.154098,-0.166123,0.0851622,-0.00981363,0.0212046,-0.0882298,0.00558116,0.058718,-0.000484503,0.0127139,0.0157919,0.0270828,0.036684,0.00155958,0.0317267,-0.0280682,0.588843,0.497863,-0.0334722,-0.36533,0.0300181,0.066957,-0.00925597,0.0745869,-0.0175397,1.17985,-0.690276,-2.09405,0.565629,-0.351191,0.337932,-0.0757412,0.09323,0.162018,0.0479518,0.0913864,0.104765,0.161946,0.138908,-0.0198463,0.42835,-0.318489
48.2023,0.834244,0.530144,3,7,0,-33.1628,6.74684,0.0272901,-0.105952,0.178249,-0.087202,0.0799872,-0.0506709,0.0185408,-0.112549,0.827891,-0.136471,-0.173107,0.0892774,-0.0539086,0.0222589,-0.108999,0.0176838,0.0529141,0.0102637,-0.00604039,0.0248349,0.0150965,0.0311506,-0.0297715,0.0258465,-0.0347828,0.599809,0.75719,-0.0525588,-0.217582,0.0187789,0.0191431,-0.00355315,0.0849471,-0.0938196,1.15462,-0.597959,-2.38949,0.466505,-0.768467,0.358117,-0.116185,0.109721,0.148201,0.00863518,-0.0471993,0.037027,-0.00693142,0.00745341,-0.210508,0.318912,-0.394679
46.6896,0.867805,0.530144,3,7,0,-35.1714,6.72318,0.0259312,-0.0650896,0.160131,-0.0851037,0.0976724,-0.0394553,0.0278504,-0.13099,0.865405,-0.137209,-0.164519,0.0795962,-0.00474089,0.0331786,-0.0773854,-0.00207571,0.0768523,-0.00153403,-0.00302592,0.0107048,0.0342479,0.0464465,-0.0134822,0.0151171,-0.0152147,0.597167,0.0503733,-0.000182735,-0.367639,0.0270303,-0.047235,0.00656377,0.0770416,-0.0634047,1.16416,-0.65621,-2.08229,0.534009,-0.354429,0.514603,-0.0675496,0.100714,0.212621,0.0256456,0.0310445,0.0748494,0.179415,0.148973,-0.0901714,0.199459,-0.172641
46.1575,0.980942,0.530144,3,7,0,-38.569,6.7306,0.0334804,-0.117192,0.187648,-0.102954,0.0817063,-0.064795,0.000991832,-0.108658,0.826853,-0.125282,-0.179605,0.107012,-0.034783,0.0240177,-0.104089,0.0204943,0.0395818,0.00733164,0.0176218,0.0289014,0.0115098,0.0213654,-0.0229132,0.0335022,-0.0370328,0.593006,0.821496,-0.0570884,-0.0933883,0.00786265,0.109048,-0.0142792,0.0212439,-0.0548794,1.14528,-0.555808,-2.29904,0.662811,-0.565534,0.32094,-0.109751,0.0987356,0.111163,0.0211689,0.0306967,0.0566254,-0.0161939,-0.0126406,-0.170028,0.433679,-0.42021
