# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 2
# data
#   file = data/cleaned/tmp/vi_normal_full_pdw2_upload.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_full_pdw2_upload_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,gamma.1,gamma.2,gamma.3,gamma.4
265.733,0.97082,0.34476,4,15,0,-224.132,6.51933,6.58585,6.76225,6.83285,6.75815,6.8695,6.56079,6.80808,6.38016,6.73982,6.96733,6.9817,6.89149,6.67688,6.46947,6.57219,6.81173,6.44059,6.87625,6.36117,6.55141,6.95852,6.64185,6.40833,6.55452,6.66894,6.77039,6.66486,6.59971,6.91693,6.60685,6.65836,6.83181,6.27946,7.24614,6.53491,6.49962,6.7549,6.66799,6.7382,5.9747,6.94784,6.11059,6.57182,6.84839,6.42076,6.225,7.24712,6.73037,6.76883,6.96646,6.91444,0.0629476,0.101192,-0.039467,-0.0548216,0.172106,-0.121608,0.00617559,-0.0947168,0.834916,-0.177417,-0.148592,0.107868,-0.0706409,1.351e-05,-0.0731454,0.0220569,0.0580796,-0.016937,0.0020612,0.017456,0.0253178,0.0317759,-0.00467179,0.0138443,-0.0281856,0.558451,0.200684,-0.00876586,-0.000956583,0.0501206,-0.0217308,1.14282,-0.725587,-1.92959,0.538229,-0.821598,0.117239,-0.0672796,0.121959,0.15711,-0.0264222,0.0251238,0.0714468,0.112078,0.0805928,-0.0738559,0.147805,-0.318373,0.0168363,0.0664879,-0.235611,-0.0102321
251.782,0.469276,0.34476,4,15,0,-218.171,6.44728,6.5542,6.65241,6.85662,6.66116,6.90174,6.49707,6.76787,6.2606,6.5984,6.57117,6.9425,6.93426,6.76212,6.45525,6.49582,6.89309,6.31705,6.93038,6.30315,6.71335,6.90199,6.63358,6.46318,6.73118,6.7082,6.83208,6.62878,6.62185,6.96048,6.54233,6.48685,6.81719,6.25032,7.29289,6.80225,6.46631,6.72338,6.83744,6.77325,5.70507,6.90458,6.32835,6.36434,6.79318,6.4027,6.6573,7.20612,6.75866,6.74609,7.04274,7.07805,0.070106,0.113843,0.0351058,-0.0457347,0.154806,-0.143755,0.0109405,-0.103466,0.837899,-0.162086,-0.145041,0.0913504,-0.0989134,0.0137059,-0.0533955,-0.00370828,0.0644439,-0.00791797,0.00100115,0.0201305,0.0364667,0.0183291,0.00840416,0.00947501,-0.0383434,0.557873,0.259641,0.0824449,-0.0136254,0.0817137,-0.0416574,1.12344,-0.650914,-2.1491,0.280914,-1.09934,0.250238,-0.0495782,0.0787333,0.172904,-0.000915385,0.0253443,0.0811329,0.161328,0.0321248,-0.0320262,0.0539157,-0.433111,0.0193705,0.05447,0.304421,-0.00853607
259.338,0.959485,0.34476,4,15,0,-208.405,6.42826,6.60161,6.69823,6.77359,6.6656,6.90198,6.5722,6.82841,6.34452,6.67365,6.52534,6.85729,6.88612,6.58989,6.54068,6.57241,6.93471,6.39674,6.84591,6.32344,6.6182,6.87053,6.60333,6.39379,6.66442,6.61218,6.85816,6.5054,6.64132,7.06875,6.56061,6.50383,6.74637,6.26855,7.25008,6.74961,6.43019,6.77784,6.95492,6.79497,6.01125,6.96849,6.36769,6.4519,6.7193,6.52277,6.33395,7.22872,6.73637,6.77592,6.99103,6.96328,0.060263,0.134696,0.0142532,-0.0245583,0.14412,-0.138011,0.00669348,-0.106627,0.842272,-0.179575,-0.152132,0.0995483,-0.086494,0.0129793,-0.0530642,-0.00347472,0.0572526,0.000854546,-0.0274046,0.0265613,0.0391683,0.0136814,0.00476661,-0.00384428,-0.0353023,0.55844,0.283533,0.0217481,-0.00816357,0.0618309,-0.0309944,1.1334,-0.75843,-2.15855,0.41201,-0.981063,0.252794,-0.0540971,0.0698825,0.154656,-0.00211768,-0.0695457,0.0867676,0.152592,-0.00589775,-0.0597517,-0.147978,-0.398759,0.0238149,0.0710556,0.129609,-0.00458365
246.244,0.754237,0.34476,4,15,0,-205.374,6.56027,6.5321,6.8293,6.82258,6.61743,6.67602,6.71141,6.85782,6.30889,6.66334,6.99502,6.98342,6.89594,7.00804,6.50751,6.24265,6.64416,6.77729,6.96366,6.39478,6.58307,7.01799,6.69911,6.4118,6.55625,6.64601,6.72999,6.51857,6.53548,6.60088,6.78255,6.63919,7.00217,6.42054,7.20139,6.61609,6.54827,6.78896,6.56652,6.70322,6.07331,7.04837,5.79219,6.527,6.88487,6.41929,6.07141,7.06783,6.79199,6.70519,6.82329,6.75661,0.0694243,0.10144,0.0531816,-0.142972,0.17931,-0.0907777,0.0297554,-0.089604,0.832288,-0.203886,-0.155148,0.100361,-0.0665361,0.0389951,-0.0647805,0.0133428,0.0575347,-0.00933028,0.00454052,-0.0116405,0.012825,0.0276738,-0.0178683,0.0367581,-0.0125092,0.552209,0.21942,-0.252557,0.024917,0.128594,0.032908,1.14563,-0.90386,-2.10595,0.440183,-0.901262,0.534004,-0.0582749,0.102963,0.157318,-0.0210039,0.0133655,-0.0325224,0.0621029,0.0839443,-0.0825243,0.546975,-0.141298,-0.0183446,0.0440557,0.535126,-0.0266848
253.494,1,0.34476,4,15,0,-211.011,6.49248,6.61179,6.74714,6.77535,6.63164,6.98631,6.49006,6.80079,6.2963,6.70894,6.74606,6.84408,6.83651,6.77823,6.46464,6.33091,6.9326,6.33636,6.93272,6.4026,6.56918,6.8736,6.5734,6.3875,6.72759,6.6596,6.84169,6.46127,6.71876,6.94393,6.38265,6.50963,6.79543,6.15701,7.24826,6.74749,6.34162,6.76702,6.96839,6.57786,6.32048,6.81827,6.4566,6.32639,6.71406,6.69249,6.38871,7.16467,6.67762,6.75838,7.0242,6.98589,0.0594372,0.0934765,0.0184039,0.00886129,0.154976,-0.125907,0.00627508,-0.112901,0.831153,-0.177324,-0.15669,0.105027,-0.0805263,-0.000371023,-0.0278121,0.0159321,0.0579804,-6.41863e-05,-0.011607,0.0393884,0.0342393,0.00365745,0.0107678,-0.0188688,-0.0201547,0.561716,0.231298,-0.102048,0.00541339,0.0563463,-0.0241724,1.10082,-0.765908,-2.18469,0.474131,-0.83009,0.0776333,-0.0260703,0.111189,0.155112,0.0177017,-0.00388146,0.145468,0.146476,-0.0170743,-0.0100013,-0.346669,-0.227658,0.0347167,0.0468802,0.126632,0.0016539
258.726,0.884709,0.34476,4,15,0,-209.201,6.4454,6.62575,6.84485,6.80369,6.61481,6.9139,6.75389,6.86949,6.4939,6.54243,6.67022,6.94899,6.88336,7.00281,6.43724,6.62112,6.71973,6.53334,7.01535,6.27178,6.51113,6.8733,6.67945,6.33241,6.78695,6.66791,6.75402,6.65356,6.62166,6.9503,6.61188,6.45941,7.08477,6.32597,7.2597,6.78309,6.60493,6.77396,6.74827,6.59927,6.27533,7.0556,6.53531,6.62791,6.79677,6.62015,6.30799,7.15416,6.88559,6.81706,6.98617,7.01913,-0.076146,0.0216725,-0.0203494,-0.0477443,0.17924,-0.128395,0.0331742,-0.111177,0.844216,-0.180377,-0.172931,0.106635,-0.0662673,-0.00780532,-0.0285069,0.0108545,0.0663262,-0.00837776,-0.0165882,-0.0093157,0.0149255,0.00667541,-0.00198192,0.0214052,-0.0128956,0.568017,0.173883,-0.102678,0.00829055,0.125656,0.00422678,1.12245,-0.844547,-2.35619,0.598229,-0.708485,0.0496217,-0.0264508,0.110967,0.18049,-0.0306795,-0.0473565,-0.0252377,0.0727723,0.0192533,-0.0157623,0.304604,-0.145663,-0.0555175,0.0176352,-0.101932,-0.00891114
259.015,0.84468,0.34476,4,15,0,-216.405,6.56645,6.5706,6.77421,6.69518,6.65291,6.89163,6.39398,6.80598,6.24244,6.71847,6.86988,6.90024,6.96169,6.94463,6.51271,6.1303,6.83316,6.54035,6.8626,6.50768,6.76746,7.01546,6.67049,6.48916,6.53635,6.72581,6.79371,6.3068,6.68689,7.16746,6.39778,6.61095,6.77682,6.28447,7.17319,6.65524,6.41017,6.80514,6.75084,6.72712,6.12612,6.8312,5.8671,6.24019,6.76358,6.62059,6.30879,7.11956,6.64899,6.64327,6.92368,6.88291,0.0195339,0.0687756,-0.0197811,-0.103064,0.147424,-0.12586,0.0112348,-0.119451,0.82264,-0.191513,-0.145765,0.126066,-0.0812789,0.0304427,-0.0792521,0.00957316,0.0577367,-0.00900722,0.00554203,0.0496194,0.0208902,0.0343499,-0.0190343,0.00650154,-0.0299643,0.54703,0.239249,-0.0235351,-0.00275301,0.0802541,-0.0787389,1.14626,-0.78661,-1.81727,0.562602,-1.01122,0.434397,-0.0794442,0.0961781,0.15615,-0.0105639,0.0216289,0.149276,0.0448794,0.0406547,-0.163305,0.0279362,-0.338464,-0.0254313,0.0440944,-0.0422242,-0.0192362
255.812,0.869962,0.34476,4,15,0,-219.926,6.50713,6.63586,6.87772,6.89783,6.65954,6.94525,6.71438,6.82526,6.37592,6.58082,6.75242,6.88207,6.85106,6.97121,6.39555,6.22379,6.59888,6.52863,6.96096,6.19732,6.48302,6.85778,6.62025,6.28864,6.77497,6.67516,6.75568,6.61063,6.50555,6.74057,6.52104,6.41148,7.13642,6.29554,7.26155,6.59312,6.55022,6.70822,6.79287,6.62181,5.87878,6.93715,6.47982,6.58419,6.79403,6.51673,5.85563,7.13011,6.82015,6.78112,6.95233,6.87734,-0.0171272,0.0743157,0.0361399,-0.0962411,0.176187,-0.125696,0.0264075,-0.090105,0.84998,-0.193098,-0.167896,0.128952,-0.0705488,0.00273221,-0.0316714,0.0188007,0.0685139,-0.00248122,-0.0108465,0.00185037,0.0135654,0.006798,0.00634414,0.0162173,-0.0262491,0.557921,0.23336,-0.05789,0.0039905,0.123307,0.0556142,1.14079,-0.893717,-2.16325,0.721042,-0.77775,0.149646,-0.0309277,0.130242,0.184841,-0.0100136,-0.0297003,0.00726993,0.0572259,0.00904259,-0.0076549,0.189921,-0.296498,-0.0454379,0.0329018,0.362728,-0.0179628
251.116,0.925082,0.34476,4,15,0,-212.872,6.21343,6.61982,6.71472,6.68814,6.57364,6.9663,6.51164,6.80848,6.39282,6.67805,6.80496,6.93723,6.85083,6.9809,6.40823,6.25832,6.84697,6.62836,6.78331,6.2781,6.51599,6.94036,6.55613,6.516,6.76434,6.5445,6.68583,6.5651,6.35742,6.85224,6.57939,6.4756,7.01285,6.252,7.24721,6.65588,6.61747,6.82957,6.98836,6.61261,5.89016,6.96429,6.31748,6.37914,6.79102,6.44599,5.77592,7.15929,6.79289,6.59757,6.84223,7.04308,0.0570283,0.0719721,0.0782521,-0.048878,0.182421,-0.113818,0.0316328,-0.116634,0.866246,-0.198985,-0.166714,0.110261,-0.0762948,0.00226569,-0.0582506,-0.0194784,0.0584877,0.0153406,-0.00145671,0.00770535,0.00476145,0.0246844,0.0116169,0.0154065,-0.0180998,0.562355,0.217232,-0.159859,0.014611,0.128475,-0.0335192,1.17247,-0.842276,-2.26123,0.504718,-0.855965,0.14821,-0.0450796,0.0367864,0.15615,0.0687155,0.0358942,0.0691006,0.0648786,0.117527,0.0383659,0.197377,-0.204448,0.00786824,0.0204298,0.625304,-0.00912275
254.136,0.979875,0.34476,4,15,0,-213.26,6.61374,6.49115,6.8589,6.81292,6.71246,6.84382,6.60963,6.86706,6.28501,6.76175,6.73655,6.98949,6.93231,6.8799,6.52802,6.40825,6.64293,6.4729,7.04513,6.47613,6.70806,6.96683,6.82664,6.28599,6.46847,6.71956,6.83396,6.4199,6.88646,7.15731,6.48149,6.63553,6.87597,6.36141,7.17885,6.68427,6.44638,6.8641,6.89378,6.71735,6.86326,6.93295,6.01591,6.50233,6.76985,6.95586,6.46926,7.08312,6.73451,6.75676,7.0042,6.77762,0.0057837,0.0392812,-0.0529815,-0.0621269,0.149838,-0.117117,0.0269779,-0.093572,0.804764,-0.182791,-0.147468,0.112821,-0.0702775,0.0158393,-0.0478469,0.0433128,0.0617582,-0.0243558,-0.00994375,0.0437103,0.0324086,0.00647063,-0.0346675,0.0139813,-0.0282085,0.552607,0.201461,-0.122897,0.00798179,0.129199,0.0106327,1.09541,-0.82034,-1.91281,0.58859,-0.82904,0.270645,-0.0628139,0.173031,0.169857,-0.0940123,-0.0718512,0.0762993,0.0364276,-0.111763,-0.234554,0.149902,-0.318631,-0.0158506,0.0357896,-0.327799,-0.0115956
257.494,1,0.34476,4,15,0,-220.498,6.35657,6.66025,6.70704,6.73755,6.54495,6.83916,6.54631,6.78663,6.38439,6.68053,6.8639,6.90021,6.84898,6.91432,6.46879,6.34102,6.8505,6.57608,6.77784,6.34362,6.56309,6.9023,6.56835,6.52762,6.79846,6.5776,6.64601,6.6123,6.36257,6.73571,6.61676,6.55463,6.95591,6.2975,7.22887,6.75479,6.53783,6.77219,6.71695,6.64397,5.96314,6.88062,6.49811,6.38131,6.79084,6.34562,6.0909,7.19534,6.75517,6.67607,6.79911,7.02402,0.00554369,0.0520083,0.0502387,-0.0502884,0.164553,-0.113369,0.0139984,-0.119819,0.855744,-0.192688,-0.177559,0.108028,-0.0519953,0.0127391,-0.0709751,-0.0219475,0.0627189,0.0097237,0.00293049,-0.00694443,0.0119613,0.0267427,0.0168532,0.0138234,-0.0244182,0.55421,0.223504,-0.135702,0.0108465,0.0560669,-0.0309214,1.16536,-0.813866,-2.33886,0.577613,-0.689252,0.259236,-0.0562521,0.037242,0.167508,0.0538545,0.0453978,0.0215792,0.10337,0.125883,0.0501478,0.156818,-0.275817,-0.017978,0.0165199,0.42043,-0.00938599
269.294,0.989206,0.34476,4,15,0,-225.804,6.6564,6.66553,6.76613,6.68245,6.69189,6.86485,6.61636,6.81058,6.24169,6.59639,6.64993,6.86292,6.9751,6.92001,6.51859,6.23032,6.66913,6.51497,7.04781,6.41441,6.61697,6.78193,6.70109,6.45971,6.79618,6.70618,6.87272,6.61809,6.49315,7.20305,6.52194,6.55271,6.8782,6.31103,7.23959,6.67331,6.53288,6.85008,6.90488,6.63861,6.39784,6.93697,6.01677,6.5465,6.74303,6.50378,6.1521,7.16305,6.70837,6.62525,6.91586,7.01579,0.0741363,0.102987,0.0773828,-0.0262591,0.188968,-0.12148,0.0195341,-0.0983873,0.83669,-0.1659,-0.150505,0.0895733,-0.0832332,0.024497,-0.0409506,0.0147174,0.0612764,-0.0169012,0.00982909,0.0302342,0.0379617,0.0280151,-0.00982586,0.0157576,-0.032612,0.546343,0.20753,-0.0811926,0.0069822,0.106222,0.00858275,1.11464,-0.698315,-2.16454,0.296178,-0.971553,0.357558,-0.0402622,0.111977,0.165607,-0.02214,0.0458035,0.104816,0.149932,0.0427991,-0.109449,0.166916,-0.368371,0.0257566,0.0375465,0.5962,-0.00490108
