# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/sl_normal_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_full_pdw2_all_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25
47.5413,0.871667,0.569002,3,7,0,-34.5838,6.73165,0.0325673,-0.0998919,0.176537,-0.108359,0.090763,-0.0479599,0.0180561,-0.119795,0.857688,-0.138251,-0.183182,0.107813,-0.0223835,0.0448793,-0.108238,0.0187754,0.0516497,0.0144614,0.00988765,0.0297395,-0.00922385,0.0250493,-0.0280058,0.0224696,-0.0486033,0.59029,0.526643,-0.0358056,-0.0997839,0.00599771,0.0244815,-0.00377337,0.0704509,-0.0385206,1.18545,-0.650498,-2.3072,0.703103,-0.523265,0.574953,-0.123975,0.111264,0.144365,0.00638663,-0.0352398,0.0108742,-0.161672,-0.0470443,-0.236749,0.230937,-0.5515
48.1535,0.915306,0.569002,3,7,0,-33.6835,6.72127,0.0233488,-0.0829469,0.173784,-0.0848006,0.0893239,-0.0582274,0.0129965,-0.120123,0.839941,-0.128196,-0.159914,0.0752903,-0.0316019,0.0105841,-0.0780353,0.00448323,0.0566435,-0.00746745,-0.000820061,0.00921614,0.0530489,0.0452728,-0.000199453,0.0203114,-0.0068238,0.601105,0.281922,-0.0174066,-0.306001,0.0235526,0.0435412,-0.00462884,0.0401372,-0.0995984,1.13728,-0.556856,-2.14631,0.412577,-0.522185,0.235658,-0.0563973,0.0866372,0.156598,0.0459396,0.0889666,0.12832,0.328403,0.204002,0.00654141,0.302333,-0.0774295
47.1613,0.811875,0.569002,3,7,0,-33.2565,6.72309,0.0381477,-0.0947455,0.168829,-0.111742,0.0892276,-0.0310512,0.0175712,-0.114334,0.856778,-0.119173,-0.169116,0.103675,-0.0174839,0.0380253,-0.0937657,0.0173056,0.0414876,0.0224071,0.0120853,0.0297843,-0.00485196,0.04578,-0.00618186,0.0146984,-0.0473991,0.598763,0.407206,-0.0260617,-0.0331325,-0.00202882,-0.0439652,0.00517752,0.0599826,-0.0181845,1.15925,-0.541503,-2.07094,0.650814,-0.436639,0.492916,-0.0962372,0.0934432,0.115391,0.0733001,0.0351491,0.0836575,-0.0604528,0.0978723,-0.125582,0.111716,-0.537836
51.0755,0.978594,0.569002,3,7,0,-38.0818,6.732,0.0268478,-0.0982526,0.175902,-0.0855088,0.087302,-0.0551349,0.0100332,-0.120162,0.841157,-0.151147,-0.182013,0.0936593,-0.0215188,0.0235061,-0.081116,0.00738861,0.0618131,-0.0113511,0.00272656,0.0104891,0.0400931,0.0200088,-0.0286472,0.0200045,-0.00861521,0.581965,0.596319,-0.0404762,-0.303928,0.025528,0.0173569,-0.00303884,0.0397445,-0.0650744,1.15388,-0.728908,-2.36529,0.630427,-0.45677,0.36061,-0.0796744,0.100784,0.172201,-0.0259385,0.00715305,0.0266283,0.152042,0.0110469,-0.15087,0.292988,-0.0977566
49.9167,0.929516,0.569002,3,7,0,-41.2818,6.73855,0.027737,-0.108063,0.180093,-0.102294,0.103643,-0.066111,0.0183253,-0.12121,0.860563,-0.142123,-0.155773,0.0785311,-0.0161879,0.0398426,-0.0889784,0.0291998,0.0663372,0.00594583,-0.00439451,0.0119655,0.0188417,0.0216809,-0.00934169,0.0254083,-0.046546,0.599716,0.521171,-0.034301,-0.217158,0.0148402,0.103142,-0.0114197,0.0573609,-0.0517746,1.16601,-0.667429,-2.05087,0.512295,-0.467635,0.549077,-0.0949253,0.152722,0.183582,0.00198281,-0.0355901,0.00650723,0.0305181,-0.00246096,-0.128296,0.282357,-0.528157
52.5782,0.916126,0.569002,3,7,0,-41.795,6.74032,0.0172116,-0.0838717,0.168854,-0.109835,0.0990691,-0.0486491,0.0162444,-0.12267,0.858848,-0.145379,-0.183732,0.0837474,-0.0330775,0.0214643,-0.0837461,0.00861762,0.050538,-0.00481134,0.00795732,0.0331911,0.0187022,0.0355849,-0.00824391,0.0106066,-0.0409337,0.594465,0.120994,-0.00740767,-0.107506,0.0035761,0.014736,-0.000791958,0.065886,-0.0666955,1.16946,-0.651703,-2.48673,0.488335,-0.533901,0.324442,-0.0862312,0.0885851,0.140237,0.0046222,0.0317686,0.101662,0.0472907,0.0570228,-0.126469,0.0636464,-0.464474
50.2902,0.587129,0.569002,3,7,0,-31.6322,6.71029,0.0250793,-0.0952724,0.188222,-0.085052,0.0773992,-0.0472786,0.020716,-0.131934,0.833707,-0.130081,-0.158553,0.0990142,-0.0303994,0.0325759,-0.0930296,-0.0089818,0.068231,-0.00478175,0.0134072,0.00256892,0.0183579,0.033127,-0.00851295,0.0341237,-0.0262067,0.586241,0.583136,-0.0408901,-0.254761,0.0227541,-0.0245284,0.00107631,0.0706035,-0.114045,1.14708,-0.602519,-1.9854,0.605431,-0.589491,0.479099,-0.085343,0.0757569,0.188522,0.0117697,0.0583938,0.027676,0.0930214,0.102017,-0.0669497,0.470754,-0.297366
42.9742,0.547508,0.569002,3,7,0,-31.769,6.71488,0.0463779,-0.101173,0.173061,-0.118978,0.0733929,-0.0586079,0.0234561,-0.111801,0.861123,-0.114261,-0.172879,0.102229,-0.00504007,0.0306455,-0.10718,0.0145748,0.0508992,0.0144036,-0.00288019,0.0289595,0.0138195,0.0071875,0.0138047,0.0306908,-0.0243298,0.588037,0.4148,-0.0256102,-0.0220169,-0.00259211,0.0709233,-0.0108511,0.059823,-0.03507,1.18255,-0.496812,-2.1151,0.70966,-0.340875,0.420371,-0.0947559,0.102485,0.139063,0.0759183,0.0446782,0.143281,0.0968034,0.0512226,0.0534066,0.42148,-0.27607
42.3277,0.993121,0.569002,3,7,0,-29.5279,6.70861,0.0462778,-0.100606,0.183418,-0.122871,0.0804839,-0.0526166,0.0152329,-0.100349,0.865856,-0.110626,-0.17069,0.100615,-0.01391,0.028095,-0.12244,0.0119452,0.0439584,0.0121071,0.00318805,0.0288141,0.0209668,0.0156842,-0.00350852,0.022985,-0.0248431,0.585083,0.421475,-0.0265197,0.055696,-0.00949384,0.0741391,-0.00973,0.0415198,-0.0305511,1.19436,-0.453531,-2.10807,0.675875,-0.420309,0.378639,-0.115598,0.087086,0.121572,0.0561779,0.0355406,0.110721,0.0889806,0.0308358,-0.0497039,0.298958,-0.281894
41.2873,0.960664,0.569002,3,7,0,-26.0656,6.71922,0.0526262,-0.103873,0.178269,-0.0893548,0.0961881,-0.0611597,0.0285735,-0.106972,0.863357,-0.12042,-0.189572,0.106804,-0.00545769,0.00396344,-0.104418,0.0149158,0.0592454,0.02355,-0.009252,0.021433,0.0266388,0.0157447,-0.0410447,0.0328929,-0.0351089,0.58938,0.727902,-0.0464322,-0.318829,0.0265543,0.0940562,-0.0103811,0.0867191,-0.0173896,1.17346,-0.57269,-2.33082,0.834486,-0.265317,0.160369,-0.11802,0.113776,0.166467,0.0210689,-0.0859927,-0.00698137,0.00714649,-0.0839618,-0.263765,0.428945,-0.398379
41.0492,0.998331,0.569002,3,7,0,-29.6777,6.7328,0.00531209,-0.0899498,0.164671,-0.105918,0.0745887,-0.0457514,0.0031433,-0.136175,0.830195,-0.149158,-0.158576,0.0811748,-0.0427476,0.0538425,-0.0752218,0.00900749,0.0539956,-0.0149113,0.00383324,0.00827566,0.0294941,0.0452528,0.0112621,0.00907664,-0.0166185,0.607026,0.247186,-0.0179596,-0.0847159,0.00244729,-0.048914,0.0030297,0.0220563,-0.119353,1.14276,-0.682365,-2.16868,0.358288,-0.740608,0.687205,-0.056945,0.0921598,0.148174,0.0196539,0.088634,0.110039,0.21134,0.202894,0.0326727,0.10089,-0.188569
49.9468,0.987514,0.569002,3,7,0,-31.5246,6.72295,0.0346268,-0.0758801,0.182763,-0.0823418,0.085626,-0.0483924,0.0207192,-0.118218,0.853705,-0.124349,-0.162491,0.0927836,-0.00602742,0.0345767,-0.0727065,0.00785693,0.0460636,-0.000251562,0.025141,0.00793893,0.00967282,0.0537051,-0.0135323,0.0145909,-0.0238171,0.584993,0.298057,-0.0187151,-0.342914,0.0299438,0.00595994,-0.00128267,0.060206,-0.0166799,1.13822,-0.597206,-1.96431,0.615736,-0.310643,0.458636,-0.0668658,0.0787989,0.128337,0.0328453,0.0932123,0.0427928,0.0486039,0.161695,-0.110871,0.169489,-0.270252
49.8043,0.959895,0.569002,3,7,0,-40.0238,6.73248,0.0140706,-0.110251,0.159161,-0.100471,0.0945889,-0.0506211,0.00156528,-0.121017,0.837577,-0.141517,-0.172246,0.0795877,-0.0145066,0.0217639,-0.0992499,0.010234,0.0662278,0.0100927,-0.00535375,0.0241105,0.0261318,0.012755,-0.0106618,0.0358639,-0.0326796,0.604924,0.634366,-0.0430835,-0.168573,0.00913821,0.0446256,-0.00471762,0.00287636,-0.0751201,1.15074,-0.632975,-2.28188,0.537062,-0.412618,0.356322,-0.0986131,0.114349,0.183183,0.0316313,-0.00969107,0.0747131,0.0890745,-0.0044256,-0.0914201,0.48181,-0.370815
48.9063,0.603859,0.569002,3,7,0,-32.3753,6.73709,0.0146645,-0.108489,0.157494,-0.105375,0.0925741,-0.056994,0.0242809,-0.136092,0.832961,-0.126202,-0.176481,0.0704648,-0.00734094,0.0239943,-0.0875806,0.0100863,0.0758793,0.00140627,0.00479897,0.019545,0.0280133,0.0269605,-0.00909968,0.0338402,-0.0330684,0.601487,0.495551,-0.0325919,-0.19611,0.01032,0.0510459,-0.00558486,0.0639379,-0.0949048,1.1306,-0.572393,-2.3609,0.478365,-0.352197,0.394729,-0.0838203,0.126721,0.209663,0.0251109,0.0343215,0.0770621,0.118101,0.0587456,-0.0862436,0.448993,-0.375226
44.8805,0.879327,0.569002,3,7,0,-36.2015,6.70267,0.0401709,-0.0702341,0.200855,-0.0905906,0.0922609,-0.0504602,0.0226634,-0.108495,0.861888,-0.131263,-0.171562,0.102386,-0.0296741,0.0239123,-0.086894,0.0182845,0.0367499,0.0113709,0.00921294,0.0264608,0.0019189,0.0426918,-0.017725,-0.00180916,-0.0145563,0.604656,0.147314,-0.00915385,-0.226867,0.0209717,0.0280897,-0.00313478,0.0837242,-0.022929,1.16882,-0.604969,-2.16373,0.617847,-0.489207,0.335326,-0.0845584,0.0876782,0.102642,0.0472398,0.0363568,0.085685,-0.0129941,0.104024,-0.130913,-0.0651666,-0.16517
51.6032,0.944582,0.569002,3,7,0,-34.4104,6.73005,0.0249938,-0.111344,0.166494,-0.0984553,0.0781196,-0.0632628,0.0187014,-0.137149,0.837627,-0.129619,-0.171449,0.101771,-0.0167275,0.0305445,-0.0882611,-0.00569489,0.0589589,-0.00287595,-0.00746848,0.00332228,0.0304413,0.0289443,-0.0226668,0.0291156,-0.0335842,0.598007,0.706451,-0.0470309,-0.25018,0.0184558,0.0476656,-0.00780632,0.0554065,-0.101177,1.1436,-0.633936,-2.11528,0.71527,-0.449183,0.455505,-0.0919443,0.069494,0.164429,-0.02255,-0.0425119,-0.0154449,0.0911874,0.0235958,-0.165796,0.373364,-0.38108
50.5602,0.759273,0.569002,3,7,0,-36.5746,6.73182,0.0312054,-0.0715388,0.184119,-0.0944985,0.105661,-0.0403587,0.0153269,-0.102206,0.860511,-0.135248,-0.169732,0.0831123,-0.0236321,0.0267455,-0.0909146,0.0300535,0.0498492,0.0111659,0.0164776,0.0385538,0.0140258,0.0374664,-0.00478165,0.0128001,-0.0218368,0.592843,0.0902457,-0.00518712,-0.169058,0.012222,0.014381,0.00060681,0.0573438,-0.0139045,1.16998,-0.583112,-2.24156,0.462788,-0.466677,0.369767,-0.0823379,0.131751,0.137844,0.0780021,0.0955947,0.162272,0.0749329,0.117512,-0.0613232,0.146309,-0.247782
51.3561,0.746325,0.569002,3,7,0,-33.9927,6.72633,0.0256356,-0.112375,0.164215,-0.0973962,0.0793464,-0.0652368,0.0190517,-0.137649,0.839977,-0.130527,-0.171262,0.100813,-0.0162769,0.030751,-0.0896251,-0.00349945,0.0659792,-0.00395041,-0.00691916,0.00212097,0.0322302,0.0305109,-0.0231837,0.0290989,-0.0316453,0.597216,0.724867,-0.0481152,-0.269921,0.0198419,0.0548826,-0.00861074,0.056085,-0.10456,1.14881,-0.638522,-2.11593,0.708103,-0.45587,0.469379,-0.0920426,0.0835692,0.183677,-0.0227226,-0.0373742,-0.0149089,0.104518,0.0330603,-0.164125,0.37799,-0.359078
39.3318,0.569572,0.569002,3,7,0,-33.3295,6.71681,0.0417405,-0.0676564,0.196929,-0.0845139,0.126071,-0.0355039,0.0172427,-0.103602,0.856803,-0.151158,-0.169246,0.081839,-0.00986839,0.0190373,-0.0666711,0.0137728,0.0695301,-0.0186129,-0.00642458,0.0288418,0.0240784,0.027644,0.004796,0.0122746,-0.0271319,0.594635,0.0365267,-0.000347866,-0.25935,0.0213024,-0.0170777,0.00657631,0.0589607,-0.000313777,1.15798,-0.719924,-2.16953,0.572658,-0.327385,0.342001,-0.0603105,0.124939,0.19084,-0.0171254,0.0267151,0.133107,0.127136,0.0895494,-0.022643,0.12469,-0.307866
38.8766,0.997549,0.569002,3,7,0,-21.0516,6.73304,0.0189656,-0.115762,0.15389,-0.105337,0.0598038,-0.0743949,0.0194096,-0.135795,0.840201,-0.112728,-0.172133,0.104002,-0.021381,0.0500733,-0.112981,0.00706117,0.0458222,0.0274542,0.0156568,0.0137253,0.019817,0.0417429,-0.0329449,0.0303524,-0.0287256,0.600459,0.801567,-0.0542849,-0.208371,0.0141288,0.111707,-0.0176385,0.0586418,-0.0991568,1.15476,-0.504376,-2.14538,0.626028,-0.550691,0.621692,-0.114087,0.0779706,0.129416,0.0755618,0.0287666,0.0178124,0.0379105,0.0624176,-0.20843,0.405072,-0.325949
44.6037,0.951203,0.569002,3,7,0,-24.1853,6.71887,0.047989,-0.077821,0.189055,-0.087706,0.117196,-0.0395483,0.029596,-0.111528,0.861222,-0.139793,-0.164051,0.0741551,-0.0322551,0.0372197,-0.0605974,0.00622811,0.0557202,-0.00487867,0.0149071,0.0341738,0.0163979,0.025234,-0.00116189,0.0277213,-0.0242097,0.599539,0.153073,-0.0070483,-0.279298,0.0215884,-0.0187944,0.00583435,0.112542,-0.0164807,1.15342,-0.646858,-2.26149,0.362574,-0.559629,0.490048,-0.053672,0.0913884,0.153496,0.0333469,0.0907495,0.149765,0.0904125,0.0853542,-0.0301864,0.375067,-0.274706
47.4664,0.894225,0.569002,3,7,0,-35.3367,6.72961,0.0135345,-0.104885,0.162145,-0.103449,0.067855,-0.0683095,0.00364221,-0.128245,0.834756,-0.127565,-0.178116,0.109738,-0.014964,0.0243129,-0.114261,0.0182556,0.055813,0.00716475,-0.00578355,0.00604687,0.0280022,0.0420698,-0.0268425,0.0147554,-0.0290322,0.590808,0.64752,-0.0449021,-0.16481,0.0114172,0.0919808,-0.0144471,0.00402193,-0.101775,1.16004,-0.589962,-2.14931,0.7778,-0.432641,0.386883,-0.115735,0.113629,0.156202,0.00739929,-0.0353892,-0.00529139,0.0798319,0.0633081,-0.194255,0.158926,-0.329428
48.4755,0.938305,0.569002,3,7,0,-35.1359,6.71665,0.0556162,-0.0815918,0.178035,-0.0916754,0.0964539,-0.0497936,0.0180449,-0.108179,0.851901,-0.125743,-0.177145,0.0860513,-0.0275746,0.02832,-0.0593937,0.0110646,0.0418734,0.00816529,0.00964417,0.0357657,0.0237078,0.0293131,-0.00686771,0.0274167,-0.0404871,0.605773,0.28939,-0.0157455,-0.262658,0.0206832,0.0214921,-0.00169779,0.0748133,0.00249743,1.13247,-0.58889,-2.37191,0.492341,-0.473433,0.373971,-0.0604676,0.0825399,0.11661,0.0491999,0.0506598,0.125191,0.0849038,0.0525845,-0.0987242,0.329231,-0.459407
45.0022,0.717716,0.569002,3,7,0,-30.6993,6.73068,0.00285498,-0.094621,0.163887,-0.10023,0.0790804,-0.0560579,0.00587048,-0.131939,0.837511,-0.139797,-0.160895,0.0898888,-0.0363538,0.0241026,-0.109894,0.0241648,0.0476743,0.0211214,0.0202501,0.00895453,0.0107474,0.0236483,-0.0275977,0.00653508,-0.00252903,0.5952,0.41878,-0.02988,-0.168908,0.0105071,0.0429943,-0.00654591,0.0222213,-0.129131,1.15495,-0.610259,-2.14031,0.50725,-0.582565,0.326511,-0.106733,0.115656,0.13311,0.061192,0.0451099,0.00746815,0.011959,0.0281475,-0.146679,0.0964332,-0.0286969
46.2508,1,0.569002,3,7,0,-35.3819,6.7222,0.0554823,-0.0886503,0.18331,-0.0985507,0.0992386,-0.0492333,0.0296607,-0.112046,0.851477,-0.128174,-0.184678,0.098472,-0.00981321,0.0334433,-0.0695905,-0.00223814,0.0634235,-0.0191027,-0.0065739,0.0244482,0.0179242,0.0441038,-0.00143627,0.0216401,-0.0538777,0.589911,0.352354,-0.0205296,-0.202878,0.0155778,0.0124972,-0.000897937,0.0998814,0.000521385,1.15153,-0.637104,-2.28804,0.69646,-0.376249,0.50414,-0.0725626,0.0830303,0.175213,-0.0396836,-0.00721946,0.0822131,0.0577125,0.0975222,-0.107025,0.204586,-0.61135
48.2878,0.868244,0.569002,3,7,0,-31.3975,6.72697,0.00174265,-0.101009,0.172236,-0.0923647,0.0827878,-0.0536106,0.00567503,-0.130321,0.850679,-0.143076,-0.159832,0.0910154,-0.0394838,0.0236211,-0.10947,0.0275338,0.0598244,0.0254123,0.00857726,0.0184131,0.0205676,0.0215249,-0.0244775,0.0270642,-0.0160296,0.599498,0.575648,-0.0417155,-0.225647,0.0171625,0.0277086,-0.00450846,0.0268256,-0.126622,1.17539,-0.623708,-2.13476,0.501942,-0.639445,0.353288,-0.106778,0.140256,0.166539,0.0746205,0.0229808,0.0489373,0.0598913,0.0211482,-0.13743,0.385357,-0.181887
49.7533,0.790066,0.569002,3,7,0,-32.106,6.70482,0.0346002,-0.0769254,0.177014,-0.101579,0.110245,-0.0442401,0.0242137,-0.106749,0.849242,-0.116976,-0.168027,0.109447,-0.0289698,0.0433297,-0.0800708,0.00421658,0.0564085,0.010427,0.00604481,0.0184086,0.0138747,0.0522294,-0.0127006,0.0146491,-0.0247342,0.595765,0.140032,-0.0070566,-0.138994,0.00728507,0.0105726,0.00123265,0.0932159,-0.00979777,1.15184,-0.56484,-2.06329,0.641399,-0.577141,0.585884,-0.0740685,0.0856556,0.156625,0.0555013,0.0453063,0.0833105,0.0681644,0.155702,-0.108447,0.168091,-0.280658
51.1103,0.741375,0.569002,3,7,0,-33.8985,6.74409,0.0308148,-0.105014,0.169146,-0.089303,0.0693527,-0.0592867,0.00526782,-0.134736,0.847824,-0.149448,-0.172518,0.0783472,-0.026834,0.0201594,-0.0961713,0.0148154,0.0527949,-0.0100668,0.00417625,0.0181366,0.0300817,0.0185381,-0.0154643,0.0236274,-0.0264624,0.598416,0.689701,-0.0463741,-0.298244,0.0246872,0.033083,-0.00705175,0.0165702,-0.122062,1.16621,-0.665939,-2.33097,0.494802,-0.498947,0.310019,-0.09589,0.104504,0.146702,-0.0192202,0.0134136,0.0507033,0.103836,0.00739014,-0.11697,0.304981,-0.300268
51.0549,0.809344,0.569002,3,7,0,-39.4283,6.7055,0.0254398,-0.0779732,0.178108,-0.104716,0.108683,-0.0504243,0.0260797,-0.105192,0.842318,-0.115739,-0.168775,0.104901,-0.0164941,0.0410952,-0.0847976,0.0101954,0.0619057,0.0153504,0.00484807,0.0179141,0.0141293,0.0475334,-0.0122918,0.0180159,-0.0240007,0.59166,0.108279,-0.00592987,-0.116475,0.00542843,0.0478865,-0.00336049,0.0892721,-0.00175951,1.143,-0.556195,-2.0561,0.656899,-0.466386,0.568376,-0.0783345,0.105844,0.171599,0.066783,0.0408462,0.0809999,0.0691711,0.141567,-0.10069,0.222908,-0.272335
52.3883,0.726011,0.569002,3,7,0,-35.3699,6.74266,0.0303171,-0.105811,0.167839,-0.0880363,0.0735963,-0.0503998,0.0117569,-0.134406,0.852474,-0.149028,-0.178802,0.0781219,-0.0267616,0.026853,-0.0963399,0.01622,0.0585895,-0.0112336,0.00479023,0.0174728,0.0301559,0.0247693,-0.0156411,0.023944,-0.0291527,0.600852,0.716866,-0.0483384,-0.299046,0.0245175,-0.00941717,-0.00153332,0.0387496,-0.113266,1.17493,-0.669519,-2.43071,0.480136,-0.527988,0.394531,-0.095747,0.115108,0.162685,-0.0200988,0.0173261,0.0511784,0.106766,0.0286852,-0.123757,0.303178,-0.330795
44.1301,0.630825,0.569002,3,7,0,-36.5681,6.74425,0.0302466,-0.0777111,0.169238,-0.107199,0.111881,-0.0548485,0.0175095,-0.116734,0.858163,-0.153883,-0.168436,0.108177,-0.0461714,0.0495177,-0.0719813,0.00815193,0.0659767,-0.00191147,-0.0185454,0.0195466,0.0298091,0.0265402,-0.0041147,0.0380272,-0.0225495,0.60109,0.0261038,0.000629041,-0.117624,0.00373021,0.0154012,-0.000526984,0.0852399,-0.0524908,1.18555,-0.755483,-2.18982,0.582829,-0.781339,0.679373,-0.0630831,0.107983,0.181994,0.0190088,-0.00773688,0.109974,0.164317,0.0974635,-0.0303911,0.541386,-0.255868
49.9674,0.983899,0.569002,3,7,0,-35.1832,6.71529,0.0169736,-0.0912003,0.177325,-0.106671,0.0937146,-0.0381045,0.0187734,-0.12932,0.844016,-0.127666,-0.189719,0.0892664,-0.00736735,0.0173151,-0.0922178,0.0206481,0.0336383,-0.00365784,0.00361413,0.0115107,0.010039,0.0515582,-0.000778041,0.0265506,-0.0275892,0.59585,0.273771,-0.0182316,-0.08405,0.00365469,-0.02316,0.00357568,0.0417476,-0.0713985,1.15408,-0.573935,-2.40982,0.615079,-0.298427,0.286434,-0.0805015,0.0876865,0.0934341,0.0291406,0.0576428,0.0867962,0.0856693,0.192618,-0.0372569,0.348128,-0.313054
40.0958,0.543384,0.569002,3,7,0,-29.3989,6.69619,0.0272045,-0.0757965,0.193191,-0.108246,0.106189,-0.0362848,0.0365064,-0.12501,0.856962,-0.149733,-0.192181,0.0779609,-0.0395576,0.0363691,-0.0878526,-0.00118875,0.0395079,-0.00860368,-0.00184903,0.0314507,0.0216917,0.0276107,0.00220663,0.00326779,-0.0125376,0.588871,-0.031773,0.00311376,-0.0586216,0.00167132,-0.0461894,0.00762338,0.127182,-0.0803154,1.18251,-0.658356,-2.70242,0.379712,-0.640923,0.472226,-0.0768567,0.0524726,0.1087,0.0184128,0.0498633,0.151812,0.128149,0.103353,-0.0132777,0.0197946,-0.142264
40.9744,0.986998,0.569002,3,7,0,-28.0694,6.74909,0.0323287,-0.107486,0.155548,-0.0835491,0.0800343,-0.0738049,-0.0044232,-0.114687,0.842127,-0.11586,-0.151321,0.105892,-0.000944681,0.0193293,-0.0870443,0.0242322,0.0708892,0.0150669,0.0112928,0.00751339,0.0227508,0.0409726,-0.0312738,0.0386261,-0.0405027,0.602139,0.830096,-0.0546866,-0.396257,0.0318081,0.135445,-0.0178561,-0.0196619,-0.0317104,1.12964,-0.570224,-1.69595,0.792546,-0.269266,0.341025,-0.0927231,0.147934,0.198017,0.0323213,0.00459829,-0.013059,0.0409568,0.0477314,-0.217082,0.505539,-0.459583
44.5461,0.987295,0.569002,3,7,0,-28.0245,6.74226,0.030051,-0.0975463,0.161959,-0.0803381,0.0943144,-0.0672147,0.00491385,-0.100179,0.844751,-0.121751,-0.153941,0.104101,-0.00383654,0.0262121,-0.084681,0.0311567,0.0662377,0.0227598,0.00221461,-0.00131165,0.0291874,0.0339067,-0.0286894,0.0410709,-0.0232054,0.596894,0.65807,-0.0428694,-0.380756,0.03061,0.114427,-0.0135116,0.012784,0.00514483,1.13677,-0.604762,-1.79167,0.746927,-0.31851,0.410013,-0.0830464,0.155282,0.184905,0.0589819,-0.00172992,-0.0139644,0.107015,0.0633056,-0.160514,0.587617,-0.263311
46.9927,0.900933,0.569002,3,7,0,-29.4207,6.7116,0.0319223,-0.0900853,0.201109,-0.09416,0.0856784,-0.0324049,0.0187445,-0.133881,0.850135,-0.147781,-0.178131,0.0943632,-0.0448207,0.0313147,-0.0892807,-0.000348081,0.0451026,-0.0170255,0.00430443,0.0316128,0.0198462,0.0374306,-0.00789675,0.00496794,-0.0328601,0.605417,0.422428,-0.030052,-0.146879,0.0137886,-0.0868378,0.00950806,0.0774787,-0.115535,1.17448,-0.663977,-2.37125,0.518997,-0.678076,0.429329,-0.0887891,0.0619248,0.125138,-0.0241272,0.0301884,0.107993,0.0666359,0.0770003,-0.112475,-0.00470317,-0.372863
45.6501,0.681833,0.569002,3,7,0,-25.6646,6.7403,0.0304911,-0.0922637,0.142773,-0.095957,0.0961389,-0.0789588,0.0169124,-0.105666,0.850671,-0.115493,-0.161287,0.0894529,-0.000758218,0.0311644,-0.0907265,0.0212463,0.0676093,0.0179235,0.00395736,0.00754642,0.0243343,0.0286827,-0.0202581,0.0375756,-0.0231032,0.589125,0.397817,-0.0224295,-0.334291,0.0217566,0.17712,-0.0205605,0.0441881,-0.00468299,1.14592,-0.549398,-1.98611,0.633413,-0.309322,0.460585,-0.0869652,0.137398,0.18781,0.0563768,0.0163485,0.0261617,0.0953403,0.0603855,-0.11897,0.532886,-0.262151
50.2847,0.998484,0.569002,3,7,0,-37.2888,6.71242,0.0390505,-0.0935481,0.184452,-0.0883706,0.0881007,-0.0460884,0.0348498,-0.144408,0.85291,-0.120601,-0.173588,0.0885332,-0.0347839,0.0268404,-0.0964142,0.0165676,0.0627084,0.0101542,-0.00114163,0.034256,0.00586133,0.0359524,-0.0226581,0.00879641,-0.015647,0.5935,0.489111,-0.0316679,-0.32128,0.0267788,-0.0166191,0.00181673,0.113043,-0.129718,1.16738,-0.543628,-2.31337,0.495429,-0.592016,0.418382,-0.0955368,0.120457,0.173939,0.0356218,0.00281185,0.105337,-0.00699746,0.0701306,-0.147759,0.0989306,-0.177547
44.4468,0.790706,0.569002,3,7,0,-36.3674,6.7508,0.0274022,-0.0931514,0.159043,-0.0993786,0.0748203,-0.0559762,-0.00023102,-0.101283,0.846605,-0.140317,-0.172291,0.108055,-0.00760213,0.0273992,-0.0850761,0.0108057,0.0473912,0.0046962,0.0272544,0.013165,0.0481345,0.0126713,-0.00754927,0.0307593,-0.0363195,0.601891,0.500679,-0.0338811,-0.146305,0.00966695,0.0449021,-0.00786743,0.00302129,-0.00611413,1.14777,-0.647723,-2.07846,0.767802,-0.319238,0.332828,-0.0830644,0.0908015,0.132021,0.0414455,0.091419,0.0443691,0.195064,-0.00934894,-0.088942,0.392325,-0.412116
