# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/vi_beta_full_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_beta_full_pdw2_all_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,theta_1.25,sigma,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,gamma.1,gamma.2,gamma.3,gamma.4
2736.54,0.858225,0.366935,4,15,0,-2698.24,-1.81858,-1.63713,-1.3698,-1.46983,-1.45686,-1.20818,-1.6093,-1.40478,-1.89864,-1.45313,-1.62333,-1.25066,-1.25048,-1.19907,-1.70661,-1.73327,-1.29423,-1.63174,-1.09998,-1.69524,-1.57567,-1.11353,-1.57833,-1.77586,-1.56032,-1.46723,-1.40468,-1.76499,-1.56416,-1.23472,-1.8689,-1.6574,-1.24411,-1.909,-0.787895,-1.42147,-1.78894,-1.26312,-1.22323,-1.49639,-2.11446,-1.34584,-1.7893,-1.55419,-1.29115,-1.28172,-2.25145,-1.11434,-1.47457,-1.4184,-1.10039,-1.3237,0.0377185,0.0650903,0.0776304,-0.11857,0.0174185,0.0270521,-0.122104,0.0335071,0.0310721,-0.0150224,-0.0103797,0.0412149,-0.0694611,-0.158165,-0.16325,0.10361,-0.0811698,0.0296437,-0.0340216,0.0287151,0.0654716,-0.0108946,-0.0127323,0.0524614,0.0523214,0.0091917,0.00482649,0.0310981,-0.011229,0.221347,18.7589,0.138087,-0.0118239,0.00304971,-0.00187597,-0.0141857,-0.000408122,0.0919794,0.0206136,0.1181,-0.764189,-2.31522,0.412074,-0.988381,0.428293,-0.0211397,0.152166,0.179791,0.035016,0.0601316,0.259756,0.29368,0.0631725,0.0358028,0.460923,-0.127415,-0.0280339,0.0175181,0.690674,-0.0221303
2737.43,0.955806,0.366935,4,15,0,-2699.44,-1.75244,-1.50257,-1.42786,-1.49601,-1.49624,-1.24783,-1.62714,-1.34631,-1.67191,-1.50625,-1.91937,-1.24517,-1.28166,-1.41628,-1.70518,-1.67643,-1.42046,-1.68516,-1.18262,-1.79342,-1.45099,-1.21372,-1.71607,-1.80043,-1.83997,-1.62932,-1.28326,-1.69774,-1.7618,-1.19064,-1.64199,-1.65492,-1.27162,-1.88302,-0.855954,-1.68698,-1.76577,-1.33525,-1.27162,-1.69874,-2.02218,-1.19652,-2.00735,-1.66108,-1.34414,-1.47839,-2.25492,-0.971236,-1.50893,-1.43274,-1.11609,-1.37042,0.0595855,0.0404178,-0.0311311,-0.00161255,0.0273583,0.0235077,-0.118645,0.0514143,0.00809379,-0.023428,-0.0103413,0.0166446,-0.0826941,-0.159976,-0.168089,0.0967718,-0.0771825,0.0257131,-0.021721,0.0266827,0.0552876,-0.000328589,-0.0031123,0.0223222,0.0154607,0.0236666,-0.00379471,0.00880744,-0.0126172,0.253719,18.995,0.380679,-0.0281509,-0.207902,0.0212631,-0.0206618,-0.00295346,0.0828071,-0.00912071,0.0795168,-0.81541,-2.42191,0.398599,-0.889075,0.376787,-0.018242,0.131416,0.152207,0.0226479,0.0228893,0.0999068,0.0812165,0.0753463,-0.0393574,0.106744,-0.143167,0.0331093,0.0302403,-0.22763,-0.000300971
2733.84,0.973516,0.366935,4,15,0,-2700.7,-1.4556,-1.49725,-1.49171,-1.43675,-1.58088,-1.1904,-1.62067,-1.39624,-2.2061,-1.56613,-1.06239,-1.23023,-1.32555,-1.11079,-1.67757,-1.98153,-1.34842,-1.58396,-1.21621,-1.84388,-1.5561,-1.35785,-1.32176,-1.69463,-1.35153,-1.47878,-1.46499,-1.76189,-1.47532,-1.40699,-1.5917,-1.62074,-1.35131,-1.93344,-0.826214,-1.4881,-1.74196,-1.36768,-1.33617,-1.36723,-1.81481,-1.15475,-2.17337,-1.80922,-1.30373,-1.65221,-1.92257,-0.972954,-1.53503,-1.39449,-1.1599,-1.244,-0.0326815,0.0759452,0.0714917,0.0028843,0.0131968,0.0280237,-0.142254,0.0517988,0.0234799,0.00299527,-0.0111186,0.0142402,-0.0626363,-0.145425,-0.167206,0.113649,-0.0734559,0.0287872,-0.0711675,0.00212374,0.0704351,-0.0152705,-0.0210555,0.014004,0.0339745,0.00939474,-0.00446072,0.028838,-0.0137698,0.370248,18.9051,0.420849,-0.0295724,-0.18467,0.014295,-0.0994348,0.00898175,0.0667882,-0.0674319,0.148712,-0.711494,-2.26044,0.587435,-0.964319,0.455916,-0.0641027,0.102053,0.193776,-0.0291291,-0.0294317,0.0771408,0.170562,0.0305111,-0.0225764,0.41896,-0.156245,-0.019086,0.0237951,0.523568,0.000538335
2730.39,0.947322,0.366935,4,15,0,-2696.85,-1.60988,-1.52176,-1.45953,-1.47566,-1.49186,-1.22848,-1.67557,-1.39791,-1.6599,-1.48783,-1.90457,-1.20653,-1.34739,-1.24909,-1.77482,-1.84572,-1.4445,-1.74611,-1.16191,-1.86653,-1.2797,-1.10921,-1.70169,-1.786,-1.89716,-1.6962,-1.25102,-1.69182,-1.55917,-1.0681,-1.4363,-1.6515,-1.31698,-1.84816,-0.807368,-1.66829,-1.66331,-1.35229,-1.27641,-1.58246,-1.872,-1.20285,-2.10507,-1.7521,-1.41081,-1.40921,-2.13666,-0.983651,-1.46265,-1.43901,-1.12557,-1.34412,0.146249,0.043855,0.0688202,-0.126955,0.0352519,0.0209492,-0.101676,0.0391072,-0.000621172,-0.031925,0.0106706,0.0391344,-0.0922382,-0.14165,-0.156461,0.0892112,-0.0811799,0.0256997,-0.033905,0.0232632,0.0493792,-0.0096141,-0.00710594,0.0100195,0.0115847,0.0308246,0.0181061,0.0155246,-0.00629325,0.246655,19.0174,0.279548,-0.0210092,-0.0404683,0.00717677,0.0290352,-0.00937593,0.143808,0.014949,0.0764737,-0.69136,-2.28623,0.312256,-0.950366,0.38848,-0.0153301,0.115102,0.134366,0.0298189,0.0634258,0.125929,0.147988,0.18781,0.100671,0.228366,-0.0714093,0.0254236,0.00810917,0.634212,-0.0236952
2733.14,0.970556,0.366935,4,15,0,-2691.09,-1.84625,-1.62282,-1.23991,-1.25493,-1.59891,-1.22334,-1.5936,-1.42996,-2.08231,-1.56179,-1.15435,-1.18114,-1.26555,-1.09713,-1.65738,-1.58099,-1.31373,-1.52996,-1.20864,-1.82581,-1.59679,-1.42374,-1.38727,-1.70243,-1.24186,-1.55134,-1.50444,-1.82951,-1.46849,-1.19194,-1.72673,-1.70431,-1.36835,-1.99373,-0.790639,-1.39591,-1.76401,-1.31625,-1.25536,-1.3925,-1.97856,-1.17344,-1.56679,-1.66256,-1.34203,-1.46442,-1.48873,-0.98109,-1.53957,-1.29231,-1.10555,-1.27847,-0.0394846,0.024374,-0.108466,-0.0172682,-0.00595508,0.00517736,-0.115129,0.0298222,0.03829,0.00479242,-0.00066946,0.00887852,-0.0640878,-0.145029,-0.169894,0.0837499,-0.0769101,0.015808,-0.0577325,0.00490538,0.0730027,-0.00275388,-0.015131,0.0207692,0.0197346,0.0102525,-0.0193939,0.0226524,-0.0246493,0.248878,18.7474,0.42824,-0.0329069,-0.0100325,-0.00215779,-0.0939359,0.0109845,0.103544,-0.0633083,0.118737,-0.706126,-2.51589,0.364342,-0.922513,0.313209,-0.06453,0.111694,0.201872,-0.026396,-0.0637189,0.037242,0.0337454,-0.0367931,-0.135036,0.294215,-0.279695,-0.019495,0.0411535,-0.781411,-0.00322299
2729.89,0.836734,0.366935,4,15,0,-2683.33,-1.56013,-1.58294,-1.2526,-1.33829,-1.51371,-1.24486,-1.62619,-1.44736,-1.65543,-1.37183,-1.46033,-1.20839,-1.26092,-1.08754,-1.75227,-1.59894,-1.44041,-1.75391,-1.15532,-1.64617,-1.31792,-1.04208,-1.59867,-1.77671,-1.83588,-1.67071,-1.34652,-1.48681,-1.49683,-1.27022,-1.45407,-1.64523,-1.31607,-1.93773,-0.844018,-1.39295,-1.73,-1.26572,-1.04381,-1.63705,-1.6682,-1.15396,-1.68782,-1.75612,-1.37892,-1.23628,-1.79598,-0.92827,-1.46211,-1.32164,-1.15211,-1.49512,-0.107119,-0.0429609,-0.0667954,-0.0053033,0.0296286,0.0170881,-0.160398,0.0183865,-0.00201507,-0.0182506,-0.00454225,0.0535574,-0.0561274,-0.148587,-0.141234,0.10399,-0.103181,0.0243728,-0.0361745,0.0229191,0.0561594,-0.0202783,-0.0222228,0.0187878,0.0305657,0.0257564,0.0113337,0.01729,-0.0110389,0.274585,18.2938,0.222646,-0.0135876,0.0837294,-0.0144692,-0.0440542,-0.00127614,0.118331,0.0233556,0.1317,-0.727359,-2.04192,0.370106,-1.17077,0.393814,-0.0221152,0.124179,0.15362,-0.0112328,0.0125525,0.143046,0.210692,0.13885,0.0553548,0.244173,-0.125259,-0.0541325,-0.00673868,-0.486557,-0.000989824
2741.03,0.924797,0.366935,4,15,0,-2692.07,-1.72732,-1.55494,-1.42074,-1.33129,-1.54128,-1.21173,-1.55145,-1.39946,-1.97267,-1.63055,-1.30016,-1.11148,-1.30672,-1.15494,-1.66975,-1.78942,-1.36409,-1.4969,-1.16074,-1.94188,-1.62705,-1.4582,-1.46222,-1.7207,-1.48939,-1.41132,-1.45854,-1.75824,-1.50689,-0.962424,-1.67805,-1.73903,-1.29135,-1.92694,-0.85501,-1.71811,-1.70201,-1.374,-1.4105,-1.36233,-1.97576,-1.17242,-2.17055,-1.56214,-1.34593,-1.4259,-2.0188,-0.994094,-1.50609,-1.41081,-1.14064,-1.22949,0.0593146,0.074768,-0.0860683,-0.0552399,0.0113952,0.00533098,-0.124212,0.0446549,0.0227438,-0.024596,0.0197828,0.00525974,-0.0839406,-0.142855,-0.172898,0.0839871,-0.0849451,0.022584,-0.0381242,0.0163655,0.0721918,-0.0058206,-0.00943523,0.0289559,0.00649438,0.00245184,-0.0223626,0.0206679,-0.0146417,0.228755,18.6684,0.511279,-0.0367014,-0.232498,0.0198956,-0.00140684,-0.00275338,0.177399,-0.0561463,0.0868463,-0.727278,-2.61981,0.316743,-0.982167,0.373022,-0.0465182,0.134454,0.199298,-0.0335058,-0.0499944,0.0581509,-0.0325868,-0.05998,-0.130212,0.288228,-0.166139,0.0172911,0.0637124,-0.578362,-0.0103101
2741.25,0.881916,0.366935,4,15,0,-2698.57,-1.77822,-1.55166,-1.3418,-1.37863,-1.53914,-1.19091,-1.70864,-1.35209,-1.83732,-1.40863,-1.58828,-1.35994,-1.35216,-1.11841,-1.72082,-1.65811,-1.42943,-1.90581,-1.15767,-1.73946,-1.40442,-1.11921,-1.63158,-1.76145,-1.67641,-1.66126,-1.29671,-1.72531,-1.5825,-1.28007,-1.76306,-1.53822,-1.33406,-1.89264,-0.776197,-1.48105,-1.83921,-1.41617,-1.19962,-1.63716,-1.76899,-1.19625,-1.87979,-1.78841,-1.36932,-1.33475,-2.12319,-0.938876,-1.43623,-1.41843,-1.19254,-1.3645,-0.00950702,0.0596943,-0.0183818,-0.0696646,0.0320202,0.0448625,-0.137611,0.0556922,0.00787233,0.00943531,-0.0345003,0.0358501,-0.0730938,-0.140059,-0.161091,0.107838,-0.0569225,0.0328923,-0.0444958,0.00992844,0.0573991,-0.0135013,-0.0161939,0.0150975,0.0328083,0.0232849,0.0160294,0.0122683,-0.018162,0.278801,18.9583,0.274676,-0.0187782,-0.157885,0.0145575,-0.121655,0.00972686,-0.00970339,0.0259538,0.105388,-0.701071,-2.12732,0.567574,-0.776351,0.472579,-0.0314949,0.0997655,0.156867,0.00539892,0.0226285,0.122316,0.212471,0.120652,0.0584113,0.147209,-0.206084,-0.0284228,0.0383715,-0.0654422,-0.0130024
2733.66,0.711255,0.366935,4,15,0,-2699.62,-1.62127,-1.42852,-1.31484,-1.44207,-1.53775,-1.30786,-1.63664,-1.45401,-2.04027,-1.37155,-1.66,-1.14341,-1.30261,-1.1475,-1.70637,-1.7584,-1.36911,-1.53439,-1.20887,-1.62271,-1.47601,-1.48186,-1.54627,-1.88012,-1.75628,-1.59443,-1.42839,-1.63498,-1.50665,-1.20485,-1.35186,-1.69572,-1.23917,-1.90773,-0.851421,-1.63292,-1.66083,-1.2397,-1.19033,-1.6094,-1.84817,-1.18723,-1.67628,-1.54149,-1.32925,-1.2075,-2.18685,-1.08785,-1.55547,-1.17762,-1.03445,-1.35076,0.0120528,0.0422545,-0.0278948,0.00130899,0.013845,0.00948872,-0.107606,0.0416441,0.0141488,-0.0187074,0.0221516,0.0192186,-0.0532094,-0.136099,-0.166697,0.0798014,-0.0705646,0.0401055,-0.061181,-0.00573373,0.0578088,-0.0240068,-0.0113572,0.0130572,0.0232269,0.0279237,-0.0172382,0.0140889,-0.0266215,0.29406,18.9562,0.514125,-0.0369538,-0.17487,0.0164911,-0.00883328,-0.00264711,0.170446,-0.0234878,0.132719,-0.662926,-2.43308,0.326111,-0.936804,0.558417,-0.0652951,0.0674457,0.160363,-0.0727068,-0.0423533,0.0261473,0.06746,0.0327218,-0.137834,0.15452,-0.302074,0.00932033,0.0304035,-0.20673,0.000244314
2734.54,0.867315,0.366935,4,15,0,-2686.74,-1.72397,-1.54082,-1.38445,-1.3857,-1.52545,-1.16159,-1.67289,-1.44294,-1.98311,-1.58959,-1.24606,-1.24551,-1.29767,-1.21183,-1.63732,-1.83619,-1.53164,-1.84603,-1.22491,-1.95199,-1.30311,-1.15987,-1.49262,-1.67379,-1.62136,-1.6292,-1.22749,-1.63159,-1.56063,-1.32567,-1.5838,-1.57464,-1.44417,-1.841,-0.770597,-1.5976,-1.76254,-1.33684,-1.17289,-1.52642,-1.65252,-1.14641,-1.76703,-1.55725,-1.29352,-1.40574,-2.1101,-0.883119,-1.39455,-1.35721,-1.10443,-1.40914,0.012046,0.0282709,-0.0641831,-0.0248858,0.0247783,0.0370432,-0.134502,0.0615331,0.00119151,0.0118204,-0.0245162,0.0196313,-0.0626855,-0.144974,-0.136356,0.096114,-0.0710234,0.0257686,-0.0662932,0.0150087,0.0494758,-0.0125637,0.00852949,0.0174542,0.0436053,0.0191739,0.0148761,0.0120027,-0.00601171,0.315646,18.3321,0.398258,-0.0284288,-0.197374,0.018327,-0.137391,0.011515,0.0151252,-0.0696361,0.126766,-0.643356,-1.86701,0.408008,-0.889437,0.34839,-0.0460626,0.100387,0.135303,0.0371257,0.115935,0.150285,0.281504,0.124938,0.0799089,0.173669,-0.0682147,0.00169348,0.0321563,-0.447665,-0.00464476
2728.5,0.863989,0.366935,3,7,0,-2690.39,-1.71085,-1.58795,-1.41424,-1.29624,-1.60373,-1.23409,-1.70682,-1.38848,-2.0301,-1.35605,-1.25716,-1.39272,-1.36122,-1.11948,-1.60871,-2.2371,-1.34962,-1.7227,-1.19119,-1.82388,-1.39219,-1.13528,-1.49767,-1.65008,-1.4791,-1.40301,-1.34889,-1.75334,-1.56407,-1.52087,-1.80945,-1.75581,-1.46384,-1.87226,-0.781173,-1.55572,-1.81328,-1.35928,-1.32414,-1.41429,-2.12306,-1.1229,-1.82918,-1.73361,-1.37274,-1.48082,-1.70492,-0.952939,-1.61029,-1.4715,-1.20536,-1.22998,0.0680957,0.0397565,-0.0589438,-0.056559,0.0105167,0.033414,-0.13552,0.0146485,0.0196034,0.00213901,-0.0389569,0.0461029,-0.0778264,-0.146332,-0.171478,0.0969668,-0.0694836,0.017871,-0.0740572,0.0018641,0.0715962,0.00739532,-0.0324945,0.023545,0.0289697,0.0291976,0.0010082,0.0055913,-0.0140184,0.316837,18.9523,0.0548264,-0.00582871,0.233315,-0.0255911,-0.0507765,0.00337979,-0.0146452,0.010462,0.121995,-0.683853,-2.40389,0.455531,-0.893005,0.360327,-0.0644504,0.102025,0.196755,0.03782,-0.0450731,0.125586,0.162667,0.106314,-0.0204629,0.0526145,-0.159066,0.0189755,0.0375057,-0.377293,-0.0105563
2737.7,0.969337,0.366935,4,31,0,-2687.29,-1.51088,-1.53203,-1.31303,-1.31963,-1.43411,-1.23526,-1.59236,-1.42957,-1.76994,-1.46214,-1.48847,-1.13973,-1.25132,-1.19613,-1.79249,-1.24711,-1.40384,-1.50528,-1.25637,-1.76126,-1.5551,-1.4377,-1.50522,-1.78285,-1.67272,-1.64019,-1.42076,-1.70341,-1.48916,-0.923248,-1.53893,-1.48992,-1.24147,-1.85187,-0.902408,-1.54148,-1.78664,-1.3608,-1.14964,-1.55023,-1.53054,-1.24882,-1.85706,-1.61433,-1.3197,-1.36508,-1.85851,-1.00963,-1.40708,-1.32624,-1.17705,-1.16955,0.00222843,0.0547237,-0.00157752,-0.00665079,0.0171592,0.0131341,-0.129585,0.0625722,0.012564,-0.0118265,0.00806531,0.00343066,-0.0608667,-0.140412,-0.158287,0.0921036,-0.0799717,0.0398135,-0.0204707,0.0270754,0.0604333,-0.0351583,-0.00108698,0.0146643,0.0127633,0.00884207,-0.00791199,0.0305221,-0.00986323,0.173839,18.3295,0.584277,-0.0404097,-0.401965,0.036396,-0.087866,0.0055938,0.134896,-0.0400014,0.108831,-0.746383,-2.30606,0.37096,-0.974693,0.538543,-0.0182953,0.139481,0.166115,-0.0781811,0.017007,0.0654754,0.0640489,0.0286042,-0.0301913,0.455305,-0.111918,-0.000184435,0.0307018,-0.00494156,-0.00124132
2730.92,0.498631,0.366935,4,15,0,-2682.78,-1.76814,-1.75552,-1.40677,-1.45555,-1.64281,-1.26077,-1.67781,-1.383,-2.08314,-1.65804,-1.36636,-1.23371,-1.41122,-1.16446,-1.66656,-2.3829,-1.54842,-1.78017,-1.2877,-1.9063,-1.36528,-1.11961,-1.50635,-1.66499,-1.4687,-1.76286,-1.38277,-1.82393,-1.58035,-1.10086,-1.65289,-1.7834,-1.43109,-1.91754,-0.834856,-1.6059,-1.74872,-1.26129,-1.1623,-1.48493,-2.47399,-1.2451,-2.09353,-1.7734,-1.3598,-1.59856,-2.2273,-0.985232,-1.52997,-1.44314,-1.07355,-1.57991,0.0114808,0.0770998,0.0050093,-0.0876183,0.0354073,0.0399674,-0.12794,0.0326574,0.0259228,0.0043937,-0.0174803,0.0374433,-0.0753058,-0.148113,-0.165245,0.0968457,-0.0598419,0.023648,-0.0667583,0.00683789,0.0566031,0.011017,-0.00822866,0.0171282,0.0226846,0.00411456,0.0183887,0.00306552,-0.00601983,0.317142,19.3952,0.0715349,-0.00477777,0.0691544,-0.0082512,-0.0633878,0.0057473,0.0398588,0.00573867,0.112656,-0.686028,-2.30794,0.472177,-0.774978,0.345625,-0.0520879,0.0935135,0.154026,0.0678711,0.0372511,0.117975,0.158533,0.0594713,0.0885031,0.0330475,-0.0683068,-0.0253364,0.0422439,0.124829,-0.0163534
2732.3,0.969674,0.366935,4,15,0,-2690.25,-1.50032,-1.53921,-1.29578,-1.30709,-1.46223,-1.26718,-1.74367,-1.44367,-1.90957,-1.54356,-1.33327,-1.13287,-1.21351,-1.18916,-1.68374,-1.38968,-1.42585,-1.57764,-1.31286,-1.68721,-1.39631,-1.2047,-1.62638,-1.69062,-1.51345,-1.41195,-1.23237,-1.48927,-1.51239,-1.12448,-1.37332,-1.62779,-1.18789,-1.83148,-0.850966,-1.46771,-1.72125,-1.14926,-1.32997,-1.40957,-1.66785,-1.13028,-1.7176,-1.49167,-1.39582,-1.41539,-1.62014,-1.03221,-1.53305,-1.34677,-1.08182,-1.25334,-0.0327608,0.000737331,-0.016225,0.00233449,0.0326785,0.00480361,-0.126963,0.0487346,0.0160953,0.00833656,0.00889252,-0.00237511,-0.0474809,-0.140369,-0.139515,0.0705595,-0.0617522,0.0267,-0.039903,-0.00152791,0.0693066,-0.00024872,-0.0122637,0.0220489,-0.0049763,0.0351495,-0.0219025,0.0115257,0.0112394,0.230623,17.2237,0.599178,-0.0396818,-0.263401,0.0209667,-0.145292,0.0145578,0.117418,-0.0532102,0.113667,-0.70428,-2.02244,0.244826,-0.792397,0.451332,-0.0327889,0.0904123,0.191168,0.0141075,-0.00678339,0.100199,-0.00501648,0.128463,-0.0785959,0.209664,0.127533,-0.0151037,0.00449741,-0.121823,0.000435716
2738.57,0.979664,0.366935,4,15,0,-2700.9,-1.77372,-1.69433,-1.49024,-1.5059,-1.58038,-1.35469,-1.55233,-1.45494,-2.0221,-1.38265,-1.42106,-1.27043,-1.41122,-1.13957,-1.77438,-1.73855,-1.54271,-1.82916,-1.20548,-1.8816,-1.43127,-1.28555,-1.49964,-1.79991,-1.46922,-1.65327,-1.50993,-1.94842,-1.43954,-1.29005,-1.65665,-1.75047,-1.57895,-2.00337,-0.873974,-1.60938,-1.68121,-1.33458,-1.20614,-1.54634,-1.97321,-1.18628,-2.02623,-1.72309,-1.3765,-1.29173,-2.13659,-1.01483,-1.49355,-1.33426,-1.05616,-1.43274,0.0082029,0.0527497,0.00611857,-0.100109,0.0249891,0.0344364,-0.139049,0.0282909,-0.000919112,0.00105159,-0.00433303,0.0396068,-0.0703688,-0.121351,-0.159578,0.0821985,-0.0742536,0.00609445,-0.0667202,0.0140925,0.0783007,-0.0176496,-0.00808907,0.0065608,0.0199319,0.000474327,-0.00269066,0.0126259,-0.0219156,0.247239,19.5106,0.14151,-0.00932139,0.0191545,-0.00544205,-0.0851455,0.00508901,0.0885573,-0.0142247,0.110505,-0.576275,-2.35275,0.398924,-0.876478,0.201999,-0.0681131,0.138099,0.214889,-0.056433,-0.0333435,0.00633948,0.0622911,-0.0380861,-0.0504641,0.143371,-0.248676,-0.0321839,0.0286418,0.145534,-0.0186847
2745.41,0.925083,0.366935,4,15,0,-2701.22,-1.64387,-1.57071,-1.29155,-1.2648,-1.49249,-1.22547,-1.65487,-1.38131,-1.83225,-1.61762,-1.3511,-1.18616,-1.27837,-1.28705,-1.64774,-1.80465,-1.30215,-1.53733,-1.19764,-1.6868,-1.66458,-1.20173,-1.52479,-1.80239,-1.63906,-1.55554,-1.25452,-1.62601,-1.62221,-1.13753,-1.79078,-1.50578,-1.08394,-1.7992,-0.79894,-1.61963,-1.72141,-1.2719,-1.45224,-1.51396,-1.80271,-1.16332,-2.02895,-1.6098,-1.32456,-1.5734,-2.2916,-0.936327,-1.50623,-1.38158,-1.26751,-1.35398,0.0467606,0.047062,0.0292209,-0.09697,0.000298171,0.0150875,-0.121176,0.0611554,0.0376843,-0.00613624,0.00475008,0.0299315,-0.067645,-0.162533,-0.167547,0.0993781,-0.0589843,0.0464305,-0.0486933,0.0142464,0.052715,-0.000492867,-0.0149075,0.0222307,0.0216223,0.0325533,0.0118311,0.0149048,-0.00107938,0.22791,18.034,0.533197,-0.040065,-0.232569,0.0223396,-0.0431766,0.00401543,0.113938,0.0220798,0.124733,-0.793555,-2.29843,0.430302,-0.838182,0.619686,-0.0285056,0.101341,0.144068,0.0577318,0.0517875,0.173923,0.193223,0.188287,0.0782418,0.231762,-0.0122477,-0.0125764,0.019608,0.312509,-0.0180988
2741.21,0.853458,0.366935,4,15,0,-2707.34,-1.81611,-1.63598,-1.44472,-1.50601,-1.59695,-1.37351,-1.5547,-1.41535,-2.03971,-1.33298,-1.47667,-1.21197,-1.35109,-1.14694,-1.75414,-1.81818,-1.55162,-1.80374,-1.21945,-1.82958,-1.38231,-1.27799,-1.49791,-1.69188,-1.6164,-1.57406,-1.53404,-1.82148,-1.45037,-1.24153,-1.62677,-1.67006,-1.56803,-1.9547,-0.871217,-1.61563,-1.71586,-1.32064,-1.36613,-1.47074,-1.85777,-1.16221,-2.30078,-1.74141,-1.31223,-1.32363,-2.17136,-1.02246,-1.57036,-1.3678,-1.14391,-1.36741,0.0348749,0.123496,-0.0934686,-0.0886314,0.0373242,0.0429314,-0.139328,0.0357788,0.0137854,-0.0143501,0.00112452,0.034412,-0.0963315,-0.146633,-0.15119,0.0997109,-0.0818798,0.0326033,-0.0720219,0.0134816,0.0741302,-0.0348662,-0.0140349,0.0186442,0.0199263,-0.00157051,-0.0153125,0.0194816,-0.0275445,0.215886,19.3145,0.0731745,-0.00401554,-0.036742,0.000859531,-0.0121038,-0.00270821,0.119686,-0.0367462,0.106932,-0.719771,-2.1341,0.488523,-1.03797,0.487253,-0.0809596,0.131249,0.204309,-0.119263,-0.0722346,0.0169972,0.0217134,-0.0864807,-0.123412,0.237031,-0.312547,-0.00637963,0.0928594,-0.599343,-0.0165424
2743.02,0.722255,0.366935,4,15,0,-2696.66,-1.61247,-1.64609,-1.32046,-1.31676,-1.51228,-1.12692,-1.70291,-1.3956,-1.78672,-1.65015,-1.26919,-1.23035,-1.34684,-1.35651,-1.70131,-1.87989,-1.28967,-1.60066,-1.27498,-1.76964,-1.59019,-1.23071,-1.52434,-1.84732,-1.64665,-1.6164,-1.21342,-1.63895,-1.61437,-1.26498,-1.56011,-1.5975,-1.25416,-1.79387,-0.824168,-1.58082,-1.6725,-1.28967,-1.20448,-1.52821,-1.74474,-1.24874,-1.98886,-1.70612,-1.34957,-1.52349,-2.18381,-0.906803,-1.45263,-1.42219,-1.31554,-1.3745,0.00595884,0.0108944,0.0458729,-0.121414,0.0209988,0.0202723,-0.129402,0.0657301,0.0431256,0.000169929,0.00445371,0.0343077,-0.0616157,-0.137114,-0.170675,0.122224,-0.0729601,0.0442301,-0.0640781,0.0224069,0.0557022,0.0078061,-0.0152607,0.00250241,0.0353806,0.0356928,0.0230829,0.0171142,-0.00874762,0.252846,18.7399,0.59793,-0.0418046,-0.238187,0.0217412,-0.0646751,0.00729453,0.115141,0.00121657,0.14367,-0.662085,-2.27955,0.563123,-0.989324,0.597557,-0.038547,0.122111,0.151992,0.0855307,0.0607144,0.127422,0.282956,0.219326,0.123595,0.247184,-0.0992591,-0.044558,-0.00433862,0.459667,-0.0226611
