# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/vi_normal_sens_pdw2_upload.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_sens_pdw2_upload_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,gamma.1,gamma.2,gamma.3,gamma.4
-2851.71,0.608713,0.374277,3,7,0,2885.39,5.62508,5.9187,5.97256,5.97834,5.83807,5.93283,5.78141,5.99258,5.5229,5.76093,6.01236,6.02706,5.88479,5.91655,5.85122,5.83767,6.03433,5.83459,6.00566,5.81243,5.59905,5.85321,5.68958,5.76947,5.78516,5.95449,6.16057,5.9769,6.29978,6.02388,5.48347,5.96552,5.90424,5.69528,6.06016,6.05787,5.64296,5.94377,5.84394,5.79632,5.64292,5.64772,5.97939,5.94474,5.92752,5.9082,5.53917,5.99819,5.92336,5.89726,6.0088,6.17415,-0.024489,0.0787594,0.000726887,-0.0151465,-0.0285403,0.0182489,0.39579,0.239799,-0.616941,-0.869054,-0.0909525,0.803227,-0.0749732,-0.113115,0.182952,0.221405,0.0905177,0.0219003,-0.00449434,0.110253,-0.0191212,0.00887352,0.0339962,0.0251991,0.00114807,-0.0289899,-0.00282089,-0.0170609,0.976886,0.132512,0.0315422,-0.00417861,-0.0908372,0.0901061,-0.901474,-0.801142,-0.186141,0.900373,-0.722664,-0.427165,1.51692,1.00464,0.794361,0.0102619,0.140367,0.305178,-0.0591335,-0.00154105,0.0779579,0.0531943,-0.100093,-0.209001,-0.0812128,-0.225124,-0.0164964,0.0441407,0.0204334,-0.00282431
-2861.09,0.783428,0.374277,3,15,0,2896.69,5.7584,5.97297,5.89104,5.94161,5.84733,5.9006,5.90267,5.91141,5.64252,5.67368,6.27098,6.04648,5.86534,5.77902,5.71388,5.83761,5.76202,5.65687,6.20179,5.84353,5.90671,5.68052,5.65151,5.75751,5.89594,5.84483,6.12485,6.17863,6.15511,6.11675,5.54478,5.99559,6.03283,5.66547,6.14731,6.31899,5.69713,5.92755,5.85526,5.76128,5.53228,5.59154,6.09841,5.82097,6.03882,5.97127,5.37844,6.09858,5.92512,5.96208,5.82133,6.55034,-0.0649847,0.100776,-0.00808519,0.0144367,-0.0266491,0.0526698,0.379697,0.265982,-0.589328,-0.858021,-0.109439,0.815561,-0.0600592,-0.0922164,0.172327,0.227068,0.0932087,0.0144289,0.0199858,0.0878754,-0.0317322,-0.0134274,0.0520538,0.0308716,0.00931252,-0.0215829,-0.00574768,-0.038069,0.963036,0.176848,-0.219774,0.0211611,-0.0363984,0.117805,-0.799705,-0.712528,-0.253271,0.911149,-0.627915,-0.276925,1.42039,1.0273,0.806806,0.00195023,0.159981,0.242593,-0.0923473,-0.0592099,0.154828,0.082846,-0.0744865,-0.204355,-0.171589,-0.502334,-0.0254832,0.0585216,-0.0742532,0.00269197
-2864.57,0.757621,0.374277,4,15,0,2911.93,5.76355,5.98335,5.92687,5.96701,5.72901,5.88877,5.86901,5.95227,5.64918,5.5974,6.17227,6.11145,5.84106,5.83246,5.78097,5.84255,5.66292,5.73149,6.12931,5.74068,5.80541,5.8781,5.67705,5.72705,5.88447,6.00892,6.09213,6.07402,6.05345,5.99125,5.59276,5.95585,5.949,5.64795,6.1248,6.4018,5.66308,5.91064,5.89179,5.7242,5.61785,5.52418,6.06795,5.85972,6.0113,6.06663,5.48062,6.12607,5.91616,5.89201,5.92351,6.43051,-0.0501861,0.13486,-0.0151061,0.0738247,-0.0180985,0.0430307,0.376286,0.269605,-0.590216,-0.874957,-0.113654,0.807012,-0.0486983,-0.0846966,0.171828,0.191752,0.0969344,0.00864116,0.0245517,0.0798821,-0.0193769,-0.00923856,0.0285667,0.0401241,0.0128695,-0.0150963,0.000416698,-0.0308518,0.951835,0.165469,-0.0907172,0.00957994,-0.0442829,0.0615861,-0.836633,-0.829749,-0.248,0.902967,-0.561124,-0.227134,1.3768,0.820051,0.830474,0.00365624,0.158296,0.220699,-0.0504896,-0.0299324,0.093725,0.176026,-0.0210216,-0.145641,-0.049707,-0.4071,0.00544416,0.0788735,-0.185277,0.0137658
-2858.17,0.941138,0.374277,4,15,0,2910.22,5.63056,5.79159,6.00311,5.91252,5.83568,5.79526,5.9508,6.04817,5.5085,5.7243,6.20193,6.14267,5.83933,5.84677,5.79264,5.75912,5.58528,5.64449,6.0476,5.75895,5.57886,6.09649,5.75395,5.7183,5.7838,6.06374,6.00274,5.89664,5.98664,6.13676,5.49873,6.03904,6.11713,5.66358,6.25277,6.05573,5.57621,5.90361,5.93772,5.76037,5.5712,5.6681,5.64066,5.92177,6.03935,6.01319,4.96685,6.06174,5.91836,5.88228,5.78181,6.06072,0.0729816,0.112903,0.0159051,-0.1068,-0.0255547,0.0469191,0.363306,0.283531,-0.594751,-0.87316,-0.103287,0.801801,-0.0972361,-0.0908339,0.163303,0.209226,0.104801,0.017574,0.0226301,0.0873505,-0.0487132,-0.00256615,0.0215768,0.0252804,-0.000895578,0.00362639,0.011005,-0.0210347,0.955923,0.145586,-0.0903189,0.00923257,-0.0753722,0.12782,-0.83907,-0.775488,-0.220319,0.909452,-0.797298,-0.29026,1.33748,0.888416,0.905732,0.0179833,0.16414,0.238755,-0.10465,0.0139933,0.0976919,0.138696,-0.0183565,-0.00337303,0.154874,-0.27756,5.54565e-05,0.0602248,0.223957,-0.0199147
-2858.4,0.81163,0.374277,4,15,0,2900.88,5.53949,5.82762,5.91136,5.9953,5.83408,5.89615,5.81948,6.01797,5.68432,5.53146,5.915,6.08745,5.89922,6.15166,5.82636,5.64471,5.78464,5.72214,5.93486,5.86185,5.5795,5.74819,5.64206,5.65023,5.77761,6.02296,6.18485,5.87394,6.34491,6.06634,5.31855,5.87216,5.8538,5.66832,6.19094,6.22313,5.60662,5.99335,5.70413,5.85764,5.6113,5.52101,6.05635,5.63299,5.90703,5.9309,5.72248,6.03567,6.01421,6.02319,5.90985,6.6242,-0.0791361,0.09176,-0.0387154,0.0292392,0.00320025,0.0611576,0.372819,0.247625,-0.586979,-0.869631,-0.0925873,0.82042,-0.0570794,-0.107802,0.192948,0.218455,0.110982,0.020163,0.019062,0.0828389,-0.0258775,0.0217472,0.0313165,0.0041432,0.0124955,-0.0104065,-0.0110513,-0.01671,0.954407,0.1869,-0.241499,0.0264757,-0.0947212,0.0989853,-0.796884,-0.812986,-0.199278,0.922837,-0.649146,-0.3607,1.53948,0.944344,0.953774,0.0158408,0.150504,0.227787,-0.0517883,0.0645896,0.0986732,-0.0189697,0.000793607,-0.104513,-0.225478,-0.220495,-0.0255183,0.0614713,-0.315928,0.00545214
-2869.69,0.818099,0.374277,4,15,0,2912.17,5.61744,5.83399,5.93045,5.97665,5.88619,5.9231,5.89337,6.04898,5.65187,5.60978,5.71839,6.01774,5.80843,6.11594,5.90475,5.80899,5.97643,5.66118,6.02234,5.69433,5.64564,5.91576,5.62002,5.77124,5.81233,5.93545,6.09824,5.70678,6.27637,6.07997,5.52405,5.99083,5.89831,5.6254,6.21214,6.35244,5.70598,5.99703,5.79525,5.86216,5.61867,5.48684,5.63523,5.61983,5.93504,5.72797,5.66412,5.87677,5.95891,5.99898,5.89478,6.69518,-0.0925413,0.140887,-0.00610098,0.0603482,-0.0127721,0.0564646,0.377422,0.228708,-0.600852,-0.867512,-0.117978,0.846332,-0.0792673,-0.108123,0.176318,0.206953,0.0864894,0.017523,-0.0166286,0.0891628,-0.0203466,-0.00432239,0.0333236,0.0411542,0.0273822,-0.016835,-0.0187368,0.0012594,0.960965,0.163486,-0.285905,0.0282281,-0.0915105,-0.0110719,-0.784832,-0.656326,-0.238369,0.945455,-0.704531,-0.410596,1.43278,0.93345,0.763268,0.0227246,0.0866196,0.246382,-0.0242706,0.0234117,0.154606,0.228586,0.0839418,-0.119988,-0.327572,0.0166183,-0.0220063,0.0799979,-0.105161,0.0112529
-2860.82,0.986021,0.374277,4,15,0,2910.85,5.75563,5.94745,5.89603,6.05859,5.86753,5.88153,5.94301,6.01006,5.64889,5.62846,5.90734,6.05076,5.91853,5.87547,5.82028,5.63005,5.8677,5.62046,6.01844,5.62819,5.70259,5.83949,5.63627,5.65952,5.93149,6.1533,6.05419,5.95889,6.3167,6.07024,5.37056,6.10235,5.99107,5.68752,6.12339,6.27443,5.69585,5.8643,5.99255,5.82757,5.66332,5.55274,5.65944,5.76706,6.03941,5.93526,5.6472,5.92654,5.92953,5.96681,5.8225,6.53358,-0.0270037,0.118893,-0.0132243,-0.0212271,-0.0247484,0.0697345,0.37911,0.23405,-0.607382,-0.867221,-0.119759,0.82945,-0.0803309,-0.12095,0.190514,0.219701,0.0801429,0.0157899,-0.00673184,0.0829282,-0.0378507,-0.029158,0.0421668,0.028623,-0.00395115,-0.0090212,-0.016081,-0.021821,0.959082,0.173534,-0.36524,0.0360052,-0.0963599,0.0140862,-0.826105,-0.704746,-0.260563,0.936509,-0.752082,-0.515567,1.59811,1.01312,0.700912,0.00539675,0.0995234,0.228827,-0.110349,-0.098798,0.134836,0.0977434,-0.0955492,-0.110545,-0.323487,-0.287936,-0.0181568,0.070434,-0.0769039,-0.00395815
-2854.97,0.870604,0.374277,4,15,0,2904.35,5.72832,5.83966,5.99937,5.81568,5.80941,6.00478,5.94996,5.99937,5.602,5.53163,5.83524,6.06336,5.87412,6.03825,5.81875,5.78485,5.74393,5.70856,6.04853,5.9107,5.79666,5.72781,5.69525,5.69363,5.83786,6.13138,6.05598,5.90168,6.2555,6.07553,5.63949,5.97575,5.85682,5.61677,6.16224,6.10287,5.66994,5.98968,5.72003,5.80077,5.71437,5.62941,5.86659,5.7818,5.94401,5.89022,5.46018,6.21954,5.93058,5.91115,5.91042,6.1556,-0.0254056,0.0690647,0.022166,0.0553651,-0.0278802,0.0370604,0.392776,0.281162,-0.613295,-0.858397,-0.0892621,0.804867,-0.0865142,-0.0800397,0.164241,0.212581,0.0858466,0.00800867,0.0175192,0.0700732,-0.027222,0.0367214,0.0125036,0.0193354,-0.0145717,-0.00701625,0.0113484,-0.0182672,0.967174,0.174644,0.00481855,0.000123257,-0.0404677,0.153703,-0.857075,-0.698186,-0.172571,0.902095,-0.701067,-0.187066,1.35875,0.97253,0.725594,0.00490771,0.130804,0.19218,-0.0565103,0.100283,0.0198722,0.0621886,-0.113509,-0.0626576,0.166038,-0.241042,0.0074215,0.0322341,0.109247,0.0103237
-2850.66,0.824706,0.374277,4,15,0,2903.7,5.59281,5.81319,5.97121,5.87419,5.8697,5.70507,5.87709,6.01333,5.59663,5.84871,6.08995,6.09806,5.90283,5.72872,5.82709,5.72764,5.95158,5.73527,5.91881,5.82582,5.47022,6.07877,5.66946,5.6787,5.8505,5.87335,5.99471,5.73201,6.05233,6.07765,5.51078,5.93527,5.9708,5.70383,6.21178,6.00958,5.65062,6.01324,5.90186,5.82865,5.53762,5.72015,5.67148,5.92488,6.00754,5.98038,5.51101,5.94927,5.86663,5.85969,5.76475,6.08037,0.000416871,0.0693905,-0.0308418,-0.0140971,-0.0139757,0.0569372,0.366833,0.249872,-0.59135,-0.852614,-0.105723,0.835681,-0.078214,-0.116185,0.165533,0.226727,0.10162,0.00328092,0.00979599,0.114044,-0.0423808,-0.0377215,0.051771,0.0269157,0.0144972,-0.0150284,-0.0270232,-0.0230505,0.958923,0.131275,-0.273056,0.0269781,-0.0875518,0.0877571,-0.757508,-0.630314,-0.233788,0.944977,-0.705133,-0.520873,1.36675,0.990465,0.895634,-0.00390127,0.174886,0.315124,-0.121741,-0.120941,0.173591,0.0858263,-0.0267409,-0.160897,-0.51842,-0.30416,-0.00126811,0.0472901,-0.214533,-0.00262864
-2854.12,0.969561,0.374277,4,15,0,2886.41,5.71575,5.80762,5.90776,6.01168,5.79455,6.0789,5.94611,6.03062,5.60357,5.63832,5.81396,6.02021,5.83424,6.16284,5.89021,5.77964,5.70968,5.73673,6.02827,5.90179,5.8877,5.78638,5.78316,5.71333,5.81669,6.05574,6.03357,5.8278,6.19011,5.97252,5.59123,6.00698,5.95161,5.73239,6.11775,6.04845,5.72162,5.97354,5.79948,5.7753,5.78556,5.62364,5.92044,5.82444,5.95329,6.1095,5.57929,6.1427,6.03274,5.79265,5.91721,6.47842,-0.0579077,0.0979087,-0.00935757,0.0373286,-0.0547942,0.0478722,0.395045,0.261655,-0.609703,-0.854931,-0.0928036,0.810427,-0.0870365,-0.0910608,0.174805,0.212557,0.0787116,0.0131015,0.0210147,0.0688741,-0.0220244,0.0422156,0.0250602,0.0144523,-0.00394644,-0.00881917,0.0146115,-0.0155785,0.964063,0.143817,-0.138542,0.0111515,-0.0495253,0.109853,-0.839784,-0.674907,-0.176538,0.907974,-0.70878,-0.257249,1.42639,0.99577,0.671841,0.0141101,0.135566,0.18815,-0.0270671,0.136523,0.0846288,0.0495828,-0.0546185,-0.0653365,0.228462,-0.205563,-0.0133262,0.0570075,-0.106423,0.00696055
-2843.07,0.992293,0.374277,4,15,0,2886.28,5.69078,5.83971,6.04,5.92742,5.9318,5.76371,5.96182,5.99676,5.73022,5.7657,6.08407,6.1197,5.90479,5.81137,5.79787,5.76112,5.87664,5.72003,6.00886,5.85423,5.6376,6.0128,5.58029,5.67407,5.79323,5.94444,6.00533,6.00808,6.08064,6.1458,5.48407,5.91658,6.01514,5.67633,6.2881,6.1207,5.55355,6.0457,5.81922,5.79603,5.49825,5.69448,5.81721,5.92544,5.9924,5.81622,5.56135,6.1085,5.90207,5.97632,5.82023,6.31806,-0.0308295,0.0679349,-0.00227401,0.0126292,-0.0169153,0.0620801,0.360613,0.25068,-0.583944,-0.841639,-0.0908396,0.826743,-0.0831648,-0.117822,0.176836,0.209123,0.0926694,0.0118545,0.00360837,0.0961197,-0.0403509,-0.0374517,0.0510661,0.0197762,0.0151039,-0.0145735,-0.0302568,-0.0209575,0.957734,0.100603,-0.300964,0.0299727,-0.103871,0.0979467,-0.746006,-0.646535,-0.168681,0.934594,-0.749447,-0.523748,1.45444,0.918904,0.817174,0.00177805,0.138015,0.265795,-0.119021,-0.123583,0.167401,0.0449436,-0.0221624,-0.157909,-0.571486,-0.276541,-0.00957844,0.0385726,-0.0293968,0.00235493
