lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta.28,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28
# Adaptation terminated
# Step size = 0.632323
# Diagonal elements of inverse mass matrix:
# 0.000126952, 0.000103907, 0.00011741, 9.29484e-05, 9.73417e-05, 0.000109878, 0.000101738, 0.000117562, 0.000121189, 0.000135935, 0.000105507, 0.000101946, 0.000106674, 0.000119808, 0.000120781, 9.95418e-05, 8.77515e-05, 9.33335e-05, 0.000100194, 0.000113176, 0.000117185, 0.000118417, 0.000122275, 0.000109287, 0.000118323, 0.000126371, 0.000106681, 0.000101253, 0.000120696, 0.000347078
5430.75,0.896359,0.632323,3,7,0,-5411.84,-1.55902,0.00934852,-0.0291753,-0.0921691,0.0412747,0.0164802,0.0113332,0.136723,-0.124824,-0.179711,-0.054193,0.0103532,-0.11785,-0.0639597,-0.0773187,0.100903,0.181751,0.0891925,-0.000221285,0.0146044,0.0743476,-0.0187967,0.00985165,0.027754,0.0131239,0.0193999,-0.00388833,0.00654789,-0.0173474,7.94705,0.673358,-0.0456755,-0.228544,0.018906,-0.0135168,0.00242196,-0.0539552,0.0700479,-0.66532,-0.466172,-0.225062,-0.0570761,-0.527483,-0.317825,0.811413,0.789996,0.772095,0.0053867,0.133769,0.207011,-0.0162781,0.063433,0.127809,0.0761583,0.0707347,-0.0473469,0.0831255,-0.229118
5428.27,0.870919,0.632323,3,7,0,-5415,-1.55935,0.0056603,-0.0341763,-0.0880531,0.0422638,0.0169086,0.00713237,0.137452,-0.125466,-0.184939,-0.0421502,0.00209298,-0.121714,-0.0486938,-0.080986,0.0929959,0.182866,0.0777215,0.00819652,0.00418817,0.074544,-0.0254633,0.0112429,0.0379061,0.00563254,0.00988638,-0.0112327,-0.000890743,-0.0133343,8.03268,0.765338,-0.0514264,-0.300694,0.025143,0.0074065,0.00030326,-0.0363658,0.0825314,-0.69501,-0.441397,-0.243661,-0.0719146,-0.455231,-0.372298,0.776995,0.827308,0.680087,0.00656646,0.112856,0.207688,-0.045496,0.0469928,0.137265,-0.00169427,-4.6959e-06,-0.0931459,-0.0404266,-0.176115
5434.82,0.889089,0.632323,3,7,0,-5416.33,-1.55238,0.0145093,-0.0170514,-0.0786052,0.0424915,0.00695588,0.00127322,0.135169,-0.127047,-0.148099,-0.0341938,0.0134156,-0.110812,-0.0467202,-0.0825962,0.119824,0.160626,0.0707582,-0.0350179,0.0176773,0.0919027,-0.0180444,0.000541657,0.0260829,0.0188988,0.01436,-0.0203887,-0.00400863,-0.016159,7.65018,0.580552,-0.0401955,-0.230657,0.021489,0.0146906,-0.00161119,-0.0313571,0.0101834,-0.520085,-0.381284,-0.208933,-0.0366301,-0.435724,-0.367582,0.978132,0.705089,0.612974,-0.0337035,0.164515,0.257123,-0.0470437,-0.00618838,0.0756928,0.0542901,-0.00835731,-0.157425,-0.100575,-0.213423
5437.94,0.970771,0.632323,3,7,0,-5426.95,-1.55496,-0.00371545,-0.00144403,-0.0892423,0.0482255,0.0352825,0.00485825,0.125806,-0.117865,-0.175476,-0.0493061,0.0106739,-0.11458,-0.0363285,-0.0786679,0.108222,0.155241,0.0760391,0.000545872,0.00936465,0.0600598,-0.044055,0.00633494,0.0288579,0.00483467,0.0106413,-0.00197914,0.00166646,-0.024749,8.02636,0.282504,-0.0175951,-0.324821,0.0260065,0.0353483,-0.000607617,-0.0616228,0.0538868,-0.650405,-0.491562,-0.20012,-0.0561291,-0.414646,-0.34864,0.887489,0.669158,0.660344,-0.000618121,0.102379,0.165384,-0.0958221,0.0307108,0.106507,0.00331545,0.0127036,-0.0540844,-0.0165717,-0.326876
5436.86,0.803701,0.632323,3,7,0,-5426.2,-1.54988,0.0131547,-0.0105155,-0.0865506,0.0490803,0.00931335,0.0055791,0.141905,-0.12748,-0.141313,-0.0414303,0.0202467,-0.108274,-0.0415288,-0.0796585,0.11841,0.167194,0.067068,-0.0297225,0.0150516,0.091508,-0.0140767,0.00399004,0.0289571,0.0168761,0.0168714,-0.0216187,-0.00401527,-0.0147266,7.84001,0.515755,-0.0351744,-0.299539,0.0268655,0.000810099,0.000386564,-0.0339677,0.0120829,-0.503917,-0.39667,-0.18834,-0.0392627,-0.410602,-0.335586,0.971989,0.754196,0.584042,-0.0284697,0.158726,0.25644,-0.0326561,0.00798077,0.0887842,0.0445395,0.0039535,-0.162406,-0.0980344,-0.194505
5429.88,0.637067,0.632323,3,7,0,-5420.43,-1.54331,0.0216436,-0.0130692,-0.0808719,0.0499412,0.00676021,0.00220745,0.133419,-0.129606,-0.146112,-0.0359794,0.0177119,-0.0972259,-0.0472405,-0.071057,0.11536,0.165908,0.0793822,-0.0242408,0.0181082,0.0991847,-0.0161051,0.0175958,0.0368411,0.0175082,0.0209623,-0.029905,-0.00622047,-0.0252128,7.82106,0.609189,-0.0416137,-0.341805,0.0316165,0.00682203,-0.000979721,-0.0293973,0.0268759,-0.501163,-0.360245,-0.196447,-0.030561,-0.445317,-0.25359,0.934321,0.719987,0.686034,-0.0287461,0.176171,0.279055,-0.0386427,0.0361499,0.0950591,0.0151987,-0.0155667,-0.233947,-0.156325,-0.333002
5428.58,0.945968,0.632323,3,7,0,-5415.87,-1.5392,0.0154984,-0.0130705,-0.08454,0.0483934,0.0112788,0.00502161,0.134168,-0.131017,-0.144225,-0.043655,0.0175313,-0.09636,-0.046437,-0.083669,0.120196,0.175329,0.0736675,-0.032158,0.0190824,0.106066,-0.0249649,0.0232501,0.0360948,0.00511903,0.0187106,-0.0111935,-0.00338749,-0.0281022,7.74416,0.565188,-0.0392093,-0.290066,0.0264095,-0.000500669,0.000374163,-0.049417,0.0115531,-0.485081,-0.359802,-0.203465,-0.0225972,-0.430773,-0.357424,0.98249,0.782971,0.64152,-0.0288324,0.187713,0.296553,-0.0421827,0.0769776,0.119421,-0.0168933,0.0204203,-0.121754,-0.111796,-0.371165
5434.43,0.972559,0.632323,3,7,0,-5417.72,-1.54353,0.0197666,-0.00801584,-0.0952746,0.0622625,0.0268593,-0.0128297,0.132659,-0.114247,-0.157323,-0.0578184,0.0160093,-0.109044,-0.0316455,-0.0873429,0.127592,0.143875,0.0690081,-0.0186656,0.00039852,0.0837015,-0.0254115,-0.00766401,0.0324906,0.0127256,0.0170938,-0.00953823,0.000370753,-0.0329203,7.93335,0.598097,-0.0381282,-0.448005,0.0386749,0.0872286,-0.00707557,-0.0507377,0.0204793,-0.576582,-0.512066,-0.181096,-0.0405626,-0.400275,-0.397716,1.03725,0.617331,0.604546,-0.0202977,0.117262,0.232943,-0.0638439,-0.023481,0.108043,0.0272532,0.0122412,-0.116102,-0.0545507,-0.4348
5433.46,0.773701,0.632323,3,7,0,-5418.6,-1.55189,-0.0158024,-0.00614453,-0.0768364,0.0403633,0.0247227,0.0238602,0.127991,-0.113245,-0.179725,-0.0455684,0.0181636,-0.124392,-0.0385984,-0.0753649,0.0995588,0.16911,0.0619006,-0.0228842,0.01919,0.0726777,-0.0195669,0.00333878,0.0245944,0.0123807,-0.000491192,-0.0200716,0.00737884,-0.0195525,7.95144,0.339894,-0.0251631,-0.166186,0.0141412,-0.0305677,0.0058146,-0.0793784,0.0677958,-0.654588,-0.443448,-0.191309,-0.0655087,-0.376788,-0.34163,0.844261,0.780074,0.532242,-0.027693,0.140825,0.202992,-0.060703,-0.013738,0.0514738,0.000422685,-0.080148,-0.149151,0.0936675,-0.258243
5433.8,0.70512,0.632323,3,7,0,-5417.94,-1.5546,0.0267318,-0.00584086,-0.108445,0.0435959,0.0196015,-0.00643893,0.137044,-0.109031,-0.157701,-0.0522332,0.0190973,-0.105937,-0.0345797,-0.0986228,0.0989868,0.165598,0.0694074,-0.0119107,0.0195867,0.0700069,-0.0275376,0.00468948,0.0278078,0.00998465,0.03195,-0.0170029,0.00596259,-0.0275751,7.87393,0.382916,-0.021602,-0.313947,0.0234963,0.0603994,-0.00474849,-0.0495219,0.0729056,-0.585444,-0.459616,-0.172921,-0.0475174,-0.369396,-0.542916,0.811175,0.740251,0.607384,-0.0119176,0.136785,0.195003,-0.0572412,0.0223699,0.0991296,0.0252606,0.0851269,-0.146152,0.0538418,-0.364202
5433.67,0.958019,0.632323,3,7,0,-5421.59,-1.54813,-0.00661795,-0.00840419,-0.0701025,0.0605701,0.0236606,0.0212903,0.121756,-0.129838,-0.153153,-0.0597614,0.00902804,-0.121054,-0.0373491,-0.0690841,0.11754,0.16113,0.0744012,-0.026755,0.00234647,0.0699029,-0.0320494,-0.00461665,0.0251034,0.0249389,0.000818789,-0.0130287,-0.00574944,-0.00932345,7.86163,0.54098,-0.0383894,-0.338937,0.0320061,-0.0292461,0.00546288,-0.0853499,-0.0239536,-0.57385,-0.502424,-0.228238,-0.051823,-0.399453,-0.252304,0.968118,0.702512,0.637151,-0.0251172,0.102362,0.194171,-0.0801125,-0.0145512,0.0825775,0.0995066,-0.0510745,-0.102278,-0.118549,-0.123141
5430.54,0.751314,0.632323,3,7,0,-5417.58,-1.55743,0.0140978,-0.00787787,-0.105551,0.0350931,0.0212759,-0.0139056,0.147047,-0.120364,-0.170385,-0.0306681,0.0249661,-0.0992935,-0.0519539,-0.0983996,0.113213,0.163865,0.0712582,0.000806309,0.0242782,0.080642,-0.0322465,0.0184163,0.0285816,-0.00272305,0.0180426,-0.00982162,0.00799938,-0.0307907,7.84358,0.312596,-0.0185218,-0.277318,0.0203428,0.0703968,-0.00643115,-0.022969,0.0938075,-0.593764,-0.384114,-0.148788,-0.0370837,-0.496486,-0.504208,0.933229,0.727706,0.626971,-0.00271888,0.161809,0.224282,-0.0675632,0.0561928,0.089076,-0.0554333,0.02754,-0.105793,0.0837444,-0.406673
5426.83,0.798636,0.632323,3,7,0,-5414.76,-1.54126,-0.00640072,-0.0115339,-0.0750837,0.0617114,0.01636,0.00640638,0.119411,-0.136791,-0.160646,-0.0713893,0.0176975,-0.107936,-0.0369974,-0.0588049,0.110051,0.15997,0.0758777,-0.0350767,0.0021076,0.0822639,-0.0346798,0.00582507,0.0321654,0.0316568,0.00514508,-0.0273355,-0.00450529,-0.0104232,7.8485,0.64849,-0.0457358,-0.396467,0.036851,0.0224082,-0.00088963,-0.123053,-0.0488111,-0.568141,-0.487098,-0.199921,-0.0393475,-0.375427,-0.173341,0.905825,0.690741,0.649334,-0.0351431,0.119241,0.229735,-0.0868438,0.00770145,0.0915611,0.109122,-0.0667657,-0.190221,-0.0986794,-0.137666
5426.33,0.879107,0.632323,3,7,0,-5407.42,-1.54358,-0.00259779,-0.0208583,-0.0794442,0.0440954,0.0241539,0.00168189,0.131435,-0.134843,-0.149705,-0.0709024,0.0168086,-0.110033,-0.0398204,-0.063388,0.109094,0.148064,0.0850589,-0.0290385,0.00278756,0.0995158,-0.0138452,0.00988335,0.0324308,0.0312141,0.00880194,-0.0259288,-0.00110929,-0.0158095,7.85756,0.60234,-0.042302,-0.266246,0.0226871,0.0328696,-0.00141884,-0.0745343,-0.0450084,-0.557707,-0.521585,-0.195015,-0.0437098,-0.398965,-0.208007,0.871993,0.605153,0.730144,-0.0288858,0.145485,0.279409,-0.0300886,0.0240317,0.0958451,0.110088,-0.0490079,-0.187486,-0.0488677,-0.208806
5428.21,0.982058,0.632323,3,7,0,-5410.13,-1.54665,0.0052755,0.0101043,-0.0871814,0.0393128,0.0145499,0.00304757,0.1363,-0.107725,-0.1748,-0.0230315,0.0136316,-0.104685,-0.0444109,-0.0981584,0.123685,0.16573,0.0548803,-0.0119348,0.0199818,0.0492616,-0.0406033,-0.0012265,0.017609,-0.00453969,0.012064,0.00376012,-0.0050006,-0.0230333,7.7599,0.0908666,-0.00490625,-0.210839,0.0176968,0.0193088,-0.00109587,-0.0283979,0.0955566,-0.593635,-0.351215,-0.186928,-0.036767,-0.447403,-0.507641,1.03787,0.776319,0.478776,-0.0117967,0.108697,0.134976,-0.0972846,-4.18052e-05,0.0624043,-0.0402301,0.0316045,-0.0232359,-0.130799,-0.304216
5434.72,1,0.632323,3,7,0,-5418.86,-1.54027,0.0159071,-0.00502672,-0.09183,0.0530122,0.0191125,-0.00481738,0.136062,-0.108017,-0.169565,-0.0540493,0.00439678,-0.10629,-0.0394537,-0.0792751,0.117505,0.17007,0.0596762,-0.0166874,0.000119241,0.0810221,-0.0396325,-0.0101942,0.0192835,-0.00539438,0.00655209,-0.021416,-0.0103933,-0.0122194,7.8328,0.466023,-0.028949,-0.390283,0.0331757,0.0580106,-0.00463808,-0.0359379,0.0522115,-0.604076,-0.437422,-0.229297,-0.0409767,-0.439014,-0.343946,1.01329,0.780406,0.534297,-0.0261108,0.11164,0.224668,-0.130452,-0.0734524,0.0164739,-0.105824,-0.0523606,-0.163644,-0.205703,-0.161389
5431.54,0.510122,0.632323,3,7,0,-5415.08,-1.55204,-0.00131568,-0.0214195,-0.0759932,0.0397763,0.0197189,0.0154319,0.127439,-0.130198,-0.151321,-0.0391808,0.0246355,-0.110058,-0.0408989,-0.0848705,0.114882,0.145645,0.0802463,-0.0105918,0.0164498,0.0711531,-0.0167319,0.0118381,0.0375263,0.0281811,0.016312,0.0069219,0.0159718,-0.042285,7.76675,0.546061,-0.0390006,-0.170427,0.0152416,-0.031457,0.00481807,-0.0625568,0.020204,-0.552235,-0.452728,-0.15332,-0.046098,-0.410035,-0.384681,0.898807,0.611623,0.683269,-0.00253408,0.134281,0.198203,0.00137453,0.0851383,0.176691,0.161622,0.0522833,-0.0152747,0.202816,-0.558486
5428.9,0.692914,0.632323,3,7,0,-5413.04,-1.54667,0.000147565,0.0103389,-0.0926629,0.0560885,0.0193358,0.0189216,0.13581,-0.0952581,-0.156758,-0.0308866,0.0120776,-0.120916,-0.0464376,-0.0735336,0.114633,0.172255,0.072235,0.00751208,0.00329594,0.0586803,-0.0347936,-0.000134767,0.0184481,0.0147154,0.012419,-0.01999,0.00336151,0.000813622,7.91883,0.188884,-0.0115335,-0.363887,0.0312419,-0.0324547,0.00512496,0.0123814,0.135759,-0.594462,-0.428249,-0.20798,-0.0634632,-0.488144,-0.272124,0.957766,0.772974,0.635309,0.00605064,0.0872948,0.162373,-0.081986,0.00362431,0.0655627,0.0594383,0.0171781,-0.116957,0.0607075,0.0107461
5438.2,0.973683,0.632323,3,7,0,-5420.89,-1.5569,0.000869303,-0.0156936,-0.08796,0.0478918,0.0223439,0.013072,0.130101,-0.11655,-0.161368,-0.0503747,0.0157943,-0.11926,-0.0509809,-0.0836814,0.118034,0.166522,0.0796015,-0.00895144,0.00590231,0.0686883,-0.0410245,0.00941867,0.00613651,0.0156253,0.0180643,-0.0103729,0.0134762,-0.0228733,8.01919,0.53798,-0.0363638,-0.259099,0.0218742,-0.0127283,0.00321366,-0.0554606,0.0575043,-0.599713,-0.489299,-0.199181,-0.0507691,-0.495638,-0.36062,0.977447,0.714243,0.69151,-0.00825683,0.106342,0.189796,-0.0941259,0.0312783,0.0193164,0.0709134,0.0444242,-0.089207,0.194884,-0.302103
5437.95,0.594095,0.632323,3,7,0,-5423.9,-1.56162,0.00218814,-0.0027769,-0.090366,0.0502138,0.0318572,-0.00333215,0.138164,-0.125668,-0.165522,-0.0470626,0.0171752,-0.104147,-0.0377995,-0.080157,0.119326,0.162435,0.0652873,-0.0119932,0.0255599,0.0810321,-0.0165243,-0.00471484,0.0468414,0.00492499,0.00328513,-0.00877373,-0.0146018,-0.0137118,7.84152,0.326577,-0.021266,-0.363019,0.0302932,0.0547131,-0.00330065,-0.0529678,0.0299888,-0.591171,-0.432038,-0.186538,-0.0411612,-0.415367,-0.345513,0.974391,0.740734,0.569915,-0.0133302,0.166579,0.226319,-0.0367718,-0.0102242,0.161051,-0.0218087,-0.0426307,-0.0936653,-0.282585,-0.181101
5434.83,0.523623,0.632323,3,7,0,-5417.71,-1.55185,0.00660979,-0.010068,-0.0854199,0.0464933,0.0194286,0.0102729,0.13479,-0.107181,-0.151701,-0.0457218,0.0116751,-0.128764,-0.0450671,-0.0797267,0.111142,0.160569,0.0762818,-0.0130849,-0.00101925,0.0712596,-0.0405926,0.0211722,0.00575566,0.0194613,0.0194767,-0.0127286,0.0141796,-0.0222709,7.88806,0.458532,-0.0307352,-0.234611,0.0199571,-0.000443258,0.00182603,-0.0175935,0.0633551,-0.584808,-0.488448,-0.21073,-0.0641576,-0.442875,-0.341275,0.921558,0.690388,0.660725,-0.0107524,0.0960576,0.197585,-0.0847431,0.070288,0.0184327,0.0915885,0.0473018,-0.10176,0.208389,-0.294147
5431.71,0.696069,0.632323,3,7,0,-5419.96,-1.55192,0.000839385,-0.0028802,-0.0871597,0.0417291,0.0244553,-0.0123821,0.13318,-0.133621,-0.164691,-0.0478845,0.0242216,-0.0954258,-0.0411733,-0.0812455,0.124984,0.163771,0.0659853,-0.0162804,0.02684,0.0764676,-0.0232812,-0.0216327,0.0454097,0.00269578,0.00633822,-0.00812972,-0.0219954,-0.0152906,7.75834,0.250508,-0.0159961,-0.310581,0.0255835,0.079397,-0.00695851,-0.086041,0.0128585,-0.565549,-0.415492,-0.164922,-0.0265213,-0.443035,-0.352855,1.02394,0.741214,0.578102,-0.0195178,0.162097,0.212737,-0.0682254,-0.0704399,0.150582,-0.0384874,-0.0346947,-0.100543,-0.41572,-0.201953
5433.52,0.973993,0.632323,3,7,0,-5419.63,-1.55488,0.00713782,-0.00654303,-0.101234,0.0384965,0.0171359,0.0200714,0.146334,-0.123627,-0.157779,-0.0534834,0.0140193,-0.108183,-0.0334776,-0.0871862,0.106592,0.164008,0.09764,-0.0120858,0.0215665,0.0739254,-0.0278799,-0.00242163,0.018986,0.022563,0.0142196,-0.00185478,-0.0216703,-0.0217447,7.79919,0.273897,-0.0167497,-0.219608,0.0157328,-0.0440045,0.00616758,-0.0208134,0.044536,-0.592376,-0.515506,-0.211442,-0.042949,-0.394131,-0.426518,0.852787,0.663366,0.833544,-0.0120863,0.147851,0.206072,-0.064953,-0.00240446,0.0672257,0.0990894,0.0135489,-0.0733058,-0.421969,-0.287196
5422.25,0.48208,0.632323,3,7,0,-5409.99,-1.55828,0.0239699,-0.00629006,-0.0722742,0.0637102,0.0328064,-0.0167287,0.133325,-0.107755,-0.144755,-0.0333984,0.0208275,-0.10931,-0.04091,-0.0808292,0.124658,0.144906,0.0552231,-0.0240557,0.0148931,0.104865,-0.0332983,0.0144267,0.0330592,-0.00446949,0.000685569,-0.0243726,0.0145792,-0.0318204,7.80654,0.602533,-0.0399477,-0.454233,0.0419476,0.100483,-0.00832697,-0.0157436,0.0475985,-0.514131,-0.389765,-0.162286,-0.0401687,-0.439884,-0.34838,1.04844,0.651398,0.493626,-0.0332693,0.176323,0.292199,-0.0994474,0.0035778,0.0575949,-0.122607,-0.0979856,-0.189319,0.197708,-0.420273
5432.88,0.957618,0.632323,3,7,0,-5412.45,-1.55243,0.0152208,-0.00541278,-0.0767874,0.0566985,0.029916,-0.00233787,0.139497,-0.116459,-0.147033,-0.0416903,0.0177142,-0.102175,-0.0583023,-0.0860353,0.11608,0.145939,0.0638865,-0.0195433,0.0151318,0.100243,-0.031788,0.013386,0.0403405,0.00608994,0.00748404,-0.0177629,0.00643382,-0.0338535,7.88837,0.489028,-0.033497,-0.37505,0.0343491,0.0398097,-0.00194008,-0.0173048,0.0230317,-0.519915,-0.389704,-0.166735,-0.0330441,-0.50431,-0.408556,0.959449,0.640864,0.562964,-0.0247941,0.171062,0.279578,-0.0787589,0.0252004,0.110601,-0.0429818,-0.0558794,-0.161395,0.0504914,-0.447126
5431.09,0.950448,0.632323,3,7,0,-5422.99,-1.54664,-0.00989784,-0.0094767,-0.0938796,0.0367745,0.0142725,0.0107123,0.125248,-0.131716,-0.173227,-0.0505893,0.0104925,-0.121646,-0.0295374,-0.0744425,0.105407,0.166667,0.0800992,-0.00317796,0.00816599,0.0496903,-0.0283376,-0.0101976,0.0084915,0.0182102,0.0176212,-0.0040505,-0.0128209,-0.0167009,7.74035,0.314326,-0.0201459,-0.230213,0.0170672,-0.00319081,0.00144199,-0.0859705,0.0279592,-0.658826,-0.520022,-0.216761,-0.0653193,-0.376057,-0.314328,0.869723,0.72211,0.688259,-0.00440977,0.0853372,0.13765,-0.0728844,-0.0289251,0.0316636,0.0874552,0.0426498,-0.0681897,-0.256769,-0.22058
5430.26,0.818231,0.632323,3,7,0,-5412.99,-1.53786,0.00188598,-0.00140128,-0.0624191,0.0423871,0.0379843,0.0135259,0.138031,-0.124233,-0.137977,-0.0649152,0.0145186,-0.106762,-0.0542862,-0.0827183,0.110681,0.143496,0.0781097,-0.0190855,0.0107318,0.0753402,-0.0188931,0.000265345,0.0201345,-0.000445841,0.00975695,-0.00952385,0.00221736,-0.00603787,7.6903,0.222754,-0.0160497,-0.19951,0.0179471,-0.00891358,0.004633,-0.0439996,-0.0225248,-0.531052,-0.501804,-0.180013,-0.0372953,-0.482896,-0.390713,0.883525,0.596153,0.678822,-0.0156579,0.126506,0.209422,-0.04218,0.00493788,0.0716106,-0.0205148,0.0187254,-0.0664283,0.0278463,-0.0797462
5425.65,0.772898,0.632323,3,7,0,-5415.14,-1.57394,0.00561111,-0.00970849,-0.113349,0.0548579,0.015899,-0.0070985,0.12687,-0.114928,-0.196852,-0.0233073,0.0180232,-0.120163,-0.0335358,-0.0851352,0.120256,0.178527,0.0665492,-0.0102248,0.0101782,0.0749466,-0.0366999,0.00598075,0.0345871,0.0255102,0.0176104,-0.0148208,-0.00422382,-0.0386157,7.91585,0.581556,-0.0372764,-0.410642,0.0335134,0.0712529,-0.00680604,-0.0624976,0.123704,-0.677147,-0.395556,-0.202457,-0.0590031,-0.398422,-0.371019,1.01247,0.820603,0.576615,-0.0158148,0.125611,0.209059,-0.0875941,0.0133902,0.104756,0.0790909,-0.012837,-0.163415,-0.14603,-0.510023
5425.7,0.940085,0.632323,3,7,0,-5408.13,-1.54579,-0.00704508,0.00158954,-0.0674866,0.0232703,0.0133985,0.0192988,0.142213,-0.128851,-0.161589,-0.0614537,0.0276709,-0.108244,-0.0548412,-0.0678566,0.102553,0.152167,0.0876601,-0.0202366,0.0100869,0.0684268,-0.0293677,0.00511629,0.00660758,0.00782776,0.00657478,-0.0162151,-0.0104283,-0.0125618,8.03608,0.0506394,-0.00509365,-0.0365277,0.00267068,-0.0423238,0.00575777,-0.0661357,0.0100474,-0.588325,-0.498768,-0.152737,-0.0415528,-0.481148,-0.272392,0.837584,0.618677,0.748988,-0.0253943,0.115522,0.190749,-0.0902776,-0.0155241,-0.0173004,-0.0131726,-0.0390058,-0.132536,-0.206954,-0.165912
5430.61,0.937604,0.632323,3,7,0,-5410.72,-1.55691,0.0214206,-0.0213964,-0.105503,0.0634094,0.032032,-0.000760821,0.131243,-0.116018,-0.160582,-0.0264073,0.0107083,-0.116206,-0.0320055,-0.0981679,0.111727,0.170987,0.0561927,-0.0156242,0.0115693,0.079934,-0.0258582,-0.00147321,0.0434044,0.0183707,0.0211444,-0.00116959,-0.00343241,-0.0323739,7.70851,0.77499,-0.0494402,-0.461864,0.0384298,0.0532641,-0.00290485,-0.0374193,0.067185,-0.577454,-0.373768,-0.209029,-0.055301,-0.354458,-0.516448,0.929329,0.805595,0.495349,-0.0109905,0.135761,0.222427,-0.0392565,0.0274399,0.180184,0.0856575,0.0529869,-0.0681663,-0.120513,-0.427584
5432.38,0.974197,0.632323,3,7,0,-5418.85,-1.54982,-0.0172327,0.00546283,-0.0746003,0.0314112,0.0201388,0.00117765,0.131756,-0.123194,-0.16126,-0.0592854,0.027634,-0.110634,-0.0485916,-0.0625294,0.110694,0.156371,0.0817916,-0.00739378,0.0200069,0.0679728,-0.0273356,0.00564707,0.00933676,0.00712206,0.0065721,-0.0220271,0.00557741,-0.0110403,7.90478,0.0322274,-0.00343334,-0.163871,0.0130843,0.0263599,-0.00142472,-0.0762256,0.0350705,-0.599291,-0.507106,-0.154022,-0.0479055,-0.483995,-0.195127,0.908783,0.657177,0.706421,-0.0137437,0.13481,0.189236,-0.0826738,-0.010758,-0.0042175,-0.0154693,-0.0360659,-0.147975,0.0777368,-0.145816
5435.28,0.933352,0.632323,3,7,0,-5420.94,-1.54454,0.0167725,-0.00515999,-0.0895057,0.0473713,0.00899539,0.00175778,0.130529,-0.127977,-0.166252,-0.0351736,0.00955657,-0.112409,-0.0425901,-0.0988547,0.0898718,0.150123,0.0707698,-0.0125587,-0.00539742,0.0694845,-0.0294533,0.00673946,0.0201207,0.0122398,0.0124323,-0.00229523,-0.00400393,-0.021843,7.68987,0.453733,-0.0289604,-0.333566,0.0287473,0.0159344,-0.00118963,-0.0546923,0.0254631,-0.610064,-0.418773,-0.188363,-0.0553606,-0.3889,-0.5782,0.745724,0.652588,0.612903,-0.0107901,0.0857708,0.193025,-0.0608985,0.0304153,0.0751352,0.0489582,0.0203719,-0.0570174,-0.111038,-0.288495
5438.82,0.776757,0.632323,3,7,0,-5423.85,-1.54424,-0.00998073,-0.00332212,-0.0823793,0.0462274,0.039458,0.00392389,0.136343,-0.116924,-0.152705,-0.0474163,0.0211454,-0.111045,-0.0362664,-0.0651807,0.122411,0.161295,0.0691954,-0.0195374,0.0214707,0.0806728,-0.0284771,-0.00206889,0.0324581,0.0117791,0.0137754,-0.0245073,0.00467696,-0.0144694,7.9489,0.264936,-0.0180333,-0.279639,0.0225219,0.0432253,-0.000980042,-0.038487,0.0378807,-0.551133,-0.442193,-0.184366,-0.0436549,-0.417102,-0.198715,1.0028,0.713939,0.606095,-0.0216113,0.155813,0.224661,-0.0746019,-0.015097,0.0971131,0.0103574,-0.0110136,-0.170162,0.0555173,-0.191106
5436.82,0.384373,0.632323,3,7,0,-5413.56,-1.57037,0.0198187,-0.0115319,-0.0946501,0.0506352,0.0053109,0.00808602,0.139142,-0.124416,-0.154094,-0.043687,0.00830074,-0.11069,-0.0485793,-0.0954349,0.106311,0.163437,0.0745473,-0.00696896,0.0102,0.0662413,-0.0278609,0.00152123,0.0275678,0.0153334,0.0112828,-0.000402963,-0.00877866,-0.0346143,7.89742,0.53811,-0.0350479,-0.339017,0.0298406,-0.0168332,0.00180222,-0.0294998,0.0329876,-0.578324,-0.448533,-0.208867,-0.0498813,-0.451356,-0.504388,0.87852,0.72081,0.639953,-0.00998074,0.113851,0.184381,-0.0636926,0.00742585,0.0922149,0.0474346,-0.00604447,-0.0732474,-0.218819,-0.457175
5430.86,0.657528,0.632323,3,7,0,-5419.95,-1.54488,-0.00988429,-0.000619081,-0.0684229,0.0449866,0.0302727,0.0113622,0.119967,-0.10365,-0.175265,-0.0501853,0.0138518,-0.105697,-0.0411436,-0.0679532,0.119839,0.156234,0.0709586,-0.025689,0.0154228,0.0907643,-0.0367525,0.00843892,0.0289787,0.00283127,0.0201426,-0.0216401,-0.018613,-0.0380576,7.73171,0.323932,-0.0242331,-0.224315,0.0204238,0.0149585,0.0010558,-0.0598952,0.0673288,-0.605189,-0.437385,-0.203546,-0.0376435,-0.428578,-0.239644,0.995375,0.678422,0.617442,-0.0368597,0.157935,0.253884,-0.112399,-0.0171127,0.0413651,-0.0840561,-0.0310102,-0.219659,-0.398396,-0.502652
