lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25
# Adaptation terminated
# Step size = 0.480616
# Diagonal elements of inverse mass matrix:
# 0.000169256, 0.000148194, 0.000147978, 0.000128135, 0.0001287, 0.000160824, 0.000157182, 0.000162567, 0.000137393, 0.000165918, 0.000143497, 0.000191649, 0.000166041, 0.000149323, 0.000126024, 0.000170283, 0.000143434, 0.000132372, 0.000138746, 0.000150633, 0.000123142, 0.000149043, 0.000113427, 0.00016207, 0.000134284, 0.000166521, 0.000886126
2481.78,0.993973,0.480616,3,7,0,-2464.33,-1.43566,0.0314796,0.0398765,-0.14285,0.0212281,0.0428074,-0.0213748,0.00370049,-0.0054053,-0.0374129,-0.128895,-0.181242,0.084715,-0.0170679,0.0252322,-0.0710557,0.021262,0.0692437,0.0103105,0.0170882,0.0112361,0.0225754,0.0487295,-0.00277056,0.0358419,-0.0208789,16.5144,-0.138398,0.0127865,-0.0753278,-0.000557751,0.0569978,-0.00645887,0.0638296,-0.0372975,0.142095,-0.602757,-2.3877,0.499205,-0.423241,0.401415,-0.0552883,0.139148,0.19118,0.0862729,0.114906,0.10485,0.161348,0.198963,-0.0218264,0.511219,-0.236913
2475.91,0.776447,0.480616,3,7,0,-2466.58,-1.44388,0.0460358,0.0338841,-0.147255,0.0289155,0.0270935,-0.00642575,-0.00501479,-0.00709076,-0.0499842,-0.128007,-0.193257,0.0828163,-0.00950167,0.0343694,-0.0704267,0.0149446,0.0685374,-0.0129245,0.0230671,0.0165756,0.0140709,0.0434596,0.0199321,0.0375102,-0.031062,15.4763,0.109888,-0.00392342,-0.0902119,0.00300231,-0.0170639,0.000166956,0.0323927,-0.0327305,0.136636,-0.593048,-2.54681,0.508344,-0.38027,0.493025,-0.0505562,0.12599,0.187388,0.0463922,0.158335,0.149293,0.154168,0.219239,0.0786675,0.511789,-0.35246
2473.25,0.92283,0.480616,3,7,0,-2460.97,-1.43235,0.0124289,0.0192469,-0.144873,0.0419267,0.0577005,-0.0277688,0.0298535,0.00766632,-0.0356024,-0.11181,-0.140092,0.117642,-0.0225998,0.041663,-0.0950923,0.0249806,0.0675344,0.000448163,-0.0216093,0.0167602,0.0184472,0.0430623,-0.0138308,0.049803,0.00143458,16.0978,0.294685,-0.0172184,-0.272743,0.0174355,0.109506,-0.0108497,0.145072,-0.0424954,0.175242,-0.546055,-1.53214,0.730608,-0.581831,0.631495,-0.0747068,0.142625,0.1866,0.0425729,0.0131112,0.139718,0.161061,0.205804,-0.0138157,0.787123,0.0162781
2476.5,0.966785,0.480616,3,7,0,-2460.35,-1.44484,0.0359773,0.0373624,-0.150802,0.0287358,0.0361051,-0.00649683,-0.00053853,-0.0160575,-0.0523057,-0.116447,-0.208107,0.0641042,-0.0174312,0.0227608,-0.0724945,0.00295332,0.0484758,0.00159625,0.0145247,0.0156844,0.0272156,0.0304453,0.00608124,0.0177323,-0.0286737,15.343,0.0243982,0.00319624,-0.143763,0.00587173,0.00202543,0.000103481,0.043305,-0.0624719,0.117397,-0.514844,-2.957,0.371131,-0.38572,0.322235,-0.0629706,0.0741021,0.133592,0.0491409,0.0887735,0.0942666,0.152023,0.10793,-0.0130155,0.206663,-0.32536
2477.41,0.970982,0.480616,3,7,0,-2464.24,-1.41673,0.0118607,0.0142647,-0.143578,0.0415308,0.0515158,-0.0285369,0.0213227,0.00418844,-0.0422137,-0.111628,-0.150418,0.126528,-0.0253184,0.0439508,-0.0942529,0.0252577,0.0673813,-0.000292116,-0.0200992,0.0232239,0.0220019,0.0428981,-0.014186,0.042727,-0.00688369,15.4924,0.420047,-0.0268841,-0.256286,0.0172147,0.106235,-0.0115828,0.123702,-0.0481277,0.170607,-0.551002,-1.65311,0.791755,-0.607003,0.646988,-0.0782961,0.143552,0.186372,0.0357978,0.00742853,0.145394,0.154626,0.178912,-0.0430275,0.654827,-0.078109
2472.93,0.911707,0.480616,3,7,0,-2461.15,-1.41102,0.00192593,0.0160926,-0.152457,0.0496715,0.050396,-0.0237561,0.0196988,0.0104355,-0.0388494,-0.116825,-0.164226,0.108033,-0.0093365,0.0294121,-0.112562,0.0205539,0.0733375,-0.011819,-0.0159347,0.0338768,0.0152677,0.0637398,-0.00149964,0.0180619,-0.0215204,15.2675,0.479614,-0.0318002,-0.310739,0.0225305,0.117367,-0.0124301,0.105608,-0.0388577,0.182522,-0.521281,-1.86329,0.728849,-0.432253,0.510493,-0.095848,0.141582,0.201953,0.0196379,0.0328836,0.189589,0.129149,0.247325,-0.036904,0.229886,-0.244191
2472.15,0.980716,0.480616,3,7,0,-2463.13,-1.46521,0.0469216,0.0400215,-0.146393,0.0205585,0.0424203,-0.0140196,-0.00107216,-0.019096,-0.0602867,-0.116095,-0.197195,0.0792002,-0.0330724,0.0349278,-0.0631739,0.00794954,0.0438949,0.0147961,0.00473356,0.00115843,0.0235808,0.00849557,0.00113705,0.0459026,-0.0141621,15.6731,-0.111656,0.0138954,-0.0755171,-0.00126997,0.0176384,-0.00157974,0.0524085,-0.0729757,0.110684,-0.555491,-2.81274,0.414402,-0.564551,0.448552,-0.0513261,0.0781982,0.121021,0.0699887,0.0533986,0.0480191,0.148002,0.059666,0.0262212,0.686431,-0.160698
2479.54,0.968002,0.480616,3,7,0,-2459.81,-1.42893,0.00990865,0.00599251,-0.148931,0.0392491,0.04907,-0.0164312,0.0152864,0.00238113,-0.0591761,-0.109189,-0.170972,0.110776,-0.0404909,0.0498791,-0.0997111,0.00584332,0.0419258,0.014769,0.00385978,0.0235976,0.0294797,0.0332355,0.00363858,0.0217947,-0.0315477,15.4213,0.590934,-0.0392541,-0.166171,0.00915059,0.0719044,-0.00703485,0.113286,-0.0631294,0.141552,-0.473789,-2.18017,0.597411,-0.715083,0.612603,-0.0893908,0.0710236,0.116051,0.080601,0.0610144,0.121857,0.158696,0.11161,-0.0281023,0.263326,-0.357972
2482.15,0.865883,0.480616,3,7,0,-2467.06,-1.43431,0.0293596,0.0137365,-0.147453,0.0361072,0.034077,-0.0174121,0.0150947,0.00581077,-0.0428029,-0.112053,-0.175007,0.0881989,-0.0432807,0.0351794,-0.0873848,0.0207666,0.0529671,-0.0153729,0.0269875,0.0218075,0.019331,0.0422134,-0.00790998,0.0236198,-0.0146943,15.4582,0.429715,-0.0263271,-0.188621,0.0109511,0.0476838,-0.00604216,0.115886,-0.0524256,0.154454,-0.488572,-2.3664,0.430134,-0.685029,0.467177,-0.0742435,0.116038,0.146555,0.017994,0.133928,0.122604,0.123507,0.156248,-0.0492462,0.334535,-0.166736
2482.32,1,0.480616,3,7,0,-2474.86,-1.4394,0.0227291,0.0395657,-0.152415,0.0398436,0.0549936,-0.0188847,0.00573281,-0.0148135,-0.0521979,-0.123393,-0.191623,0.107286,-0.00283643,0.0254044,-0.0816675,0.0109183,0.0584844,0.0180229,-0.0314167,0.00977037,0.0308402,0.0327828,0.000780844,0.039162,-0.0147035,15.9385,0.0436167,0.00115997,-0.245024,0.0154327,0.0618347,-0.00552963,0.0527794,-0.0591591,0.140797,-0.609556,-2.35592,0.762429,-0.320744,0.431896,-0.0653672,0.102228,0.161271,0.0764806,-0.0254436,0.10658,0.206861,0.156006,0.0153129,0.579023,-0.16684
2479.61,0.872128,0.480616,3,7,0,-2470.9,-1.42641,0.039209,0.0354052,-0.152132,0.0337745,0.0448579,-0.0308789,0.0251338,-0.00139189,-0.0617849,-0.109218,-0.169511,0.08346,-0.0331202,0.0159613,-0.0910974,0.0125033,0.0630538,0.0126259,0.0218748,0.0154871,0.0309544,0.041601,-0.00720726,0.0318099,-0.0343329,15.0074,0.0519292,0.0013586,-0.18267,0.00891945,0.124736,-0.0132199,0.135515,-0.0799974,0.116355,-0.459525,-2.27396,0.461645,-0.549425,0.275964,-0.0827759,0.113841,0.174883,0.0767683,0.100114,0.0818079,0.152134,0.122869,-0.0813178,0.413862,-0.389575
2478.26,0.968435,0.480616,3,7,0,-2471.44,-1.44482,0.0204401,0.0189666,-0.15599,0.0388971,0.0424854,-0.0084123,-0.008778,-0.00709289,-0.0268897,-0.122622,-0.196047,0.118376,-0.00710102,0.0450796,-0.0820495,0.0133058,0.0593597,-0.0143424,-0.026079,0.00556913,0.0131656,0.0301209,-0.00343227,0.0353799,-0.00350083,16.4081,0.428482,-0.0256092,-0.255327,0.0164938,-0.0022545,-0.000453824,0.0172068,-0.0244943,0.187924,-0.643563,-2.3636,0.831412,-0.418747,0.648593,-0.0664143,0.107342,0.163168,-0.0154294,-0.0218879,0.0820769,0.122275,0.152329,0.0141364,0.547772,-0.0397239
2480.7,0.920186,0.480616,3,7,0,-2464.72,-1.43739,0.0311346,0.0269304,-0.126102,0.0310023,0.0575518,-0.0360111,0.00525035,-0.00087927,-0.0407075,-0.0964481,-0.181141,0.0987373,-0.0391075,0.0309345,-0.103865,0.0147499,0.0622692,-0.00655918,0.00631543,0.029662,0.0403134,0.0331513,-0.0105536,0.0381346,-0.00913826,15.6791,0.167355,-0.00776438,-0.17125,0.00939733,0.171292,-0.0175709,0.076066,-0.087125,0.171298,-0.402994,-2.38003,0.533932,-0.683684,0.452522,-0.086509,0.117052,0.172389,0.0427503,0.0942951,0.170062,0.234396,0.13684,-0.0339734,0.576894,-0.103692
2479.3,0.852219,0.480616,3,7,0,-2465.74,-1.43247,0.0147941,0.0314566,-0.176264,0.0432205,0.03527,0.00232442,0.00925363,-0.00807153,-0.0460752,-0.135306,-0.192615,0.0981259,-0.00881156,0.0328323,-0.0714649,0.0180511,0.0556106,0.00568989,-0.00539691,0.00847446,0.0187761,0.0386418,-0.00424811,0.0100929,-0.0337481,15.3584,0.264549,-0.0149981,-0.264451,0.0164683,-0.0613145,0.00632234,0.0778583,-0.0244932,0.134939,-0.6735,-2.4576,0.681069,-0.348811,0.469642,-0.0699837,0.113392,0.153844,0.0224978,-0.00661227,0.0333697,0.0757188,0.0960315,-0.0890176,0.0736845,-0.382939
2476.87,0.889797,0.480616,3,7,0,-2462.95,-1.42663,0.0362552,0.0331296,-0.124312,0.0516157,0.0523184,-0.021903,0.00921306,-0.0138553,-0.0379803,-0.118838,-0.177245,0.101168,-0.0268054,0.0408469,-0.0709194,-0.00268982,0.0687385,-0.00768796,-0.0080099,0.0276592,0.0335459,0.0213812,-0.00793121,0.0593262,-0.0371644,15.9015,0.256354,-0.0142322,-0.362667,0.0299472,0.0601018,-0.00590988,0.0914298,-0.0630532,0.153049,-0.585179,-2.26939,0.620515,-0.580652,0.581581,-0.0665834,0.0909975,0.190119,0.00508258,0.0141895,0.12194,0.158136,0.0564963,-0.0601156,0.839611,-0.421704
2480.94,0.975487,0.480616,3,7,0,-2465.55,-1.43444,0.0318044,0.0292651,-0.137019,0.061478,0.0368503,-0.0154172,0.00398054,-0.0077838,-0.0562323,-0.105903,-0.178482,0.0924275,-0.0251775,0.039872,-0.0756125,0.022568,0.0485451,-0.0203437,-0.0263781,0.0291633,0.021676,0.0340265,0.00528127,0.0427271,-0.022006,15.8227,0.416683,-0.0247312,-0.424651,0.036341,0.0384068,-0.00493795,0.0633842,-0.0589955,0.138709,-0.508391,-2.31681,0.549532,-0.555758,0.574024,-0.0612336,0.112871,0.133423,-0.0121757,0.00137281,0.17604,0.163826,0.16231,0.0267731,0.616695,-0.249702
2478.52,0.951199,0.480616,3,7,0,-2471.72,-1.42347,0.0216967,0.032807,-0.132698,0.0575359,0.0621287,-0.0150058,0.0194645,-0.00639355,-0.0724863,-0.105254,-0.187031,0.0968635,-0.0273167,0.043383,-0.0880163,0.0215054,0.0477622,-0.0272664,-0.0149697,0.0196868,0.0205677,0.0291541,0.00468048,0.0417125,-0.0152357,15.8292,0.264662,-0.0148239,-0.354899,0.0289077,0.0657321,-0.00467866,0.111115,-0.0730039,0.134637,-0.495755,-2.43658,0.579425,-0.593995,0.59634,-0.0713411,0.109633,0.131128,-0.0277516,0.030274,0.142954,0.162703,0.152642,0.0379808,0.617806,-0.172879
2478.75,1,0.480616,3,7,0,-2467.95,-1.42231,0.026016,0.0308342,-0.137089,0.0591204,0.0657654,-0.0185342,0.0357817,-0.000272217,-0.0702149,-0.114268,-0.181431,0.101336,-0.0234793,0.0462525,-0.0848303,0.0235113,0.0493182,-0.0218846,-0.0100831,0.0154635,0.0283716,0.034345,0.000134872,0.0401388,-0.0137643,15.5534,0.278811,-0.0154479,-0.370058,0.0299262,0.0735135,-0.00529566,0.163279,-0.0522562,0.133949,-0.546861,-2.30536,0.616197,-0.565654,0.622195,-0.0678277,0.115769,0.135966,-0.0108074,0.0439184,0.129108,0.197593,0.164052,0.0151271,0.596758,-0.156184
2479.93,0.996904,0.480616,3,7,0,-2468.53,-1.43082,0.0377785,0.0394435,-0.140328,0.0569714,0.0500026,-0.0275543,0.0283985,-0.00680266,-0.0657454,-0.128814,-0.181173,0.10834,-0.00788643,0.0529287,-0.0736185,0.0169354,0.0494062,0.00621142,0.0025975,0.0194023,0.0239616,0.0327555,-0.0129951,0.041046,-0.0157718,16.0882,0.197118,-0.00987082,-0.384841,0.0325219,0.0909293,-0.00998952,0.139053,-0.0238307,0.121052,-0.643914,-2.21247,0.697525,-0.413527,0.670128,-0.0635878,0.103242,0.137326,0.0523306,0.0524205,0.106759,0.135624,0.117473,-0.0590414,0.605969,-0.178963
2472.28,0.835557,0.480616,3,7,0,-2463.1,-1.45679,0.0368713,0.0171698,-0.14803,0.0332863,0.0441117,-0.0344932,-0.00933144,-0.00344881,-0.0228395,-0.108834,-0.194577,0.100831,-0.0070578,0.031135,-0.0992789,0.00948385,0.0804447,-0.030107,-0.0219957,0.00300253,0.0310307,0.0354874,0.00524011,0.00972694,-0.00935263,15.6194,0.397124,-0.021483,-0.262221,0.0162683,0.138911,-0.0166603,0.0075599,-0.0543257,0.195984,-0.528322,-2.42637,0.736609,-0.410381,0.521141,-0.0822259,0.128698,0.220508,-0.0491889,-0.00364294,0.0784184,0.205322,0.159738,0.0177925,0.129442,-0.106124
2478.69,1,0.480616,3,7,0,-2461.45,-1.43965,0.00276245,0.03035,-0.152134,0.0497133,0.0443441,-0.0230346,0.0242027,-0.00388383,-0.0450017,-0.115297,-0.186193,0.105849,-0.0273633,0.00957432,-0.0789653,0.0154451,0.041295,-0.0191631,-0.00770191,0.0108626,0.0376028,0.0314825,-0.0125598,0.0164749,-0.0160601,16.6268,0.230577,-0.0131883,-0.360772,0.026966,0.0641533,-0.00674194,0.127216,-0.0691489,0.145029,-0.551719,-2.35242,0.72146,-0.4537,0.20252,-0.0727032,0.0881698,0.115082,-0.0326893,0.0054145,0.0614687,0.179107,0.0860619,-0.085601,0.218688,-0.182234
2479.11,0.952558,0.480616,3,7,0,-2465.7,-1.44465,0.00372705,0.0231393,-0.137264,0.0428772,0.0390235,-0.0127687,0.0254848,-0.00700598,-0.0543081,-0.112011,-0.165905,0.107512,-0.0266525,0.00622702,-0.0864955,0.00772559,0.0729549,-0.024225,0.00010187,0.0265347,0.0356621,0.0415482,-0.00396858,0.036568,-0.0268832,15.783,0.285665,-0.0195021,-0.222378,0.0156574,0.0157377,-0.00133746,0.132531,-0.100585,0.142793,-0.5115,-1.98395,0.717639,-0.488219,0.226051,-0.0741359,0.116793,0.201313,-0.0137097,0.0661294,0.149815,0.203275,0.152478,-0.0412704,0.507502,-0.305043
2481.64,0.806708,0.480616,3,7,0,-2465.5,-1.44403,0.0247965,0.0246114,-0.134719,0.0251675,0.0228057,-0.029991,0.0129534,-0.0148545,-0.0646298,-0.115973,-0.182626,0.0897351,-0.00913813,0.0344787,-0.0899764,0.00206911,0.0584687,-0.0143154,0.00240111,0.0249448,0.0219216,0.029536,0.0014002,0.0291501,-0.0180361,15.1414,0.171405,-0.00982579,-0.112844,0.00610993,0.0984236,-0.0137649,0.080102,-0.0800393,0.129811,-0.529102,-2.32369,0.594325,-0.391741,0.490662,-0.0764507,0.0854365,0.160804,0.00970018,0.0686323,0.141141,0.143719,0.125764,-0.000543011,0.413113,-0.204655
2480.92,0.974878,0.480616,3,7,0,-2472.42,-1.42061,0.028141,0.0246014,-0.151782,0.035152,0.0628336,-0.0275604,0.00577866,-0.00453835,-0.0245601,-0.118896,-0.179437,0.100175,-0.0391353,0.0403119,-0.0733577,0.0305544,0.06097,0.0198084,-0.00404561,0.0154476,0.0362236,0.0424114,-0.0143588,0.0282144,-0.0198138,16.1554,0.202554,-0.00910599,-0.255708,0.0142396,0.0957514,-0.00890882,0.0860024,-0.0444125,0.164192,-0.57297,-2.38967,0.5277,-0.673013,0.555836,-0.0643777,0.146772,0.169521,0.0828732,0.0297196,0.0906289,0.185372,0.133369,-0.0904331,0.393909,-0.224827
2479.75,0.989339,0.480616,3,7,0,-2470.95,-1.45572,0.0209272,0.0346384,-0.145336,0.0351767,0.0334459,0.00372516,0.013386,-0.00215342,-0.069179,-0.116991,-0.180186,0.0978212,-0.00970915,0.0334734,-0.0966389,0.00598931,0.0573345,-0.0199416,-0.0025072,0.0175935,0.0124195,0.0172665,0.00202089,0.0206516,-0.0164738,15.5602,0.161602,-0.0089997,-0.113371,0.00553982,-0.0334211,0.00361706,0.0842059,-0.0572429,0.132504,-0.547248,-2.24675,0.68928,-0.391671,0.476622,-0.0872803,0.091821,0.157217,-0.0280568,0.0270538,0.0895591,0.0771239,0.0682164,-0.00337181,0.283352,-0.186928
2479.43,0.862836,0.480616,3,7,0,-2465.42,-1.44911,0.0204297,0.0338021,-0.147068,0.0346741,0.034817,0.0154443,0.0134863,-0.00925121,-0.0637841,-0.107976,-0.179028,0.102436,-0.012257,0.0261699,-0.102971,0.00423096,0.0533118,-0.0187728,-0.00295673,0.0299393,0.0158131,0.0260695,-0.00490876,0.0283801,-0.0111484,16.0168,0.184484,-0.010348,-0.0994597,0.00345708,-0.0804871,0.01001,0.0820399,-0.0859179,0.14287,-0.485468,-2.18254,0.704675,-0.403107,0.403858,-0.0904318,0.0824696,0.146808,-0.0107821,0.0454374,0.148151,0.104739,0.106905,-0.0194698,0.418367,-0.126501
2472.65,0.78591,0.480616,3,7,0,-2461.34,-1.44962,0.0279666,0.0370062,-0.153166,0.0332529,0.0452809,-0.0105983,-0.0160576,0.0207202,-0.06851,-0.0989508,-0.194253,0.0931176,-0.0393185,0.0589875,-0.0639429,0.02843,0.0744138,0.0094533,-0.0248007,0.0222025,0.0273214,0.0344816,-0.0011465,0.0227866,-0.0244215,15.872,0.130818,-0.00524421,-0.135599,0.00521672,0.03069,-0.00344767,0.0302994,0.0315327,0.113818,-0.51059,-2.69119,0.46301,-0.741853,0.795526,-0.0560303,0.160871,0.204941,0.0465697,-0.0253082,0.118492,0.151671,0.119892,-0.0362625,0.2969,-0.277111
2478.98,0.965529,0.480616,3,7,0,-2459.18,-1.42976,0.0313401,0.014028,-0.136541,0.0354722,0.043081,-0.0248062,0.0337781,-0.0223658,-0.0322898,-0.117563,-0.182714,0.104027,-0.0148916,0.0131052,-0.108291,0.00915072,0.0599991,-0.00554129,0.0153427,0.0121892,0.0310761,0.0295071,-0.0128529,0.0448291,-0.0226944,15.7201,0.393727,-0.0238527,-0.224236,0.0151002,0.079042,-0.00858417,0.141692,-0.124823,0.17772,-0.51639,-2.25113,0.7247,-0.400801,0.253039,-0.0977282,0.102497,0.166474,0.0220787,0.0796739,0.0725275,0.157474,0.0931781,-0.0698842,0.648029,-0.257513
2480.29,0.999646,0.480616,3,7,0,-2469.7,-1.43524,0.028809,0.0306427,-0.142932,0.0415436,0.0375748,-0.0189388,0.00246118,-0.00573342,-0.0431484,-0.116563,-0.177943,0.0904759,-0.0310741,0.0585866,-0.0586462,0.0232041,0.0751439,0.00679129,-0.0274287,0.0153196,0.0174571,0.0365607,-0.0010279,0.0295393,-0.0185846,16.2804,0.208343,-0.0107449,-0.288294,0.0208044,0.0225737,-0.00400425,0.0738137,-0.0197796,0.140037,-0.609115,-2.40348,0.474892,-0.664872,0.807126,-0.0482418,0.150276,0.206683,0.0392153,-0.0294845,0.104617,0.12328,0.148875,-0.0144129,0.417852,-0.210879
2478.37,0.932044,0.480616,3,7,0,-2470.02,-1.43795,0.0190783,0.0271782,-0.157797,0.0324051,0.0560686,-0.0213622,0.029224,-0.00101287,-0.0456173,-0.106907,-0.182311,0.105203,-0.0184832,0.00259317,-0.112128,0.00341581,0.0414461,-0.00573803,0.0168465,0.0172211,0.0273451,0.0354952,-0.00207922,0.0346722,-0.0165704,15.1182,0.150388,-0.00589204,-0.163115,0.0059465,0.110794,-0.00971271,0.13001,-0.0894631,0.160826,-0.433681,-2.23155,0.716189,-0.383117,0.114629,-0.0947544,0.0647405,0.11483,0.0437003,0.114737,0.122079,0.177339,0.151106,-0.00952441,0.503681,-0.188024
2476.28,0.885513,0.480616,3,7,0,-2462.29,-1.43057,0.0255868,0.0166988,-0.140549,0.0429777,0.0201337,-0.0180269,0.000153208,0.00775914,-0.0477085,-0.136624,-0.179638,0.0921125,-0.0143448,0.0360839,-0.0924711,0.0288329,0.0708034,0.0121993,-0.0052671,0.015124,0.0328894,0.054217,-0.00421459,0.0193398,0.00850897,16.6875,0.48125,-0.0325472,-0.183475,0.0141051,0.0331451,-0.00676506,0.0491993,-0.0299118,0.159581,-0.625415,-2.29816,0.535532,-0.471528,0.545196,-0.0651411,0.155172,0.195179,0.103997,0.0893222,0.163676,0.257555,0.26315,0.0191774,0.32571,0.0965511
2475.36,0.986254,0.480616,3,7,0,-2464.38,-1.43243,0.0283802,0.0413853,-0.158487,0.0259942,0.0581186,-0.02076,0.0184434,-0.0185821,-0.0495449,-0.09387,-0.167499,0.106771,-0.0346822,0.0263395,-0.0746022,0.00264086,0.0447754,-0.0137183,0.00629154,0.0191144,0.015723,0.016938,-0.00722733,0.0469966,-0.0417148,14.9157,-0.118304,0.0148582,-0.198818,0.00727528,0.0769224,-0.00630329,0.115265,-0.0936086,0.127382,-0.454656,-2.1049,0.677661,-0.564606,0.372049,-0.0763197,0.068884,0.124217,-0.026427,0.0212861,0.0568141,0.0446374,0.0162116,-0.0809871,0.634167,-0.473337
2474.66,0.970801,0.480616,3,7,0,-2460.12,-1.43013,0.0278341,0.027243,-0.130451,0.0243859,0.0516624,-0.0194546,0.0146826,-0.0283884,-0.0427504,-0.101258,-0.188596,0.105021,-0.0246117,0.0124422,-0.115745,0.0104566,0.0538918,0.00682594,0.00621783,0.0423906,0.021586,0.0415566,-0.00940158,0.033098,0.00118922,14.719,0.100607,-0.00383247,-0.0982392,0.00245317,0.0896606,-0.00798071,0.084026,-0.152353,0.174906,-0.402636,-2.36236,0.63488,-0.489642,0.256652,-0.0933772,0.0960623,0.149024,0.0920447,0.113781,0.231218,0.17006,0.193015,-0.00976666,0.523699,0.0134941
2476.51,0.777719,0.480616,3,7,0,-2454.4,-1.42518,0.0191524,0.0290573,-0.130306,0.0234879,0.0500685,-0.0353009,0.0136757,0.00317262,-0.0775944,-0.116431,-0.195935,0.118249,-0.0269774,0.0484667,-0.0840004,0.00414576,0.0438223,-0.0115459,0.00675154,0.014263,0.039097,0.0294368,0.0149824,0.0313645,-0.00935586,15.7268,0.0551465,-0.00240247,-0.0198225,-0.00257224,0.139413,-0.0156184,0.101044,-0.0457363,0.128589,-0.542937,-2.4594,0.70507,-0.587315,0.603008,-0.0590401,0.0695605,0.120034,0.0483737,0.124944,0.159068,0.284469,0.183702,0.095022,0.469838,-0.106161
2475.27,0.954628,0.480616,3,7,0,-2460.78,-1.433,0.0149117,0.025426,-0.156028,0.0485656,0.0415856,-0.0175286,0.00903777,-0.031352,-0.00857209,-0.111672,-0.163893,0.076681,-0.022103,0.0227593,-0.0760242,0.0192447,0.0543972,-0.000467004,-0.0165455,0.0275406,0.00867831,0.0411213,-0.0210342,0.0411491,-0.0231279,15.3048,0.278689,-0.0139821,-0.471952,0.0344646,0.0367418,-0.00379897,0.0706769,-0.101161,0.172302,-0.530542,-2.16216,0.462436,-0.463227,0.397792,-0.073111,0.113696,0.151367,0.00847585,-0.0261873,0.107208,0.0344323,0.116182,-0.119093,0.589043,-0.262432
2474.88,0.977892,0.480616,3,7,0,-2459.29,-1.4476,0.0351906,0.0420062,-0.15964,0.0456879,0.0276352,-0.00244414,-0.0063174,-0.0207756,-0.0351445,-0.123248,-0.203701,0.123091,-0.018662,0.0397803,-0.0899092,0.0210275,0.0521426,0.0107893,-0.00961691,0.00876348,0.0301829,0.0235592,0.00367837,0.0398538,-0.0470169,15.8571,0.263289,-0.014521,-0.262343,0.0196126,-0.0467673,0.0029271,0.0300382,-0.0746951,0.173018,-0.603763,-2.53999,0.834209,-0.495158,0.534644,-0.0864456,0.116421,0.144171,0.0395948,-0.0093286,0.0451631,0.137056,0.0563726,-0.0427876,0.508427,-0.533499
2479.82,1,0.480616,3,7,0,-2465.37,-1.44061,0.0222748,0.0223838,-0.163331,0.0557214,0.0448045,0.00210929,0.0177983,-0.0206889,-0.0431708,-0.128687,-0.165726,0.0914994,-0.0283359,0.0378114,-0.0971841,0.0193338,0.0457804,0.00193529,-0.00279127,-0.00133597,0.0303451,0.0305579,-0.00259896,0.0310308,0.00432533,16.1424,0.4385,-0.0257609,-0.348574,0.024389,-0.0500311,0.00702169,0.09631,-0.123571,0.163662,-0.578654,-2.16253,0.516693,-0.583684,0.510285,-0.0746301,0.10189,0.126382,0.0536185,0.0637496,0.0787967,0.221908,0.168388,0.0316553,0.499086,0.0490794
2475.17,0.873147,0.480616,3,7,0,-2464.56,-1.44041,0.0372781,0.0203979,-0.161535,0.027936,0.052542,-0.000440147,0.00626522,-0.00733661,-0.0137298,-0.103524,-0.174548,0.116593,-0.0142309,0.0375257,-0.0902005,0.0185417,0.0591639,0.0181116,-0.00175649,0.0068852,0.030909,0.00617867,-0.00689042,0.0462205,-0.0272114,15.9069,0.332062,-0.0166876,-0.166378,0.00492214,-0.0149521,0.00328085,0.0651123,-0.0434924,0.180264,-0.508583,-2.11906,0.799207,-0.446948,0.501512,-0.085346,0.121703,0.163668,0.0569973,0.00654311,0.0318365,0.135129,0.000105915,-0.0466421,0.658529,-0.308767
2475.98,0.816652,0.480616,3,7,0,-2456.35,-1.4367,0.0404096,0.0469691,-0.163533,0.0313731,0.0302092,-0.016924,0.0134752,-0.00424241,-0.038351,-0.123401,-0.165434,0.0997286,-0.0142203,0.0499858,-0.087478,0.025786,0.0726277,-0.00568708,0.0122046,0.0137569,0.0189185,0.0219201,-0.024303,0.0315746,-0.0200614,16.9349,-0.0345152,0.00762684,-0.210801,0.0111299,0.0313052,-0.00561901,0.0962297,-0.0377575,0.156903,-0.611119,-2.05113,0.653642,-0.484362,0.656211,-0.0875083,0.154012,0.201378,-0.00979716,0.0275708,0.0285322,0.0490858,0.0196942,-0.140601,0.446148,-0.227636
