# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = sl_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 3
# data
#   file = data/cleaned/tmp/sl_normal_sens_pdw2_all.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/sl_normal_sens_pdw2_all_3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8,theta.9,theta.10,theta.11,theta.12,theta.13,theta.14,theta.15,theta.16,theta.17,theta.18,theta.19,theta.20,theta.21,theta.22,theta.23,theta.24,theta.25,theta.26,theta.27,theta.28,sigma,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,beta.25,beta.26,beta.27,beta.28
-3000,0.97694,0.57057,3,7,0,3018.87,5.86741,0.0583353,0.0431821,-0.104231,0.0690653,-0.0800348,-0.0377101,0.379861,0.248284,-0.607404,-0.846378,-0.0900591,0.820231,-0.0345311,-0.0952867,0.166032,0.21334,0.0952034,-0.00719431,-0.0021298,0.0963773,-0.0391931,-0.00595258,0.0150393,0.0118559,0.0293281,-0.0158153,-0.00157671,-0.0373001,0.966785,0.401174,-0.0228632,-0.616542,0.0538623,0.0892062,-0.00737617,-0.0506022,0.119448,-0.804944,-0.656713,-0.195276,0.926223,-0.524895,-0.325381,1.38111,0.933131,0.836692,-0.0141607,0.128311,0.267834,-0.111019,-0.0373529,0.0266625,0.0145796,0.0512178,-0.164288,-0.0969726,-0.492647
-2992.01,0.998006,0.57057,3,7,0,3004.88,5.86961,0.0475357,0.0141937,-0.0884919,0.0637027,-0.0914794,-0.0290771,0.379638,0.238546,-0.602989,-0.842776,-0.086383,0.835514,-0.0546895,-0.102097,0.154497,0.211496,0.0827857,-0.0124932,0.00652103,0.0827112,-0.0251208,0.0146536,0.0226594,0.0196854,0.0142756,-0.019563,0.00475938,-0.0282413,0.96986,0.845618,-0.0570192,-0.537799,0.0499509,0.0401652,-0.00316686,-0.0729002,0.083704,-0.75857,-0.560151,-0.161362,0.938622,-0.56422,-0.4171,1.28578,0.966768,0.712972,-0.016765,0.128765,0.231386,-0.0603853,0.0324557,0.054882,0.0508754,-0.0173749,-0.164266,0.0314165,-0.373002
-2998.36,0.586988,0.57057,3,7,0,3006.19,5.87182,0.0371312,0.00680123,-0.0689626,0.0408873,-0.0910692,-0.0166316,0.375415,0.224398,-0.607046,-0.850775,-0.0986634,0.824895,-0.0254337,-0.088358,0.162757,0.224183,0.116586,-0.00353735,0.0164565,0.107429,-0.0414485,-0.0142435,0.0483384,0.0365516,0.0029773,-0.028009,-0.0295252,-0.0121187,0.983228,0.628874,-0.0430996,-0.364993,0.0334653,0.00224346,0.000552485,-0.0641699,0.0763954,-0.813734,-0.681803,-0.248139,0.930129,-0.496908,-0.268054,1.33556,0.950782,1.00861,-0.0133566,0.184361,0.299972,-0.119324,-0.063194,0.138643,0.108796,-0.107676,-0.224457,-0.542439,-0.16006
-2995.53,0.998051,0.57057,3,7,0,3006.88,5.8441,0.0349806,0.00392618,-0.0693616,0.0421556,-0.104138,-0.0210114,0.382353,0.240319,-0.597924,-0.853867,-0.0882107,0.822246,-0.0446537,-0.109301,0.167305,0.219369,0.110717,-0.00119726,0.00396972,0.0909301,-0.0402107,0.00459029,0.0327953,0.0215169,0.0129695,-0.0136775,-0.0109946,-0.0119947,0.981751,0.735644,-0.0520327,-0.308773,0.0306506,-0.00267852,-8.39648e-05,-0.0551778,0.11283,-0.78773,-0.693303,-0.19666,0.931693,-0.578185,-0.441491,1.36144,0.941376,0.958534,-0.00152701,0.134908,0.252855,-0.0869109,0.0250929,0.119219,0.0851992,0.00189093,-0.116653,-0.215875,-0.158422
-2997.26,0.822106,0.57057,3,7,0,3008.79,5.90103,0.0389233,0.0165351,-0.0764233,0.0636587,-0.0861314,-0.0231345,0.379581,0.227592,-0.62642,-0.849597,-0.0817476,0.827135,-0.0476644,-0.0786604,0.143968,0.234781,0.0882676,-0.0189817,0.0310691,0.0901768,-0.0229204,0.0103598,0.0240905,0.013806,0.00372523,-0.0235377,-0.0131258,-0.0305093,0.962585,0.762399,-0.0524484,-0.523481,0.0494224,0.0379028,-0.00246586,-0.115341,0.0886523,-0.837345,-0.575892,-0.181278,0.92677,-0.516847,-0.225307,1.22078,1.08288,0.753096,-0.031485,0.190268,0.253193,-0.0815759,-0.016905,0.01789,-0.0289532,-0.105184,-0.211935,-0.287759,-0.402957
-2994.1,0.837851,0.57057,3,7,0,3008.17,5.87151,0.0518138,0.00362339,-0.0902356,0.0368597,-0.0916073,-0.0306315,0.38542,0.248261,-0.59422,-0.847553,-0.0956923,0.832909,-0.0302971,-0.117835,0.175864,0.211877,0.110015,-0.00803261,0.000367294,0.0903194,-0.0268283,-0.00502076,0.0330318,0.0247001,-0.000834244,-0.0209503,-0.00388284,-0.0182449,0.982218,0.730132,-0.0476841,-0.329348,0.0282689,0.0451138,-0.00388802,-0.0169505,0.123538,-0.759845,-0.678515,-0.213539,0.943729,-0.524612,-0.509899,1.43202,0.902913,0.944197,-0.0151016,0.127112,0.252084,-0.0788407,-0.0339787,0.0872869,0.0639298,-0.0934053,-0.164409,-0.10223,-0.240973
-2999.81,0.730802,0.57057,3,7,0,3010.15,5.88654,0.0358456,0.0124206,-0.0912231,0.0691992,-0.0847987,-0.00840948,0.377121,0.225078,-0.616851,-0.862381,-0.104762,0.837595,-0.0523455,-0.0750119,0.146346,0.228193,0.0945226,-0.0177748,0.0284002,0.0969079,-0.0356171,0.0300785,0.0273967,0.00159888,0.00774188,-0.00908549,0.000634052,-0.0190609,0.96849,0.849791,-0.058601,-0.554496,0.0510394,-0.0240328,0.00442522,-0.0870999,0.030183,-0.802216,-0.569454,-0.247773,0.943112,-0.537852,-0.178195,1.21141,1.03015,0.81488,-0.0160828,0.193749,0.269932,-0.0686165,0.0942215,0.0850701,-0.0307632,-0.0133569,-0.0885204,-0.0241993,-0.25175
-3002.65,0.881004,0.57057,3,7,0,3014.12,5.87328,0.0424114,0.0144599,-0.075132,0.030049,-0.0926741,-0.047797,0.38572,0.25066,-0.603525,-0.83465,-0.0724641,0.822944,-0.0283807,-0.120993,0.170051,0.209592,0.104083,-0.00443829,-0.000982769,0.0933785,-0.0397494,-0.0232097,0.00941362,0.0385557,0.0159122,-0.0351834,-0.0170539,-0.0297005,0.972636,0.48426,-0.031096,-0.298075,0.0257461,0.110642,-0.0111919,-0.0482663,0.168572,-0.793721,-0.687602,-0.137138,0.930391,-0.530868,-0.561426,1.42636,0.887921,0.903456,-0.022848,0.12686,0.260763,-0.150806,-0.133018,-0.039383,0.105459,-0.0743249,-0.28586,-0.355433,-0.392274
-3001.66,0.937387,0.57057,3,7,0,3017.95,5.88522,0.0176457,0.04257,-0.0814578,0.0506242,-0.0959341,0.0072193,0.375858,0.229178,-0.608273,-0.866995,-0.0824612,0.830274,-0.052499,-0.111104,0.178242,0.214015,0.0953321,-0.0127845,0.0115399,0.0773287,-0.0328566,0.00609639,0.023242,0.00869506,-0.0115177,-0.0371295,-0.0190315,-0.0156238,0.962058,0.300726,-0.0233504,-0.364941,0.0353601,-0.0937457,0.0110188,-0.120779,0.0655996,-0.80517,-0.716167,-0.166868,0.941941,-0.626137,-0.46274,1.4893,0.951408,0.810838,-0.0341618,0.131761,0.217065,-0.132424,-0.0646943,-0.0239865,-0.0985699,-0.203737,-0.274968,-0.364142,-0.206354
-3001.7,0.86271,0.57057,3,7,0,3018.75,5.86961,0.0650314,-0.0147351,-0.0877992,0.0488339,-0.0857178,-0.0492969,0.381537,0.237939,-0.606154,-0.831952,-0.0969079,0.825473,-0.0268241,-0.0872693,0.146511,0.228088,0.102185,-0.013715,0.0132942,0.102526,-0.032424,0.00342524,0.0319318,0.0268652,0.0241552,-0.00261983,-0.000153628,-0.0339592,0.986152,1.05862,-0.0685267,-0.454909,0.0393822,0.12837,-0.0124985,-0.0328668,0.110737,-0.778384,-0.555541,-0.232662,0.927677,-0.428587,-0.281518,1.2019,1.00622,0.886081,-0.00845797,0.170419,0.28524,-0.0548735,0.0407367,0.138272,0.13806,0.0657548,-0.076272,-0.065713,-0.448522
-2999.84,0.968276,0.57057,3,7,0,3015.8,5.88447,0.0193241,0.0419619,-0.0850337,0.0506882,-0.0946833,0.00641387,0.376945,0.242853,-0.611508,-0.867976,-0.0847798,0.829217,-0.0521922,-0.101299,0.174312,0.212032,0.0965604,-0.0110738,0.0155036,0.0775544,-0.0325441,0.002124,0.0232268,0.0118326,-0.0125214,-0.0381903,-0.0181689,-0.0178666,0.961679,0.297658,-0.022637,-0.362212,0.0344703,-0.0852995,0.0102889,-0.0979154,0.0928646,-0.819577,-0.718539,-0.17456,0.938769,-0.62356,-0.383328,1.45782,0.936386,0.821059,-0.0339335,0.140201,0.217696,-0.136128,-0.0804264,-0.0274524,-0.0862724,-0.214622,-0.284479,-0.353112,-0.235976
-3001.55,0.746873,0.57057,3,7,0,3020.93,5.86997,0.0621739,-0.0148248,-0.0780392,0.0488663,-0.0877834,-0.048822,0.382133,0.244896,-0.605124,-0.834338,-0.0987465,0.824426,-0.0274241,-0.100863,0.146803,0.225693,0.108711,-0.0101378,0.0098096,0.102916,-0.0353518,0.00514265,0.0302595,0.0356041,0.0250851,-0.00206259,-0.00059436,-0.0303431,0.986069,1.06271,-0.0698689,-0.432841,0.0387945,0.122414,-0.0120471,-0.0218827,0.130136,-0.786823,-0.589564,-0.23618,0.927968,-0.439624,-0.400801,1.19629,0.976699,0.941117,-0.00269617,0.163888,0.286212,-0.054404,0.0563113,0.144158,0.1986,0.0775482,-0.0669469,-0.0667652,-0.400762
-3011.52,0.684063,0.57057,3,7,0,3025.19,5.89304,0.0170975,0.0262591,-0.0565281,0.07164,-0.0908863,-0.0287795,0.3795,0.239342,-0.592302,-0.875833,-0.0831081,0.853251,-0.040623,-0.0994774,0.153068,0.242163,0.118357,-0.000672448,0.0302321,0.0850798,-0.0347458,0.0160279,0.0236665,0.0457157,0.0046111,-0.0326413,-0.0460527,-0.0254251,0.974069,0.625602,-0.0456029,-0.630118,0.0614536,0.0390501,-0.00326684,-0.0917363,0.109193,-0.745101,-0.692884,-0.192123,0.95278,-0.539995,-0.380521,1.27994,1.05566,0.996613,-0.0201263,0.182685,0.240633,-0.114324,-0.00951258,0.001263,0.119741,-0.149293,-0.294209,-0.858184,-0.335806
-3000.84,0.990701,0.57057,3,7,0,3025.61,5.87949,0.0404173,0.00647893,-0.113751,0.0566372,-0.103205,-0.0117755,0.388691,0.243302,-0.625623,-0.850582,-0.100804,0.815086,-0.0418685,-0.0919002,0.171831,0.213793,0.0904578,-0.00526337,0.0130678,0.0944845,-0.0412212,0.0166534,0.0301287,0.0362865,0.00160708,-0.0414795,-0.00596427,-0.0103713,0.950372,0.903637,-0.0608275,-0.480524,0.0422611,-0.0235485,0.00262722,-0.0357644,0.0997583,-0.87042,-0.670328,-0.233045,0.919908,-0.565029,-0.285988,1.43624,0.957441,0.781293,-0.01676,0.158817,0.264684,-0.115665,0.0137879,0.0498003,0.0949473,-0.124428,-0.278062,-0.124276,-0.13698
-3003.36,0.830364,0.57057,3,7,0,3016.62,5.86859,0.0509281,0.0127606,-0.0636676,0.0384075,-0.0954005,-0.0230724,0.37217,0.236479,-0.581475,-0.850217,-0.0909174,0.8367,-0.043489,-0.104516,0.146295,0.238737,0.114629,-0.0132051,0.00903892,0.0790198,-0.0217508,0.011425,0.0209142,0.00721288,0.0120323,0.00702991,0.00270415,-0.0470388,0.992047,0.576326,-0.0393275,-0.274772,0.0269627,0.0135113,-0.00100448,-0.0711234,0.107523,-0.708282,-0.60501,-0.21221,0.9413,-0.507833,-0.431016,1.19586,1.04583,0.972131,-0.0143954,0.12937,0.2201,-0.0434329,0.0382047,0.0681232,0.0101118,0.00905875,-0.037413,-0.0396538,-0.621273
-2997.92,0.837178,0.57057,3,7,0,3019.91,5.86772,0.0378158,0.0218378,-0.0929664,0.0646756,-0.0824133,-0.0242629,0.391883,0.239105,-0.615018,-0.860007,-0.0839633,0.811905,-0.0307883,-0.0941632,0.173337,0.209364,0.0854763,0.000913836,0.0167118,0.0972629,-0.0495848,0.00724609,0.0288522,0.0323955,0.00178665,-0.0473637,-0.0214026,-0.00843405,0.964572,0.660468,-0.0436744,-0.576995,0.0515973,0.0396791,-0.00199815,-0.0665093,0.0881829,-0.860542,-0.743417,-0.176208,0.913262,-0.535668,-0.31489,1.46699,0.940113,0.746644,-0.0178586,0.16972,0.272358,-0.157967,-0.0395169,0.0190095,0.045607,-0.151371,-0.327293,-0.392559,-0.111394
-2998.93,0.86645,0.57057,3,7,0,3009.44,5.88723,0.0445268,0.00599762,-0.0787745,0.0344052,-0.0979623,-0.0177133,0.364449,0.237398,-0.599976,-0.839596,-0.0966674,0.843177,-0.0491436,-0.101847,0.149589,0.230093,0.117397,-0.0204085,0.00717738,0.0829641,-0.016862,0.000248029,0.0252433,0.00561578,0.0102931,0.00868099,0.00302092,-0.0378572,0.980081,0.679443,-0.0465396,-0.24422,0.0226781,-0.00520494,0.000609621,-0.071413,0.114101,-0.73462,-0.545603,-0.225577,0.954062,-0.53368,-0.408073,1.20398,0.989543,0.998312,-0.0172177,0.130949,0.230689,-0.0296499,0.0149879,0.0989044,0.0163021,0.0193882,-0.0107372,-0.0170398,-0.500005
-3001.97,0.583798,0.57057,3,7,0,3019.48,5.88204,0.0634753,0.0106262,-0.0762425,0.0437664,-0.108671,-0.00625996,0.364871,0.234678,-0.615016,-0.840573,-0.0994045,0.856546,-0.0358519,-0.104974,0.151113,0.233052,0.0991785,-0.0291602,0.0122724,0.0746038,-0.0188359,0.0123322,0.0337482,0.00833345,-0.000200417,0.00336015,-0.00350587,-0.0369535,0.97901,0.796428,-0.0537079,-0.308048,0.0304631,-0.0467471,0.00447384,-0.093679,0.0954367,-0.74599,-0.494708,-0.227177,0.964359,-0.442752,-0.446706,1.23795,1.05624,0.832556,-0.028662,0.130794,0.208321,-0.0362709,0.0391841,0.108835,0.000124555,-0.0552635,-0.0486974,-0.130303,-0.488069
-3002.83,0.865761,0.57057,3,7,0,3015.1,5.86547,0.0199166,0.00395824,-0.089535,0.0480607,-0.0734194,-0.0400611,0.393297,0.240887,-0.610514,-0.871948,-0.0847081,0.844771,-0.0473243,-0.0840751,0.171024,0.212867,0.103562,0.00622804,-0.00525974,0.11952,-0.0323567,-0.000860953,0.0128009,0.0343029,0.00323654,-0.0272825,-0.024365,-0.0244697,0.9672,0.719454,-0.0489798,-0.486288,0.0410883,0.0864998,-0.00660278,-0.0526494,0.0872344,-0.798327,-0.699489,-0.172647,0.94821,-0.627424,-0.208237,1.44435,0.912843,0.904453,-0.0109864,0.156276,0.334786,-0.11616,-0.0578293,-0.0255261,0.0835868,-0.119168,-0.23629,-0.47448,-0.323187
-3001.54,1,0.57057,3,7,0,3015.85,5.85658,0.0250697,0.0171092,-0.0807604,0.0546565,-0.0775173,-0.0375632,0.387803,0.225147,-0.608374,-0.873251,-0.0888961,0.839602,-0.0518859,-0.0791781,0.172455,0.211749,0.0979979,-0.00754255,-0.00356725,0.116461,-0.0260116,-0.0081556,0.0142577,0.0266918,0.0058816,-0.0267882,-0.0289388,-0.0236489,0.979341,0.611061,-0.0422154,-0.514698,0.046031,0.0765587,-0.00595095,-0.0826473,0.0264616,-0.789225,-0.685777,-0.189798,0.947463,-0.626788,-0.172663,1.45134,0.919968,0.85464,-0.0235012,0.155378,0.326462,-0.106748,-0.0840799,-0.0231196,0.0395825,-0.107105,-0.236778,-0.553504,-0.312347
-3002.61,0.959367,0.57057,3,7,0,3012.65,5.90333,0.0623579,0.0154693,-0.0837015,0.0393346,-0.10859,-0.00809145,0.379852,0.233263,-0.60001,-0.825005,-0.0914623,0.808347,-0.0221283,-0.105796,0.142265,0.23393,0.106276,-0.0193344,0.0171763,0.063573,-0.0259847,0.00124629,0.0405514,0.0149927,0.00506288,-0.0209386,-0.00312544,-0.0187621,0.974274,0.606407,-0.0390601,-0.293876,0.0274042,-0.0286662,0.00270471,-0.0492978,0.134763,-0.796954,-0.605511,-0.22309,0.90805,-0.395564,-0.470267,1.15956,1.04352,0.898049,-0.0237661,0.124299,0.177598,-0.0678809,-0.00753321,0.119711,0.0133413,-0.0622831,-0.164432,-0.0898515,-0.247804
-2994.9,0.973126,0.57057,3,7,0,3011.26,5.88092,0.0381671,-0.0101135,-0.0762305,0.0502763,-0.0956528,-0.0369815,0.384032,0.235684,-0.601774,-0.849036,-0.0909595,0.817436,-0.0395303,-0.112286,0.152134,0.220503,0.0986411,-0.0362051,0.00973052,0.0856943,-0.0347121,0.0139101,0.0134704,0.0169655,0.00269481,-0.0154816,-0.000413335,-0.0129858,0.966051,1.07987,-0.0743522,-0.376569,0.0359146,0.0785181,-0.00761197,-0.072356,0.0730089,-0.776232,-0.632084,-0.208507,0.93182,-0.474149,-0.522126,1.25788,0.97206,0.838937,-0.034606,0.139266,0.238572,-0.0869968,0.0284445,0.0231729,0.0470038,-0.0482724,-0.117952,-0.0313727,-0.171512
-2995.39,0.524467,0.57057,3,7,0,3017.3,5.87533,0.0443858,0.0395737,-0.0939431,0.0489335,-0.0841103,-0.00473043,0.374296,0.242676,-0.613653,-0.853263,-0.0886197,0.839953,-0.0391089,-0.0900133,0.170776,0.221679,0.098731,0.011857,0.0170816,0.0945757,-0.0313991,-0.00558379,0.0406277,0.0261135,0.0094593,-0.025475,-0.0198178,-0.0373147,0.979746,0.245378,-0.0150627,-0.433927,0.0376347,-0.0420731,0.00623617,-0.0718126,0.127241,-0.813911,-0.652482,-0.1894,0.938359,-0.577814,-0.261661,1.42242,0.985614,0.856007,-0.00650688,0.167689,0.265034,-0.103221,-0.0563566,0.0870773,0.0321656,-0.0976735,-0.243063,-0.418235,-0.49284
-2996,0.734406,0.57057,3,7,0,3011.28,5.87108,0.0439053,-0.0130336,-0.0780264,0.045254,-0.0886938,-0.0295168,0.385598,0.232394,-0.598357,-0.855263,-0.0879896,0.818158,-0.0349403,-0.110314,0.14801,0.213769,0.104018,-0.0295157,0.00875167,0.0776345,-0.0385809,0.00692965,0.0182798,0.0144583,0.0113867,-0.0296763,0.00686955,-0.0143851,0.960417,1.06024,-0.071451,-0.353577,0.0322133,0.0602379,-0.00465191,-0.0748673,0.0665137,-0.783252,-0.677176,-0.192502,0.928576,-0.467111,-0.511932,1.21339,0.920683,0.888724,-0.0332425,0.124904,0.216002,-0.108488,-0.00602717,0.0256852,0.0121976,-0.0350578,-0.199194,0.0942861,-0.189994
-2995.9,0.650583,0.57057,3,7,0,3014.01,5.88375,0.0389877,0.0400864,-0.0919596,0.0522708,-0.0909655,-0.0116234,0.374096,0.240016,-0.618252,-0.845423,-0.0925347,0.835641,-0.0438576,-0.0866928,0.174022,0.225553,0.0901794,0.00430522,0.0180656,0.10327,-0.0267152,-0.00083585,0.0360477,0.0291824,0.000752637,-0.0100123,-0.0267663,-0.0279234,0.983826,0.272176,-0.0183849,-0.441722,0.039757,-0.0257741,0.00352704,-0.0717841,0.112139,-0.812791,-0.600063,-0.207311,0.938002,-0.580188,-0.228606,1.45732,1.02819,0.782201,-0.00521013,0.18286,0.289076,-0.0736355,-0.0178042,0.099116,0.08585,-0.0943643,-0.13957,-0.523176,-0.368802
-3001.89,0.646123,0.57057,3,7,0,3018.93,5.86174,0.0321187,-0.0250253,-0.0833893,0.0554766,-0.0950641,-0.0379841,0.386744,0.237838,-0.600167,-0.85138,-0.087084,0.824768,-0.0449361,-0.111498,0.14863,0.200216,0.107698,-0.0306897,0.0100053,0.0685802,-0.0404507,-0.00225218,0.0199283,0.00139334,0.00192066,-0.0300712,0.000999926,-0.0144868,0.970787,1.35745,-0.0927048,-0.469968,0.0437458,0.0824743,-0.00791741,-0.0585508,0.0766391,-0.778709,-0.663633,-0.175535,0.938509,-0.523849,-0.539161,1.21096,0.836962,0.916229,-0.0404419,0.114667,0.190361,-0.134323,-0.0581715,0.00573613,-0.0863175,-0.0921544,-0.208148,-0.00926946,-0.191337
-3006.81,0.864529,0.57057,3,7,0,3017.47,5.89825,0.0575288,0.0551874,-0.0907116,0.0463644,-0.086689,0.00101948,0.378619,0.252745,-0.61603,-0.846049,-0.0911654,0.816405,-0.0305193,-0.080534,0.154703,0.231052,0.0838298,0.00688114,0.0065249,0.121226,-0.0422745,0.00644701,0.0362938,0.0323351,0.0125433,-0.028228,-0.0187949,-0.0343429,0.972841,-0.00920751,0.00307202,-0.37601,0.0323228,-0.0534377,0.00756228,-0.0525179,0.14741,-0.844537,-0.631701,-0.209933,0.907953,-0.500124,-0.203867,1.33495,1.06471,0.743455,-0.00816063,0.182966,0.339165,-0.120688,-0.014402,0.0754142,0.0723941,-0.0828735,-0.253501,-0.394707,-0.453589
-3003.02,0.995316,0.57057,3,7,0,3016.79,5.84894,0.0335448,-0.024375,-0.0732397,0.0512864,-0.0869992,-0.0348563,0.3896,0.22163,-0.603337,-0.867672,-0.0931166,0.836502,-0.0382692,-0.112454,0.158984,0.210309,0.111024,-0.0259807,0.0110816,0.076199,-0.0243753,-0.0148459,0.0225941,0.00307546,0.0122953,-0.0204918,-0.00282317,-0.0161583,0.971675,1.25464,-0.0858554,-0.433466,0.0404291,0.0706971,-0.00584932,-0.0811955,0.0307858,-0.783951,-0.696519,-0.202468,0.951197,-0.512588,-0.511577,1.2807,0.887115,0.950933,-0.0306509,0.127834,0.211982,-0.0837592,-0.0717004,0.0471219,-0.0433884,-0.0183632,-0.156768,-0.0796973,-0.213414
-3006.94,0.862241,0.57057,3,7,0,3018.88,5.91274,0.0513614,0.0415189,-0.0994054,0.0347772,-0.0874427,0.00440732,0.36687,0.240035,-0.621482,-0.846846,-0.092455,0.810147,-0.0369159,-0.0867261,0.15136,0.222134,0.0920429,0.00334611,0.0173064,0.113908,-0.0364592,0.0127402,0.0355916,0.0481028,-0.00350912,-0.0141683,-0.0118469,-0.0252951,0.966716,0.093439,-0.00465328,-0.254826,0.0199902,-0.0708069,0.00910124,-0.0933204,0.10898,-0.870598,-0.657177,-0.211853,0.905955,-0.509555,-0.271823,1.27997,1.00058,0.797953,-0.00171353,0.196287,0.318388,-0.0803221,0.0392734,0.11193,0.201188,-0.108832,-0.144117,-0.255562,-0.334089
-3006.78,0.99042,0.57057,3,7,0,3023.58,5.84942,0.0246989,-0.00468201,-0.0777944,0.0566012,-0.0886725,-0.0443593,0.393807,0.226896,-0.602719,-0.859019,-0.0976291,0.853574,-0.0375817,-0.0960859,0.179109,0.234924,0.0889186,-0.0119889,0.0191336,0.0699268,-0.0176798,-0.0212902,0.0130708,-0.00966298,0.00414234,-0.0226044,-0.00746252,-0.0256825,0.973247,0.970008,-0.0659794,-0.548218,0.0504125,0.0953665,-0.00908515,-0.0578151,0.0594876,-0.746619,-0.601765,-0.221803,0.96289,-0.558551,-0.312369,1.5031,1.07972,0.767248,-0.0295413,0.135526,0.195074,-0.1004,-0.134598,-0.0337348,-0.155491,-0.0870662,-0.191553,-0.17907,-0.339206
-2995.33,1,0.57057,3,7,0,3012.57,5.89285,0.0438595,0.020719,-0.0763085,0.043228,-0.0874008,0.00759213,0.377664,0.236755,-0.614115,-0.843408,-0.0866176,0.816311,-0.0501578,-0.105768,0.156597,0.223257,0.116209,-0.00399522,0.00010531,0.0839141,-0.0299527,0.0216939,0.0202857,0.0181424,0.0133575,-0.0235016,-0.00346527,-0.0271441,0.965563,0.551204,-0.0381624,-0.282084,0.026788,-0.0825044,0.0105972,-0.0666893,0.142254,-0.837026,-0.671023,-0.194892,0.920186,-0.583169,-0.423088,1.28058,0.954059,0.991466,-0.0129441,0.117361,0.235178,-0.0782076,0.0400615,0.0286542,0.0244427,-0.0391181,-0.195285,-0.111388,-0.358511
-2995.4,0.896935,0.57057,3,7,0,3005.95,5.86191,0.0378244,0.0069737,-0.0900667,0.0562643,-0.0923132,-0.0500862,0.383284,0.231738,-0.60185,-0.858518,-0.0938681,0.837587,-0.0299105,-0.0972793,0.164641,0.21576,0.081359,-0.0187115,0.0228836,0.0960879,-0.0370909,-0.0147191,0.034753,0.0182545,-0.00166228,-0.0169885,-0.0156308,-0.0167809,0.979781,0.794478,-0.0527942,-0.540691,0.0482776,0.119359,-0.0120314,-0.081656,0.0345271,-0.763491,-0.621572,-0.202736,0.946255,-0.477431,-0.372097,1.38258,0.985531,0.709327,-0.0252428,0.181056,0.267228,-0.112599,-0.0683674,0.090121,0.0254713,-0.096593,-0.150366,-0.306401,-0.221636
-2996.27,0.821437,0.57057,3,7,0,3009.37,5.89177,0.0451048,0.0205511,-0.0785224,0.042809,-0.087558,0.00783032,0.375865,0.24821,-0.614672,-0.843289,-0.0877571,0.817824,-0.0499265,-0.102722,0.157094,0.223095,0.116018,-0.00261374,0.00030629,0.0843274,-0.0291327,0.0207215,0.0188617,0.031366,0.013915,-0.0245806,-0.00484004,-0.0361341,0.965796,0.554994,-0.0382901,-0.270396,0.0254238,-0.0812376,0.0104809,-0.0539256,0.16584,-0.835878,-0.669653,-0.198616,0.920202,-0.582493,-0.393669,1.29045,0.9532,0.985638,-0.0138769,0.118762,0.236898,-0.0793753,0.0329089,0.0181749,0.0876791,-0.054918,-0.219276,-0.152278,-0.477247
-3001.62,0.708019,0.57057,3,7,0,3011.35,5.8685,0.0380932,0.0267821,-0.0903865,0.0453056,-0.105051,-0.0288382,0.388486,0.233202,-0.587263,-0.844023,-0.0953536,0.837604,-0.030456,-0.118136,0.158615,0.23387,0.0950624,-0.00381082,0.0189671,0.0784873,-0.0161247,-0.00549296,0.0539981,0.0251681,-0.0153405,-0.0369096,-0.0274136,-0.0165563,0.962077,0.449625,-0.0298214,-0.472195,0.0426458,0.0278741,-0.0034562,-0.0383431,0.105349,-0.744926,-0.619885,-0.215309,0.934075,-0.488983,-0.553446,1.32704,1.07627,0.804711,-0.0244656,0.150627,0.221775,-0.0785843,-0.0764766,0.108432,-0.0127121,-0.233214,-0.284363,-0.513485,-0.21867
-3004.85,0.834228,0.57057,3,7,0,3019.49,5.88302,0.0340121,0.0119622,-0.0616597,0.0596465,-0.074315,-0.0031893,0.378882,0.259191,-0.62297,-0.859404,-0.0827151,0.81444,-0.056085,-0.0830689,0.134702,0.211861,0.0969158,-0.0236142,0.016546,0.114592,-0.0179688,0.00511229,0.0271601,0.0417064,-0.0163076,-0.0254797,-0.00671829,-0.0227076,0.979214,0.787288,-0.0566108,-0.377808,0.0374265,-0.0195461,0.00540764,-0.077092,0.127105,-0.858012,-0.651622,-0.173831,0.916653,-0.546899,-0.29369,1.13674,0.930099,0.825524,-0.0330241,0.195717,0.321588,-0.0671032,-0.0253835,0.037654,0.12456,-0.19726,-0.203035,-0.160444,-0.299914
