# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/vi_normal_full_pdw2_pcount.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_full_pdw2_pcount_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,gamma.1,gamma.2,gamma.3,gamma.4
254.888,0.956113,0.423595,4,15,0,-218.819,6.45603,6.50116,6.98036,6.74235,6.65616,6.87081,6.55966,6.7481,6.36905,6.61794,6.97333,6.88981,6.94069,7.10292,6.46996,6.45576,6.84975,6.50669,7.12785,6.60429,6.66381,7.01404,6.75211,6.51489,6.60213,6.5463,6.82733,6.67245,6.56282,6.80309,6.53851,6.44442,6.87696,6.33349,7.21958,6.77486,6.47125,6.75098,6.82252,6.78229,6.27618,7.08072,6.11989,6.51864,6.65158,6.65641,6.40533,7.15369,6.61561,6.90681,6.84937,7.02693,-0.00815034,0.0158148,-0.00147554,-0.0647241,0.160895,-0.105229,0.0357857,-0.125562,0.869007,-0.163387,-0.139776,0.077393,-0.0669556,0.00337914,-0.0705663,0.0164571,0.0679751,0.00229979,0.0025891,0.0491553,0.0213153,0.0159251,-0.0162799,0.0260723,-0.0207716,0.555028,0.227789,-0.0337424,0.00117165,0.134435,-0.0161149,1.15664,-0.625726,-1.98613,0.286854,-0.766536,0.144439,-0.0697422,0.121502,0.176313,0.0268974,0.028284,0.165809,0.0674803,0.00841036,-0.105442,0.357841,-0.234687,-0.0277898,0.00979126,0.0540962,-0.0120803
257.878,0.890674,0.423595,4,15,0,-213.48,6.67523,6.56559,6.7363,6.77506,6.67105,6.77351,6.64426,6.73726,6.19196,6.84166,6.64279,6.93218,7.00314,6.79883,6.45767,6.16756,6.70579,6.49396,6.97423,6.19287,6.86449,7.01945,6.62908,6.38496,6.65686,6.88193,6.7896,6.56218,6.80642,7.04368,6.66314,6.60137,6.87234,6.28938,7.3204,6.43622,6.59355,6.82282,6.83489,6.65559,6.22462,7.01731,6.35329,6.38719,6.83602,6.5339,6.4775,7.08099,6.80848,6.73083,7.04665,6.89352,-0.0286052,0.0948696,0.00661786,0.0131085,0.162135,-0.0979249,0.0139449,-0.124769,0.848783,-0.166689,-0.145957,0.0864033,-0.0725473,0.013257,-0.0660783,0.00794346,0.0320612,-0.0376766,-0.0178058,-0.0156252,0.0119449,0.01919,-0.00778692,0.0100988,-0.0192092,0.570277,0.255465,-0.0714093,0.00540237,0.0619102,-0.0301971,1.14416,-0.72591,-2.02545,0.424646,-0.840997,0.239232,-0.0666702,0.0592629,0.0896152,-0.123398,-0.0732568,-0.0688443,0.0352096,0.0321278,-0.0745204,0.110631,-0.217035,-0.00867437,0.0505941,0.035577,0.00244662
260.509,0.865988,0.423595,3,7,0,-224.778,6.674,6.49561,6.74783,6.80781,6.66473,6.82044,6.67975,6.74886,6.18737,6.82746,6.57526,6.95299,6.99249,6.68854,6.47173,6.11234,6.72703,6.49619,6.91035,6.19347,6.88641,7.04241,6.66692,6.40547,6.66166,6.86939,6.69662,6.51003,6.78154,7.03952,6.64977,6.61161,6.85532,6.26088,7.31235,6.50885,6.61243,6.84904,6.82641,6.62112,6.23802,7.03022,6.26345,6.40542,6.81588,6.48386,6.52806,7.06534,6.76048,6.78499,7.01469,6.87628,0.0192987,0.0846536,0.0143768,0.0191282,0.15661,-0.107311,0.00755829,-0.130824,0.853498,-0.166841,-0.144326,0.084865,-0.0743647,0.00929039,-0.0576127,0.00695482,0.0367516,-0.030741,-0.0130197,-0.0054231,0.00908253,0.0261095,-0.00607989,0.007828,-0.0194924,0.565893,0.255764,-0.0464829,0.00145681,0.0440027,-0.03421,1.14036,-0.720669,-2.01587,0.387253,-0.8337,0.201511,-0.0568477,0.0624238,0.100435,-0.0917238,-0.0451305,-0.023048,0.0314703,0.0638325,-0.0686286,0.0742211,-0.220235,0.0177544,0.0429194,0.0866716,0.00357014
260.336,1,0.423595,4,15,0,-230.586,6.66231,6.68441,6.82684,6.55604,6.69288,6.87181,6.59635,6.77767,6.24379,6.83232,6.82982,7.00033,6.90202,6.99401,6.34385,6.29624,6.87397,6.47298,7.05545,6.32599,6.87231,6.89734,6.65978,6.47015,6.60627,6.61723,6.81819,6.54211,6.64535,6.92548,6.72134,6.60622,7.01229,6.25846,7.24296,6.61728,6.50865,6.85578,6.78009,6.70548,6.56205,6.87143,6.26996,6.28098,6.68974,6.6023,6.5178,7.14235,6.81874,6.70949,6.74344,6.75848,0.0181732,0.00554262,0.0461303,-0.0245211,0.165928,-0.100899,0.0589454,-0.121731,0.847417,-0.193511,-0.130328,0.0943543,-0.0608714,0.01778,-0.0496119,0.00569131,0.061849,-0.026056,0.000125239,0.00975939,0.0261036,0.00883424,-0.0130966,0.0253849,-0.0132692,0.555084,0.231763,-0.0893634,0.00781822,0.207817,-0.00139035,1.13624,-0.852372,-1.70594,0.482206,-0.744103,0.295805,-0.0483899,0.0932592,0.16416,-0.0635104,0.00491847,0.03298,0.104729,0.00144706,-0.0719203,0.365834,-0.149921,-0.00248394,-0.00837879,0.364313,-0.0045767
265.244,0.830678,0.423595,4,15,0,-228.062,6.46673,6.66007,6.73416,6.68562,6.70564,6.89112,6.73392,6.8132,6.24913,6.68857,6.89275,6.94448,6.93289,7.10703,6.50712,6.32977,6.93076,6.56836,6.99378,6.38537,6.59312,6.92961,6.67143,6.45881,6.75056,6.56539,6.87838,6.45447,6.58134,6.89324,6.48025,6.52737,6.98287,6.21169,7.19257,6.84078,6.45561,6.94922,6.60335,6.5346,6.14979,6.92276,6.27667,6.31469,6.81949,6.68941,5.90993,7.24422,6.71365,6.78594,6.92753,6.78779,-0.0152483,0.0555397,-0.00389659,-0.0795722,0.188628,-0.101042,0.0196623,-0.127561,0.843503,-0.182335,-0.156616,0.119904,-0.0819896,0.00468063,-0.0389394,0.00119896,0.0574345,-0.00294011,-0.0182465,0.0183462,0.0462447,0.00755448,-0.0184088,0.0119331,-0.0176758,0.561493,0.257477,-0.0601441,0.0070057,0.10514,-0.0216124,1.12821,-0.814888,-2.06844,0.616619,-0.88013,0.150109,-0.0434652,0.0780514,0.152312,-0.0188508,-0.058689,0.0453304,0.168118,-0.0421296,-0.125529,0.143312,-0.19971,-0.036077,0.0325071,0.0511704,-0.0148516
259.205,0.583888,0.423595,3,7,0,-223.661,6.32285,6.73763,6.84162,6.84757,6.68014,6.87176,6.71937,6.80033,6.28915,6.62212,6.93769,6.83624,6.96444,6.93817,6.51217,5.86288,6.83068,6.62127,7.11252,6.27228,6.65934,7.0176,6.6556,6.45541,6.70188,6.75322,6.81138,6.42071,6.5256,6.87217,6.66451,6.57791,6.92121,6.26502,7.22213,6.68622,6.41726,6.81097,6.5579,6.60255,6.13405,6.94574,6.26238,6.32382,6.76026,6.58098,5.97478,7.21334,6.67436,6.83307,6.95579,6.83335,0.0262376,0.0241334,0.00382598,-0.0980543,0.185367,-0.116845,0.00446031,-0.134132,0.840193,-0.184418,-0.167235,0.0973436,-0.0860639,0.0103074,-0.0456488,0.000581029,0.0719401,-0.00945506,-0.0175778,0.0399293,0.0367013,0.0155399,-0.0122956,0.00938288,-0.034861,0.566195,0.254786,0.0207658,-0.00334597,0.0622036,-0.0376023,1.13187,-0.787392,-2.38801,0.408846,-0.950368,0.237995,-0.0534469,0.095541,0.189451,-0.0307672,-0.0531102,0.112057,0.110712,-0.0299419,-0.135506,0.060154,-0.393876,-0.0224383,0.0133927,0.126589,-0.0183012
245.354,0.807521,0.423595,3,7,0,-214.146,6.50841,6.49357,6.78972,6.63598,6.58945,6.86077,6.55775,6.83604,6.46592,6.77351,6.63034,6.95261,6.96248,6.66773,6.42803,6.53771,6.80786,6.38021,6.75105,6.40448,6.52796,6.95474,6.76021,6.468,6.56962,6.706,6.83049,6.7407,6.75332,6.88882,6.32094,6.48273,6.90418,6.23676,7.21206,6.5226,6.56891,6.92025,7.05364,6.67567,5.89496,7.01887,5.91864,6.49253,6.92193,6.51081,6.13517,7.12688,6.70709,6.73027,6.91581,6.76844,0.0411761,0.0610498,0.0575368,-0.0805828,0.168702,-0.0996368,0.0180092,-0.121701,0.826135,-0.199349,-0.126533,0.0962609,-0.069071,0.0307712,-0.079306,0.0188032,0.0469821,0.00745079,0.0194092,0.00352632,0.0352142,0.0205061,-0.00704457,0.0245556,-0.0153419,0.541416,0.236364,-0.0104571,-0.000106189,0.0821053,-0.0452656,1.12993,-0.793549,-1.69312,0.376772,-0.866123,0.379788,-0.0683223,0.0984333,0.121557,0.0512438,0.0833045,0.0387874,0.175816,0.0633485,-0.0453841,0.347604,-0.17334,-0.0109714,0.0199824,0.504579,-0.0150402
244.988,0.978891,0.423595,3,7,0,-206.172,6.29502,6.60078,6.79894,6.87159,6.72682,6.86784,6.65286,6.77931,6.1165,6.63533,6.75417,6.87628,6.9029,7.03501,6.50642,6.08174,6.75893,6.64141,7.07939,6.32681,6.689,6.91005,6.57469,6.42772,6.63982,6.76736,6.83596,6.3402,6.52009,7.01509,6.59987,6.60006,7.01302,6.4313,7.27388,6.61681,6.43234,6.74748,6.49831,6.58958,6.3425,6.87474,6.30315,6.29789,6.74839,6.64578,5.93786,7.13017,6.67438,6.7428,6.82661,6.94999,0.0217739,0.0945347,0.00896629,-0.111402,0.19028,-0.111226,0.0117895,-0.152677,0.835405,-0.191584,-0.166271,0.0880957,-0.0780128,0.0251217,-0.0412705,-0.00606538,0.0541533,-0.0122325,-0.0233475,0.0202556,-0.00260278,0.00225535,-0.00984753,0.0139567,-0.0244485,0.580551,0.255452,-0.0267273,0.0024103,0.0708253,-0.0530643,1.12478,-0.868758,-2.41125,0.375167,-0.902197,0.387687,-0.0510184,0.059824,0.145177,-0.0641678,-0.0985401,0.025304,-0.0705513,-0.0540814,-0.0932685,0.158153,-0.276231,-0.0287166,0.0511222,0.17784,-0.0207925
251.623,0.998719,0.423595,3,7,0,-213.131,6.52538,6.52595,6.81218,6.9117,6.74685,6.8796,6.61525,6.79629,6.26559,6.67337,6.59427,6.88059,6.8011,6.9314,6.48811,6.09563,6.79896,6.5976,7.02161,6.23209,6.64231,6.90055,6.54196,6.43992,6.6131,6.78437,6.75133,6.47578,6.59073,7.09452,6.60405,6.5033,6.95251,6.40896,7.2689,6.49749,6.46864,6.6795,6.57236,6.61303,6.10624,6.87461,6.09576,6.21467,6.75315,6.75816,5.89374,7.15749,6.64461,6.73408,6.83896,6.83238,0.0412583,0.127788,0.0401986,-0.0563072,0.178884,-0.105014,1.12528e-05,-0.144984,0.818587,-0.184973,-0.173888,0.0969336,-0.0838371,0.0401848,-0.0601275,0.00540819,0.0575551,0.00290642,-0.0203625,0.0139603,0.00169241,-0.00240789,-0.0228229,0.0127748,-0.0134809,0.573417,0.278222,-0.0242374,0.00125479,0.0419149,-0.0536995,1.12309,-0.827925,-2.53243,0.388438,-1.01915,0.538851,-0.0700433,0.0872543,0.153836,-0.035008,-0.106969,-0.0128519,-0.0687352,-0.0876348,-0.138419,0.167056,-0.152314,0.000403632,0.0609932,0.352536,-0.0105094
264.552,1,0.423595,3,15,0,-224.758,6.40255,6.67307,6.89389,6.82382,6.60104,6.88369,6.64963,6.84716,6.3115,6.61557,6.86715,6.85775,7.04092,6.80878,6.47709,6.55434,6.75421,6.61549,7.05276,6.30089,6.70179,7.11401,6.56509,6.50856,6.61966,6.65151,6.79129,6.46578,6.82187,7.01216,6.66466,6.49828,7.03428,6.26288,7.27794,6.6662,6.45469,6.78286,6.99974,6.62957,5.99133,6.83912,6.31806,6.52103,6.84114,6.64864,6.2087,7.14082,6.68575,6.65022,7.0669,7.05495,-0.0368071,0.0464865,-0.0420299,-0.0551794,0.155311,-0.098983,0.00168141,-0.121835,0.848026,-0.187507,-0.155899,0.100813,-0.0799015,0.0121262,-0.0234139,-0.000130039,0.042814,-0.0249525,-0.0025665,0.0269448,0.0247351,0.0111506,-0.0186268,0.0126006,-0.0301512,0.557785,0.242826,-0.0926158,0.00685354,0.0547339,0.0240126,1.11887,-0.851068,-2.14829,0.478319,-0.844054,0.201495,-0.0356309,0.0560359,0.113313,-0.0801798,-0.0328691,0.0474256,0.0412775,-0.0528475,-0.154755,0.122544,-0.340663,-0.0359776,0.0369198,-0.254125,-0.0102989
248.175,0.47163,0.423595,3,7,0,-219.896,6.29334,6.59793,6.83996,6.67808,6.56641,6.85704,6.70027,6.72804,6.41415,6.56313,6.78595,7.06116,6.95523,7.11194,6.51791,6.27105,6.82765,6.53685,6.98014,6.42602,6.71005,6.99947,6.5048,6.44156,6.67012,6.852,6.81043,6.38875,6.60134,6.79552,6.51766,6.54716,6.93622,6.3274,7.37593,6.62688,6.42706,6.79455,6.72598,6.66898,5.95612,6.91504,6.16435,6.35022,6.7234,6.61893,6.26271,7.21077,6.73455,6.83453,7.05895,6.77566,-0.000654788,0.0440117,0.00438132,-0.0110948,0.146807,-0.116357,0.0146415,-0.157221,0.832234,-0.18759,-0.148966,0.0932771,-0.0799919,0.00600586,-0.0804203,0.00656669,0.07245,0.0229473,-0.000933563,0.00946292,0.0184155,0.000737673,-0.0424008,0.00872199,-0.0469165,0.564691,0.274985,-0.00746752,-0.00424621,0.0778596,-0.117224,1.12184,-0.784654,-2.13792,0.444901,-0.884995,0.157745,-0.107867,0.108131,0.191513,-0.0215318,-0.127794,-0.118509,-0.102052,-0.202416,-0.324545,0.0195542,-0.530084,-0.00390762,0.0233195,0.0433995,-0.00207078
257.369,1,0.423595,3,7,0,-219.061,6.7426,6.59997,6.73256,6.7989,6.77522,6.87418,6.54365,6.80295,6.22549,6.86283,6.80456,6.80473,6.9068,6.69005,6.42947,6.39843,6.71326,6.49331,6.96067,6.37518,6.70912,6.88207,6.85695,6.54807,6.58987,6.63236,6.72741,6.63461,6.70165,7.00848,6.65075,6.53314,6.86536,6.27741,7.18484,6.65027,6.56601,6.8351,6.72353,6.70463,6.62406,7.05006,6.31646,6.53554,6.86437,6.44697,6.56008,7.10954,6.65959,6.69068,6.78702,6.96941,0.0304195,0.0889343,0.0316434,-0.0453158,0.188046,-0.0958323,0.0126304,-0.111218,0.830434,-0.183423,-0.159865,0.0884151,-0.0801796,0.0401372,-0.0497256,0.0200883,0.0436464,-0.0365365,-0.0132595,0.0218282,0.0246562,0.0330622,0.017865,0.0162304,-0.00434138,0.548739,0.173985,-0.0387341,0.00481376,0.0767458,0.0120014,1.1414,-0.771072,-2.27929,0.271109,-0.998295,0.540808,-0.027813,0.0979734,0.115636,-0.0310656,0.0641895,0.182409,0.218048,0.200193,0.103429,0.244286,-0.049051,-0.00133519,0.0415829,0.278503,-0.00845788
