# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_normal_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/vi_normal_sens_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_normal_sens_pdw2_download_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,theta_1.22,theta_1.23,theta_1.24,sigma,sigma_a,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,beta.22,beta.23,beta.24,gamma.1,gamma.2,gamma.3,gamma.4
-2863.34,0.968531,0.294764,4,15,0,2905.27,5.65583,5.81875,6.07627,5.98783,5.96675,5.87535,5.8534,5.9021,5.68778,5.78144,5.92751,6.16816,5.94254,6.17828,5.87359,5.75281,5.88137,5.7338,6.02344,5.94026,5.69138,5.7654,5.57284,5.51329,5.8468,6.01855,6.12338,5.89342,6.0584,5.86395,5.50483,5.89895,6.04888,5.64717,6.14419,6.45637,5.65333,6.12589,5.87043,5.78664,5.38088,5.6699,5.80431,5.85674,5.9922,6.04778,5.47732,6.04728,6.00385,6.00888,5.80086,6.36488,-0.100604,0.0713051,-0.00688552,-0.0227648,0.0714159,0.0143965,0.376213,0.2561,-0.600036,-0.852815,-0.130951,0.827281,-0.0922428,-0.0919259,0.19208,0.199396,0.0962947,-0.00849749,0.0303773,0.119961,-0.0336747,-0.00262637,0.030593,0.0275714,0.00396455,-0.00542263,0.00922437,-0.014879,0.943121,0.131705,0.339502,-0.0231075,-0.057604,0.0341558,-0.808016,-0.67879,-0.275177,0.941246,-0.771033,-0.244999,1.53866,0.851499,0.835817,-0.00519335,0.227481,0.331282,-0.0645189,0.0181127,0.132044,0.144129,-0.0083355,-0.0496066,0.134542,-0.196413,-0.058525,0.0420707,-0.028406,-0.00424487
-2852.2,0.956399,0.294764,4,15,0,2906.24,5.73539,5.85796,5.92968,5.88323,5.78225,6.01334,6.05908,5.99576,5.498,5.50147,5.84469,6.00972,5.85773,5.79,5.77995,5.8002,5.80305,5.63782,5.94963,5.7979,5.70229,5.80452,5.73847,5.79922,5.80956,6.13433,6.04859,5.92945,6.22562,6.35377,5.37996,5.96088,5.94504,5.70828,6.27669,5.80854,5.65859,5.98987,5.75463,5.76571,5.5719,5.78557,5.96482,5.87768,5.97417,5.83386,5.52555,5.95894,5.90398,5.74327,5.85349,6.43073,0.0124261,0.105978,-0.00754433,0.0439188,0.0474195,0.0194484,0.367652,0.258734,-0.591974,-0.839343,-0.100207,0.824871,-0.109535,-0.111325,0.182204,0.230598,0.0963841,0.00548596,-0.00277128,0.062314,-0.0171937,0.00160454,0.0259669,0.0157258,0.00532069,-0.0266041,-0.0172558,-0.0278576,0.964831,0.169934,0.289612,-0.0205733,-0.114771,0.149876,-0.789934,-0.665015,-0.180549,0.922004,-0.847502,-0.425748,1.50304,1.04957,0.811053,-0.0151676,0.081118,0.1749,-0.0730008,-0.0456043,0.0241823,-0.0200343,-0.101893,-0.22755,-0.354977,-0.367738,0.0257233,0.0609792,-0.0995343,0.0081894
-2852.66,0.949398,0.294764,4,15,0,2893.6,5.48411,5.80212,5.87809,5.86106,5.7724,5.80705,5.94912,5.98064,5.44328,5.52996,5.88817,6.12726,5.83846,5.8281,5.78639,5.76905,5.69338,5.59331,5.95462,5.83566,5.23291,5.84684,5.52081,5.64716,5.88019,6.01036,6.0299,5.87199,6.0581,6.13005,5.33834,5.9479,6.05342,5.6486,6.1529,6.06396,5.65349,5.9872,5.71526,5.77013,5.56834,5.68482,5.80088,5.73186,6.01229,5.79617,5.57423,6.18164,5.94929,5.88206,5.86591,6.12156,-0.00943225,0.0544773,-0.00882616,0.0389046,0.0598854,0.0202337,0.377021,0.257433,-0.570319,-0.852296,-0.11647,0.807643,-0.0809865,-0.113803,0.16527,0.220419,0.100295,0.0168516,0.00241175,0.08468,-0.0110216,0.0120001,0.0430857,0.035176,-0.00387872,-0.0307245,-0.00321379,-0.0237012,0.966094,0.144989,0.210791,-0.0145971,-0.0657261,0.111374,-0.807947,-0.788012,-0.229522,0.889727,-0.710169,-0.473926,1.35743,0.987328,0.846586,-0.000648133,0.12428,0.238495,-0.0346816,0.0107288,0.107505,0.0929824,-0.140993,-0.230638,-0.100449,-0.312872,0.0113726,0.0324903,-0.104051,0.00725441
-2857.47,0.913289,0.294764,4,15,0,2897.59,5.6689,5.73102,6.06745,6.04205,5.91677,5.97082,5.9511,6.07855,5.62089,5.76138,5.99303,6.07146,5.89866,6.01808,5.80804,5.63928,5.86944,5.716,6.04606,5.94103,5.98737,5.91022,5.77277,5.64766,5.69795,6.07274,6.01305,5.8774,6.26664,6.1051,5.40347,6.0192,5.88788,5.68616,6.23018,6.1608,5.61655,6.07538,5.86722,5.80322,5.44383,5.54388,5.82926,5.99051,5.99899,5.9676,5.46639,5.9483,5.92707,5.82125,5.75397,6.75762,-0.0832803,0.197402,-0.00478897,0.0116032,0.0525414,0.00414618,0.374165,0.249744,-0.617512,-0.840779,-0.104833,0.859076,-0.0878428,-0.0860821,0.17728,0.224204,0.0806287,0.0224043,0.0209541,0.0923409,-0.0506058,-0.00642458,0.0355413,0.00185085,0.0162382,0.0105677,-0.011179,-0.016811,0.954738,0.159547,0.355101,-0.0246026,-0.118537,0.109601,-0.815613,-0.562996,-0.171577,0.951893,-0.763406,-0.212252,1.47463,1.03541,0.714359,0.0217226,0.169462,0.253063,-0.0995785,0.019116,0.165161,0.0246231,0.075146,0.0225034,-0.227675,-0.221916,-0.0339572,0.111866,-0.0470133,0.00216362
-2859.93,0.97833,0.294764,4,15,0,2896.58,5.64815,5.77921,6.01041,6.0075,5.90897,6.02928,6.06482,5.96037,5.56641,5.66087,5.76559,6.12487,5.96227,6.0499,5.71265,5.70086,5.82987,5.5902,5.94761,5.89961,5.6768,5.89523,5.6064,5.49552,5.8306,6.04524,6.0542,5.97826,6.41469,6.13055,5.36623,5.94683,6.06059,5.67688,6.29727,6.19595,5.54038,5.98952,5.84534,5.86205,5.58849,5.6464,5.92417,5.80833,5.98236,5.91763,5.40573,5.96461,6.03638,5.75952,5.83157,6.72857,-0.119728,0.12862,-0.00969237,0.0194079,0.0357886,0.0185291,0.376074,0.255587,-0.579608,-0.862784,-0.136968,0.829075,-0.0969089,-0.0792238,0.189148,0.228081,0.0921932,0.0294752,0.017271,0.0612502,-0.0489192,-0.00544138,0.0310534,0.0434121,-0.00238867,-0.0124969,-0.0228848,-0.0173567,0.963738,0.172855,0.084719,-0.00719209,-0.0540517,0.0551445,-0.791765,-0.732428,-0.296686,0.920605,-0.838474,-0.124412,1.58332,1.039,0.78074,0.014133,0.120761,0.168977,-0.124443,-0.0216136,0.0958988,0.182325,-0.0945458,-0.129618,-0.434443,-0.22912,-0.051317,0.0745129,-0.091101,0.00361893
-2862.27,0.904126,0.294764,4,15,0,2905.11,5.62454,5.70955,5.97572,5.99371,5.75911,5.9035,5.95905,6.02269,5.60351,5.43489,6.06656,6.13655,5.80721,5.89497,5.75799,5.62051,5.99641,5.8174,5.96901,5.85268,5.64552,5.92405,5.60017,5.67829,5.79261,6.06739,5.97735,5.97835,6.17003,5.96184,5.45839,5.85134,6.17221,5.64766,6.25216,6.17424,5.55663,5.92248,5.66889,5.81543,5.40079,5.77357,5.86466,5.73521,6.01472,5.79375,5.68569,6.16997,5.97582,6.09382,5.84766,6.53506,-0.0881518,0.102655,-0.000467152,0.0477027,0.0558404,-0.00931377,0.361359,0.249163,-0.600742,-0.856381,-0.117739,0.847381,-0.0669826,-0.0834795,0.179196,0.243986,0.0821334,0.0545507,0.0136819,0.0879567,-0.0329764,-0.0116869,0.0511902,-0.00210448,-0.0082398,-0.0150118,-0.00650384,-0.0202338,0.959431,0.165443,0.481861,-0.032696,-0.12514,0.135545,-0.855829,-0.708904,-0.222854,0.91713,-0.742804,-0.158677,1.54073,1.15743,0.721207,0.0284412,0.149623,0.243056,-0.100194,-0.0599077,0.144552,-0.096788,-0.120978,-0.133079,-0.151848,-0.267099,-0.0256899,0.0571885,-0.0508517,0.00889497
-2857.68,0.911051,0.294764,4,15,0,2913.31,5.6868,5.89304,6.05099,5.89559,5.98128,5.82086,5.91372,5.95805,5.50304,5.777,5.94816,6.02247,6.00361,5.88426,5.87179,5.79985,5.70625,5.62349,6.06869,6.03527,5.65211,5.85164,5.64544,5.63878,5.84761,6.12419,6.01909,5.94283,6.20965,5.90718,5.53754,6.00895,5.66133,5.64068,6.19165,6.18203,5.70512,6.17778,5.98213,5.80925,5.48265,5.58771,5.96921,5.98504,6.00361,5.89721,5.46944,6.09127,5.82916,5.80592,5.84702,6.27745,-0.0165656,0.0497299,0.0164082,0.0150695,0.0586824,0.0373727,0.395519,0.255868,-0.585505,-0.843805,-0.0977061,0.829704,-0.0949195,-0.113342,0.168255,0.196619,0.099248,-0.0223543,0.0211418,0.0816099,-0.0324073,0.00291009,0.0239815,0.0350648,0.00872281,-0.0102221,-0.0105695,-0.0299001,0.96364,0.193545,0.0198295,-0.00143758,-0.0655393,0.068492,-0.748187,-0.661339,-0.158057,0.938129,-0.711414,-0.50795,1.3411,0.837637,0.835345,-0.0248284,0.15664,0.22681,-0.0790437,0.00452869,0.0709798,0.144511,-0.038644,-0.125479,-0.241239,-0.3947,-0.00295533,0.0233561,0.106614,0.00280996
-2852.74,0.954509,0.294764,4,15,0,2906.1,5.65811,5.73554,5.89435,6.00891,5.71422,5.96749,5.97634,5.99373,5.71972,5.45894,5.94155,6.08572,5.74177,5.92524,5.71738,5.59716,6.00158,5.80634,5.92598,5.75604,5.6503,5.94353,5.64128,5.67296,5.80426,5.90527,6.04033,5.96124,6.0529,6.02685,5.65285,5.86221,6.1224,5.63887,6.14868,6.11504,5.63449,5.92392,5.68867,5.79152,5.58227,5.68944,5.77416,5.75253,6.06228,5.94174,5.50972,6.10466,6.02994,5.99056,5.84057,6.27181,-0.0568954,0.0501262,0.000184565,-0.00837791,0.069129,-0.0196797,0.36255,0.25314,-0.599485,-0.848615,-0.119654,0.835135,-0.0573161,-0.0840019,0.186691,0.239483,0.0876429,0.0348247,-0.00203802,0.0890092,-0.0235463,-0.000488838,0.037873,0.00604554,0.00681407,-0.00440875,-0.00787571,-0.013923,0.958691,0.125628,0.7584,-0.0506245,-0.10569,0.132686,-0.839653,-0.703747,-0.244857,0.913448,-0.661453,-0.144175,1.55875,1.11843,0.765498,0.0251083,0.119184,0.246861,-0.0464957,0.0117848,0.141347,0.00728745,-0.00538166,-0.0593415,-0.164256,-0.183792,-0.0314769,0.0281539,0.00969063,-0.0015622
-2851.06,0.94724,0.294764,4,15,0,2891.06,5.62633,5.8219,5.99705,5.87529,6.01431,5.85458,5.8781,6.12491,5.49022,5.75835,6.05486,6.11903,5.98451,5.88756,5.88332,5.87377,5.67825,5.57291,6.07803,5.96018,5.7856,5.86356,5.65838,5.76997,5.81273,6.00324,6.05942,5.7099,6.14415,6.14248,5.20889,6.00874,5.89384,5.76469,6.27892,6.02763,5.73032,6.14122,5.87342,5.78673,5.54405,5.65962,5.80999,5.92651,5.96932,5.81646,5.55598,6.02633,5.96034,5.77128,5.85646,6.36156,0.0145031,0.131655,-0.0629676,0.0130731,0.0315518,0.0332031,0.382473,0.271907,-0.582401,-0.844614,-0.111438,0.837943,-0.11102,-0.101957,0.168572,0.20127,0.0937738,-0.00158235,0.0382612,0.104298,-0.0215405,0.0045014,0.047081,0.0221221,0.0101588,-0.0270565,-0.0151661,-0.0215904,0.959047,0.141389,-0.0119282,-0.0027488,-0.0409432,0.108541,-0.755677,-0.625619,-0.193079,0.938329,-0.822744,-0.390548,1.35495,0.88273,0.802888,-0.0133392,0.223689,0.291719,-0.0582013,-0.0034079,0.133477,0.0351759,-0.0654618,-0.217034,-0.306622,-0.285008,0.0197384,0.0904841,-0.479576,0.0024377
-2846.44,0.923252,0.294764,4,15,0,2892.37,5.64119,5.84162,5.94156,5.92312,5.736,5.87586,6.07235,5.85511,5.68781,5.61965,5.92884,6.07634,5.87485,6.08196,5.81485,5.67081,5.93907,5.82909,5.97136,5.78252,5.51728,5.95942,5.68093,5.67877,5.79073,6.06829,5.97246,5.99966,6.06365,6.11413,5.70043,5.87395,5.98192,5.62383,6.13711,6.06339,5.62117,5.87213,5.81374,5.75196,5.77776,5.71668,5.81427,5.84394,6.01236,5.96687,5.61261,6.0709,5.87825,6.06096,5.83735,6.25414,-0.0296113,0.0628928,-0.0188024,-0.00739959,0.0606817,0.00603413,0.383072,0.247293,-0.60641,-0.836724,-0.10214,0.824031,-0.0558125,-0.0941905,0.153648,0.235147,0.0931133,0.0014043,-0.00854078,0.0774142,-0.0339,0.00161054,0.0265898,0.0166394,-0.00476671,0.00341481,-0.00248094,-0.0229039,0.957805,0.124758,0.431342,-0.0282683,-0.104492,0.1267,-0.836746,-0.65537,-0.193591,0.906994,-0.552729,-0.330687,1.2863,1.07507,0.794264,-0.00190411,0.0898003,0.213464,-0.0757725,0.0127483,0.0959995,0.0660871,-0.0556194,-0.0225174,-0.0860886,-0.302347,-0.0153582,0.0403649,-0.131974,-0.00137978
-2852.23,0.880165,0.294764,4,15,0,2888.38,5.58854,5.8949,5.94801,5.87433,6.03598,5.96699,5.76014,6.07436,5.55084,5.66021,5.97564,6.09566,5.93189,5.80495,5.83686,5.81604,5.73094,5.63221,6.06908,5.95399,5.78984,5.783,5.59499,5.72912,5.85222,5.97448,6.1443,5.87066,6.12086,6.13067,5.29436,5.97646,5.90895,5.72745,6.23776,6.021,5.75221,6.13862,5.98052,5.80414,5.43489,5.63182,5.89643,5.9558,5.96214,5.90618,5.57701,6.0146,6.02338,5.74135,5.88174,6.32156,0.0150702,0.0612586,-0.0117258,0.0287553,0.0413924,0.0165232,0.376354,0.264092,-0.583014,-0.859977,-0.116437,0.836088,-0.118162,-0.103642,0.189562,0.202772,0.0921069,0.0201875,0.0336799,0.102335,-0.0230033,0.00444374,0.0413446,0.0230871,0.0183635,-0.0126033,-0.00681162,-0.0112668,0.963172,0.167006,0.206513,-0.0169664,-0.0692005,0.0777619,-0.77947,-0.698182,-0.206092,0.938879,-0.912177,-0.342588,1.52058,0.895775,0.800702,0.0173203,0.211077,0.285015,-0.0312397,0.0426388,0.16957,0.110456,0.0396603,-0.102981,-0.140626,-0.14873,0.0207077,0.0371752,-0.115455,0.00536191
