# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = vi_beta_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 1
# data
#   file = data/cleaned/tmp/vi_beta_full_pdw2_download.R.data
# init = 2 (Default)
# random
#   seed = 100605
# output
#   file = output/vi_beta_full_pdw2_download_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
# stanc_version = stanc3 82a27ba
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a_region.1,a_region.2,a_region.3,a_region.4,a_state.1,a_state.2,a_state.3,a_state.4,a_state.5,a_state.6,a_state.7,a_state.8,a_state.9,a_state.10,a_state.11,a_state.12,a_state.13,a_state.14,a_state.15,a_state.16,a_state.17,a_state.18,a_state.19,a_state.20,a_state.21,a_state.22,a_state.23,a_state.24,a_state.25,a_state.26,a_state.27,a_state.28,a_state.29,a_state.30,a_state.31,a_state.32,a_state.33,a_state.34,a_state.35,a_state.36,a_state.37,a_state.38,a_state.39,a_state.40,a_state.41,a_state.42,a_state.43,a_state.44,a_state.45,a_state.46,a_state.47,a_state.48,theta_2.1,theta_2.2,theta_2.3,theta_2.4,theta_1.1,theta_1.2,theta_1.3,theta_1.4,theta_1.5,theta_1.6,theta_1.7,theta_1.8,theta_1.9,theta_1.10,theta_1.11,theta_1.12,theta_1.13,theta_1.14,theta_1.15,theta_1.16,theta_1.17,theta_1.18,theta_1.19,theta_1.20,theta_1.21,sigma,phi,beta.1,beta.2,beta.3,beta.4,beta.5,beta.6,beta.7,beta.8,beta.9,beta.10,beta.11,beta.12,beta.13,beta.14,beta.15,beta.16,beta.17,beta.18,beta.19,beta.20,beta.21,gamma.1,gamma.2,gamma.3,gamma.4
2743.05,0.904779,0.320006,4,15,0,-2706.4,-1.65566,-1.56176,-1.37582,-1.33503,-1.5844,-1.27839,-1.54468,-1.43209,-1.87924,-1.60359,-1.49859,-1.29689,-1.35578,-1.12333,-1.70501,-1.81846,-1.37636,-1.61081,-1.21196,-1.78157,-1.48705,-1.32935,-1.59704,-1.67763,-1.2436,-1.54058,-1.33245,-1.54237,-1.45858,-1.06364,-1.78429,-1.69612,-1.3227,-1.77758,-0.907659,-1.84453,-1.6595,-1.29152,-1.3062,-1.55919,-1.67937,-1.25788,-1.76526,-1.57829,-1.35973,-1.31312,-2.02097,-1.10187,-1.45927,-1.31567,-1.12952,-1.18635,0.0130566,0.0369872,0.00771087,-0.0179579,0.0139129,0.0379236,0.00438004,0.0415619,-0.102062,-0.143549,-0.158201,0.101661,-0.0688909,0.000745808,-0.0546508,0.0158624,0.0731614,-0.00588532,-0.0134453,0.00966236,0.0215463,0.0389815,0.0125261,0.0171919,-0.0170205,0.187635,18.8368,-0.0748174,0.002749,0.11263,-0.065627,0.0957804,-0.61155,-2.09715,0.486648,-0.811577,0.175183,-0.0381311,0.131597,0.199552,0.0269901,0.0312047,0.109527,0.172084,0.185152,0.0465642,0.227544,-0.192378,0.000333423,0.0186667,0.0748066,-0.00335172
2728.82,0.668475,0.320006,4,15,0,-2697.98,-1.85544,-1.59343,-1.40017,-1.35363,-1.4261,-1.26269,-1.62463,-1.33184,-1.93902,-1.50052,-1.33896,-1.18246,-1.30054,-1.20974,-1.73382,-1.61436,-1.50868,-1.67083,-1.14996,-1.78214,-1.52613,-1.29185,-1.53425,-1.96848,-1.96389,-1.62121,-1.41066,-1.83236,-1.54882,-1.21869,-1.57142,-1.63263,-1.32426,-2.01893,-0.7452,-1.35963,-1.7626,-1.29761,-1.28552,-1.59312,-2.19806,-1.07235,-2.06657,-1.77228,-1.31476,-1.53968,-2.04932,-0.910183,-1.45702,-1.43892,-1.0773,-1.51532,0.0131828,0.08057,-0.0377344,-0.0611792,0.0354085,0.000271568,-0.021557,0.0828099,-0.0975034,-0.177785,-0.187732,0.0995662,-0.0864816,0.0373688,-0.0592398,0.00436024,0.0446324,-0.00352634,-0.00951957,0.043777,0.0196805,0.0163418,-0.00412469,0.025832,-0.00604317,0.288371,18.7404,0.675511,-0.0474236,0.076401,0.0479059,0.131118,-0.752523,-2.68861,0.328625,-1.05876,0.500879,-0.0476826,0.0719014,0.123496,0.0304809,0.0336746,0.197233,0.120322,0.0741673,-0.00689316,0.390946,-0.0683042,-0.0118661,0.0547228,-0.216471,-0.0114187
2746.36,0.986004,0.320006,4,15,0,-2696.81,-1.67077,-1.55746,-1.39554,-1.40719,-1.60467,-1.18619,-1.6327,-1.40979,-1.92067,-1.53926,-1.52829,-1.2267,-1.31765,-1.13626,-1.6946,-1.97512,-1.32289,-1.64386,-1.32755,-1.80659,-1.64446,-1.25875,-1.53975,-1.61539,-1.37039,-1.51892,-1.35736,-1.62883,-1.47954,-1.31496,-1.57289,-1.68104,-1.48182,-1.8041,-0.874072,-1.72906,-1.65572,-1.42177,-1.33421,-1.49447,-1.64323,-1.25014,-1.88803,-1.68672,-1.37243,-1.48381,-2.09269,-1.03882,-1.45862,-1.32563,-1.27207,-1.33769,-0.00418611,0.0901635,-0.00786304,-0.0429078,0.0229424,0.0279666,-0.0108992,0.0418364,-0.0959047,-0.15084,-0.153224,0.110678,-0.0532473,0.0242813,-0.0775573,0.0157877,0.0668848,-0.011129,-0.0127803,0.0120029,0.0252726,0.0267458,0.00989244,0.0234931,-0.034535,0.2048,18.5254,0.200261,-0.0154615,0.0587975,-0.0631744,0.122206,-0.634217,-1.89786,0.602544,-0.766544,0.404144,-0.0684877,0.124069,0.182942,-0.00891814,-0.00061368,0.0762281,0.14017,0.0943082,-0.00111263,0.282629,-0.39034,-0.0158683,0.0522553,-0.0148376,-0.00800845
2740.39,0.817851,0.320006,4,15,0,-2705.63,-1.76405,-1.4815,-1.3513,-1.39518,-1.50067,-1.36978,-1.51191,-1.42369,-1.91227,-1.51029,-1.36362,-1.10489,-1.33323,-1.24749,-1.61677,-1.22031,-1.50554,-1.59524,-1.10547,-1.73348,-1.42021,-1.33004,-1.51958,-1.92749,-1.59775,-1.59357,-1.35404,-1.78924,-1.60674,-0.951542,-1.91419,-1.65062,-1.42692,-1.92957,-0.833032,-1.32261,-1.6547,-1.22889,-1.32132,-1.70609,-2.02149,-1.14263,-1.88228,-1.63208,-1.30172,-1.43762,-2.07243,-0.958047,-1.48331,-1.40892,-0.948444,-1.37266,0.0760121,0.0177251,-0.0428167,-0.0336455,-0.00338876,0.0184663,0.0219699,0.0794373,-0.112835,-0.157408,-0.181503,0.0962048,-0.0798743,0.0271218,-0.0571774,0.0162053,0.0475469,0.0119041,-0.00144297,0.02711,0.0441002,0.0165096,-0.000529993,0.0167555,-0.0255691,0.22382,18.3075,0.294215,-0.024461,0.198131,0.0294016,0.088316,-0.648434,-2.60688,0.350852,-0.960473,0.365545,-0.0504759,0.101215,0.132593,0.0606143,0.0340417,0.118589,0.20505,0.0335504,-0.0434067,0.199218,-0.289001,0.0301216,0.021004,-0.281532,-0.00627971
2730.91,0.750802,0.320006,4,15,0,-2695.27,-1.73019,-1.77085,-1.33647,-1.38459,-1.53925,-1.2419,-1.7015,-1.39957,-1.97471,-1.67764,-1.52449,-1.34553,-1.35093,-1.07329,-1.84306,-2.49204,-1.35147,-1.72176,-1.32191,-1.84138,-1.68171,-1.25592,-1.61967,-1.69631,-1.52953,-1.57506,-1.36206,-1.6087,-1.56955,-1.36359,-1.53588,-1.70649,-1.21075,-1.88837,-0.847482,-1.77615,-1.78778,-1.34873,-1.32473,-1.45913,-2.13887,-1.175,-2.15329,-1.82389,-1.36797,-1.42769,-1.81231,-1.03946,-1.49176,-1.3086,-1.28721,-1.25759,-0.122988,0.103947,-0.0132476,-0.0462208,0.0302049,0.0155727,-0.0233734,0.052685,-0.105511,-0.191994,-0.152454,0.106047,-0.078061,0.0246592,-0.0538911,0.0110469,0.0677677,-0.035364,-0.0234103,0.0148428,0.000732176,0.0279914,0.0207033,0.0237742,0.00873541,0.293731,19.0201,0.30593,-0.0223935,0.0436943,-0.0478188,0.131618,-0.85476,-2.01694,0.459312,-0.96937,0.44039,-0.0282852,0.112787,0.181675,-0.0343511,0.0379107,0.16945,0.13217,0.221342,0.157502,0.395705,0.0987339,-0.0782182,0.0612704,-0.0511644,-0.0086268
2725.97,0.650879,0.320006,4,15,0,-2677.14,-1.7733,-1.89578,-1.27363,-1.3809,-1.3863,-1.28245,-1.5472,-1.45693,-1.92273,-1.40624,-1.35287,-1.20166,-1.42504,-0.772042,-1.72005,-1.79125,-1.36852,-1.5098,-1.18434,-1.77599,-1.19879,-1.13056,-1.44004,-1.92538,-1.73752,-1.64719,-1.34053,-1.62495,-1.55817,-1.37779,-1.64527,-1.60675,-1.2428,-1.97354,-0.791924,-1.71645,-1.65666,-1.26404,-1.31012,-1.70074,-1.82565,-1.18651,-2.09574,-1.50557,-1.28634,-1.55224,-2.10826,-0.904222,-1.46511,-1.32456,-1.17743,-1.40074,-0.0635619,0.036163,-0.0251627,-0.0435949,0.0128071,0.0341144,0.000414317,0.0614576,-0.0892633,-0.144549,-0.160006,0.103829,-0.0562221,0.0342606,-0.0566597,0.000733392,0.0566887,-0.0126277,-0.0264187,0.0127308,0.027708,0.0110991,0.00992624,0.0147009,-0.0158881,0.349567,18.5177,0.0442472,-0.00473479,0.103817,0.0176716,0.112391,-0.643444,-2.09232,0.538581,-0.78491,0.491597,-0.0476729,0.0788451,0.153724,-0.0183266,-0.0346751,0.085962,0.160749,0.0568463,0.0325304,0.191225,-0.179579,-0.0468664,0.0268174,-0.141542,-0.0081367
2731.35,0.992461,0.320006,4,15,0,-2689.07,-1.59691,-1.63251,-1.26948,-1.40936,-1.50857,-1.25702,-1.60533,-1.4048,-2.04142,-1.58249,-1.58954,-1.22728,-1.20541,-1.43693,-1.78514,-2.0458,-1.36933,-1.81998,-1.2309,-1.82908,-1.69009,-1.26193,-1.56566,-1.71947,-1.47376,-1.63593,-1.31843,-1.64737,-1.62255,-1.0639,-1.47693,-1.7816,-1.44591,-1.83964,-0.888225,-1.58624,-1.6743,-1.35358,-1.32132,-1.32518,-1.84964,-1.02672,-2.13114,-1.83915,-1.37124,-1.39512,-1.85648,-0.949938,-1.65187,-1.30308,-1.11779,-1.44627,-0.0494652,-0.0231298,-0.0261536,-0.129684,0.0275713,0.00825637,-0.0085482,0.0730231,-0.104555,-0.169004,-0.159503,0.0844053,-0.0995858,0.0337279,-0.080207,0.0245974,0.0677987,-0.00864379,-0.0263794,0.0107155,0.00683005,0.0220125,-0.00278646,0.0250631,0.0010083,0.243387,19.2681,0.507877,-0.036438,0.10679,-0.0270314,0.135964,-0.707319,-2.41018,0.203171,-1.22219,0.528026,-0.0659697,0.14125,0.183882,-0.00662447,-0.0316543,0.0868569,0.0799396,0.116594,0.0157781,0.396564,0.0113965,-0.0724278,-0.00478246,-0.0624333,-0.0242047
2734.68,0.999882,0.320006,4,15,0,-2696.47,-1.69049,-1.75387,-1.41962,-1.36915,-1.55739,-1.24594,-1.57263,-1.38953,-1.84344,-1.58089,-1.24968,-1.2998,-1.17642,-1.39458,-1.74362,-1.96619,-1.40615,-1.64082,-1.23905,-1.86227,-1.69273,-1.39812,-1.33458,-1.78799,-1.52585,-1.58624,-1.37559,-1.46442,-1.71309,-1.36855,-1.56384,-1.65826,-1.18361,-1.80718,-0.809281,-1.79671,-1.66807,-1.25149,-1.25426,-1.56921,-1.66693,-1.1298,-1.93818,-1.66468,-1.23551,-1.41381,-1.86407,-0.932874,-1.45338,-1.4138,-1.1117,-1.63363,0.0283602,-0.0115685,0.00356687,-0.0544306,0.0181698,0.0297518,-0.00606574,0.0758862,-0.0984847,-0.178083,-0.148367,0.0814077,-0.0719083,0.0336867,-0.0557097,0.0154207,0.0594022,-0.0146462,-0.000629791,0.00679886,0.026312,-0.00463886,0.00174914,0.0179024,-0.0127994,0.27812,18.5552,0.127319,-0.0109506,0.102434,0.0239358,0.105151,-0.776794,-2.16052,0.314469,-0.906235,0.443684,-0.051263,0.114155,0.16142,-0.0283626,0.012394,0.0341144,0.12166,-0.0237051,-0.000253944,0.249314,-0.144668,-0.00584442,-0.00672341,0.0808971,-0.0101591
2740.58,0.991053,0.320006,4,15,0,-2701.98,-1.88627,-1.60678,-1.38917,-1.42808,-1.58267,-1.29483,-1.57518,-1.45176,-2.00383,-1.57914,-1.42657,-1.21368,-1.29082,-1.28678,-1.67541,-1.70426,-1.37618,-1.62051,-1.03523,-1.84579,-1.43469,-1.30493,-1.64513,-1.65256,-1.55472,-1.68933,-1.31795,-1.56964,-1.60225,-1.01087,-1.77401,-1.57289,-1.36153,-1.8851,-0.949305,-1.52355,-1.67082,-1.25653,-1.2923,-1.59644,-1.92799,-1.24855,-1.84141,-1.57064,-1.36066,-1.37303,-2.17971,-1.00018,-1.47623,-1.41814,-0.973831,-1.23293,-0.0403752,0.17878,-0.0165227,0.00626702,-0.00293429,0.0253676,0.00765472,0.0587925,-0.118494,-0.150876,-0.174529,0.108781,-0.0740489,0.025526,-0.0520196,0.016092,0.0551547,-0.0106634,-0.00905008,0.046081,0.0252568,0.0281089,0.000162443,0.0151208,-0.0209884,0.292219,19.1873,0.154329,-0.0147897,0.146261,-0.0116243,0.0877075,-0.643813,-2.33864,0.472764,-0.90806,0.390619,-0.0440973,0.110268,0.152547,0.011291,0.0318554,0.198697,0.134972,0.0937919,-0.0309032,0.185019,-0.237226,-0.0142774,0.10289,-0.127963,0.0011697
2741.75,0.980407,0.320006,4,15,0,-2706.5,-1.49833,-1.59055,-1.31893,-1.27413,-1.46435,-1.32298,-1.59167,-1.49096,-1.79357,-1.59539,-1.37334,-1.22688,-1.33935,-1.01341,-1.74956,-1.45255,-1.30734,-1.60957,-1.25662,-1.73873,-1.60919,-1.24692,-1.4517,-1.84187,-1.54919,-1.44256,-1.25371,-1.62107,-1.36054,-1.39374,-1.53088,-1.78395,-1.47751,-1.8864,-0.764732,-1.64138,-1.60922,-1.30692,-1.35172,-1.49542,-1.81617,-1.15179,-1.84672,-1.65009,-1.38822,-1.41864,-1.82274,-0.978397,-1.47651,-1.19284,-1.21994,-1.58138,-0.018362,-0.0127222,-0.0235073,-0.0468814,0.0400331,0.0113062,-0.00928142,0.0451566,-0.0743809,-0.155297,-0.166431,0.091536,-0.0559595,0.0230272,-0.0760708,0.0133201,0.0598201,-0.00453459,-0.010148,0.000441099,0.0130993,0.0158297,0.00392264,0.0255128,-0.0176292,0.223591,18.2853,0.410954,-0.028153,0.0637552,-0.034537,0.142077,-0.657059,-2.26975,0.45156,-0.769624,0.374412,-0.0663441,0.108658,0.162847,-0.000934111,-0.00602141,0.0293365,0.0850113,0.0688056,0.00868191,0.356835,-0.199258,-0.0256124,-0.00057423,-0.126053,-0.00875009
